Gauss Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"Schneider SmartGen CS1800 Inverter - 1.1, Active Power","Schneider SmartGen CS1800 Inverter - 1.2, Active Power","Schneider SmartGen CS1800 Inverter - 2.1, Active Power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-09-04 21:00:00,0,0.00437968,-0.005607821,0.003939734,-7.597919
2023-09-04 22:00:00,0,0.0008356585,-0.004832348,0.01714095,-7.634044
2023-09-04 23:00:00,0,0.001675565,0.008261792,-0.0007691743,-7.57951
2023-09-05 00:00:00,0,-0.002144179,0.01415913,-0.003683618,-7.580593
2023-09-05 01:00:00,0,0.009959776,-0.008299424,-0.00114071,-7.54847
2023-09-05 02:00:00,0,-0.006527638,0.00154263,0.008024109,-7.580741
2023-09-05 03:00:00,0,-0.007968862,-0.008714337,0.002101103,-7.50912
2023-09-05 04:00:00,0,-0.02306449,-0.006398452,-0.001805844,-7.373854
2023-09-05 05:00:00,0,0.005392314,-0.01381599,0.007897144,-7.267982
2023-09-05 06:00:00,1.625404,-6.118375e-05,-0.01185077,0.006589159,-7.494425
2023-09-05 07:00:00,76.79849,94.61985,101.9639,0.009174527,192.8941
2023-09-05 08:00:00,280.0998,453.8367,399.2318,0.005056434,845.193
2023-09-05 09:00:00,526.8934,911.7017,943.9494,0.001650132,1837.726
2023-09-05 10:00:00,739.8832,1274.138,1314.608,-0.0007166115,2555.553
2023-09-05 11:00:00,894.674,1500.519,1546.535,0.003470942,3001.748
2023-09-05 12:00:00,983.3248,1602.109,1652.258,0.008739018,3203.3
2023-09-05 13:00:00,998.6716,1590.767,1642.028,0.0005331247,3181.116
2023-09-05 14:00:00,937.7209,1507.054,1575.807,-0.0009179467,3037.622
2023-09-05 15:00:00,769.8569,1261.863,1353.335,-0.006289587,2580.861
2023-09-05 16:00:00,477.6485,803.8122,830.5997,-0.008534418,1608.552
2023-09-05 17:00:00,359.002,586.0619,602.2237,0.005565554,1168.689
2023-09-05 18:00:00,129.1963,186.2299,181.0058,0.003575899,355.6893
2023-09-05 19:00:00,6.490003,11.48,11.55308,0.003275922,18.76337
2023-09-05 20:00:00,0,-0.001695939,-0.02764565,0.004314911,-7.527926
2023-09-05 21:00:00,0,-0.006573956,0.005348982,-0.002881029,-7.432047
2023-09-05 22:00:00,0,-0.008198668,-0.01404416,0.0001157088,-7.553157
2023-09-05 23:00:00,0,-0.003418337,-0.009772135,0.01615928,-7.632176
2023-09-06 00:00:00,0,-0.01865761,0.007844237,0.000532301,-7.559652
2023-09-06 01:00:00,0,-0.002989118,5.861025e-05,0.01505876,-7.600979
2023-09-06 02:00:00,0,-0.01701255,0.004487294,0.005833839,-7.593897
2023-09-06 03:00:00,0,-0.01057407,-0.004804727,-0.01001427,-7.534195
2023-09-06 04:00:00,0,-0.02158147,-0.009239018,0.008515718,-7.495756
2023-09-06 05:00:00,0,0.01725019,-0.01471279,-0.01339379,-7.458458
2023-09-06 06:00:00,1.550496,-0.01329712,0.004535181,-0.001482371,-7.379528
2023-09-06 07:00:00,76.06427,92.27098,97.09649,-0.005129309,185.6833
2023-09-06 08:00:00,276.7409,392.6974,408.9321,-0.004922761,793.9688
2023-09-06 09:00:00,525.6572,893.6683,932.4452,-0.007002554,1808.6
2023-09-06 10:00:00,723.4813,1206.314,1260.307,0.002711091,2434.239
2023-09-06 11:00:00,885.1445,1436.157,1496.649,0.000163159,2889.551
2023-09-06 12:00:00,993.7667,1558,1618.707,0.003855467,3126.39
2023-09-06 13:00:00,1010.611,1516.624,1595.259,0.0009071127,3081.669
2023-09-06 14:00:00,883.9073,1376.109,1422.269,0.002650674,2734.456
2023-09-06 15:00:00,769.0874,1237.665,1276.123,0.008115534,2459.221
2023-09-06 16:00:00,427.995,703.1558,694.8157,-0.009901834,1413.753
2023-09-06 17:00:00,334.9898,525.7699,555.9256,-0.002210468,1067.844
2023-09-06 18:00:00,122.2587,172.1331,168.9453,0.001702727,330.2368
2023-09-06 19:00:00,5.036406,7.5123,7.914487,0.01028132,10.82994
2023-09-06 20:00:00,0,-0.004649681,-0.0001540387,-0.001527072,-7.348386
2023-09-06 21:00:00,0,-0.003394531,-0.009802686,-0.000748987,-7.429544
2023-09-06 22:00:00,0,-0.005381452,-0.006837083,0.005137513,-7.525393
2023-09-06 23:00:00,0,-0.006562238,0.007248293,0.006149982,-7.534439
2023-09-07 00:00:00,0,0.002056186,-0.001272197,0.000501145,-7.445974
2023-09-07 01:00:00,0,-0.01212904,-0.00238622,-0.01130881,-7.470957
2023-09-07 02:00:00,0,-0.02121018,0.0008460553,-0.00941553,-7.490862
2023-09-07 03:00:00,0,-0.008012444,0.005035486,0.006256303,-7.525249
2023-09-07 04:00:00,3.72877,0.00518063,-0.01292672,-0.001830475,-7.533041
2023-09-07 05:00:00,,,,,
2023-09-07 06:00:00,,,,,
2023-09-07 07:00:00,,,,,
2023-09-07 08:00:00,307.2982,467.3045,488.1856,0.008534755,947.4152
2023-09-07 09:00:00,511.8492,861.0925,898.1069,-0.002770241,1741.986
2023-09-07 10:00:00,719.0162,1193.049,1243.198,-0.006496985,2404.104
2023-09-07 11:00:00,878.8245,1428.826,1486.71,0.01055765,2872.398
2023-09-07 12:00:00,782.8259,1270.51,1285.739,-0.01113022,2489.667
2023-09-07 13:00:00,910.6202,1405.663,1430.71,0.009885238,2781.595
2023-09-07 14:00:00,792.5803,1240.965,1277.559,0.00906485,2504.41
2023-09-07 15:00:00,641.6992,1034.818,1077.88,-0.006022489,2077.181
2023-09-07 16:00:00,550.3198,908.3638,939.4448,-0.008205073,1813.701
2023-09-07 17:00:00,339.5703,542.4734,563.5489,-0.01288285,1086.565
2023-09-07 18:00:00,93.25603,134.1023,132.5829,0.002521734,257.2797
2023-09-07 19:00:00,1.560004,0.4020568,0.7668953,0.001790618,-3.394798
2023-09-07 20:00:00,0,-0.008917462,-0.01047169,-0.0007281718,-7.444554
2023-09-07 21:00:00,0,-0.006776613,-0.0006968977,-0.006258837,-7.501775
2023-09-07 22:00:00,0,0.003277737,0.006400736,-0.002730598,-7.434235
2023-09-07 23:00:00,0,-0.01491174,-0.009944962,0.002839312,-7.52163
2023-09-08 00:00:00,0,-0.002420461,-0.001174391,-0.01155259,-7.61817
2023-09-08 01:00:00,0,-0.004899273,-0.0004286658,-0.003102663,-7.572122
2023-09-08 02:00:00,0,0.001207627,-0.01520301,0.001511039,-7.40472
2023-09-08 03:00:00,0,-0.004838075,-0.01201871,0.0002008971,-7.44382
2023-09-08 04:00:00,0,-0.007502106,0.005107214,0.005897261,-7.482413
2023-09-08 05:00:00,0,-0.01318182,0.01678247,0.007071795,-7.402184
2023-09-08 06:00:00,0.8651764,-0.002133474,-0.007844578,-0.006325621,-7.300257
2023-09-08 07:00:00,46.70612,64.88933,65.97891,-0.009192808,127.4248
2023-09-08 08:00:00,133.4182,216.1153,219.182,-0.002717134,431.4693
2023-09-08 09:00:00,305.9442,534.2888,590.5349,0.008192124,1111.27
2023-09-08 10:00:00,743.4174,1228.491,1288.551,0.0007808377,2487.857
2023-09-08 11:00:00,905.7628,1495.284,1543.448,-0.01415842,2994.229
2023-09-08 12:00:00,998.5743,1004.894,1038.567,0.03035319,2007.914
2023-09-08 13:00:00,1011.396,1621.257,1660.131,0.00295289,3230.675
2023-09-08 14:00:00,975.7897,1525.452,1592.102,0.001829896,3053.441
2023-09-08 15:00:00,711.6046,1134.947,1228.542,0.005893018,2319.446
2023-09-08 16:00:00,573.1203,946.1275,968.0646,-0.006246353,1882.365
2023-09-08 17:00:00,136.0762,223.4503,229.4982,0.005083065,442.2301
2023-09-08 18:00:00,1.307614,-2.417742,-2.158071,-0.001459126,-6.211993
2023-09-08 19:00:00,0.1435738,-0.01978094,-0.006071156,-0.0006216977,-7.530431
2023-09-08 20:00:00,0,-0.007851997,0.000708601,0.000578586,-7.559511
2023-09-08 21:00:00,0,-0.01194026,-0.004588068,0.01834425,-7.616561
2023-09-08 22:00:00,0,-0.01060341,0.002978296,0.01472322,-7.622529
2023-09-08 23:00:00,0,-0.01202867,-0.006966665,0.02294369,-7.678553
2023-09-09 00:00:00,0,-0.0005786225,0.005458088,0.0006173888,-7.68135
2023-09-09 01:00:00,0,-0.001087494,-0.01212413,-0.001702595,-7.614244
2023-09-09 02:00:00,0,-0.00404734,0.001130102,-0.0007328123,-7.604455
2023-09-09 03:00:00,0,0.00545488,-0.002044804,0.009238206,-7.526021
2023-09-09 04:00:00,0,-0.02093959,-0.002115429,-0.0001460185,-7.4795
2023-09-09 05:00:00,0,-0.007802098,0.000428993,0.004170608,-7.494913
2023-09-09 06:00:00,1.007051,0.000105233,-0.007533625,-0.02646928,-7.442939
2023-09-09 07:00:00,28.97386,30.91531,32.14551,-0.00172282,58.90597
2023-09-09 08:00:00,106.1239,173.2358,176.8186,-0.006819001,343.3345
2023-09-09 09:00:00,205.1761,345.5347,357.3976,0.003660277,697.7529
2023-09-09 10:00:00,644.4861,1037.907,1096.827,0.01197771,2096.917
2023-09-09 11:00:00,557.3441,863.1149,907.5071,0.01176261,1749.248
2023-09-09 12:00:00,73.18233,93.7811,96.53947,-0.002158095,185.3698
2023-09-09 13:00:00,101.4494,183.2012,189.3862,0.01105311,368.5904
2023-09-09 14:00:00,166.825,289.0683,301.4621,0.005090224,584.868
2023-09-09 15:00:00,67.67335,105.5691,76.0693,0.01154361,178.2684
2023-09-09 16:00:00,244.3914,406.3106,301.7761,0.006074461,696.3819
2023-09-09 17:00:00,75.45522,119.7133,111.6119,0.004947367,227.8452
2023-09-09 18:00:00,34.66641,55.15121,57.64943,0.01365728,111.2556
2023-09-09 19:00:00,2.237402,2.768174,3.08337,-0.006750914,0.6678603
2023-09-09 20:00:00,0,-0.008206182,-0.00549651,0.002700735,-7.477255
2023-09-09 21:00:00,0,-0.004263662,0.009260418,-0.008602931,-7.362396
2023-09-09 22:00:00,0,-0.0113973,0.008870128,0.00589483,-7.457293
2023-09-09 23:00:00,0,-0.003209196,-0.01105454,-0.0001679318,-7.539858
2023-09-10 00:00:00,0,-0.0163164,0.001400371,-0.0003814758,-7.561074
2023-09-10 01:00:00,0,-0.01338357,-0.008328799,0.01014929,-7.621496
2023-09-10 02:00:00,0,-0.007599854,-0.004432349,0.01007107,-7.615198
2023-09-10 03:00:00,0,-0.01026328,-0.001232167,-0.009196114,-7.529497
2023-09-10 04:00:00,0,-0.01370374,-0.0171474,-0.01175828,-7.57885
2023-09-10 05:00:00,0,0.005973465,-0.005855639,0.001334501,-7.672934
2023-09-10 06:00:00,0.3910435,0.01087678,-0.01444882,-0.009901811,-7.62904
2023-09-10 07:00:00,43.48004,51.12518,55.4152,-0.001775185,102.1078
2023-09-10 08:00:00,251.4553,365.7252,391.9271,0.001494193,752.7076
2023-09-10 09:00:00,474.3585,807.9704,790.2651,0.002637793,1579.991
2023-09-10 10:00:00,538.681,844.0128,828.9854,0.01262632,1652.58
2023-09-10 11:00:00,735.4407,1176.231,1200.671,-0.003905358,2339.632
2023-09-10 12:00:00,537.0116,851.4592,759.0822,0.002398861,1579.883
2023-09-10 13:00:00,745.4965,1129.944,1159.299,-0.007256448,2303.27
2023-09-10 14:00:00,964.5192,1493.484,1505.095,0.008137668,2967.586
2023-09-10 15:00:00,809.1178,1332.962,1373.642,-0.0008794617,2665.948
2023-09-10 16:00:00,576.4587,955.5901,986.2184,0.007679635,1914.706
2023-09-10 17:00:00,292.1671,477.7419,509.1699,0.006041318,975.3766
2023-09-10 18:00:00,111.9473,159.7464,151.9669,0.005259255,306.3693
2023-09-10 19:00:00,1.711601,3.083699,3.126285,0.004398473,1.598792
2023-09-10 20:00:00,0,-0.008102041,-0.008532127,-0.005659827,-7.362834
2023-09-10 21:00:00,0,-0.01227152,-0.007374635,-0.0007376143,-7.387467
2023-09-10 22:00:00,0,-0.00963149,-0.008568941,-0.0004277293,-7.460067
2023-09-10 23:00:00,0,-0.0003059877,-0.002812904,0.001541546,-7.516687
2023-09-11 00:00:00,0,0.005227392,-1.341725e-05,-0.007188778,-7.597783
2023-09-11 01:00:00,0,-0.003234909,-0.00905403,-0.004854559,-7.511754
2023-09-11 02:00:00,0,0.002739875,-0.01577876,-0.003632095,-7.61631
2023-09-11 03:00:00,0,-0.01025685,-0.01898384,0.009506104,-7.661419
2023-09-11 04:00:00,0,-0.0160613,-0.00671947,0.003336202,-7.434327
2023-09-11 05:00:00,0,-0.001672092,-0.006927604,0.01356686,-7.317719
2023-09-11 06:00:00,0.7398803,0.006012315,0.004086731,0.002886338,-7.352636
2023-09-11 07:00:00,57.55267,72.98076,79.71912,0.01144109,149.0822
2023-09-11 08:00:00,287.3134,440.3387,470.671,-0.001688726,905.0379
2023-09-11 09:00:00,539.3586,892.9823,928.9427,0.007174615,1810.74
2023-09-11 10:00:00,618.316,976.5008,1062.55,0.01057911,2019.609
2023-09-11 11:00:00,871.3379,1240.395,1268.73,-0.006410541,2488.78
2023-09-11 12:00:00,855.2427,1396.601,1431.838,-0.00305763,2818.487
2023-09-11 13:00:00,1045.238,1625.75,1582.402,-0.01391719,3134.878
2023-09-11 14:00:00,715.3468,1093.075,1133.837,0.00841463,2202.828
2023-09-11 15:00:00,740.9502,1213.95,1287.341,0.01187514,2467.072
2023-09-11 16:00:00,611.5813,1034.686,1064.766,-0.006601145,2069.398
2023-09-11 17:00:00,362.2399,599.1981,611.6697,-0.01176925,1196.591
2023-09-11 18:00:00,121.2059,167.9554,154.694,0.003102475,318.1554
2023-09-11 19:00:00,1.642113,3.81228,3.620926,0.00404525,3.494973
2023-09-11 20:00:00,0,0.000439723,-0.01792216,0.002768408,-7.58286
2023-09-11 21:00:00,0,0.001417907,0.00258708,-0.00406825,-7.5323
2023-09-11 22:00:00,0,-0.007469827,0.000346361,0.001831985,-7.575999
2023-09-11 23:00:00,0,0.01019636,-0.01109538,0.005367901,-7.545406
2023-09-12 00:00:00,0,-0.003068852,-0.003049788,-0.005530106,-7.606006
2023-09-12 01:00:00,0,0.004648427,0.001964496,0.005980781,-7.552611
2023-09-12 02:00:00,0,-0.01264153,-0.004451803,-0.003266126,-7.598084
2023-09-12 03:00:00,0,-0.004070706,-0.0006107703,-0.00305256,-7.643715
2023-09-12 04:00:00,0,0.000980667,0.001023468,-0.005616017,-7.647824
2023-09-12 05:00:00,0,0.007475914,0.00221644,0.003043241,-7.556564
2023-09-12 06:00:00,0.7479552,0.001919129,0.003846948,-0.001552921,-7.451321
2023-09-12 07:00:00,76.29009,90.4498,94.50269,-0.01204398,181.5632
2023-09-12 08:00:00,283.2471,472.3799,493.6398,0.002592489,958.7957
2023-09-12 09:00:00,442.4587,705.0873,736.3456,0.04795049,1430.12
2023-09-12 10:00:00,,,,,
2023-09-12 11:00:00,,,,,
2023-09-12 12:00:00,850.6292,997.3985,980.3303,-0.008550818,1955.647
2023-09-12 13:00:00,566.7432,940.243,925.575,0.00633909,1837.601
2023-09-12 14:00:00,588.9485,969.811,1007.393,0.0002142622,1935.056
2023-09-12 15:00:00,181.5427,293.4426,311.7468,-0.002653,596.8953
2023-09-12 16:00:00,574.7543,961.9623,992.8558,0.01152316,1931.418
2023-09-12 17:00:00,360.5236,589.7693,599.0815,0.01860271,1165.982
2023-09-12 18:00:00,52.85845,78.87772,80.21517,0.008083627,156.2294
2023-09-12 19:00:00,0.9976449,1.260811,1.463026,-0.005972464,-2.604805
2023-09-12 20:00:00,0,-0.01020307,0.006869868,0.001900296,-7.459853
2023-09-12 21:00:00,0,-0.001159952,-0.01102105,-0.006137663,-7.375521
2023-09-12 22:00:00,0,-0.01371971,0.009199951,-0.003454835,-7.593061
2023-09-12 23:00:00,0,-0.01136323,0.001084182,0.002795652,-7.471158
2023-09-13 00:00:00,0,-0.0135509,-0.00400816,0.002223287,-7.531174
2023-09-13 01:00:00,0,-0.003774066,-0.0006990352,0.005029331,-7.56512
2023-09-13 02:00:00,0,-0.0008028295,0.002585414,-0.003468849,-7.563549
2023-09-13 03:00:00,0,-0.008088025,-0.01683146,-0.01361693,-7.438758
2023-09-13 04:00:00,0,-0.000347679,-0.003151153,-0.005273877,-7.436708
2023-09-13 05:00:00,0,-0.002870767,-0.008002146,0.01294234,-7.371473
2023-09-13 06:00:00,0.08567634,-0.01740459,0.01437336,-0.01515085,-7.255259
2023-09-13 07:00:00,25.88383,21.69679,23.40291,0.006613018,40.03954
2023-09-13 08:00:00,176.2336,289.2357,306.3473,0.006907131,594.6317
2023-09-13 09:00:00,258.7495,422.8614,435.8782,0.0190746,847.6082
2023-09-13 10:00:00,474.099,832.2083,729.6135,0.001749925,1540.478
2023-09-13 11:00:00,761.8996,1099.409,1188.63,-0.03373256,2244.45
2023-09-13 12:00:00,892.1635,1293.68,1260.948,-0.005351705,2537.285
2023-09-13 13:00:00,927.1992,1521.005,1479.352,280.8914,3219.489
2023-09-13 14:00:00,828.5085,1352.552,1388.674,187.4859,2899.709
2023-09-13 15:00:00,529.6497,862.0135,925.3799,796.2635,2543.845
2023-09-13 16:00:00,388.5185,655.9328,672.3333,606.6025,1888.303
2023-09-13 17:00:00,125.8027,199.2292,206.2021,181.0786,583.5343
2023-09-13 18:00:00,47.86874,70.6321,72.23645,63.54051,207.0753
2023-09-13 19:00:00,1.442142,3.078665,3.376966,2.297493,4.787865
2023-09-13 20:00:00,0,-0.0001601472,0.004278277,0.004595657,-7.935325
2023-09-13 21:00:00,0,-0.0118585,-0.006190153,0.0116291,-7.931952
2023-09-13 22:00:00,0,-0.001506153,0.002003781,-0.002051804,-7.797467
2023-09-13 23:00:00,0,-0.01359439,-0.01351712,-0.005846126,-7.859549
2023-09-14 00:00:00,0,-0.005662841,0.005962166,0.004730416,-7.839204
2023-09-14 01:00:00,0,-0.008638997,-0.00047151,-0.004454554,-7.896208
2023-09-14 02:00:00,0,-0.02544064,-0.008459901,0.008475549,-7.94155
2023-09-14 03:00:00,0,0.005033609,0.008682806,0.002925463,-7.826941
2023-09-14 04:00:00,0,-0.006480481,0.009333647,-0.003120774,-7.827856
2023-09-14 05:00:00,0,0.000189594,-0.003677366,0.01328155,-7.752048
2023-09-14 06:00:00,0.203098,-0.01477829,-0.01035643,0.004256137,-7.610356
2023-09-14 07:00:00,69.82114,88.04475,91.55687,31.99293,207.1775
2023-09-14 08:00:00,286.7598,467.3245,482.3498,426.051,1368.099
2023-09-14 09:00:00,526.2241,908.4321,946.2719,838.7881,2663.175
2023-09-14 10:00:00,753.9258,1312.597,1352.427,1213.036,3836.114
2023-09-14 11:00:00,916.0646,1568.365,1611.23,1449.403,4568.893
2023-09-14 12:00:00,1034.281,1659.82,1666.677,1591.281,4841.493
2023-09-14 13:00:00,1050.65,1613.144,1666.568,1561.584,4790.354
2023-09-14 14:00:00,919.534,1498.869,1527.531,1423.634,4379.516
2023-09-14 15:00:00,700.0879,1222.809,1241.797,1137.14,3523.477
2023-09-14 16:00:00,499.858,844.0743,837.2437,748.077,2431.315
2023-09-14 17:00:00,271.1348,460.189,464.2213,436.695,1338.328
2023-09-14 18:00:00,119.0398,166.2246,157.2079,152.2944,472.9262
2023-09-14 19:00:00,2.479791,3.743809,3.776219,3.13307,7.074
2023-09-14 20:00:00,0,-0.009178205,-0.004176939,0.00427203,-7.64504
2023-09-14 21:00:00,0,-0.008380252,-0.009970629,-0.0003370685,-7.60541
2023-09-14 22:00:00,0,6.20725e-06,-0.006021326,0.007271338,-7.578969
2023-09-14 23:00:00,0,-0.01896357,0.001684345,0.009174028,-7.624711
2023-09-15 00:00:00,0,-0.01608867,0.005630386,-0.003934481,-7.588046
2023-09-15 01:00:00,0,0.0009310193,-0.0006556715,0.002714738,-7.627371
2023-09-15 02:00:00,0,-0.006188957,0.003485596,-0.02104577,-7.681408
