S. Robeson Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
2023-09-04 07:00,,,,,,,,,,,,124.0488
2023-09-04 08:00,,,,,,,,,,,,786.2434
2023-09-04 09:00,,,,,,,,,,,,1579.56
2023-09-04 10:00,,,,,,,,,,,,2185.11
2023-09-04 11:00,,,,,,,,,,,,2585.987
2023-09-04 12:00,,,,,,,,,,,,2753.699
2023-09-04 13:00,,,,,,,,,,,,2767.358
2023-09-04 14:00,,,,,,,,,,,,2651.387
2023-09-04 15:00,,,,,,,,,,,,2332.137
2023-09-04 16:00,,,,,,,,,,,,1814.518
2023-09-04 17:00,,,,,,,,,,,,1121.566
2023-09-04 18:00,,,,,,,,,,,,378.1048
2023-09-04 19:00,,,,,,,,,,,,11.58378
2023-09-04 20:00,,,,,,,,,,,,-8.873195
2023-09-04 21:00,,,,,,,,,,,,-8.853902
2023-09-04 22:00,,,,,,,,,,,,-8.2988
2023-09-04 23:00,,,,,,,,,,,,-7.791951
2023-09-05 00:00,,,,,,,,,,,,-7.738807
2023-09-05 01:00,,,,,,,,,,,,-7.801477
2023-09-05 02:00,,,,,,,,,,,,-7.813893
2023-09-05 03:00,,,,,,,,,,,,-7.696854
2023-09-05 04:00,,,,,,,,,,,,-7.686967
2023-09-05 05:00,,,,,,,,,,,,-7.617917
2023-09-05 06:00,,,,,,,,,,,,-7.829538
2023-09-05 07:00,,,,,,,,,,,,140.3672
2023-09-05 08:00,,,,,,,,,,,,747.7363
2023-09-05 09:00,,,,,,,,,,,,1517.318
2023-09-05 10:00,,,,,,,,,,,,2123.856
2023-09-05 11:00,,,,,,,,,,,,2517.548
2023-09-05 12:00,,,,,,,,,,,,2691.441
2023-09-05 13:00,,,,,,,,,,,,2645.182
2023-09-05 14:00,,,,,,,,,,,,2642.731
2023-09-05 15:00,,,,,,,,,,,,2106.674
2023-09-05 16:00,,,,,,,,,,,,1728.439
2023-09-05 17:00,,,,,,,,,,,,1067.423
2023-09-05 18:00,,,,,,,,,,,,277.7767
2023-09-05 19:00,,,,,,,,,,,,6.890313
2023-09-05 20:00,,,,,,,,,,,,-8.889361
2023-09-05 21:00,,,,,,,,,,,,-8.839477
2023-09-05 22:00,,,,,,,,,,,,-8.60097
2023-09-05 23:00,,,,,,,,,,,,-7.700192
2023-09-06 00:00,,,,,,,,,,,,-7.683572
2023-09-06 01:00,,,,,,,,,,,,-7.761082
2023-09-06 02:00,,,,,,,,,,,,-7.76266
2023-09-06 03:00,,,,,,,,,,,,-7.81641
2023-09-06 04:00,,,,,,,,,,,,-7.806819
2023-09-06 05:00,,,,,,,,,,,,-7.769878
2023-09-06 06:00,,,,,,,,,,,,-7.810236
2023-09-06 07:00,,,,,,,,,,,,115.0651
2023-09-06 08:00,,,,,,,,,,,,738.1516
2023-09-06 09:00,,,,,,,,,,,,1494.82
2023-09-06 10:00,,,,,,,,,,,,2091.944
2023-09-06 11:00,,,,,,,,,,,,2384.072
2023-09-06 12:00,,,,,,,,,,,,2125.889
2023-09-06 13:00,,,,,,,,,,,,2216.48
2023-09-06 14:00,,,,,,,,,,,,1858.678
2023-09-06 15:00,,,,,,,,,,,,1925.677
2023-09-06 16:00,,,,,,,,,,,,1561.499
2023-09-06 17:00,,,,,,,,,,,,992.7862
2023-09-06 18:00,,,,,,,,,,,,342.7268
2023-09-06 19:00,,,,,,,,,,,,4.367783
2023-09-06 20:00,,,,,,,,,,,,-8.799064
2023-09-06 21:00,,,,,,,,,,,,-8.820817
2023-09-06 22:00,,,,,,,,,,,,-8.76257
2023-09-06 23:00,,,,,,,,,,,,-7.977098
2023-09-07 00:00,,,,,,,,,,,,-7.751237
2023-09-07 01:00,,,,,,,,,,,,-7.743309
2023-09-07 02:00,,,,,,,,,,,,-7.537096
2023-09-07 03:00,,,,,,,,,,,,-7.561443
2023-09-07 04:00,,,,,,,,,,,,-7.570521
2023-09-07 05:00,,,,,,,,,,,,-7.522399
2023-09-07 06:00,,,,,,,,,,,,-7.706481
2023-09-07 07:00,,,,,,,,,,,,182.2351
2023-09-07 08:00,,,,,,,,,,,,642.4717
2023-09-07 09:00,,,,,,,,,,,,1199.116
2023-09-07 10:00,,,,,,,,,,,,1907.439
2023-09-07 11:00,,,,,,,,,,,,2503.619
2023-09-07 12:00,,,,,,,,,,,,2664.465
2023-09-07 13:00,,,,,,,,,,,,2127.641
2023-09-07 14:00,,,,,,,,,,,,2096.16
2023-09-07 15:00,,,,,,,,,,,,1356.76
2023-09-07 16:00,,,,,,,,,,,,1513.01
2023-09-07 17:00,,,,,,,,,,,,1088.602
2023-09-07 18:00,,,,,,,,,,,,322.4726
2023-09-07 19:00,,,,,,,,,,,,-8.518179
2023-09-07 20:00,,,,,,,,,,,,-8.227615
2023-09-07 21:00,,,,,,,,,,,,-8.760863
2023-09-07 22:00,,,,,,,,,,,,-8.300436
2023-09-07 23:00,,,,,,,,,,,,-7.711054
2023-09-08 00:00,,,,,,,,,,,,-7.699855
2023-09-08 01:00,,,,,,,,,,,,-7.758782
2023-09-08 02:00,,,,,,,,,,,,-7.759726
2023-09-08 03:00,,,,,,,,,,,,-7.817521
2023-09-08 04:00,,,,,,,,,,,,-7.813988
2023-09-08 05:00,,,,,,,,,,,,-7.782131
2023-09-08 06:00,,,,,,,,,,,,-7.683135
2023-09-08 07:00,,,,,,,,,,,,143.4411
2023-09-08 08:00,,,,,,,,,,,,627.3562
2023-09-08 09:00,,,,,,,,,,,,1103.753
2023-09-08 10:00,,,,,,,,,,,,2012.36
2023-09-08 11:00,,,,,,,,,,,,2406.854
2023-09-08 12:00,,,,,,,,,,,,2643.522
2023-09-08 13:00,,,,,,,,,,,,2726.66
2023-09-08 14:00,,,,,,,,,,,,1919.581
2023-09-08 15:00,,,,,,,,,,,,2436.346
2023-09-08 16:00,,,,,,,,,,,,1871.199
2023-09-08 17:00,,,,,,,,,,,,830.3186
2023-09-08 18:00,,,,,,,,,,,,163.8667
2023-09-08 19:00,,,,,,,,,,,,15.19502
2023-09-08 20:00,,,,,,,,,,,,-8.797099
2023-09-08 21:00,,,,,,,,,,,,-8.610395
2023-09-08 22:00,,,,,,,,,,,,-7.88745
2023-09-08 23:00,,,,,,,,,,,,-7.760854
2023-09-09 00:00,,,,,,,,,,,,-7.771725
2023-09-09 01:00,,,,,,,,,,,,-7.767222
2023-09-09 02:00,,,,,,,,,,,,-7.810693
2023-09-09 03:00,,,,,,,,,,,,-7.791154
2023-09-09 04:00,,,,,,,,,,,,-7.791737
2023-09-09 05:00,,,,,,,,,,,,-7.787295
2023-09-09 06:00,,,,,,,,,,,,-7.88307
2023-09-09 07:00,,,,,,,,,,,,40.54396
2023-09-09 08:00,,,,,,,,,,,,267.5166
2023-09-09 09:00,,,,,,,,,,,,508.9318
2023-09-09 10:00,,,,,,,,,,,,556.5375
2023-09-09 11:00,,,,,,,,,,,,1363.518
2023-09-09 12:00,,,,,,,,,,,,2719.768
2023-09-09 13:00,,,,,,,,,,,,2368.431
2023-09-09 14:00,,,,,,,,,,,,2319.705
2023-09-09 15:00,,,,,,,,,,,,1508.086
2023-09-09 16:00,,,,,,,,,,,,1122.723
2023-09-09 17:00,,,,,,,,,,,,775.4393
2023-09-09 18:00,,,,,,,,,,,,56.89409
2023-09-09 19:00,,,,,,,,,,,,-9.029544
2023-09-09 20:00,,,,,,,,,,,,-7.902539
2023-09-09 21:00,,,,,,,,,,,,-7.681344
2023-09-09 22:00,,,,,,,,,,,,-7.700025
2023-09-09 23:00,,,,,,,,,,,,-7.73383
2023-09-10 00:00,,,,,,,,,,,,-7.761979
2023-09-10 01:00,,,,,,,,,,,,-7.798272
2023-09-10 02:00,,,,,,,,,,,,-7.821272
2023-09-10 03:00,,,,,,,,,,,,-7.826075
2023-09-10 04:00,,,,,,,,,,,,-7.828197
2023-09-10 05:00,,,,,,,,,,,,-7.795448
2023-09-10 06:00,,,,,,,,,,,,-7.86107
2023-09-10 07:00,,,,,,,,,,,,54.40178
2023-09-10 08:00,,,,,,,,,,,,370.6268
2023-09-10 09:00,,,,,,,,,,,,705.4554
2023-09-10 10:00,,,,,,,,,,,,1349.274
2023-09-10 11:00,,,,,,,,,,,,1996.59
2023-09-10 12:00,,,,,,,,,,,,2423.292
2023-09-10 13:00,,,,,,,,,,,,1915.04
2023-09-10 14:00,,,,,,,,,,,,2320.899
2023-09-10 15:00,,,,,,,,,,,,1479.7
2023-09-10 16:00,,,,,,,,,,,,236.0311
2023-09-10 17:00,,,,,,,,,,,,485.1329
2023-09-10 18:00,,,,,,,,,,,,370.9305
2023-09-10 19:00,,,,,,,,,,,,14.88032
2023-09-10 20:00,,,,,,,,,,,,-8.778376
2023-09-10 21:00,,,,,,,,,,,,-8.127048
2023-09-10 22:00,,,,,,,,,,,,-7.692457
2023-09-10 23:00,,,,,,,,,,,,-7.725594
2023-09-11 00:00,,,,,,,,,,,,-7.765945
2023-09-11 01:00,,,,,,,,,,,,-7.817303
2023-09-11 02:00,,,,,,,,,,,,-7.849981
2023-09-11 03:00,,,,,,,,,,,,-7.822334
2023-09-11 04:00,,,,,,,,,,,,-7.789025
2023-09-11 05:00,,,,,,,,,,,,-7.670361
2023-09-11 06:00,,,,,,,,,,,,-7.757579
2023-09-11 07:00,,,,,,,,,,,,90.81664
2023-09-11 08:00,,,,,,,,,,,,695.8319
2023-09-11 09:00,,,,,,,,,,,,1471.844
2023-09-11 10:00,,,,,,,,,,,,2104.888
2023-09-11 11:00,,,,,,,,,,,,2496.966
2023-09-11 12:00,,,,,,,,,,,,1896.758
2023-09-11 13:00,,,,,,,,,,,,2636.385
2023-09-11 14:00,,,,,,,,,,,,2666.803
2023-09-11 15:00,,,,,,,,,,,,2420.114
2023-09-11 16:00,,,,,,,,,,,,1813.235
2023-09-11 17:00,,,,,,,,,,,,1034.358
2023-09-11 18:00,,,,,,,,,,,,315.2014
2023-09-11 19:00,,,,,,,,,,,,18.34062
2023-09-11 20:00,,,,,,,,,,,,-8.830221
2023-09-11 21:00,,,,,,,,,,,,-8.798571
2023-09-11 22:00,,,,,,,,,,,,-8.036869
2023-09-11 23:00,,,,,,,,,,,,-7.773047
2023-09-12 00:00,,,,,,,,,,,,-7.682474
2023-09-12 01:00,,,,,,,,,,,,-7.746007
2023-09-12 02:00,,,,,,,,,,,,-7.801077
2023-09-12 03:00,,,,,,,,,,,,-7.827175
2023-09-12 04:00,,,,,,,,,,,,-7.76884
2023-09-12 05:00,,,,,,,,,,,,-7.675971
2023-09-12 06:00,,,,,,,,,,,,-7.720202
2023-09-12 07:00,,,,,,,,,,,,109.1468
2023-09-12 08:00,,,,,,,,,,,,726.9271
2023-09-12 09:00,,,,,,,,,,,,1513.657
2023-09-12 10:00,,,,,,,,,,,,2106.885
2023-09-12 11:00,,,,,,,,,,,,2581.137
2023-09-12 12:00,,,,,,,,,,,,2847.992
2023-09-12 13:00,,,,,,,,,,,,2861.374
2023-09-12 14:00,,,,,,,,,,,,2435.792
2023-09-12 15:00,,,,,,,,,,,,1686.275
2023-09-12 16:00,,,,,,,,,,,,526.1929
2023-09-12 17:00,,,,,,,,,,,,263.088
2023-09-12 18:00,,,,,,,,,,,,226.6388
2023-09-12 19:00,,,,,,,,,,,,-8.513676
2023-09-12 20:00,,,,,,,,,,,,-8.732946
2023-09-12 21:00,,,,,,,,,,,,-7.907045
2023-09-12 22:00,,,,,,,,,,,,-7.770434
2023-09-12 23:00,,,,,,,,,,,,-7.783093
2023-09-13 00:00,,,,,,,,,,,,-7.803398
2023-09-13 01:00,,,,,,,,,,,,-7.81824
2023-09-13 02:00,,,,,,,,,,,,-7.824305
2023-09-13 03:00,,,,,,,,,,,,-7.876514
2023-09-13 04:00,,,,,,,,,,,,-7.889062
2023-09-13 05:00,,,,,,,,,,,,-7.799516
2023-09-13 06:00,,,,,,,,,,,,-7.781798
2023-09-13 07:00,,,,,,,,,,,,200.6636
2023-09-13 08:00,,,,,,,,,,,,693.7033
2023-09-13 09:00,,,,,,,,,,,,1554.943
2023-09-13 10:00,,,,,,,,,,,,1632.87
2023-09-13 11:00,,,,,,,,,,,,2613.601
2023-09-13 12:00,,,,,,,,,,,,1829.931
2023-09-13 13:00,,,,,,,,,,,,2782.479
2023-09-13 14:00,,,,,,,,,,,,1552.831
2023-09-13 15:00,,,,,,,,,,,,871.8069
2023-09-13 16:00,,,,,,,,,,,,1335.052
2023-09-13 17:00,,,,,,,,,,,,865.0568
2023-09-13 18:00,,,,,,,,,,,,231.563
2023-09-13 19:00,,,,,,,,,,,,-7.483943
2023-09-13 20:00,,,,,,,,,,,,-8.78676
2023-09-13 21:00,,,,,,,,,,,,-8.634421
2023-09-13 22:00,,,,,,,,,,,,-7.916184
2023-09-13 23:00,,,,,,,,,,,,-7.750227
2023-09-14 00:00,,,,,,,,,,,,-7.752036
2023-09-14 01:00,,,,,,,,,,,,-7.792569
2023-09-14 02:00,,,,,,,,,,,,-7.812391
2023-09-14 03:00,,,,,,,,,,,,-7.867884
2023-09-14 04:00,,,,,,,,,,,,-7.861914
2023-09-14 05:00,,,,,,,,,,,,-7.756917
2023-09-14 06:00,,,,,,,,,,,,-7.754813
2023-09-14 07:00,,,,,,,,,,,,111.0339
2023-09-14 08:00,,,,,,,,,,,,752.8015
2023-09-14 09:00,,,,,,,,,,,,1628.062
2023-09-14 10:00,,,,,,,,,,,,2363.605
2023-09-14 11:00,,,,,,,,,,,,2539.81
2023-09-14 12:00,,,,,,,,,,,,2473.454
2023-09-14 13:00,,,,,,,,,,,,2495.169
2023-09-14 14:00,,,,,,,,,,,,2227.009
2023-09-14 15:00,,,,,,,,,,,,1862.131
2023-09-14 16:00,,,,,,,,,,,,1757.62
2023-09-14 17:00,,,,,,,,,,,,711.3045
2023-09-14 18:00,,,,,,,,,,,,251.6735
2023-09-14 19:00,,,,,,,,,,,,-2.603678
2023-09-14 20:00,,,,,,,,,,,,-8.779552
2023-09-14 21:00,,,,,,,,,,,,-8.232218
2023-09-14 22:00,,,,,,,,,,,,-7.750941
2023-09-14 23:00,,,,,,,,,,,,-7.780265
2023-09-15 00:00,,,,,,,,,,,,-7.77219
2023-09-15 01:00,,,,,,,,,,,,-7.852323
2023-09-15 02:00,,,,,,,,,,,,-7.83172
2023-09-15 03:00,,,,,,,,,,,,-7.829289
2023-09-15 04:00,,,,,,,,,,,,-7.79038
2023-09-15 05:00,,,,,,,,,,,,-7.750862
2023-09-15 06:00,,,,,,,,,,,,-7.776305
2023-09-15 07:00,,,,,,,,,,,,101.2476
2023-09-15 08:00,,,,,,,,,,,,861.4748
2023-09-15 09:00,,,,,,,,,,,,1785.765
2023-09-15 10:00,,,,,,,,,,,,2489.628
2023-09-15 11:00,,,,,,,,,,,,2950.184
2023-09-15 12:00,,,,,,,,,,,,3169.527
2023-09-15 13:00,,,,,,,,,,,,3155.875
2023-09-15 14:00,,,,,,,,,,,,3003.082
2023-09-15 15:00,,,,,,,,,,,,2653.57
2023-09-15 16:00,,,,,,,,,,,,2062.991
2023-09-15 17:00,,,,,,,,,,,,1220.085
2023-09-15 18:00,,,,,,,,,,,,342.9968
2023-09-15 19:00,,,,,,,,,,,,-5.983097
2023-09-15 20:00,,,,,,,,,,,,-8.274829
2023-09-15 21:00,,,,,,,,,,,,-7.813725
2023-09-15 22:00,,,,,,,,,,,,-7.804732
2023-09-15 23:00,,,,,,,,,,,,-7.857933
2023-09-16 00:00,,,,,,,,,,,,-7.883593
2023-09-16 01:00,,,,,,,,,,,,-7.916028
2023-09-16 02:00,,,,,,,,,,,,-7.875491
2023-09-16 03:00,,,,,,,,,,,,-7.887565
2023-09-16 04:00,,,,,,,,,,,,-7.857545
2023-09-16 05:00,,,,,,,,,,,,-7.844441
2023-09-16 06:00,,,,,,,,,,,,-7.935044
2023-09-16 07:00,,,,,,,,,,,,119.4086
2023-09-16 08:00,,,,,,,,,,,,933.742
2023-09-16 09:00,,,,,,,,,,,,1829.047
2023-09-16 10:00,,,,,,,,,,,,2451.025
2023-09-16 11:00,,,,,,,,,,,,2813.984
2023-09-16 12:00,,,,,,,,,,,,3012.925
2023-09-16 13:00,,,,,,,,,,,,2982.089
2023-09-16 14:00,,,,,,,,,,,,2827.749
2023-09-16 15:00,,,,,,,,,,,,2495.643
2023-09-16 16:00,,,,,,,,,,,,1931.905
2023-09-16 17:00,,,,,,,,,,,,1134.243
2023-09-16 18:00,,,,,,,,,,,,277.8376
2023-09-16 19:00,,,,,,,,,,,,-8.528679
2023-09-16 20:00,,,,,,,,,,,,-8.40671
2023-09-16 21:00,,,,,,,,,,,,-7.761902
2023-09-16 22:00,,,,,,,,,,,,-7.773405
2023-09-16 23:00,,,,,,,,,,,,-7.872825
2023-09-17 00:00,,,,,,,,,,,,-7.874212
2023-09-17 01:00,,,,,,,,,,,,-7.84836
2023-09-17 02:00,,,,,,,,,,,,-7.827026
2023-09-17 03:00,,,,,,,,,,,,-7.807709
2023-09-17 04:00,,,,,,,,,,,,-7.859326
2023-09-17 05:00,,,,,,,,,,,,-7.855634
2023-09-17 06:00,,,,,,,,,,,,-7.918837
2023-09-17 07:00,,,,,,,,,,,,72.66396
2023-09-17 08:00,,,,,,,,,,,,500.9028
2023-09-17 09:00,,,,,,,,,,,,675.7697
2023-09-17 10:00,,,,,,,,,,,,1384.014
2023-09-17 11:00,,,,,,,,,,,,1448.166
2023-09-17 12:00,,,,,,,,,,,,783.7101
2023-09-17 13:00,,,,,,,,,,,,644.7515
2023-09-17 14:00,,,,,,,,,,,,437.6903
2023-09-17 15:00,,,,,,,,,,,,127.5979
2023-09-17 16:00,,,,,,,,,,,,211.4587
2023-09-17 17:00,,,,,,,,,,,,141.6689
2023-09-17 18:00,,,,,,,,,,,,13.80779
2023-09-17 19:00,,,,,,,,,,,,-8.548325
2023-09-17 20:00,,,,,,,,,,,,-7.779644
2023-09-17 21:00,,,,,,,,,,,,-7.731985
2023-09-17 22:00,,,,,,,,,,,,-7.778589
2023-09-17 23:00,,,,,,,,,,,,-7.84909
2023-09-18 00:00,,,,,,,,,,,,-7.869195
2023-09-18 01:00,,,,,,,,,,,,-7.82374
2023-09-18 02:00,,,,,,,,,,,,-7.850378
2023-09-18 03:00,,,,,,,,,,,,-7.830853
2023-09-18 04:00,,,,,,,,,,,,-7.748706
2023-09-18 05:00,,,,,,,,,,,,-7.636805
2023-09-18 06:00,,,,,,,,,,,,-7.650252
2023-09-18 07:00,,,,,,,,,,,,100.0902
2023-09-18 08:00,,,,,,,,,,,,877.7457
2023-09-18 09:00,,,,,,,,,,,,1789.38
2023-09-18 10:00,,,,,,,,,,,,2501.565
2023-09-18 11:00,,,,,,,,,,,,2940.377
2023-09-18 12:00,,,,,,,,,,,,3083.511
2023-09-18 13:00,,,,,,,,,,,,3135.148
2023-09-18 14:00,,,,,,,,,,,,2924.234
2023-09-18 15:00,,,,,,,,,,,,2208.917
2023-09-18 16:00,,,,,,,,,,,,1808.832
2023-09-18 17:00,,,,,,,,,,,,1081.069
2023-09-18 18:00,,,,,,,,,,,,295.9979
2023-09-18 19:00,,,,,,,,,,,,-6.838757
2023-09-18 20:00,,,,,,,,,,,,-8.301442
2023-09-18 21:00,,,,,,,,,,,,-7.720069
2023-09-18 22:00,,,,,,,,,,,,-7.809172
2023-09-18 23:00,,,,,,,,,,,,-7.899038
2023-09-19 00:00,,,,,,,,,,,,-7.841772
2023-09-19 01:00,,,,,,,,,,,,-7.879582
2023-09-19 02:00,,,,,,,,,,,,-7.886962
2023-09-19 03:00,,,,,,,,,,,,-7.828234
2023-09-19 04:00,,,,,,,,,,,,-7.795867
2023-09-19 05:00,,,,,,,,,,,,-7.706386
2023-09-19 06:00,,,,,,,,,,,,-7.714503
2023-09-19 07:00,,,,,,,,,,,,105.3737
2023-09-19 08:00,,,,,,,,,,,,884.0506
2023-09-19 09:00,,,,,,,,,,,,1765.35
2023-09-19 10:00,,,,,,,,,,,,2429.205
2023-09-19 11:00,,,,,,,,,,,,2821.147
2023-09-19 12:00,,,,,,,,,,,,3017.402
2023-09-19 13:00,,,,,,,,,,,,3044.69
2023-09-19 14:00,,,,,,,,,,,,2554.769
2023-09-19 15:00,,,,,,,,,,,,2141.667
2023-09-19 16:00,,,,,,,,,,,,1937.395
2023-09-19 17:00,,,,,,,,,,,,745.3641
2023-09-19 18:00,,,,,,,,,,,,272.8812
2023-09-19 19:00,,,,,,,,,,,,-5.699271
2023-09-19 20:00,,,,,,,,,,,,-8.375067
2023-09-19 21:00,,,,,,,,,,,,-7.751551
2023-09-19 22:00,,,,,,,,,,,,-7.756704
2023-09-19 23:00,,,,,,,,,,,,-7.820591
2023-09-20 00:00,,,,,,,,,,,,-7.925605
2023-09-20 01:00,,,,,,,,,,,,-7.952755
2023-09-20 02:00,,,,,,,,,,,,-7.869276
2023-09-20 03:00,,,,,,,,,,,,-7.871928
2023-09-20 04:00,,,,,,,,,,,,-7.858245
2023-09-20 05:00,,,,,,,,,,,,-7.71172
2023-09-20 06:00,,,,,,,,,,,,-7.76591
2023-09-20 07:00,,,,,,,,,,,,80.79211
2023-09-20 08:00,,,,,,,,,,,,848.7766
2023-09-20 09:00,,,,,,,,,,,,1719.999
2023-09-20 10:00,,,,,,,,,,,,2367.067
2023-09-20 11:00,,,,,,,,,,,,2788.556
2023-09-20 12:00,,,,,,,,,,,,2952.236
2023-09-20 13:00,,,,,,,,,,,,2968.252
2023-09-20 14:00,,,,,,,,,,,,2807.44
2023-09-20 15:00,,,,,,,,,,,,2434.991
2023-09-20 16:00,,,,,,,,,,,,1681.914
2023-09-20 17:00,,,,,,,,,,,,848.5024
2023-09-20 18:00,,,,,,,,,,,,278.8416
2023-09-20 19:00,,,,,,,,,,,,-5.697865
2023-09-20 20:00,,,,,,,,,,,,-8.575889
2023-09-20 21:00,,,,,,,,,,,,-7.787182
2023-09-20 22:00,,,,,,,,,,,,-7.751074
2023-09-20 23:00,,,,,,,,,,,,-7.838195
2023-09-21 00:00,,,,,,,,,,,,-7.899111
2023-09-21 01:00,,,,,,,,,,,,-7.847387
2023-09-21 02:00,,,,,,,,,,,,-7.88433
2023-09-21 03:00,,,,,,,,,,,,-7.904186
2023-09-21 04:00,,,,,,,,,,,,-7.808764
2023-09-21 05:00,,,,,,,,,,,,-7.663303
2023-09-21 06:00,,,,,,,,,,,,-7.58912
2023-09-21 07:00,,,,,,,,,,,,18.58617
2023-09-21 08:00,,,,,,,,,,,,283.7442
2023-09-21 09:00,,,,,,,,,,,,804.1915
2023-09-21 10:00,,,,,,,,,,,,1188.974
2023-09-21 11:00,,,,,,,,,,,,2292.746
