Jersey Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"SMA 1850kW Inverter - 1, AC Real Power","SMA 1850kW Inverter - 2, AC Real Power","SMA 1850kW Inverter - 3, AC Real Power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-12-01 00:00:00,0,0,0,0,-7.028504
2023-12-01 01:00:00,0,0,0,0,-6.989004
2023-12-01 02:00:00,0,0,0,0,-6.967973
2023-12-01 03:00:00,0,0,0,0,-6.960639
2023-12-01 04:00:00,0,0,0,0,-6.991635
2023-12-01 05:00:00,0,0,0,0,-6.99643
2023-12-01 06:00:00,0.1068657,0,0,0,-6.946786
2023-12-01 07:00:00,26.16739,32,32.75,30.25,88.48232
2023-12-01 08:00:00,80.6282,127.75,128.75,119.5,373.0208
2023-12-01 09:00:00,185.6662,294.25,294.25,274,864.4664
2023-12-01 10:00:00,329.9735,538.25,539.5,506.5,1588.912
2023-12-01 11:00:00,206.7848,338.75,339.5,316,1001.656
2023-12-01 12:00:00,213.6613,351.25,352.5,330.25,1036.119
2023-12-01 13:00:00,252.0711,402.25,403.75,377.25,1190.499
2023-12-01 14:00:00,166.3289,255.75,256.5,238.75,754.403
2023-12-01 15:00:00,117.7843,174,175.5,162.75,510.2811
2023-12-01 16:00:00,43.75724,56.5,57.25,53.25,165.4123
2023-12-01 17:00:00,0.08117838,0,0,0,-6.726692
2023-12-01 18:00:00,0,0,0,0,-6.87889
2023-12-01 19:00:00,0,0,0,0,-6.896443
2023-12-01 20:00:00,0,0,0,0,-6.89824
2023-12-01 21:00:00,0,0,0,0,-6.927685
2023-12-01 22:00:00,0,0,0,0,-6.908379
2023-12-01 23:00:00,0,0,0,0,-6.913796
2023-12-02 00:00:00,0,0,0,0,-7.04703
2023-12-02 01:00:00,0,0,0,0,-6.898589
2023-12-02 02:00:00,0,0,0,0,-6.902039
2023-12-02 03:00:00,0,0,0,0,-6.91995
2023-12-02 04:00:00,0.01125365,0,0,0,-6.914151
2023-12-02 05:00:00,0,0,0,0,-6.874716
2023-12-02 06:00:00,0,0,0,0,-6.820382
2023-12-02 07:00:00,9.331917,10.5,11.5,10.25,26.99206
2023-12-02 08:00:00,33.98769,55,54.5,50.25,154.4167
2023-12-02 09:00:00,73.21461,116.5,116.75,109.75,340.8482
2023-12-02 10:00:00,57.8339,100,100.5,92.75,290.9877
2023-12-02 11:00:00,150.772,244.75,247.75,232,722.3577
2023-12-02 12:00:00,202.9859,333.5,333.5,312.5,982.3732
2023-12-02 13:00:00,134.4942,218.75,220,205.5,645.0307
2023-12-02 14:00:00,119.2527,191.5,192.25,180,564.9614
2023-12-02 15:00:00,63.58865,102.75,103.5,96.5,302.0793
2023-12-02 16:00:00,16.16933,24,24.75,22.75,67.71568
2023-12-02 17:00:00,0,0,0,0,-6.813118
2023-12-02 18:00:00,0,0,0,0,-6.880936
2023-12-02 19:00:00,0,0,0,0,-6.88197
2023-12-02 20:00:00,0,0,0,0,-6.886395
2023-12-02 21:00:00,0,0,0,0,-6.921925
2023-12-02 22:00:00,0,0,0,0,-6.933043
2023-12-02 23:00:00,0,0,0,0,-6.926645
2023-12-03 00:00:00,0,0,0,0,-6.905123
2023-12-03 01:00:00,0,0,0,0,-6.852912
2023-12-03 02:00:00,0,0,0,0,-6.855399
2023-12-03 03:00:00,0,0,0,0,-6.864245
2023-12-03 04:00:00,0,0,0,0,-6.868546
2023-12-03 05:00:00,0,0,0,0,-6.882739
2023-12-03 06:00:00,0,0,0,0,-6.835439
2023-12-03 07:00:00,14.19094,18,18.5,17,46.62253
2023-12-03 08:00:00,88.40324,127.75,128.5,119.75,373.8837
2023-12-03 09:00:00,86.49942,141.75,143,133,414.8487
2023-12-03 10:00:00,173.3712,273,276,258.75,796.9113
2023-12-03 11:00:00,294.4519,471.5,471.5,442,1392.976
2023-12-03 12:00:00,174.9901,274,273,252,806.8391
2023-12-03 13:00:00,135.1452,219.25,220.75,206,645.3314
2023-12-03 14:00:00,82.60139,136.75,137.75,129.5,407.1041
2023-12-03 15:00:00,73.63965,116,116.5,108.5,339.5638
2023-12-03 16:00:00,19.68147,30.75,31.25,29,87.30816
2023-12-03 17:00:00,0.01109253,0,0,0,-6.808121
2023-12-03 18:00:00,0,0,0,0,-6.833865
2023-12-03 19:00:00,0,0,0,0,-6.824868
2023-12-03 20:00:00,0,0,0,0,-6.840458
2023-12-03 21:00:00,0,0,0,0,-6.901046
2023-12-03 22:00:00,0,0,0,0,-6.948009
2023-12-03 23:00:00,0,0,0,0,-6.945475
2023-12-04 00:00:00,0,0,0,0,-6.918482
2023-12-04 01:00:00,0,0,0,0,-6.897003
2023-12-04 02:00:00,0,0,0,0,-6.912734
2023-12-04 03:00:00,0,0,0,0,-6.916954
2023-12-04 04:00:00,0,0,0,0,-6.866408
2023-12-04 05:00:00,0,0,0,0,-6.803367
2023-12-04 06:00:00,0,0,0,0,-6.812633
2023-12-04 07:00:00,23.39306,31,32,29.25,85.62202
2023-12-04 08:00:00,193.8147,371,363.5,310.25,1005.475
2023-12-04 09:00:00,563.4497,1076,1039.5,966,3169.357
2023-12-04 10:00:00,623.4816,1188.5,1176.5,1107.75,3471.291
2023-12-04 11:00:00,800.4557,1475.5,1484.25,1396.75,4381.565
2023-12-04 12:00:00,782.1287,1447.75,1460,1371.25,4277.842
2023-12-04 13:00:00,683.3866,1217.5,1229.5,1157.25,3726.286
2023-12-04 14:00:00,589.0406,1056,1064.25,975.5,3200.667
2023-12-04 15:00:00,367.9542,619.75,645,541.25,1881.216
2023-12-04 16:00:00,50.03756,115.75,120.5,67.25,312.1763
2023-12-04 17:00:00,0,0.25,0.5,0.25,-5.649259
2023-12-04 18:00:00,0,0,0,0,-6.89379
2023-12-04 19:00:00,0,0,0,0,-6.892295
2023-12-04 20:00:00,0,0,0,0,-6.908352
2023-12-04 21:00:00,0,0,0,0,-6.924615
2023-12-04 22:00:00,0,0,0,0,-6.974593
2023-12-04 23:00:00,0,0,0,0,-6.975642
2023-12-05 00:00:00,0,0,0,0,-6.964778
2023-12-05 01:00:00,0,0,0,0,-6.978339
2023-12-05 02:00:00,0,0,0,0,-6.935922
2023-12-05 03:00:00,0,0,0,0,-6.928881
