"Sonne Two, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"SMA SC-1850-US - 1, AC Real Power","SMA SC-1850-US - 2, AC Real Power","SMA SC-1850-US - 3, AC Real Power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-12-01 00:00:00,0,0,0,0,-4.468761
2023-12-01 01:00:00,0,0,0,0,-4.556375
2023-12-01 02:00:00,0,0,0,0,-4.577736
2023-12-01 03:00:00,0,0,0,0,-4.63525
2023-12-01 04:00:00,0,0,0,0,-4.670488
2023-12-01 05:00:00,0.03238818,0,0,0,-4.534842
2023-12-01 06:00:00,0,0,0,0,-4.436371
2023-12-01 07:00:00,5.113167,6.75,7,6.25,16.90839
2023-12-01 08:00:00,55.31777,94.5,97.5,92,282.5979
2023-12-01 09:00:00,79.29566,142,146.75,138.25,425.5564
2023-12-01 10:00:00,68.28449,131.25,136,129.75,394.8917
2023-12-01 11:00:00,101.4826,187.75,194.5,183.25,563.66
2023-12-01 12:00:00,80.86182,159.25,165.5,157.25,479.7114
2023-12-01 13:00:00,47.84207,96.25,99.25,93.75,287.2386
2023-12-01 14:00:00,45.58487,87.5,90.5,86,262.2146
2023-12-01 15:00:00,16.80399,33.5,34.5,32.25,98.83935
2023-12-01 16:00:00,7.579539,12.75,13,12.25,35.66407
2023-12-01 17:00:00,0,0,0,0,-4.58622
2023-12-01 18:00:00,0,0,0,0,-4.599719
2023-12-01 19:00:00,0,0,0,0,-4.587501
2023-12-01 20:00:00,0,0,0,0,-4.583818
2023-12-01 21:00:00,0,0,0,0,-4.687028
2023-12-01 22:00:00,0,0,0,0,-4.577265
2023-12-01 23:00:00,0,0,0,0,-4.645635
2023-12-02 00:00:00,0,0,0,0,-4.599775
2023-12-02 01:00:00,0,0,0,0,-4.615496
2023-12-02 02:00:00,0,0,0,0,-4.633279
2023-12-02 03:00:00,0,0,0,0,-4.655789
2023-12-02 04:00:00,0,0,0,0,-4.638373
2023-12-02 05:00:00,0,0,0,0,-4.658795
2023-12-02 06:00:00,0,0,0,0,-4.64619
2023-12-02 07:00:00,3.257892,3.75,4,3.5,7.961043
2023-12-02 08:00:00,33.78239,59.75,61,57,176.095
2023-12-02 09:00:00,85.47445,146,149.75,140.25,433.6277
2023-12-02 10:00:00,116.8187,201.75,204.5,190.75,595.0802
2023-12-02 11:00:00,98.50077,178.25,181.5,166,523.9665
2023-12-02 12:00:00,75.46501,139.75,141.75,130.5,410.2811
2023-12-02 13:00:00,89.98303,162.75,166.5,154.75,482.341
2023-12-02 14:00:00,57.77189,104,104.25,95.5,302.2323
2023-12-02 15:00:00,22.41904,39.25,40,37,114.2024
2023-12-02 16:00:00,7.959178,11.5,12,11,31.87291
2023-12-02 17:00:00,0.00189679,0,0,0,-4.607715
2023-12-02 18:00:00,0,0,0,0,-4.612754
2023-12-02 19:00:00,0,0,0,0,-4.584738
2023-12-02 20:00:00,0,0,0,0,-4.564565
2023-12-02 21:00:00,0,0,0,0,-4.62726
2023-12-02 22:00:00,0.1597995,0,0,0,-4.613811
2023-12-02 23:00:00,0,0,0,0,-4.662699
2023-12-03 00:00:00,0,0,0,0,-4.640003
2023-12-03 01:00:00,0,0,0,0,-4.704884
2023-12-03 02:00:00,0,0,0,0,-4.736087
2023-12-03 03:00:00,0,0,0,0,-4.73819
2023-12-03 04:00:00,0,0,0,0,-4.729012
2023-12-03 05:00:00,0,0,0,0,-4.725235
2023-12-03 06:00:00,0,0,0,0,-4.747263
2023-12-03 07:00:00,0.7249908,0.5,0.5,0.25,-3.038443
2023-12-03 08:00:00,14.95521,24.25,25.5,23.5,71.02717
2023-12-03 09:00:00,39.90608,71.25,72.25,68,210.0637
2023-12-03 10:00:00,69.68394,122.25,126.25,119.5,365.5598
2023-12-03 11:00:00,260.8896,443.25,456.5,431,1326.74
2023-12-03 12:00:00,282.4434,483.75,499.5,475.75,1453.224
2023-12-03 13:00:00,401.8687,712,729,694,2125.041
2023-12-03 14:00:00,341.7842,598,611,585.75,1787.731
2023-12-03 15:00:00,136.0789,219,225.25,214.5,655.6708
2023-12-03 16:00:00,58.10764,89.25,90.25,87.5,265.213
2023-12-03 17:00:00,0.510612,1.75,1.5,1.5,0.6404607
2023-12-03 18:00:00,0,0,0,0,-4.422759
2023-12-03 19:00:00,0,0,0,0,-4.456276
2023-12-03 20:00:00,0,0,0,0,-4.498246
2023-12-03 21:00:00,0,0,0,0,-4.508918
2023-12-03 22:00:00,0,0,0,0,-4.563107
2023-12-03 23:00:00,0,0,0,0,-4.647871
2023-12-04 00:00:00,0,0,0,0,-4.675156
2023-12-04 01:00:00,0,0,0,0,-4.655453
2023-12-04 02:00:00,0,0,0,0,-4.642683
2023-12-04 03:00:00,0,0,0,0,-4.652564
2023-12-04 04:00:00,0,0,0,0,-4.645882
2023-12-04 05:00:00,0,0,0,0,-4.629106
2023-12-04 06:00:00,0,0,0,0,-4.484998
2023-12-04 07:00:00,16.54641,25.25,26.75,17.5,67.80434
2023-12-04 08:00:00,177.1133,296.5,348.75,259.25,900.7662
2023-12-04 09:00:00,535.0577,1021.5,1095.5,973.25,3076.137
2023-12-04 10:00:00,706.8478,1352,1408.25,1312,4040.159
2023-12-04 11:00:00,798.7664,1506.5,1558,1470.75,4492.805
2023-12-04 12:00:00,778.3356,1474.75,1537.5,1494.25,4465.642
2023-12-04 13:00:00,586.9431,1091.25,1114.75,1084.75,3267.084
2023-12-04 14:00:00,621.6583,1193.75,1214.5,1185.5,3567.284
2023-12-04 15:00:00,359.9309,669.5,661,692.25,2014.484
2023-12-04 16:00:00,104.7898,140.75,139.25,155.5,435.0326
2023-12-04 17:00:00,1.19024,1,1,0.75,-1.341896
2023-12-04 18:00:00,0,0,0,0,-4.529804
2023-12-04 19:00:00,0,0,0,0,-4.498175
2023-12-04 20:00:00,0,0,0,0,-4.500347
2023-12-04 21:00:00,0,0,0,0,-4.420993
2023-12-04 22:00:00,0,0,0,0,-4.46227
2023-12-04 23:00:00,0,0,0,0,-4.494408
2023-12-05 00:00:00,0,0,0,0,-4.487985
2023-12-05 01:00:00,0,0,0,0,-4.515103
2023-12-05 02:00:00,0,0,0,0,-4.529941
2023-12-05 03:00:00,0,0,0,0,-4.584483
2023-12-05 04:00:00,0,0,0,0,-4.695259
2023-12-05 05:00:00,0,0,0,0,-4.534512
2023-12-05 06:00:00,0,0,0,0,-4.449279
2023-12-05 07:00:00,41.1781,49.75,54.5,29.5,131.5682
2023-12-05 08:00:00,313.425,453.75,553,384.25,1387.192
2023-12-05 09:00:00,532.0873,1008.75,1086.25,971.25,3049.644
2023-12-05 10:00:00,692.9892,1332.75,1388.25,1293.5,3983.132
2023-12-05 11:00:00,789.4708,1504,1559,1470.75,4492.005
2023-12-05 12:00:00,684.6168,1284.25,1337.75,1241.25,3819.882
2023-12-05 13:00:00,615.576,1127,1150.25,1090,3342.895
2023-12-05 14:00:00,368.0841,642,666.5,653,1950.395
2023-12-05 15:00:00,352.451,656,630,665,1940.339
2023-12-05 16:00:00,153.126,199,186.75,213.75,597.2679
2023-12-05 17:00:00,1.768824,3,2.75,2.5,4.959561
2023-12-05 18:00:00,0,0,0,0,-4.590907
2023-12-05 19:00:00,0,0,0,0,-4.494427
