Monroe Moore Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA 800 CP-US - A1, Pac","SMA 800 CP-US - A2, Pac","SMA 800 CP-US - B1, Pac","SMA 800 CP-US - B2, Pac","SMA 800 CP-US - C1, Pac","SMA 800 CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2023-12-01 00:00:00,0,0,0,0,0,0,0,-8.181946
2023-12-01 01:00:00,0,0,0,0,0,0,0,-8.162932
2023-12-01 02:00:00,0,0,0,0,0,0,0,-8.156974
2023-12-01 03:00:00,0,0,0,0,0,0,0,-8.123396
2023-12-01 04:00:00,0,0,0,0,0,0,0,-8.08949
2023-12-01 05:00:00,0,0,0,0,0,0,0,-7.988259
2023-12-01 06:00:00,0,0,0,0,0,0,0,-8.035371
2023-12-01 07:00:00,8.807262,0,5.526759,0.000448522,0.0001049949,0,5.788736,3.471826
2023-12-01 08:00:00,46.93282,40.04466,41.50013,39.86235,36.98753,39.41895,43.14418,236.9269
2023-12-01 09:00:00,99.35103,87.16136,87.51116,87.56906,81.70201,85.50658,91.83623,520.6245
2023-12-01 10:00:00,94.42267,87.96716,88.53411,88.10155,82.36917,86.21995,92.70576,526.3377
2023-12-01 11:00:00,93.0508,89.28332,90.07399,89.22209,83.03358,87.1893,93.46722,532.5272
2023-12-01 12:00:00,205.291,184.0435,185.8662,185.4052,171.6385,180.197,193.3055,1109.229
2023-12-01 13:00:00,199.922,173.8537,175.8273,174.0138,162.4374,170.3029,182.7498,1047.36
2023-12-01 14:00:00,141.7453,120.336,121.3237,120.3689,112.1952,117.7162,125.4127,720.8638
2023-12-01 15:00:00,74.86452,64.8718,65.44623,64.93311,60.43176,63.61036,63.59021,380.3469
2023-12-01 16:00:00,19.72412,16.95578,17.21524,17.38485,16.11004,15.83363,16.82017,92.43783
2023-12-01 17:00:00,0.1013518,0,0.05261442,0,0.04677612,0,0.0531984,-7.899028
2023-12-01 18:00:00,0,0,0,0,0,0,0,-8.142797
2023-12-01 19:00:00,0,0,0,0,0,0,0,-8.160332
2023-12-01 20:00:00,0,0,0,0,0,0,0,-8.124761
2023-12-01 21:00:00,0,0,0,0,0,0,0,-8.145041
2023-12-01 22:00:00,0,0,0,0,0,0,0,-8.23601
2023-12-01 23:00:00,0,0,0,0,0,0,0,-8.245181
2023-12-02 00:00:00,0,0,0,0,0,0,0,-8.271198
2023-12-02 01:00:00,0,0,0,0,0,0,0,-8.221291
2023-12-02 02:00:00,0,0,0,0,0,0,0,-8.22837
2023-12-02 03:00:00,0,0,0,0,0,0,0,-8.229196
2023-12-02 04:00:00,0,0,0,0,0,0,0,-8.216272
2023-12-02 05:00:00,0,0,0,0,0,0,0,-8.196519
2023-12-02 06:00:00,0,0,0,0,0,0,0,-8.128053
2023-12-02 07:00:00,9.553878,0,5.828551,0,2.937998,0,6.204124,7.230572
2023-12-02 08:00:00,69.76343,50.95509,58.64425,45.48335,55.28059,44.81311,62.80492,313.8795
2023-12-02 09:00:00,92.45492,80.73259,81.75396,80.25044,74.48869,78.38552,84.21397,480.37
2023-12-02 10:00:00,146.1239,127.8692,128.3392,128.8316,120.7443,126.2647,135.7947,770.6594
2023-12-02 11:00:00,253.5206,217.0256,217.6129,217.9677,204.2679,213.7021,230.3402,1312.298
2023-12-02 12:00:00,389.5597,336.2282,336.6081,358.8979,360.9408,367.514,416.3752,2146.55
2023-12-02 13:00:00,306.9494,260.5634,256.722,271.0923,253.1988,267.1156,287.8324,1592.775
2023-12-02 14:00:00,174.8767,148.0054,138.4221,148.8599,139.1973,146.0412,156.9004,880.232
2023-12-02 15:00:00,47.37438,45.02815,41.84823,44.83938,41.69896,43.83632,46.99707,260.1224
2023-12-02 16:00:00,6.359368,4.106101,5.361444,4.518794,4.094016,3.988123,5.671077,20.33238
2023-12-02 17:00:00,0.005329689,0,0.00523077,0,0,0,0,-8.047153
2023-12-02 18:00:00,0,0,0,0,0,0,0,-8.048723
2023-12-02 19:00:00,0,0,0,0,0,0,0,-8.081522
2023-12-02 20:00:00,0,0,0,0,0,0,0,-8.139879
2023-12-02 21:00:00,0,0,0,0,0,0,0,-8.23243
2023-12-02 22:00:00,0,0,0,0,0,0,0,-8.215405
2023-12-02 23:00:00,0,0,0,0,0,0,0,-8.245528
2023-12-03 00:00:00,0,0,0,0,0,0,0,-8.27051
2023-12-03 01:00:00,0,0,0,0,0,0,0,-8.28645
2023-12-03 02:00:00,0,0,0,0,0,0,0,-8.143978
2023-12-03 03:00:00,0,0,0,0,0,0,0,-8.134544
2023-12-03 04:00:00,0,0,0,0,0,0,0,-8.122443
2023-12-03 05:00:00,0,0,0,0,0,0,0,-8.102962
2023-12-03 06:00:00,0,0,0,0,0,0,0,-8.118133
2023-12-03 07:00:00,4.605226,0,0,0,0,0,0,-8.108925
