NC Solar II,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
2023-12-03 04:00:00,0,0,0,0,0,-2.766254
2023-12-03 05:00:00,0.1059027,0,0,0,0,-109.4835
2023-12-03 06:00:00,0,0,0,0,0,-108.3291
2023-12-03 07:00:00,13.99065,5.81056,5.447934,5.558056,4.351989,-91.72946
2023-12-03 08:00:00,41.60667,19.07413,17.97987,18.43896,14.47227,-38.87739
2023-12-03 09:00:00,175.5183,92.15864,86.0235,90.35448,70.31296,273.4531
2023-12-03 10:00:00,300.0664,158.7613,146.7103,152.9768,117.4009,464.7312
2023-12-03 11:00:00,245.7852,127.1446,124.2811,127.1468,96.79484,355.9344
2023-12-03 12:00:00,131.8636,68.99932,67.07491,67.87471,52.71385,176.3246
2023-12-03 13:00:00,115.6235,57.76274,55.79454,56.78969,44.40911,188.4062
2023-12-03 14:00:00,93.64227,48.91092,47.08976,47.54169,37.24712,148.1788
2023-12-03 15:00:00,65.2356,31.11975,30.02196,30.00936,23.60379,97.76326
2023-12-03 16:00:00,23.27377,7.905665,7.409091,7.43949,5.547243,16.4841
2023-12-03 17:00:00,0.692182,0.004438547,0.00107563,0.003878455,0.001752263,-1.923406
2023-12-03 18:00:00,0,0,0,0,0,-1.924168
2023-12-03 19:00:00,0,0,0,0,0,-1.929008
2023-12-03 20:00:00,0,0,0,0,0,-1.593333
2023-12-03 21:00:00,0,0,0,0,0,-1.871683
2023-12-03 22:00:00,0.3111111,0,0,0,0,-1.600521
2023-12-03 23:00:00,0.3114584,0,0,0,0,-2.873024
2023-12-04 00:00:00,0.2475111,0,0,0,0,-1.571667
2023-12-04 01:00:00,0.1262389,0,0,0,0,-1.950003
2023-12-04 02:00:00,0,0,0,0,0,-1.952107
2023-12-04 03:00:00,0.1048611,0,0,0,0,-1.971304
2023-12-04 04:00:00,0.1052084,0,0,0,0,-1.067879
2023-12-04 05:00:00,0.1677742,0,0,0,0,-2.473988
2023-12-04 06:00:00,0.1055593,0,0,0,0,-1.164128
2023-12-04 07:00:00,12.10359,4.387285,3.995582,4.013906,2.91661,10.46015
2023-12-04 08:00:00,213.668,68.8787,61.49718,61.29668,43.44881,174.5053
2023-12-04 09:00:00,511.8412,211.3394,192.5287,221.3975,165.0974,641.9467
2023-12-04 10:00:00,672.6623,347.915,330.9624,353.3145,277.2083,1009.47
2023-12-04 11:00:00,788.1353,412.5806,385.1968,387.5598,321.621,1190.341
2023-12-04 12:00:00,764.6047,403.4413,379.023,356.2086,303.9882,1055.527
2023-12-04 13:00:00,667.1606,366.9271,339.4802,316.7896,275.6664,1149.562
2023-12-04 14:00:00,533.7333,266.3479,248.9601,226.8994,193.5576,847.7015
2023-12-04 15:00:00,372.3817,122.3218,111.2713,108.6159,97.64078,305.103
2023-12-04 16:00:00,139.3327,35.96565,33.43568,31.21532,27.1377,85.70699
2023-12-04 17:00:00,3.871727,0.1080307,0.09916388,0.07285207,0.05485008,-1.506658
2023-12-04 18:00:00,3.240742e-06,0,0,0,0,-1.50625
2023-12-04 19:00:00,0,0,0,0,0,-1.512083
2023-12-04 20:00:00,0,0,0,0,0,-1.516664
2023-12-04 21:00:00,0,0,0,0,0,-1.141255
2023-12-04 22:00:00,0,0,0,0,0,-1.481911
2023-12-04 23:00:00,0,0,0,0,0,-1.478304
2023-12-05 00:00:00,0,0,0,0,0,-1.865563
2023-12-05 01:00:00,0.3121527,0,0,0,0,-1.533728
2023-12-05 02:00:00,0,0,0,0,0,-1.532511
2023-12-05 03:00:00,0,0,0,0,0,-1.52375
2023-12-05 04:00:00,0.2111111,0,0,0,0,-1.514583
2023-12-05 05:00:00,0,0,0,0,0,-1.154171
2023-12-05 06:00:00,0,0,0,0,0,-1.482775
2023-12-05 07:00:00,58.51842,16.51461,9.224478,6.947965,3.158236,25.20439
2023-12-05 08:00:00,333.157,105.2619,92.00837,79.75359,58.79082,233.8646
2023-12-05 09:00:00,541.5004,213.906,195.1756,203.0531,165.0948,563.0651
2023-12-05 10:00:00,692.0914,380.7959,349.0511,336.66,292.3234,955.8159
2023-12-05 11:00:00,764.0496,231.7325,215.6851,205.8896,178.5163,649.999
2023-12-05 12:00:00,,,,,,
2023-12-05 13:00:00,,,,,,
2023-12-05 14:00:00,,,,,,
2023-12-05 15:00:00,,,,,,
2023-12-05 16:00:00,,,,,,
2023-12-05 17:00:00,,,,,,
2023-12-05 18:00:00,,,,,,
2023-12-05 19:00:00,,,,,,
2023-12-05 20:00:00,,,,,,
2023-12-05 21:00:00,,,,,,
2023-12-05 22:00:00,,,,,,
2023-12-05 23:00:00,,,,,,
2023-12-06 00:00:00,,,,,,
2023-12-06 01:00:00,,,,,,
2023-12-06 02:00:00,,,,,,
2023-12-06 03:00:00,,,,,,
2023-12-06 04:00:00,,,,,,
2023-12-06 05:00:00,,,,,,
2023-12-06 06:00:00,,,,,,
2023-12-06 07:00:00,,,,,,
2023-12-06 08:00:00,,,,,,
2023-12-06 09:00:00,,,,,,
2023-12-06 10:00:00,,,,,,
2023-12-06 11:00:00,,,,,,
2023-12-06 12:00:00,,,,,,
2023-12-06 13:00:00,,,,,,
2023-12-06 14:00:00,,,,,,
2023-12-06 15:00:00,,,,,,
2023-12-06 16:00:00,,,,,,
2023-12-06 17:00:00,,,,,,
2023-12-06 18:00:00,,,,,,
2023-12-06 19:00:00,,,,,,
2023-12-06 20:00:00,,,,,,
2023-12-06 21:00:00,,,,,,
2023-12-06 22:00:00,,,,,,
2023-12-06 23:00:00,,,,,,
2023-12-07 00:00:00,,,,,,
2023-12-07 01:00:00,,,,,,
2023-12-07 02:00:00,,,,,,
2023-12-07 03:00:00,,,,,,
2023-12-07 04:00:00,,,,,,
2023-12-07 05:00:00,,,,,,
2023-12-07 06:00:00,,,,,,
2023-12-07 07:00:00,,,,,,
2023-12-07 08:00:00,,,,,,
2023-12-07 09:00:00,,,,,,
2023-12-07 10:00:00,,,,,,
2023-12-07 11:00:00,,,,,,
2023-12-07 12:00:00,,,,,,
2023-12-07 13:00:00,,,,,,
2023-12-07 14:00:00,,,,,,
2023-12-07 15:00:00,,,,,,
2023-12-07 16:00:00,,,,,,
2023-12-07 17:00:00,,,,,,
2023-12-07 18:00:00,,,,,,
2023-12-07 19:00:00,,,,,,
2023-12-07 20:00:00,,,,,,
2023-12-07 21:00:00,,,,,,
2023-12-07 22:00:00,,,,,,
2023-12-07 23:00:00,,,,,,
2023-12-08 00:00:00,,,,,,
2023-12-08 01:00:00,,,,,,
2023-12-08 02:00:00,,,,,,
2023-12-08 03:00:00,,,,,,
2023-12-08 04:00:00,,,,,,
2023-12-08 05:00:00,,,,,,
2023-12-08 06:00:00,,,,,,
2023-12-08 07:00:00,,,,,,
2023-12-08 08:00:00,,,,,,
2023-12-08 09:00:00,,,,,,
2023-12-08 10:00:00,,,,,,
2023-12-08 11:00:00,,,,,,
2023-12-08 12:00:00,,,,,,
2023-12-08 13:00:00,,,,,,
2023-12-08 14:00:00,154.9273,139.2615,135.178,122.5566,104.9943,386.0323
2023-12-08 15:00:00,170.3215,99.58286,94.20344,87.00893,76.97893,246.7827
2023-12-08 16:00:00,50.92364,22.08383,21.15775,18.76236,16.06771,51.78811
2023-12-08 17:00:00,1.047684,0.09951989,0.1003084,0.06943268,0.05560719,-1.508744
2023-12-08 18:00:00,0,0,0,0,0,-1.529167
2023-12-08 19:00:00,0,0,0,0,0,-1.86125
2023-12-08 20:00:00,0,0,0,0,0,-1.860815
2023-12-08 21:00:00,0.1055555,0,0,0,0,-1.509982
2023-12-08 22:00:00,0.4306945,0,0,0,0,-1.502086
2023-12-08 23:00:00,0.1055463,0,0,0,0,-1.865429
2023-12-09 00:00:00,9.25926e-06,0,0,0,0,-1.891346
2023-12-09 01:00:00,0,0,0,0,0,-1.548751
2023-12-09 02:00:00,0.2083333,0,0,0,0,-1.55375
2023-12-09 03:00:00,0.2475111,0,0,0,0,-1.552504
2023-12-09 04:00:00,0.5004055,0,0,0,0,-1.5176
2023-12-09 05:00:00,0,0,0,0,0,-1.517083
2023-12-09 06:00:00,0,0,0,0,0,-1.524549
2023-12-09 07:00:00,14.79558,8.167408,6.488665,5.370951,3.818034,19.05078
2023-12-09 08:00:00,105.9561,60.99789,55.52752,47.99039,37.82539,138.7869
2023-12-09 09:00:00,353.1469,145.2038,133.4399,136.3157,109.7402,395.7583
2023-12-09 10:00:00,642.9045,338.5211,310.4837,301.5444,260.125,859.7543
2023-12-09 11:00:00,731.8533,383.2483,349.816,331.9462,291.1518,967.0968
2023-12-09 12:00:00,462.6548,260.294,245.72,221.8557,186.9843,650.2404
2023-12-09 13:00:00,546.5817,307.7907,280.8562,260.7897,222.453,833.1931
2023-12-09 14:00:00,501.0307,234.0438,222.4944,201.082,170.2529,634.822
2023-12-09 15:00:00,147.1104,72.95358,69.11757,62.18975,53.51943,179.1698
2023-12-09 16:00:00,43.78299,17.79238,16.84113,15.20091,12.82926,41.05594
2023-12-09 17:00:00,1.72138,0.04267976,0.03467702,0.02032948,0.005751606,-1.638888
2023-12-09 18:00:00,0,0,0,0,0,-1.167961
2023-12-09 19:00:00,0,0,0,0,0,-1.182517
2023-12-09 20:00:00,0.2079861,0,0,0,0,-2.462214
2023-12-09 21:00:00,0.3733332,0,0,0,0,-1.880814
2023-12-09 22:00:00,0,0,0,0,0,-1.888333
2023-12-09 23:00:00,0,0,0,0,0,-1.892255
2023-12-10 00:00:00,0,0,0,0,0,-1.569583
2023-12-10 01:00:00,0,0,0,0,0,-1.587917
2023-12-10 02:00:00,0,0,0,0,0,-1.730815
2023-12-10 03:00:00,0,0,0,0,0,-1.812111
2023-12-10 04:00:00,0,0,0,0,0,-54.62323
2023-12-10 05:00:00,0.1041666,0,0,0,0,-79.84503
2023-12-10 06:00:00,0.4355556,0,0,0,0,-87.08522
2023-12-10 07:00:00,11.52957,3.608976,3.248027,2.774669,2.034923,2.924789
2023-12-10 08:00:00,63.45272,30.0208,29.39808,25.54133,22.38265,74.29002
2023-12-10 09:00:00,78.03213,34.03056,33.20911,29.78469,25.66842,88.88642
2023-12-10 10:00:00,173.8065,99.33672,95.00576,85.3455,73.77179,229.8243
2023-12-10 11:00:00,158.2133,81.62784,77.50481,70.90842,61.08995,197.2601
2023-12-10 12:00:00,123.0023,63.20174,64.35291,57.71085,49.51447,123.1293
2023-12-10 13:00:00,84.86952,39.28868,38.51016,35.33912,30.54307,77.08676
2023-12-10 14:00:00,94.62631,49.42186,47.77856,42.71884,37.21567,141.7184
2023-12-10 15:00:00,52.56078,21.49708,20.16109,18.16754,15.94103,62.89548
2023-12-10 16:00:00,11.98515,2.893675,2.705267,2.260206,1.91661,6.624696
2023-12-10 17:00:00,0.2923148,0.0004683257,0.0004248742,0.0003557212,0.000294818,-1.649193
2023-12-10 18:00:00,0.520139,0,0,0,0,-1.745811
2023-12-10 19:00:00,0.2083333,0,0,0,0,-1.678775
2023-12-10 20:00:00,0,0,0,0,0,-1.754114
2023-12-10 21:00:00,0,0,0,0,0,-117.1281
2023-12-10 22:00:00,0,0,0,0,0,-138.1303
2023-12-10 23:00:00,0,0,0,0,0,-135.9974
2023-12-11 00:00:00,0,0,0,0,0,-124.6652
2023-12-11 01:00:00,0,0,0,0,0,-2.488728
2023-12-11 02:00:00,0,0,0,0,0,-2.541765
2023-12-11 03:00:00,0,0,0,0,0,-2.149601
2023-12-11 04:00:00,0,0,0,0,0,-1.922093
2023-12-11 05:00:00,0,0,0,0,0,-1.884175
2023-12-11 06:00:00,0,0,0,0,0,-85.32157
2023-12-11 07:00:00,26.915,11.67092,5.619714,4.931116,2.389575,-18.61759
2023-12-11 08:00:00,326.8503,102.164,88.14417,74.18573,52.57809,220.1013
2023-12-11 09:00:00,508.0859,194.9384,178.6273,184.1174,148.6938,486.0688
2023-12-11 10:00:00,316.246,215.6075,200.0862,171.5888,152.1682,487.2715
2023-12-11 11:00:00,574.5906,340.3894,295.6268,265.3791,264.2068,850.3843
2023-12-11 12:00:00,715.6919,380.5125,352.0352,310.685,298.7785,1027.707
2023-12-11 13:00:00,575.959,317.155,296.0628,271.0128,268.5197,824.2585
2023-12-11 14:00:00,467.6397,245.4637,236.4221,209.8275,198.4853,887.2045
2023-12-11 15:00:00,329.7725,119.7312,115.3975,105.1983,105.6221,444.5433
2023-12-11 16:00:00,143.2818,37.2497,35.12187,32.42878,31.7248,107.1327
2023-12-11 17:00:00,5.429288,0.2619725,0.2228401,0.1701609,0.09792205,-1.816157
2023-12-11 18:00:00,,,,,,
2023-12-11 19:00:00,0.2787037,0,0,0,0,-1.562728
2023-12-11 20:00:00,0.1072916,0,0,0,0,-1.596665
2023-12-11 21:00:00,0.1052084,0,0,0,0,-2.920461
2023-12-11 22:00:00,0.3083333,0,0,0,0,-1.952184
2023-12-11 23:00:00,0.3111111,0,0,0,0,-3.108468
2023-12-12 00:00:00,0,0,0,0,0,-3.757768
2023-12-12 01:00:00,0,0,0,0,0,-1.669182
2023-12-12 02:00:00,0,0,0,0,0,-1.689168
2023-12-12 03:00:00,0.4566695,0,0,0,0,-1.727897
2023-12-12 04:00:00,0.750553,0,0,0,0,-1.729186
2023-12-12 05:00:00,0.3338194,0,0,0,0,-4.932571
2023-12-12 06:00:00,0,0,0,0,0,-4.921894
2023-12-12 07:00:00,24.59196,10.27339,4.672091,4.193563,2.200162,18.74611
2023-12-12 08:00:00,325.5355,104.9537,89.95777,76.11785,60.646,308.155
2023-12-12 09:00:00,551.6411,192.4797,177.2328,181.6466,164.5419,576.5909
2023-12-12 10:00:00,693.4094,378.9442,349.6709,339.8666,329.7799,1016.953
2023-12-12 11:00:00,771.5498,431.6687,398.8647,378.9696,373.5872,1133.574
2023-12-12 12:00:00,779.1896,437.0013,404.3817,382.6425,378.4391,1141.267
2023-12-12 13:00:00,719.4854,406.164,375.574,355.1649,350.8377,1057.459
2023-12-12 14:00:00,584.6838,276.8077,263.0656,241.6508,231.0311,766.698
2023-12-12 15:00:00,395.0327,129.3275,118.588,116.4328,117.0155,376.9612
2023-12-12 16:00:00,156.9979,39.83392,37.85409,34.89213,33.61987,114.9263
2023-12-12 17:00:00,2.144615,0.07374423,0.06039219,0.04074323,0.03935613,-1.441249
2023-12-12 18:00:00,0.25,0,0,0,0,-1.501251
2023-12-12 19:00:00,0,0,0,0,0,-1.510411
2023-12-12 20:00:00,0,0,0,0,0,-1.144564
2023-12-12 21:00:00,0,0,0,0,0,-1.128761
2023-12-12 22:00:00,0.4180555,0,0,0,0,-1.465443
2023-12-12 23:00:00,0,0,0,0,0,-1.837516
2023-12-13 00:00:00,0.4350694,0,0,0,0,-1.530429
2023-12-13 01:00:00,0.622083,0,0,0,0,-1.534163
2023-12-13 02:00:00,0,0,0,0,0,-1.55125
2023-12-13 03:00:00,0.7678565,0,0,0,0,-1.217056
2023-12-13 04:00:00,0.1055463,0,0,0,0,-1.221261
2023-12-13 05:00:00,0.2083333,0,0,0,0,1.48104
2023-12-13 06:00:00,0.2083333,0,0,0,0,-1.904268
2023-12-13 07:00:00,22.28895,11.38119,8.894102,7.653969,6.949403,30.69242
2023-12-13 08:00:00,171.3471,82.47932,77.10313,67.44837,61.71366,237.3079
2023-12-13 09:00:00,341.5299,158.0061,149.938,142.9162,133.5883,470.7304
2023-12-13 10:00:00,493.6403,266.4179,249.0383,238.1724,228.0764,711.8759
2023-12-13 11:00:00,652.1893,371.0046,345.3238,323.6124,315.4227,1164.93
2023-12-13 12:00:00,624.2483,344.3947,323.0099,303.0181,295.8548,1154.451
2023-12-13 13:00:00,548.2157,317.2607,294.4871,275.5388,268.8217,1002.631
2023-12-13 14:00:00,467.9807,214.5336,204.4183,187.2166,179.0673,550.995
2023-12-13 15:00:00,363.7059,126.4922,116.7403,112.8595,112.4908,371.2234
2023-12-13 16:00:00,142.8363,40.32428,38.55516,35.27363,34.25594,116.9906
2023-12-13 17:00:00,2.899321,0.1899827,0.1528533,0.1077492,0.1090862,-1.485798
2023-12-13 18:00:00,0,0,0,0,0,-1.4825
2023-12-13 19:00:00,0,0,0,0,0,-1.1233
2023-12-13 20:00:00,0.2100671,0,0,0,0,-1.122487
2023-12-13 21:00:00,2.346096e-06,0,0,0,0,-1.50375
2023-12-13 22:00:00,0.2083333,0,0,0,0,-1.524154
2023-12-13 23:00:00,0.2086805,0,0,0,0,-1.857079
2023-12-14 00:00:00,0.4166667,0,0,0,0,-1.849578
2023-12-14 01:00:00,0,0,0,0,0,-1.764609
2023-12-14 02:00:00,0.2335417,0,0,0,0,-1.501665
2023-12-14 03:00:00,0.4181358,0,0,0,0,-1.503333
2023-12-14 04:00:00,0.3704754,0,0,0,0,-1.124443
2023-12-14 05:00:00,0.107234,0,0,0,0,-1.11129
2023-12-14 06:00:00,0.5606825,0,0,0,0,1.604813
2023-12-14 07:00:00,26.96825,7.878734,3.6214,3.55165,1.947143,12.41884
2023-12-14 08:00:00,314.8173,98.59572,84.2094,70.52436,54.97086,245.755
2023-12-14 09:00:00,537.7908,185.972,169.8161,174.7596,158.0843,565.1721
2023-12-14 10:00:00,685.97,376.8452,346.9007,339.1692,326.0873,1116.008
2023-12-14 11:00:00,763.9778,437.1657,404.6775,383.5247,377.1631,1148.548
2023-12-14 12:00:00,772.6061,442.2117,409.8246,387.2908,382.69,1443.157
2023-12-14 13:00:00,709.7737,407.2133,376.2671,355.2924,350.2881,1325.412
2023-12-14 14:00:00,574.7249,240.9149,260.6071,238.3412,227.6018,685.8448
2023-12-14 15:00:00,386.6938,128.5809,117.8477,115.5369,116.3893,368.2657
2023-12-14 16:00:00,154.5916,39.79728,37.24652,34.73245,33.67781,112.0289
2023-12-14 17:00:00,3.220962,0.08750481,0.0651181,0.03868568,0.04829359,-1.761536
2023-12-14 18:00:00,1.10742e-05,0,0,0,0,-1.816025
2023-12-14 19:00:00,0.1048611,0,0,0,0,-1.513751
2023-12-14 20:00:00,0,0,0,0,0,-1.141688
2023-12-14 21:00:00,0.1245833,0,0,0,0,-1.152079
2023-12-14 22:00:00,0,0,0,0,0,-1.5375
2023-12-14 23:00:00,0,0,0,0,0,-1.859984
2023-12-15 00:00:00,0,0,0,0,0,-1.874979
2023-12-15 01:00:00,0,0,0,0,0,-1.82275
2023-12-15 02:00:00,0.2083333,0,0,0,0,-1.530417
2023-12-15 03:00:00,0.3118055,0,0,0,0,-1.517918
2023-12-15 04:00:00,0.1900001,0,0,0,0,-1.137495
2023-12-15 05:00:00,0,0,0,0,0,-1.13545
2023-12-15 06:00:00,0,0,0,0,0,-0.7943547
2023-12-15 07:00:00,26.16839,7.249352,2.93996,3.247499,1.854672,11.42945
2023-12-15 08:00:00,296.4511,99.89757,85.00179,70.40126,54.19886,254.254
2023-12-15 09:00:00,519.4273,174.7892,162.2337,165.558,150.9874,542.1128
2023-12-15 10:00:00,670.9165,354.5493,325.7062,320.3643,309.4972,1059.629
2023-12-15 11:00:00,754.1449,414.5175,382.0724,363.783,359.4152,1359.994
2023-12-15 12:00:00,764.2236,420.187,387.5324,368.3533,364.1858,1366.361
2023-12-15 13:00:00,697.6415,391.7513,360.8557,342.0562,337.1945,1265.907
2023-12-15 14:00:00,567.7324,260.7707,246.427,228.8194,218.9641,872.3024
2023-12-15 15:00:00,380.011,124.3458,112.6831,111.016,99.0069,315.2264
2023-12-15 16:00:00,150.3913,38.8654,36.28004,33.52521,32.37724,103.8248
2023-12-15 17:00:00,3.57648,0.09470314,0.1032277,0.05542278,0.07867876,-1.756933
2023-12-15 18:00:00,0.3131945,0,0,0,0,-1.494583
2023-12-15 19:00:00,0,0,0,0,0,-1.130394
2023-12-15 20:00:00,0.2086805,0,0,0,0,-1.13684
2023-12-15 21:00:00,0.1041574,0,0,0,0,-1.121611
2023-12-15 22:00:00,0.1038287,0,0,0,0,-1.152935
2023-12-15 23:00:00,0,0,0,0,0,-1.535833
2023-12-16 00:00:00,0,0,0,0,0,-1.858332
2023-12-16 01:00:00,0.2062524,0,0,0,0,-1.871217
2023-12-16 02:00:00,0.2097199,0,0,0,0,-1.848758
2023-12-16 03:00:00,0.1076389,0,0,0,0,-1.289722
2023-12-16 04:00:00,0.5628475,0,0,0,0,-1.14
2023-12-16 05:00:00,0,0,0,0,0,-1.132072
2023-12-16 06:00:00,0.2848743,0,0,0,0,-1.166211
2023-12-16 07:00:00,18.44478,7.321626,6.150134,5.628395,5.466315,24.02241
2023-12-16 08:00:00,208.8977,88.0856,81.126,70.33437,62.71447,223.0995
2023-12-16 09:00:00,316.9828,133.9305,125.685,118.4278,110.4786,372.9209
2023-12-16 10:00:00,484.5229,263.5348,243.217,233.2321,223.386,704.2794
2023-12-16 11:00:00,418.9487,239.8957,226.8953,210.7444,203.5718,751.6431
2023-12-16 12:00:00,578.1152,324.9034,303.0719,283.2373,276.5821,1055.521
2023-12-16 13:00:00,522.9609,300.8728,280.3429,261.8211,254.5018,756.7322
2023-12-16 14:00:00,332.0298,168.3317,162.2682,147.0024,140.7357,471.4476
2023-12-16 15:00:00,188.5688,88.90951,85.63776,77.98026,75.12991,255.9767
2023-12-16 16:00:00,66.28282,26.89653,25.8566,23.46438,22.66401,75.31627
2023-12-16 17:00:00,1.421028,0.04914088,0.04239538,0.03192841,0.03192559,-1.787088
2023-12-16 18:00:00,0.4359696,0,0,0,0,-1.48875
2023-12-16 19:00:00,0.5194445,0,0,0,0,-1.140833
2023-12-16 20:00:00,0.12625,0,0,0,0,-1.142602
2023-12-16 21:00:00,0,0,0,0,0,-1.49
2023-12-16 22:00:00,0.2086805,0,0,0,0,-1.490832
2023-12-16 23:00:00,0,0,0,0,0,-1.49875
2023-12-17 00:00:00,0.37375,0,0,0,0,-1.5075
2023-12-17 01:00:00,0.3556249,0,0,0,0,-1.5
2023-12-17 02:00:00,0.24875,0,0,0,0,-1.507081
2023-12-17 03:00:00,0.1055555,0,0,0,0,-1.462609
2023-12-17 04:00:00,0.25,0,0,0,0,-1.460822
2023-12-17 05:00:00,0,0,0,0,0,-1.485864
2023-12-17 06:00:00,0,0,0,0,0,-1.676058
2023-12-17 07:00:00,0.2060972,0.003847335,0,0,0,-3.447006
2023-12-17 08:00:00,3.839673,0.06529329,0.07226439,0.06835146,0.05822294,-2.451751
2023-12-17 09:00:00,8.524182,1.407253,1.118468,0.7081828,0.9849349,-1.461941
2023-12-17 10:00:00,12.2748,2.831277,2.437804,1.991668,2.187676,2.942853
2023-12-17 11:00:00,6.604258,1.063381,0.9477852,0.7446737,0.8226198,-1.334283
2023-12-17 12:00:00,5.427563,0.5954455,0.3703904,0.2087021,0.2441251,-3.371331
2023-12-17 13:00:00,1.569861,0.0133648,0.001171404,0.003312887,4.94676e-05,-3.605369
2023-12-17 14:00:00,2.370789,0.02603708,0.03685597,0.02447036,0,-3.231477
2023-12-17 15:00:00,1.288044,0.004871649,0.0009953774,0.006971435,0,4.862275
2023-12-17 16:00:00,5.376007,1.054077,0.9666201,0.7413187,0.8032388,23.94101
2023-12-17 17:00:00,0.4310631,0.07693846,0.07231431,0.05544316,0.06001808,29.59502
2023-12-17 18:00:00,0,0,0,0,0,-2.497908
2023-12-17 19:00:00,0,0,0,0,0,-2.697514
2023-12-17 20:00:00,0,0,0,0,0,29.68672
2023-12-17 21:00:00,0.623611,0,0,0,0,23.12358
2023-12-17 22:00:00,0,0,0,0,0,-4.581255
2023-12-17 23:00:00,0.2083333,0,0,0,0,-4.827079
2023-12-18 00:00:00,0,0,0,0,0,-4.919135
2023-12-18 01:00:00,0,0,0,0,0,-4.365302
2023-12-18 02:00:00,0.2466778,0,0,0,0,-23.93656
2023-12-18 03:00:00,0.3770722,0,0,0,0,-5.442697
