Red Oak Solar Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2023-12-01 00:00:00,0,0,0,0,0,0,0,-8.72464
2023-12-01 01:00:00,0,0,0,0,0,0,0,-8.687333
2023-12-01 02:00:00,0,0,0,0,0,0,0,-8.630686
2023-12-01 03:00:00,0,0,0,0,0,0,0,-8.727402
2023-12-01 04:00:00,0,0,0,0,0,0,0,-8.73422
2023-12-01 05:00:00,0,0,0,0,0,0,0,-8.67197
2023-12-01 06:00:00,0.05469765,0,0,0,0,0,0,-8.730935
2023-12-01 07:00:00,28.2278,13.29279,18.39941,15.44138,17.25477,16.32001,15.67452,88.66021
2023-12-01 08:00:00,244.5828,170.7647,173.1045,178.399,197.0719,186.7774,171.2892,1101.861
2023-12-01 09:00:00,216.5795,173.8265,168.0103,182.4432,187.3139,191.8275,186.7585,1105.76
2023-12-01 10:00:00,397.8297,338.8906,328.2682,336.0336,340.9909,352.4598,339.4505,2089.94
2023-12-01 11:00:00,312.7949,263.3369,252.5301,276.8192,282.0938,290.1271,282.4303,1662.327
2023-12-01 12:00:00,346.4196,297.4675,289.0313,309.49,315.6486,324.2561,320.7446,1887.417
2023-12-01 13:00:00,226.254,185.51,176.2702,193.1817,198.0687,198.9556,194.4396,1161.019
2023-12-01 14:00:00,125.3596,103.4383,100.5758,109.5585,112.3443,114.4115,111.6303,658.0325
2023-12-01 15:00:00,90.84644,69.04449,67.13332,73.07098,74.60603,76.19164,74.48486,436.6959
2023-12-01 16:00:00,17.22425,10.94078,10.66125,11.6716,12.00761,12.29163,11.9423,63.31319
2023-12-01 17:00:00,0,0,0,0,0,0,0,-8.644702
2023-12-01 18:00:00,0,0,0,0,0,0,0,-8.697073
2023-12-01 19:00:00,0,0,0,0,0,0,0,-8.771457
2023-12-01 20:00:00,0,0,0,0,0,0,0,-8.762672
2023-12-01 21:00:00,0,0,0,0,0,0,0,-8.7411
2023-12-01 22:00:00,0,0,0,0,0,0,0,-8.799476
2023-12-01 23:00:00,0,0,0,0,0,0,0,-8.771472
2023-12-02 00:00:00,0,0,0,0,0,0,0,-8.82196
2023-12-02 01:00:00,0,0,0,0,0,0,0,-8.717843
2023-12-02 02:00:00,0,0,0,0,0,0,0,-8.703485
2023-12-02 03:00:00,0,0,0,0,0,0,0,-8.7406
2023-12-02 04:00:00,0,0,0,0,0,0,0,-8.733697
2023-12-02 05:00:00,0,0,0,0,0,0,0,-8.67671
2023-12-02 06:00:00,0.07261055,0,0,0,0,0,0,-8.663347
2023-12-02 07:00:00,5.203161,0,0,0,0,0,0,-8.672232
2023-12-02 08:00:00,27.4741,12.63313,19.40978,22.02543,15.98133,21.27526,21.61935,109.669
2023-12-02 09:00:00,53.52914,47.49628,44.69833,48.22899,49.94333,50.73317,49.27309,286.9016
2023-12-02 10:00:00,93.16015,79.31352,75.5406,82.56248,84.08923,86.25234,84.35044,493.9688
2023-12-02 11:00:00,113.3928,92.09315,89.49306,98.45667,100.7579,100.0006,99.14268,583.3041
2023-12-02 12:00:00,128.5264,100.9871,99.12121,107.7612,110.8748,110.2209,108.6867,643.8995
2023-12-02 13:00:00,50.91959,43.93588,43.83485,48.04731,50.96563,47.79672,47.75644,281.0643
2023-12-02 14:00:00,138.2863,101.6965,102.4614,111.8002,120.1123,114.1778,112.5896,667.4761
2023-12-02 15:00:00,83.10951,63.23524,61.25654,66.66652,68.18561,69.88627,68.27972,398.9007
2023-12-02 16:00:00,8.769963,7.729285,7.418448,8.120704,8.673924,8.802033,8.542325,41.94697
2023-12-02 17:00:00,0,0,0,0,0,0,0,-8.646368
2023-12-02 18:00:00,0,0,0,0,0,0,0,-8.737283
2023-12-02 19:00:00,0,0,0,0,0,0,0,-8.781775
2023-12-02 20:00:00,0,0,0,0,0,0,0,-8.797091
2023-12-02 21:00:00,0,0,0,0,0,0,0,-8.782513
2023-12-02 22:00:00,0,0,0,0,0,0,0,-8.803799
2023-12-02 23:00:00,0,0,0,0,0,0,0,-8.753226
2023-12-03 00:00:00,0,0,0,0,0,0,0,-8.806238
2023-12-03 01:00:00,0,0,0,0,0,0,0,-8.806851
2023-12-03 02:00:00,0,0,0,0,0,0,0,-8.842698
2023-12-03 03:00:00,0,0,0,0,0,0,0,-8.846397
2023-12-03 04:00:00,0,0,0,0,0,0,0,-8.84794
2023-12-03 05:00:00,0,0,0,0,0,0,0,-8.806027
2023-12-03 06:00:00,0,0,0,0,0,0,0,-8.726659
2023-12-03 07:00:00,13.51644,4.63953,5.675856,5.0939,0,6.20672,5.953349,19.86931
2023-12-03 08:00:00,90.6098,66.71912,64.74915,70.22716,69.57674,73.61473,71.71554,419.286
2023-12-03 09:00:00,147.2168,112.2592,108.8686,118.4717,118.7795,123.6873,120.3606,709.2374
2023-12-03 10:00:00,105.3541,81.88883,79.56738,85.04021,89.80344,90.45614,88.2513,519.4341
2023-12-03 11:00:00,207.7088,162.987,148.8538,160.8877,162.1796,175.96,166.6728,979.0574
2023-12-03 12:00:00,177.851,136.1152,128.0119,144.0322,147.0347,152.0023,145.7941,842.0944
2023-12-03 13:00:00,90.17459,74.04942,72.3671,79.1165,80.84227,82.0676,80.30748,471.4379
2023-12-03 14:00:00,119.3261,92.08917,89.97542,98.49136,100.6978,101.7713,99.78094,588.4651
2023-12-03 15:00:00,44.32496,36.63343,35.73689,39.20526,39.28429,40.61264,39.77769,229.5087
2023-12-03 16:00:00,13.84993,9.921598,9.733866,10.74537,10.78411,11.27991,11.01068,57.1892
2023-12-03 17:00:00,0,0,0,0,0,0,0,-8.684008
2023-12-03 18:00:00,0,0,0,0,0,0,0,-8.737298
2023-12-03 19:00:00,0,0,0,0,0,0,0,-8.74412
2023-12-03 20:00:00,0,0,0,0,0,0,0,-8.787012
2023-12-03 21:00:00,0,0,0,0,0,0,0,-8.796707
2023-12-03 22:00:00,0,0,0,0,0,0,0,-8.758471
2023-12-03 23:00:00,0,0,0,0,0,0,0,-8.821596
2023-12-04 00:00:00,0,0,0,0,0,0,0,-8.819063
2023-12-04 01:00:00,0,0,0,0,0,0,0,-8.829935
2023-12-04 02:00:00,0,0,0,0,0,0,0,-8.855558
2023-12-04 03:00:00,0,0,0,0,0,0,0,-8.831731
2023-12-04 04:00:00,0,0,0,0,0,0,0,-8.726358
2023-12-04 05:00:00,0,0,0,0,0,0,0,-8.700702
2023-12-04 06:00:00,0,0,0,0,0,0,0,-8.683748
2023-12-04 07:00:00,31.01262,13.49603,18.91128,14.53693,14.92732,15.19483,14.75247,85.63026
2023-12-04 08:00:00,181.6961,135.3631,130.1775,135.7576,148.9335,143.1746,133.1607,844.2651
2023-12-04 09:00:00,646.5422,559.8127,572.1783,609.4297,629.5673,630.6207,613.6937,3688.106
2023-12-04 10:00:00,502.3467,431.7795,416.6871,457.8552,470.1217,473.1479,463.1051,2717.724
2023-12-04 11:00:00,513.2246,498.7382,470.3215,488.1794,503.4347,509.3524,497.5411,3071.772
2023-12-04 12:00:00,707.3367,655.1103,632.6972,702.4498,719.8683,733.7979,721.8572,4117.368
2023-12-04 13:00:00,687.3856,646.8564,629.4508,692.1104,708.1402,713.7853,702.6572,4102.735
2023-12-04 14:00:00,542.6146,507.743,481.4207,564.3961,570.3427,569.2489,569.483,3281.926
2023-12-04 15:00:00,289.9143,191.6916,181.0722,240.5145,242.1219,225.0267,222.7019,1314.122
2023-12-04 16:00:00,36.1077,41.31092,40.4803,52.22567,46.41866,50.9569,53.1139,281.3424
2023-12-04 17:00:00,0,0,0,0,0,0.07542568,0.07201602,-8.528311
2023-12-04 18:00:00,0,0,0,0,0,0,0,-8.745842
2023-12-04 19:00:00,0,0,0,0,0,0,0,-8.754251
2023-12-04 20:00:00,0,0,0,0,0,0,0,-8.813189
2023-12-04 21:00:00,0,0,0,0,0,0,0,-8.82059
2023-12-04 22:00:00,0,0,0,0,0,0,0,-8.79119
2023-12-04 23:00:00,0,0,0,0,0,0,0,-8.682128
2023-12-05 00:00:00,0,0,0,0,0,0,0,-8.6797
2023-12-05 01:00:00,0,0,0,0,0,0,0,-8.662832
2023-12-05 02:00:00,0,0,0,0,0,0,0,-8.620763
2023-12-05 03:00:00,0,0,0,0,0,0,0,-8.702229
2023-12-05 04:00:00,0,0,0,0,0,0,0,-8.644482
2023-12-05 05:00:00,0,0,0,0,0,0,0,-8.69908
2023-12-05 06:00:00,0,0,0,0,0,0,0,-8.680916
2023-12-05 07:00:00,50.81005,17.1881,37.59705,33.46112,35.45405,32.06168,30.67009,181.9885
2023-12-05 08:00:00,326.5839,184.1543,194.4574,201.7626,224.2208,218.803,198.2255,1241.647
2023-12-05 09:00:00,542.3604,503.1298,504.825,545.0721,566.0406,566.4396,544.1871,3272.461
2023-12-05 10:00:00,688.3806,666.3284,644.4569,696.0538,713.3497,725.5759,707.8827,4181.833
2023-12-05 11:00:00,761.4194,726.7522,704.9104,763.5695,780.9196,792.204,775.4642,4556.129
2023-12-05 12:00:00,760.8862,723.7742,703.6525,766.0901,781.9151,789.7884,776.7968,4547.561
2023-12-05 13:00:00,675.5469,645.3311,627.485,690.009,702.1597,709.9116,699.8409,4086.111
2023-12-05 14:00:00,526.5096,498.06,471.5984,554.9795,561.4376,558.8525,558.6516,3222.926
2023-12-05 15:00:00,280.252,188.288,178.4018,234.4897,234.2831,220.0287,217.5842,1286.609
2023-12-05 16:00:00,32.47937,38.7503,37.69738,47.70388,43.36809,47.49782,48.99962,257.6803
2023-12-05 17:00:00,0,0,0,0,0,0.0667826,0.05454493,-8.553994
2023-12-05 18:00:00,0,0,0,0,0,0,0,-8.783512
2023-12-05 19:00:00,0,0,0,0,0,0,0,-8.782273
2023-12-05 20:00:00,0,0,0,0,0,0,0,-8.73611
2023-12-05 21:00:00,0,0,0,0,0,0,0,-8.718894
2023-12-05 22:00:00,0,0,0,0,0,0,0,-8.77598
2023-12-05 23:00:00,0,0,0,0,0,0,0,-8.755019
2023-12-06 00:00:00,0,0,0,0,0,0,0,-8.80308
2023-12-06 01:00:00,0,0,0,0,0,0,0,-8.797365
2023-12-06 02:00:00,0,0,0,0,0,0,0,-8.791161
2023-12-06 03:00:00,0,0,0,0,0,0,0,-8.767016
2023-12-06 04:00:00,0,0,0,0,0,0,0,-8.659625
2023-12-06 05:00:00,0,0,0,0,0,0,0,-8.701486
2023-12-06 06:00:00,0,0,0,0,0,0,0,-8.650637
2023-12-06 07:00:00,16.22346,7.424173,10.79516,7.995583,8.395722,8.651418,8.096217,44.35984
2023-12-06 08:00:00,115.9506,88.21078,84.74996,92.68605,93.43026,96.12254,94.96935,556.3182
2023-12-06 09:00:00,275.2063,216.901,227.0357,241.2475,250.3047,246.6133,242.0708,1460.824
2023-12-06 10:00:00,268.9121,219.3491,208.7642,227.6168,231.5291,238.6311,233.0952,1380.905
2023-12-06 11:00:00,352.611,295.855,269.2443,278.051,282.5374,313.8857,289.87,1772.154
2023-12-06 12:00:00,400.4467,306.7952,340.7762,396.428,461.3819,415.9477,386.5632,2311.646
2023-12-06 13:00:00,353.9006,294.4153,291.0966,334.8305,332.8678,330.4288,336.3241,1930.43
2023-12-06 14:00:00,310.8969,295.3974,273.3996,307.4478,317.6153,320.4985,316.016,1835.567
2023-12-06 15:00:00,125.1786,105.1146,102.2226,114.0505,111.4019,111.8745,115.2445,663.4953
