Cotten Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2023-10-01 00:00:00,0,0,0,0,0,0,0,-8.985697
2023-10-01 01:00:00,0,0,0,0,0,0,0,-8.661418
2023-10-01 02:00:00,0,0,0,0,0,0,0,-8.685746
2023-10-01 03:00:00,0,0,0,0,0,0,0,-8.748837
2023-10-01 04:00:00,0,0,0,0,0,0,0,-8.811461
2023-10-01 05:00:00,0,0,0,0,0,0,0,-8.811578
2023-10-01 06:00:00,0,0,0,0,0,0,0,-8.779083
2023-10-01 07:00:00,28.60159,15.03082,12.94152,18.92432,16.20994,14.84587,14.32081,86.38071
2023-10-01 08:00:00,210.0981,171.5544,141.798,173.735,148.2163,161.2618,139.9742,945.0687
2023-10-01 09:00:00,448.1164,434.4948,416.4857,401.1179,360.6173,416.3105,412.4897,2464.968
2023-10-01 10:00:00,663.8502,625.6665,600.5375,592.0245,543.3024,627.1719,638.1293,3639.927
2023-10-01 11:00:00,818.4355,710.4263,686.1872,679.6351,626.609,734.0811,768.5349,4181.686
2023-10-01 12:00:00,989.7953,829.7208,826.18,819.3917,779.6411,832.951,832.8905,4898.994
2023-10-01 13:00:00,790.55,622.4924,564.7675,549.6409,548.6714,594.8084,586.4308,3424.221
2023-10-01 14:00:00,757.5178,598.8434,571.6363,537.6673,485.4333,514.4373,517.8538,3285.758
2023-10-01 15:00:00,711.5943,598.204,596.4271,561.1713,551.2664,592.3439,589.4133,3479.06
2023-10-01 16:00:00,507.7322,410.8124,448.7619,417.0252,420.187,468.6721,494.5068,2648.013
2023-10-01 17:00:00,320.5225,236.3299,246.241,240.5457,232.2625,250.2092,261.6036,1475.283
2023-10-01 18:00:00,82.55061,49.68876,40.31544,49.66744,40.18969,44.63567,47.22857,267.4771
2023-10-01 19:00:00,0,0.1207705,0,0,0,0.1162844,0,-8.590768
2023-10-01 20:00:00,0,0,0,0,0,0,0,-8.87712
2023-10-01 21:00:00,0,0,0,0,0,0,0,-8.931568
2023-10-01 22:00:00,0,0,0,0,0,0,0,-8.904276
2023-10-01 23:00:00,0,0,0,0,0,0,0,-8.770143
2023-10-02 00:00:00,0,0,0,0,0,0,0,-8.829528
2023-10-02 01:00:00,0,0,0,0,0,0,0,-8.822431
2023-10-02 02:00:00,0,0,0,0,0,0,0,-8.747114
2023-10-02 03:00:00,0,0,0,0,0,0,0,-8.747209
2023-10-02 04:00:00,0,0,0,0,0,0,0,-8.660158
2023-10-02 05:00:00,0,0,0,0,0,0,0,-8.620994
2023-10-02 06:00:00,0,0,0,0,0,0,0,-8.669404
2023-10-02 07:00:00,22.58603,13.12069,11.22402,16.66205,14.23876,11.9007,12.20169,72.85976
2023-10-02 08:00:00,214.286,171.6701,142.5505,174.3679,150.1236,162.3411,141.734,951.2388
2023-10-02 09:00:00,447.6357,431.7398,414.4912,399.7538,360.2536,414.7127,409.8611,2453.54
2023-10-02 10:00:00,662.4225,617.4828,610.5496,584.0826,539.3201,621.103,631.2333,3617.452
2023-10-02 11:00:00,828.3942,746.4191,736.8905,718.3251,666.9907,757.203,768.7969,4383.322
2023-10-02 12:00:00,923.835,814.1779,806.6417,793.837,741.9101,828.2874,831.4968,4796.742
2023-10-02 13:00:00,949.7023,820.322,816.2156,802.9795,754.5312,832.3771,832.9461,4834.842
2023-10-02 14:00:00,908.4115,762.0021,761.9497,750.251,710.7153,789.2966,802.0049,4554.815
2023-10-02 15:00:00,783.5651,641.5807,650.814,636.6121,606.7657,667.9769,684.6942,3875.865
2023-10-02 16:00:00,585.1028,468.3611,483.4209,467.4359,448.3807,486.7991,505.2037,2862.612
2023-10-02 17:00:00,339.9607,244.6265,253.3151,249.6981,239.9674,258.0164,271.2546,1520.16
2023-10-02 18:00:00,80.9956,48.12633,37.96243,47.93174,38.09976,42.43461,45.1252,255.1213
2023-10-02 19:00:00,0,0.02818348,0,0,0,0.0246687,0,-9.011509
2023-10-02 20:00:00,0,0,0,0,0,0,0,-8.90609
2023-10-02 21:00:00,0,0,0,0,0,0,0,-8.910654
2023-10-02 22:00:00,0,0,0,0,0,0,0,-8.904843
2023-10-02 23:00:00,0,0,0,0,0,0,0,-8.853091
2023-10-03 00:00:00,0,0,0,0,0,0,0,-8.822042
2023-10-03 01:00:00,0,0,0,0,0,0,0,-8.891402
2023-10-03 02:00:00,0,0,0,0,0,0,0,-8.739417
2023-10-03 03:00:00,0,0,0,0,0,0,0,-8.702277
2023-10-03 04:00:00,0,0,0,0,0,0,0,-8.679986
2023-10-03 05:00:00,0,0,0,0,0,0,0,-8.721151
2023-10-03 06:00:00,0,0,0,0,0,0,0,-8.763083
2023-10-03 07:00:00,23.38158,14.51515,12.69786,16.69686,14.55925,12.46777,13.19554,77.76873
2023-10-03 08:00:00,193.3368,158.5429,133.8879,160.9943,139.4801,150.7301,134.1023,885.051
2023-10-03 09:00:00,415.8127,402.7679,389.6684,379.1962,339.2618,384.7531,384.7907,2304.723
2023-10-03 10:00:00,641.0031,592.952,584.7574,560.1084,516.7267,594.5843,604.3624,3469.856
2023-10-03 11:00:00,799.0511,716.4924,708.028,690.6816,641.1319,727.9941,738.9463,4215.189
2023-10-03 12:00:00,909.3502,793.7128,787.0925,772.8026,720.0655,810.3095,820.1711,4684.799
2023-10-03 13:00:00,596.8436,507.0144,508.3539,489.6414,546.8201,584.2955,534.5131,3159.097
2023-10-03 14:00:00,770.7111,626.4989,669.5606,639.524,588.1,656.0889,674.825,3838.255
2023-10-03 15:00:00,659.2767,502.7744,493.4753,534.3326,496.985,538.4669,548.0291,3103.646
2023-10-03 16:00:00,492.8208,384.6486,388.1697,386.5991,371.8094,393.7392,396.9052,2314.452
2023-10-03 17:00:00,311.3185,224.9261,231.0736,229.2159,219.3696,235.8791,247.2069,1391.113
2023-10-03 18:00:00,67.35724,42.27192,35.35974,42.04535,34.78898,38.60829,40.51735,229.1909
2023-10-03 19:00:00,0,0,0,0,0,0,0,-9.007979
2023-10-03 20:00:00,0,0,0,0,0,0,0,-8.918941
2023-10-03 21:00:00,0,0,0,0,0,0,0,-8.845749
2023-10-03 22:00:00,0,0,0,0,0,0,0,-8.802772
2023-10-03 23:00:00,0,0,0,0,0,0,0,-8.839658
2023-10-04 00:00:00,0,0,0,0,0,0,0,-8.941518
2023-10-04 01:00:00,0,0,0,0,0,0,0,-8.827501
2023-10-04 02:00:00,0,0,0,0,0,0,0,-8.734015
2023-10-04 03:00:00,0,0,0,0,0,0,0,-8.735436
2023-10-04 04:00:00,0,0,0,0,0,0,0,-8.695601
2023-10-04 05:00:00,0,0,0,0,0,0,0,-8.697334
2023-10-04 06:00:00,0,0,0,0,0,0,0,-8.684397
2023-10-04 07:00:00,21.00961,14.76111,13.07664,15.39545,14.08231,11.94203,13.93695,78.01177
2023-10-04 08:00:00,166.9108,139.0085,123.4596,140.7623,128.1461,142.7968,127.6964,810.1577
2023-10-04 09:00:00,405.9259,391.0658,384.1333,361.2155,330.9467,382.5784,373.0966,2239.809
2023-10-04 10:00:00,641.3709,591.5659,584.171,562.1441,518.775,595.6452,604.3372,3472.633
2023-10-04 11:00:00,814.9677,736.5336,743.8021,725.7056,680.0637,763.5823,770.3417,4398.991
2023-10-04 12:00:00,695.6959,584.7642,652.3004,599.6146,640.6386,664.712,618.4459,3748.831
2023-10-04 13:00:00,929.3767,752.1055,730.0282,756.9438,743.9966,790.4041,783.2187,4546.899
2023-10-04 14:00:00,781.1614,624.1996,641.1872,671.8424,636.8253,684.6471,678.8561,3926.476
2023-10-04 15:00:00,691.0478,589.5353,613.5043,566.5587,563.365,614.0449,673.1245,3630.573
2023-10-04 16:00:00,583.0267,461.6978,473.0016,462.003,442.6582,476.6602,493.9917,2817.984
2023-10-04 17:00:00,334.3747,236.2799,241.9767,240.6408,229.1008,245.6249,257.6618,1458.346
2023-10-04 18:00:00,73.08672,41.9465,32.81313,42.18871,33.07048,36.99591,39.10526,219.6995
2023-10-04 19:00:00,0,0,0,0,0,0,0,-8.846747
2023-10-04 20:00:00,0,0,0,0,0,0,0,-8.819434
2023-10-04 21:00:00,0,0,0,0,0,0,0,-8.869385
2023-10-04 22:00:00,0,0,0,0,0,0,0,-8.887887
2023-10-04 23:00:00,0,0,0,0,0,0,0,-8.967716
2023-10-05 00:00:00,0,0,0,0,0,0,0,-8.908968
2023-10-05 01:00:00,0,0,0,0,0,0,0,-8.815862
2023-10-05 02:00:00,0,0,0,0,0,0,0,-8.841748
2023-10-05 03:00:00,0,0,0,0,0,0,0,-8.846852
2023-10-05 04:00:00,0,0,0,0,0,0,0,-8.848989
2023-10-05 05:00:00,0,0,0,0,0,0,0,-8.747849
2023-10-05 06:00:00,0,0,0,0,0,0,0,-8.749555
2023-10-05 07:00:00,21.62753,14.25994,12.26782,14.96016,13.47396,11.95823,12.61742,73.08144
2023-10-05 08:00:00,183.356,153.9801,131.3738,155.2563,134.8983,146.1356,132.2009,861.8441
2023-10-05 09:00:00,413.663,394.0621,385.3827,371.6266,331.08,387.9313,383.289,2273.384
2023-10-05 10:00:00,631.9,581.6512,574.166,549.7089,506.6147,585.142,594.2339,3409.378
2023-10-05 11:00:00,807.8268,720.4656,708.2896,703.3905,651.6208,738.0274,725.5663,4237.812
2023-10-05 12:00:00,902.8325,716.6295,663.6871,698.3835,676.8568,769.6035,770.6106,4285.354
2023-10-05 13:00:00,974.4119,719.9011,673.0172,714.3222,592.7121,643.8851,617.5638,3941.646
2023-10-05 14:00:00,719.2077,491.5409,413.3939,543.3609,555.3175,510.5593,501.2452,3033.413
2023-10-05 15:00:00,658.5951,538.6832,612.174,544.9313,539.0543,622.7375,616.8477,3479.77
2023-10-05 16:00:00,370.5025,319.325,334.7999,315.5038,319.6498,357.4559,342.4141,2003.483
2023-10-05 17:00:00,146.1572,112.1926,107.0503,115.659,112.4226,121.6855,114.8674,681.7819
2023-10-05 18:00:00,10.37796,8.901757,7.330445,8.497458,7.782595,9.262229,8.161141,42.62455
2023-10-05 19:00:00,0,0,0,0,0,0,0,-8.847021
2023-10-05 20:00:00,0,0,0,0,0,0,0,-8.838623
2023-10-05 21:00:00,0,0,0,0,0,0,0,-8.774866
2023-10-05 22:00:00,0,0,0,0,0,0,0,-8.896961
2023-10-05 23:00:00,0,0,0,0,0,0,0,-8.80517
2023-10-06 00:00:00,0,0,0,0,0,0,0,-8.857943
2023-10-06 01:00:00,0,0,0,0,0,0,0,-8.826427
2023-10-06 02:00:00,0,0,0,0,0,0,0,-8.812048
2023-10-06 03:00:00,0,0,0,0,0,0,0,-8.829092
2023-10-06 04:00:00,0,0,0,0,0,0,0,-8.805141
2023-10-06 05:00:00,0,0,0,0,0,0,0,-8.608274
2023-10-06 06:00:00,0,0,0,0,0,0,0,-8.641035
2023-10-06 07:00:00,12.17571,6.483675,6.26343,6.31343,5.796158,6.083261,7.185334,29.66709
2023-10-06 08:00:00,53.85995,49.59223,48.44206,48.54325,44.9786,47.99467,49.7897,287.1682
2023-10-06 09:00:00,91.44125,82.83253,81.45497,81.32696,76.00176,86.40416,84.22174,493.665
2023-10-06 10:00:00,223.3133,192.8315,190.289,188.6521,177.1001,202.5016,197.4572,1159.235
2023-10-06 11:00:00,179.897,159.1853,156.3347,155.8599,145.6255,165.8042,161.9885,951.9151
