Freemont Solar Center,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"TMIEC Inverter - A, Active Power P","TMIEC Inverter - B, Active Power P","TMIEC Inverter - C, Active Power P",Production meter active power
,W/m²,kW,kW,kW,kW
2023-10-01 00:00:00,0,0,0,0,-9.599999
2023-10-01 01:00:00,0,0,0,0,-9.599999
2023-10-01 02:00:00,0,0,0,0,-9.599999
2023-10-01 03:00:00,0,0,0,0,-9.599999
2023-10-01 04:00:00,0,0,0,0,-9.599999
2023-10-01 05:00:00,0,0,0,0,-9.599999
2023-10-01 06:00:00,0,0,0,0,-9.599999
2023-10-01 07:00:00,29.35378,27.04442,29.21661,24.06294,76.01453
2023-10-01 08:00:00,238.1708,364.502,363.9406,326.5701,1058.851
2023-10-01 09:00:00,497.943,854.2862,819.6118,787.3217,2460.208
2023-10-01 10:00:00,694.5001,1183.06,1145.423,1159.93,3483.271
2023-10-01 11:00:00,909.8945,1475.272,1443.165,1439.007,4328.708
2023-10-01 12:00:00,932.8581,1510.462,1511.537,1497.176,4475.458
2023-10-01 13:00:00,1031.511,1629.095,1606.42,1606.685,4796.78
2023-10-01 14:00:00,970.2556,1544.371,1525.75,1537.614,4570.346
2023-10-01 15:00:00,808.5953,1307.458,1277.042,1283.659,3830.909
2023-10-01 16:00:00,577.8638,955.228,929.9114,972.1651,2835.099
2023-10-01 17:00:00,209.4924,344.7448,306.2585,325.4351,956.164
2023-10-01 18:00:00,55.54681,64.91397,63.37183,77.26857,209.9318
2023-10-01 19:00:00,0.009909507,0,0,0,-8.149764
2023-10-01 20:00:00,0,0,0,0,-9.599999
2023-10-01 21:00:00,0,0,0,0,-9.599999
2023-10-01 22:00:00,0,0,0,0,-9.599999
2023-10-01 23:00:00,0,0,0,0,-9.599999
2023-10-02 00:00:00,0,0,0,0,-9.599999
2023-10-02 01:00:00,0,0,0,0,-9.599999
2023-10-02 02:00:00,0,0,0,0,-9.599999
2023-10-02 03:00:00,0,0,0,0,-9.599999
2023-10-02 04:00:00,0,0,0,0,-9.599999
2023-10-02 05:00:00,0,0,0,0,-9.599999
2023-10-02 06:00:00,0,0,0,0,-9.599999
2023-10-02 07:00:00,27.00384,24.60288,25.88825,23.10781,70.39451
2023-10-02 08:00:00,235.2026,359.3827,357.8901,322.8474,1040.198
2023-10-02 09:00:00,494.2176,846.7772,811.3091,781.7401,2439.251
2023-10-02 10:00:00,722.9639,1211.547,1177.073,1166.62,3546.099
2023-10-02 11:00:00,890.618,1460.038,1428.672,1418.794,4283.948
2023-10-02 12:00:00,981.7842,1579.017,1553.662,1549.366,4646.643
2023-10-02 13:00:00,990.1595,1578.675,1557.021,1558.137,4652.655
2023-10-02 14:00:00,918.5078,1479.17,1460.479,1466.7,4365.864
2023-10-02 15:00:00,773.9064,1269.647,1255.017,1270.99,3762.328
2023-10-02 16:00:00,565.2294,939.9304,913.832,952.316,2785.209
2023-10-02 17:00:00,315.5879,504.6357,472.8777,512.9189,1477.331
2023-10-02 18:00:00,79.80109,100.1786,88.11301,104.2079,292.0111
2023-10-02 19:00:00,0.00402227,0,0,0,-8.348563
2023-10-02 20:00:00,0,0,0,0,-9.599999
2023-10-02 21:00:00,0,0,0,0,-9.599999
2023-10-02 22:00:00,0,0,0,0,-9.599999
2023-10-02 23:00:00,0,0,0,0,-9.599999
2023-10-03 00:00:00,0,0,0,0,-9.599999
2023-10-03 01:00:00,0,0,0,0,-9.599999
2023-10-03 02:00:00,0,0,0,0,-9.599999
2023-10-03 03:00:00,0,0,0,0,-9.599999
2023-10-03 04:00:00,0,0,0,0,-9.599999
2023-10-03 05:00:00,0,0,0,0,-9.599999
2023-10-03 06:00:00,0,0,0,0,-9.599999
2023-10-03 07:00:00,26.32713,23.34223,24.70342,22.0486,67.55847
2023-10-03 08:00:00,226.9415,344.3481,344.0632,309.295,996.4508
2023-10-03 09:00:00,478.3711,814.4382,782.7498,753.4978,2348.628
2023-10-03 10:00:00,697.1473,1165.73,1130.769,1116.077,3404.589
2023-10-03 11:00:00,858.4264,1393.459,1360.788,1352.215,4084.38
2023-10-03 12:00:00,957.3679,1519.586,1487.875,1483.115,4457.53
2023-10-03 13:00:00,980.4142,1536.975,1508.516,1512.354,4516.811
2023-10-03 14:00:00,858.7812,1388.135,1366.717,1372.665,4123.173
2023-10-03 15:00:00,761.1951,1234.005,1218.402,1233.604,3652.727
2023-10-03 16:00:00,544.8212,866.6979,858.4003,873.6004,2584.219
2023-10-03 17:00:00,298.2151,472.4899,444.5655,480.0663,1384.58
2023-10-03 18:00:00,69.80255,91.78876,80.21355,94.4491,267.262
2023-10-03 19:00:00,0.01247666,0,0,0,-8.378526
2023-10-03 20:00:00,0,0,0,0,-9.599999
2023-10-03 21:00:00,0,0,0,0,-9.599999
2023-10-03 22:00:00,0,0,0,0,-9.599999
2023-10-03 23:00:00,0,0,0,0,-9.599999
2023-10-04 00:00:00,0,0,0,0,-9.599999
2023-10-04 01:00:00,0,0,0,0,-9.599999
2023-10-04 02:00:00,0,0,0,0,-9.599999
2023-10-04 03:00:00,0,0,0,0,-9.599999
2023-10-04 04:00:00,0,0,0,0,-9.599999
2023-10-04 05:00:00,0,0,0,0,-9.599999
2023-10-04 06:00:00,0,0,0,0,-9.599999
2023-10-04 07:00:00,24.08392,23.44534,24.234,19.64249,66.95022
2023-10-04 08:00:00,213.6049,327.6148,324.8817,295.8173,947.0495
2023-10-04 09:00:00,464.5711,788.7391,755.6562,728.5005,2273.428
2023-10-04 10:00:00,694.7208,1156.274,1120.688,1105.134,3378.256
2023-10-04 11:00:00,844.0147,1331.454,1317.401,1218.971,3824.03
2023-10-04 12:00:00,863.3494,1449.032,1447.032,1464.105,4318.434
2023-10-04 13:00:00,924.819,1464.558,1425.147,1470.933,4308.253
2023-10-04 14:00:00,921.1234,1440.764,1391.03,1450.12,4322.115
2023-10-04 15:00:00,718.131,1103.576,1068.547,1086.445,3276.802
2023-10-04 16:00:00,507.3669,823.9942,801.1951,799.806,2409.816
2023-10-04 17:00:00,309.0835,483.5884,454.687,489.3542,1417.448
2023-10-04 18:00:00,61.97141,79.04505,70.71189,82.58721,228.2086
2023-10-04 19:00:00,0,0,0,0,-9.591404
2023-10-04 20:00:00,0,0,0,0,-9.599999
2023-10-04 21:00:00,0,0,0,0,-9.599999
2023-10-04 22:00:00,0,0,0,0,-9.599999
2023-10-04 23:00:00,0,0,0,0,-9.599999
2023-10-05 00:00:00,0,0,0,0,-9.599999
2023-10-05 01:00:00,0,0,0,0,-9.599999
2023-10-05 02:00:00,0,0,0,0,-9.599999
2023-10-05 03:00:00,0,0,0,0,-9.599999
2023-10-05 04:00:00,0,0,0,0,-9.599999
2023-10-05 05:00:00,0,0,0,0,-9.599999
2023-10-05 06:00:00,0,0,0,0,-9.599999
2023-10-05 07:00:00,31.65432,44.92393,45.89523,43.52511,126.3433
2023-10-05 08:00:00,189.5547,288.5009,283.8094,259.7809,827.9395
2023-10-05 09:00:00,371.076,599.9333,588.4545,569.0811,1766.539
2023-10-05 10:00:00,657.6657,1073.746,1043.24,1020.547,3127.534
2023-10-05 11:00:00,849.8563,1309.698,1268.832,1248.644,3804.853
2023-10-05 12:00:00,896.717,1415.148,1412.466,1441.068,4237.639
2023-10-05 13:00:00,772.7302,1256.57,1271.121,1238.809,3739.979
2023-10-05 14:00:00,785.4153,1176.913,1136.245,1147.909,3428.926
2023-10-05 15:00:00,573.6165,889.0633,897.6734,884.3932,2655.321
2023-10-05 16:00:00,361.2891,577.823,563.0099,595.9482,1721.404
2023-10-05 17:00:00,240.1852,373.2765,357.1654,378.093,1097.222
2023-10-05 18:00:00,45.52811,64.75034,62.98662,65.69253,195.3442
2023-10-05 19:00:00,0,0,0,0,-9.519904
2023-10-05 20:00:00,0,0,0,0,-9.599999
2023-10-05 21:00:00,0,0,0,0,-9.599999
2023-10-05 22:00:00,0,0,0,0,-9.599999
2023-10-05 23:00:00,0,0,0,0,-9.599999
2023-10-06 00:00:00,0,0,0,0,-9.599999
2023-10-06 01:00:00,0,0,0,0,-9.599999
2023-10-06 02:00:00,0,0,0,0,-9.599999
2023-10-06 03:00:00,0,0,0,0,-9.599999
2023-10-06 04:00:00,0,0,0,0,-9.599999
2023-10-06 05:00:00,0,0,0,0,-9.599999
2023-10-06 06:00:00,0,0,0,0,-9.599999
2023-10-06 07:00:00,5.081641,0.1564815,0.1539612,0.14875,-9.119377
2023-10-06 08:00:00,58.62222,92.07053,91.95255,91.69266,268.7715
2023-10-06 09:00:00,149.4285,234.9066,232.9834,232.6555,695.7338
2023-10-06 10:00:00,482.404,778.8135,752.8678,716.9415,2209.123
