Red Oak Solar Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2023-10-01 00:00:00,0,0,0,0,0,0,0,-8.86545
2023-10-01 01:00:00,0,0,0,0,0,0,0,-8.841697
2023-10-01 02:00:00,0,0,0,0,0,0,0,-8.876556
2023-10-01 03:00:00,0,0,0,0,0,0,0,-8.919991
2023-10-01 04:00:00,0,0,0,0,0,0,0,-8.820405
2023-10-01 05:00:00,0,0,0,0,0,0,0,-8.735642
2023-10-01 06:00:00,0,0,0,0,0,0,0,-8.707527
2023-10-01 07:00:00,50.60492,23.25661,24.57349,28.88707,29.96252,27.12692,29.1315,157.0978
2023-10-01 08:00:00,243.9077,218.3278,244.6276,242.2204,252.2655,260.4686,249.2346,1489.176
2023-10-01 09:00:00,506.9217,470.7633,492.9157,491.7298,507.0416,520.78,503.9947,3024.931
2023-10-01 10:00:00,719.3842,661.7514,674.1512,684.4482,691.0906,718.2714,697.9975,4152.828
2023-10-01 11:00:00,935.3007,748.9093,724.5797,753.2264,791.2709,787.6292,765.4274,4630.361
2023-10-01 12:00:00,763.7916,736.4559,785.7174,752.5566,759.0298,678.2221,747.6724,4460.11
2023-10-01 13:00:00,890.3955,678.0955,688.7606,742.7929,743.3677,724.1022,736.085,4252.889
2023-10-01 14:00:00,807.337,725.7802,711.3104,707.3454,707.6606,703.4865,697.3179,4314.939
2023-10-01 15:00:00,662.7075,608.7777,607.6472,622.1946,647.9407,622.9351,620.2769,3765.615
2023-10-01 16:00:00,394.4407,350.0005,388.549,383.5515,423.0726,384.758,377.0138,2345.114
2023-10-01 17:00:00,173.0889,144.7863,146.6723,151.8432,149.7514,156.7257,153.5554,912.0848
2023-10-01 18:00:00,35.93655,28.66712,30.53366,33.42661,30.6849,34.20544,33.95005,185.8772
2023-10-01 19:00:00,0,0,0,0,0,0,0,-8.88668
2023-10-01 20:00:00,0,0,0,0,0,0,0,-8.754042
2023-10-01 21:00:00,0,0,0,0,0,0,0,-8.714243
2023-10-01 22:00:00,0,0,0,0,0,0,0,-8.704472
2023-10-01 23:00:00,0,0,0,0,0,0,0,-8.792006
2023-10-02 00:00:00,0,0,0,0,0,0,0,-8.800514
2023-10-02 01:00:00,0,0,0,0,0,0,0,-8.803524
2023-10-02 02:00:00,0,0,0,0,0,0,0,-8.82507
2023-10-02 03:00:00,0,0,0,0,0,0,0,-8.809394
2023-10-02 04:00:00,0,0,0,0,0,0,0,-8.725855
2023-10-02 05:00:00,0,0,0,0,0,0,0,-8.723973
2023-10-02 06:00:00,0,0,0,0,0,0,0,-8.693317
2023-10-02 07:00:00,48.93236,20.85908,23.05131,26.7696,27.82342,24.97323,26.90293,145.5956
2023-10-02 08:00:00,240.4891,213.7775,239.5374,237.5819,247.5443,255.1962,244.2646,1458.651
2023-10-02 09:00:00,505.9318,472.1498,489.3267,487.8373,502.9138,515.9409,499.695,3005.386
2023-10-02 10:00:00,716.4161,652.6239,666.5409,676.5254,692.0425,710.7774,689.9427,4111.283
2023-10-02 11:00:00,864.2692,767.9267,783.0123,801.6373,813.7283,824.5707,812.1281,4811.844
2023-10-02 12:00:00,943.2355,820.1716,830.936,832.9415,832.9324,832.8876,832.8989,4983.944
2023-10-02 13:00:00,941.4349,811.4407,826.9613,832.8917,833.0003,832.9686,833.028,4969.635
2023-10-02 14:00:00,861.4127,748.7276,768.0775,799.6843,807.5356,817.4955,808.7639,4752.408
2023-10-02 15:00:00,710.4066,625.2856,643.1012,674.2352,682.7188,696.8696,685.6488,4017.476
2023-10-02 16:00:00,500.774,440.0153,457.4712,487.1826,490.2523,499.6618,495.1891,2889.216
2023-10-02 17:00:00,257.645,212.3947,224.0362,247.2778,231.3907,250.7857,251.6656,1427.203
2023-10-02 18:00:00,45.38766,31.72166,34.62746,40.3954,26.65007,40.00582,41.92856,211.4181
2023-10-02 19:00:00,0,0,0,0,0,0,0,-8.823271
2023-10-02 20:00:00,0,0,0,0,0,0,0,-8.912889
2023-10-02 21:00:00,0,0,0,0,0,0,0,-8.882723
2023-10-02 22:00:00,0,0,0,0,0,0,0,-8.871896
2023-10-02 23:00:00,0,0,0,0,0,0,0,-8.807263
2023-10-03 00:00:00,0,0,0,0,0,0,0,-8.749629
2023-10-03 01:00:00,0,0,0,0,0,0,0,-8.854894
2023-10-03 02:00:00,0,0,0,0,0,0,0,-8.80563
2023-10-03 03:00:00,0,0,0,0,0,0,0,-8.80884
2023-10-03 04:00:00,0,0,0,0,0,0,0,-8.734843
2023-10-03 05:00:00,0,0,0,0,0,0,0,-8.742229
2023-10-03 06:00:00,0,0,0,0,0,0,0,-8.761928
2023-10-03 07:00:00,38.0747,19.54571,21.52986,24.15596,25.15501,23.49237,24.59423,133.5824
2023-10-03 08:00:00,239.3916,197.8961,222.5458,220.6629,228.2713,236.3157,226.6653,1353.364
2023-10-03 09:00:00,478.9039,443.4442,460.3137,459.2892,473.5996,485.3737,470.2423,2830.059
2023-10-03 10:00:00,683.5355,618.8472,633.5012,641.1492,656.9636,672.5625,653.3832,3903.207
2023-10-03 11:00:00,829.8414,733.684,751.6479,767.7853,786.1021,797.9681,779.8262,4627.52
2023-10-03 12:00:00,918.1438,797.1248,815.4371,828.4227,832.8516,832.9306,832.3466,4942.189
2023-10-03 13:00:00,961.5173,791.3525,764.0287,819.1382,823.645,820.6271,820.4706,4832.035
2023-10-03 14:00:00,794.4258,602.5129,635.4985,698.353,710.6591,718.2952,709.4019,4074.455
2023-10-03 15:00:00,688.4905,592.0319,605.9031,642.5842,639.864,647.4622,648.4601,3817.33
2023-10-03 16:00:00,464.8572,394.2434,416.9384,426.9316,441.3744,455.6538,442.0674,2604.203
2023-10-03 17:00:00,238.6431,196.9286,208.173,227.9109,213.9413,231.2238,232.0374,1323.19
2023-10-03 18:00:00,37.71997,27.39334,29.52913,33.93137,24.33111,33.90934,35.1211,181.0354
2023-10-03 19:00:00,0,0,0,0,0,0,0,-8.841333
2023-10-03 20:00:00,0,0,0,0,0,0,0,-8.909074
2023-10-03 21:00:00,0,0,0,0,0,0,0,-8.852777
2023-10-03 22:00:00,0,0,0,0,0,0,0,-8.892104
2023-10-03 23:00:00,0,0,0,0,0,0,0,-8.839072
2023-10-04 00:00:00,0,0,0,0,0,0,0,-8.833714
2023-10-04 01:00:00,0,0,0,0,0,0,0,-8.877907
2023-10-04 02:00:00,0,0,0,0,0,0,0,-8.907901
2023-10-04 03:00:00,0,0,0,0,0,0,0,-8.823888
2023-10-04 04:00:00,0,0,0,0,0,0,0,-8.72434
2023-10-04 05:00:00,0,0,0,0,0,0,0,-8.752606
2023-10-04 06:00:00,0,0,0,0,0,0,0,-8.736087
2023-10-04 07:00:00,45.81969,20.5008,22.76452,25.82284,26.81763,24.1497,25.81005,143.4255
2023-10-04 08:00:00,243.5491,210.6938,238.8103,236.8698,246.7175,253.6418,243.0981,1451.517
2023-10-04 09:00:00,507.8876,472.9952,490.7466,489.6261,504.7853,517.7153,501.2753,3015.023
2023-10-04 10:00:00,724.2892,657.3267,671.487,680.6135,697.0993,714.3244,693.2883,4138.604
2023-10-04 11:00:00,870.345,775.6505,791.7136,805.9924,817.2796,824.5899,814.3184,4836.944
2023-10-04 12:00:00,954.4377,829.0316,832.8973,832.9925,832.8495,832.9535,832.8857,4994.697
2023-10-04 13:00:00,960.405,824.6944,831.7916,833.0343,832.9916,832.9157,832.9398,4987.303
2023-10-04 14:00:00,876.3438,760.3,781.306,807.2912,816.8384,824.1011,815.6661,4805.853
2023-10-04 15:00:00,717.2853,629.7949,650.9106,681.2208,690.8231,701.9991,692.1854,4054.868
2023-10-04 16:00:00,460.0626,401.6526,402.863,432.3416,437.6942,453.5856,439.0212,2567.746
2023-10-04 17:00:00,183.0298,159.8431,160.9668,166.7318,154.8682,174.3728,177.5918,980.9166
2023-10-04 18:00:00,38.90924,28.10869,29.52409,36.68633,23.23186,36.0668,37.75753,186.819
2023-10-04 19:00:00,0,0,0,0,0,0,0,-8.775376
2023-10-04 20:00:00,0,0,0,0,0,0,0,-8.793797
2023-10-04 21:00:00,0,0,0,0,0,0,0,-8.749482
2023-10-04 22:00:00,0,0,0,0,0,0,0,-8.727962
2023-10-04 23:00:00,0,0,0,0,0,0,0,-8.768857
2023-10-05 00:00:00,0,0,0,0,0,0,0,-8.785275
2023-10-05 01:00:00,0,0,0,0,0,0,0,-8.754773
2023-10-05 02:00:00,0,0,0,0,0,0,0,-8.73251
2023-10-05 03:00:00,0,0,0,0,0,0,0,-8.784666
2023-10-05 04:00:00,0,0,0,0,0,0,0,-8.709508
2023-10-05 05:00:00,0,0,0,0,0,0,0,-8.731229
2023-10-05 06:00:00,0,0,0,0,0,0,0,-8.555988
2023-10-05 07:00:00,21.63692,8.05312,8.413934,8.433708,8.656303,9.994123,9.197222,46.1972
2023-10-05 08:00:00,252.8288,212.2103,230.9637,235.3668,241.8138,247.726,238.255,1427.067
2023-10-05 09:00:00,493.6498,449.7821,468.3614,468.8752,483.5324,493.6762,479.3192,2881.709
2023-10-05 10:00:00,691.7016,624.3291,641.1884,649.1817,666.295,679.4092,660.6823,3948.053
2023-10-05 11:00:00,797.6238,709.9941,753.5063,760.3441,765.4739,754.9584,761.3017,4525.04
2023-10-05 12:00:00,416.6595,323.9326,341.2337,409.67,436.3556,390.861,382.6513,2324.566
2023-10-05 13:00:00,913.4885,778.9797,783.5844,778.5029,778.2296,773.0123,778.6609,4684.932
2023-10-05 14:00:00,678.8741,590.3591,585.0601,592.3992,595.7027,604.7219,617.5256,3628.163
2023-10-05 15:00:00,602.7067,569.8384,596.6239,591.9741,621.0731,570.275,583.2227,3552.916
2023-10-05 16:00:00,414.7642,347.3411,360.6816,374.3134,364.1691,403.4914,395.8593,2275.339
2023-10-05 17:00:00,228.6755,185.5619,193.3406,209.6325,202.0229,219.5016,217.0049,1238.582
2023-10-05 18:00:00,8.505347,8.125282,8.613158,8.740268,9.006437,9.569042,9.291678,46.33295
2023-10-05 19:00:00,0,0,0,0,0,0,0,-8.798664
2023-10-05 20:00:00,0,0,0,0,0,0,0,-8.778738
2023-10-05 21:00:00,0,0,0,0,0,0,0,-8.746402
2023-10-05 22:00:00,0,0,0,0,0,0,0,-8.732894
2023-10-05 23:00:00,0,0,0,0,0,0,0,-8.801451
2023-10-06 00:00:00,0,0,0,0,0,0,0,-8.869766
2023-10-06 01:00:00,0,0,0,0,0,0,0,-8.713324
2023-10-06 02:00:00,0,0,0,0,0,0,0,-8.69284
2023-10-06 03:00:00,0,0,0,0,0,0,0,-8.714997
2023-10-06 04:00:00,0,0,0,0,0,0,0,-8.682058
2023-10-06 05:00:00,0,0,0,0,0,0,0,-8.64994
2023-10-06 06:00:00,0,0,0,0,0,0,0,-8.669605
2023-10-06 07:00:00,46.27671,21.73441,22.46095,23.39721,24.00779,23.97812,23.39962,132.7009
2023-10-06 08:00:00,130.0497,104.2999,108.2411,108.4443,112.0296,113.9979,110.3038,665.9894
2023-10-06 09:00:00,276.7476,243.1078,258.7361,243.912,251.8246,259.877,250.5073,1519.731
2023-10-06 10:00:00,402.1741,342.6981,353.5226,355.3556,364.2913,372.7365,362.5565,2203.105
2023-10-06 11:00:00,621.8904,547.0154,557.0912,570.55,579.1807,588.4736,585.2177,3446.125
