Siler 421 Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2023-10-01 00:00:00,0,0,0,,0,0,0,-8.41414
2023-10-01 01:00:00,0,0,0,,0,0,0,-8.451711
2023-10-01 02:00:00,0,0,0,,0,0,0,-8.399407
2023-10-01 03:00:00,0,0,0,,0,0,0,-8.36354
2023-10-01 04:00:00,0,0,0,,0,0,0,-8.408534
2023-10-01 05:00:00,0,0,0,,0,0,0,-8.40208
2023-10-01 06:00:00,0,0,0,,0,0,0,-8.357488
2023-10-01 07:00:00,20.61984,14.70148,10.80211,,18.37247,15.1144,15.74963,87.53608
2023-10-01 08:00:00,240.0867,187.5596,172.1908,,206.5862,225.1247,231.1959,1262.004
2023-10-01 09:00:00,479.73,456.2719,452.8467,,479.4105,501.8623,519.532,2934.237
2023-10-01 10:00:00,710.7902,670.3118,678.3624,,692.5636,720.7079,733.3721,4212.44
2023-10-01 11:00:00,790.9507,717.8991,714.8558,,739.3082,745.3414,681.5966,4330.739
2023-10-01 12:00:00,798.3571,427.2964,395.7386,,421.9636,480.5888,498.0615,2665.844
2023-10-01 13:00:00,776.441,609.8146,600.781,,624.0415,621.2679,621.631,3704.453
2023-10-01 14:00:00,777.7129,609.3474,644.3613,,608.2173,607.1703,576.6174,3635.077
2023-10-01 15:00:00,682.3057,616.939,646.2777,,596.9724,640.5953,628.8432,3723.217
2023-10-01 16:00:00,416.4216,403.4429,393.3621,,415.0643,380.1416,386.0387,2408.061
2023-10-01 17:00:00,282.9384,232.6919,223.2217,,244.2451,243.7034,246.3507,1433.446
2023-10-01 18:00:00,44.41835,43.76194,39.17043,,50.82969,43.81529,48.62117,268.8834
2023-10-01 19:00:00,0.001807261,0.00899319,0.009811047,,0.006150415,0.1153202,0.1222623,-8.296301
2023-10-01 20:00:00,0,0,0,,0,0,0,-8.44017
2023-10-01 21:00:00,0,0,0,,0,0,0,-8.400542
2023-10-01 22:00:00,0,0,0,,0,0,0,-8.408322
2023-10-01 23:00:00,0,0,0,,0,0,0,-8.425034
2023-10-02 00:00:00,0,0,0,,0,0,0,-8.397142
2023-10-02 01:00:00,0,0,0,,0,0,0,-8.401062
2023-10-02 02:00:00,0,0,0,,0,0,0,-8.361173
2023-10-02 03:00:00,0,0,0,,0,0,0,-8.383318
2023-10-02 04:00:00,0,0,0,,0,0,0,-8.350283
2023-10-02 05:00:00,0,0,0,,0,0,0,-8.302983
2023-10-02 06:00:00,0,0,0,,0,0,0,-8.310524
2023-10-02 07:00:00,22.1764,15.40004,11.50077,,19.02748,15.89691,16.7527,92.60926
2023-10-02 08:00:00,231.1292,185.8941,170.3423,,203.9384,221.8974,227.5922,1244.894
2023-10-02 09:00:00,480.3087,454.1474,449.0591,,476.58,499.7898,516.8655,2919.009
2023-10-02 10:00:00,698.1053,655.8945,663.3832,,678.2802,707.757,722.1741,4131.784
2023-10-02 11:00:00,860.3546,793.9713,795.9301,,812.1606,826.5564,830.0826,4866.484
2023-10-02 12:00:00,912.7668,788.4559,794.0178,,780.7787,795.304,798.2061,4760.915
2023-10-02 13:00:00,962.917,817.5322,805.0961,,824.5814,832.9497,832.8442,4864.75
2023-10-02 14:00:00,889.7243,794.7753,789.4735,,815.3035,823.0488,823.7108,4639.578
2023-10-02 15:00:00,749.3484,674.7485,667.397,,701.7171,712.2244,713.2659,4103.833
2023-10-02 16:00:00,545.2421,492.5351,482.6712,,517.9542,515.6266,516.0247,3043.104
2023-10-02 17:00:00,304.3593,244.2243,227.862,,269.0718,260.2011,263.2033,1534.923
2023-10-02 18:00:00,42.08656,38.5615,34.33036,,45.11849,38.51064,43.00686,236.5925
2023-10-02 19:00:00,0,0,0,,0,0.0128762,0.01417323,-8.68111
2023-10-02 20:00:00,0,0,0,,0,0,0,-8.492246
2023-10-02 21:00:00,0,0,0,,0,0,0,-8.44661
2023-10-02 22:00:00,0,0,0,,0,0,0,-8.468218
2023-10-02 23:00:00,0,0,0,,0,0,0,-8.413427
2023-10-03 00:00:00,0,0,0,,0,0,0,-8.424073
2023-10-03 01:00:00,0,0,0,,0,0,0,-8.464761
2023-10-03 02:00:00,0,0,0,,0,0,0,-8.394805
2023-10-03 03:00:00,0,0,0,,0,0,0,-8.386337
2023-10-03 04:00:00,0,0,0,,0,0,0,-8.331142
2023-10-03 05:00:00,0,0,0,,0,0,0,-8.395902
2023-10-03 06:00:00,0,0,0,,0,0,0,-8.341028
2023-10-03 07:00:00,24.0585,15.03726,10.94701,,17.82921,14.78597,14.85786,85.41019
2023-10-03 08:00:00,221.0719,172.2723,159.1305,,189.7346,204.4196,210.0569,1153.863
2023-10-03 09:00:00,289.8874,232.4792,232.3536,,270.498,282.7227,291.0353,1598.351
2023-10-03 10:00:00,643.6063,570.6968,605.7417,,572.6141,638.5569,622.0389,3657.094
2023-10-03 11:00:00,830.33,739.4836,718.86,,768.4105,767.1736,796.8028,4582.98
2023-10-03 12:00:00,846.7995,455.3319,426.356,,493.7604,668.7498,604.1475,3126.233
2023-10-03 13:00:00,792.7914,575.6846,582.1782,,561.9358,649.2587,630.1848,3587.406
2023-10-03 14:00:00,629.4252,562.8779,631.9231,,598.0178,565.9979,551.9678,3493.839
2023-10-03 15:00:00,595.0438,534.8867,567.7424,,547.9986,567.1859,560.1719,3319.156
2023-10-03 16:00:00,471.1721,397.4161,403.2358,,416.4023,435.7076,419.4279,2474.549
2023-10-03 17:00:00,246.181,209.5569,113.3397,,225.1462,218.4097,222.3778,1301.279
2023-10-03 18:00:00,18.97385,19.42524,18.55169,,20.721,20.3492,21.12395,115.2026
2023-10-03 19:00:00,0,0,0,,0,0,0,-8.455652
2023-10-03 20:00:00,0,0,0,,0,0,0,-8.48233
2023-10-03 21:00:00,0,0,0,,0,0,0,-8.415079
2023-10-03 22:00:00,0,0,0,,0,0,0,-8.433923
2023-10-03 23:00:00,0,0,0,,0,0,0,-8.362252
2023-10-04 00:00:00,0,0,0,,0,0,0,-8.36135
2023-10-04 01:00:00,0,0,0,,0,0,0,-8.391455
2023-10-04 02:00:00,0,0,0,0,0,0,0,-8.101118
2023-10-04 03:00:00,0,0,0,0,0,0,0,-8.098766
2023-10-04 04:00:00,0,0,0,0,0,0,0,-8.051224
2023-10-04 05:00:00,0,0,0,0,0,0,0,-8.262002
2023-10-04 06:00:00,0,0,0,0,0,0,0,-8.376729
2023-10-04 07:00:00,22.73253,15.46556,10.92974,18.33301,17.59345,14.54798,5.686995,76.16
2023-10-04 08:00:00,210.3569,170.3083,156.4537,197.9739,186.4962,200.2632,205.8633,1132.923
2023-10-04 09:00:00,433.7286,411.5764,402.1399,447.1963,440.7868,449.1309,470.6461,2650.198
2023-10-04 10:00:00,658.4006,610.2094,627.9974,636.2009,630.6682,664.4968,674.7133,3860.712
2023-10-04 11:00:00,809.6885,699.6744,670.3686,756.294,754.6958,758.9068,771.5778,4396.704
2023-10-04 12:00:00,618.7011,675.4824,641.3851,650.0479,673.9651,567.2868,621.5372,3771.74
2023-10-04 13:00:00,909.0616,726.1824,733.7106,732.9121,709.0098,740.4175,747.844,4379.354
2023-10-04 14:00:00,754.5198,717.1646,740.7916,736.4507,738.7588,693.2056,721.8159,4331.232
2023-10-04 15:00:00,728.3873,629.7808,628.4131,476.4917,656.2751,689.5414,688.2892,3755.426
2023-10-04 16:00:00,543.1279,487.7174,478.6878,503.7952,512.6071,511.3408,512.4667,3018.122
2023-10-04 17:00:00,295.9776,237.2566,221.0093,253.6943,262.7614,253.7041,257.721,1496.71
2023-10-04 18:00:00,37.05276,34.74178,30.7038,37.10206,40.86198,35.05559,39.21996,212.0288
2023-10-04 19:00:00,0,0,0,0,0,0,0,-8.556664
2023-10-04 20:00:00,0,0,0,0,0,0,0,-8.393222
2023-10-04 21:00:00,0,0,0,0,0,0,0,-8.395286
2023-10-04 22:00:00,0,0,0,0,0,0,0,-8.355549
2023-10-04 23:00:00,0,0,0,0,0,0,0,-8.403553
2023-10-05 00:00:00,0,0,0,0,0,0,0,-8.391633
2023-10-05 01:00:00,0.0126567,0,0,0,0,0,0,-8.362784
2023-10-05 02:00:00,0,0,0,0,0,0,0,-8.309604
2023-10-05 03:00:00,0,0,0,0,0,0,0,-8.336734
2023-10-05 04:00:00,0,0,0,0,0,0,0,-8.404756
2023-10-05 05:00:00,0,0,0,0,0,0,0,-8.45266
2023-10-05 06:00:00,0,0,0,0,0,0,0,-8.572946
2023-10-05 07:00:00,20.01351,13.0564,8.678822,16.0483,16.1172,12.85096,13.19715,72.82484
2023-10-05 08:00:00,208.8881,167.701,154.2684,194.954,184.1771,197.1067,202.8206,1117.373
2023-10-05 09:00:00,447.6721,415.0095,409.0201,445.2142,436.9325,458.8293,474.5081,2677.418
2023-10-05 10:00:00,696.7338,626.7888,620.9144,651.3785,652.3293,687.861,687.8223,3938.718
2023-10-05 11:00:00,754.8237,710.134,709.149,703.3336,701.8705,645.3875,676.1844,4171.984
2023-10-05 12:00:00,812.5068,655.6476,658.1605,667.4473,672.364,655.2782,673.2252,3974.591
2023-10-05 13:00:00,808.2916,538.1344,531.3507,560.4384,558.3916,633.3143,600.238,3410.924
2023-10-05 14:00:00,878.0098,689.5208,682.7672,680.4261,695.0455,719.1549,688.1407,4168.749
2023-10-05 15:00:00,617.7268,518.3761,508.5909,528.908,524.3126,569.6044,567.4507,3212.352
2023-10-05 16:00:00,289.9673,249.1413,230.0939,260.8468,259.2003,273.6143,276.1765,1552.95
2023-10-05 17:00:00,199.9451,169.9052,156.8118,186.9556,183.4041,180.506,185.3996,1064.87
2023-10-05 18:00:00,33.50847,26.73628,25.69336,28.17274,28.80805,28.07984,28.8195,161.6474
2023-10-05 19:00:00,0,0,0,0,0,0,0,-8.468216
2023-10-05 20:00:00,0,0,0,0,0,0,0,-8.432512
2023-10-05 21:00:00,0,0,0,0,0,0,0,-8.36674
2023-10-05 22:00:00,0,0,0,0,0,0,0,-8.382487
2023-10-05 23:00:00,0,0,0,0,0,0,0,-8.301914
2023-10-06 00:00:00,0,0,0,0,0,0,0,-8.381512
2023-10-06 01:00:00,0,0,0,0,0,0,0,-8.324842
2023-10-06 02:00:00,0,0,0,0,0,0,0,-8.320638
2023-10-06 03:00:00,0,0,0,0,0,0,0,-8.345184
2023-10-06 04:00:00,0,0,0,0,0,0,0,-8.333182
2023-10-06 05:00:00,0,0,0,0,0,0,0,-8.258748
2023-10-06 06:00:00,0,0,0,0,0,0,0,-8.269626
2023-10-06 07:00:00,6.499569,0.01465342,0,0.01334633,0.01196432,0.01168807,0.002344546,-8.305304
2023-10-06 08:00:00,29.63934,24.89089,24.13805,26.28337,26.0105,27.07476,25.74034,150.3661
2023-10-06 09:00:00,135.1559,122.5022,122.2028,126.3923,126.4973,129.8889,131.5397,768.2983
2023-10-06 10:00:00,287.6393,255.2313,256.2881,266.3971,264.8174,276.6232,279.6393,1620.155
2023-10-06 11:00:00,342.5829,303.6511,305.3713,312.7534,312.7214,321.2896,325.4443,1906.595
2023-10-06 12:00:00,335.2421,293.1643,294.1997,303.7794,303.277,316.053,317.8365,1848.546
2023-10-06 13:00:00,326.3259,290.0414,295.0468,294.7296,296.1828,305.2213,305.7523,1805.422
2023-10-06 14:00:00,483.9575,378.9868,392.139,384.2573,384.4023,416.9663,401.4783,2382.662
