Schell Solar Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2023-10-02 18:00:00,43.95889,65.75,67,42,171.8607
2023-10-02 19:00:00,0,0,0,0,-6.96284
2023-10-02 20:00:00,0,0,0,0,-7.096159
2023-10-02 21:00:00,0,0,0,0,-7.145681
2023-10-02 22:00:00,0,0,0,0,-7.155377
2023-10-02 23:00:00,0,0,0,0,-7.267247
2023-10-03 00:00:00,0,0,0,0,-7.348426
2023-10-03 01:00:00,0,0,0,0,-7.307107
2023-10-03 02:00:00,0,0,0,0,-7.279463
2023-10-03 03:00:00,0,0,0,0,-7.322604
2023-10-03 04:00:00,0,0,0,0,-7.320032
2023-10-03 05:00:00,0,0,0,0,-7.283469
2023-10-03 06:00:00,0.0002882617,0,0,0,-7.193891
2023-10-03 07:00:00,43.92173,70.5,75.25,67,204.4576
2023-10-03 08:00:00,221.708,430,459.5,409.75,1281.61
2023-10-03 09:00:00,466.8828,869.75,932.5,830.25,2601.369
2023-10-03 10:00:00,674.722,1214,1304.25,1159.75,3630.473
2023-10-03 11:00:00,825.3261,1445.25,1561.5,1390.25,4336.215
2023-10-03 12:00:00,911.9907,1562.75,1664,1503.75,4665.845
2023-10-03 13:00:00,863.1406,1352.5,1384,1281.25,4029.445
2023-10-03 14:00:00,690.054,1149.75,1220.25,1126,3458.538
2023-10-03 15:00:00,633.5977,1119.25,1124.25,999,3169.179
2023-10-03 16:00:00,470.7824,857.5,906.75,813,2508.533
2023-10-03 17:00:00,248.9731,419.75,449,384.75,1247.641
2023-10-03 18:00:00,38.07624,59,60.5,40,156.1981
2023-10-03 19:00:00,0,0,0,0,-7.025209
2023-10-03 20:00:00,0,0,0,0,-7.146606
2023-10-03 21:00:00,0,0,0,0,-7.189767
2023-10-03 22:00:00,0,0,0,0,-7.247722
2023-10-03 23:00:00,0,0,0,0,-7.307258
2023-10-04 00:00:00,0,0,0,0,-7.355514
2023-10-04 01:00:00,0,0,0,0,-7.342536
2023-10-04 02:00:00,0,0,0,0,-7.350268
2023-10-04 03:00:00,0,0,0,0,-7.362491
2023-10-04 04:00:00,0,0,0,0,-7.406364
2023-10-04 05:00:00,0,0,0,0,-7.305653
2023-10-04 06:00:00,0,0,0,0,-7.177922
2023-10-04 07:00:00,50.57795,73,77.75,70,211.7778
2023-10-04 08:00:00,225.2368,445.5,474.5,425.25,1318.824
2023-10-04 09:00:00,489.666,918.5,986.25,879.25,2751.448
2023-10-04 10:00:00,682.1553,1248,1344.75,1206,3789.258
2023-10-04 11:00:00,811.7402,1463.5,1565.25,1383.5,4328.444
2023-10-04 12:00:00,952.3698,1640,1666,1571.75,4807.863
2023-10-04 13:00:00,952.8942,1631.25,1666,1564.75,4793.254
2023-10-04 14:00:00,865.9252,1492.75,1608,1431.75,4467.614
2023-10-04 15:00:00,775.316,1297,1402,1242.25,3903.232
2023-10-04 16:00:00,536.215,924.5,995.5,874.75,2727.542
2023-10-04 17:00:00,252.073,434,462.75,393.25,1285.647
2023-10-04 18:00:00,38.9229,62,61.5,36.5,157.9551
2023-10-04 19:00:00,0,0,0,0,-7.073332
2023-10-04 20:00:00,0,0,0,0,-7.115098
2023-10-04 21:00:00,0,0,0,0,-7.101532
2023-10-04 22:00:00,0,0,0,0,-7.158641
2023-10-04 23:00:00,0,0,0,0,-7.186479
2023-10-05 00:00:00,0,0,0,0,-7.233428
2023-10-05 01:00:00,0,0,0,0,-7.303131
2023-10-05 02:00:00,0,0,0,0,-7.341262
2023-10-05 03:00:00,0,0,0,0,-7.344909
2023-10-05 04:00:00,0,0,0,0,-7.322458
2023-10-05 05:00:00,0,0,0,0,-7.284486
2023-10-05 06:00:00,0,0,0,0,-7.146195
2023-10-05 07:00:00,41.71584,66,71.25,63.25,193.5612
2023-10-05 08:00:00,228.2541,441.25,471.75,420,1314.312
2023-10-05 09:00:00,498.988,918.5,981,868.75,2728.515
2023-10-05 10:00:00,693.5784,1249,1344.75,1195,3739.76
2023-10-05 11:00:00,646.5643,1013.25,1057,939.25,2996.141
2023-10-05 12:00:00,796.7427,1410,1477.75,1469,4421.141
2023-10-05 13:00:00,979.4547,1579.75,1620.75,1525.25,4675.567
2023-10-05 14:00:00,743.1622,1356.25,1474.75,1215.25,3938.282
2023-10-05 15:00:00,628.0585,1160.5,1255.75,1062,3386.67
2023-10-05 16:00:00,500.265,876.25,940.75,832.5,2630.644
2023-10-05 17:00:00,216.493,342.75,384.25,318.5,1052.902
2023-10-05 18:00:00,31.38166,52,54.25,38.5,142.1379
2023-10-05 19:00:00,0,0,0,0,-7.042615
2023-10-05 20:00:00,0,0,0,0,-7.084641
2023-10-05 21:00:00,0,0,0,0,-7.106937
2023-10-05 22:00:00,0,0,0,0,-7.161905
2023-10-05 23:00:00,0,0,0,0,-7.259626
2023-10-06 00:00:00,0,0,0,0,-7.26583
2023-10-06 01:00:00,0,0,0,0,-7.276701
2023-10-06 02:00:00,0,0,0,0,-7.289392
2023-10-06 03:00:00,0,0,0,0,-7.334809
2023-10-06 04:00:00,0,0,0,0,-7.354353
2023-10-06 05:00:00,0,0,0,0,-7.333755
2023-10-06 06:00:00,0,0,0,0,-7.244606
2023-10-06 07:00:00,28.78485,41.75,43.75,37.25,117.3438
2023-10-06 08:00:00,172.6188,283.75,299.5,263.25,841.9834
2023-10-06 09:00:00,179.9996,312,336.75,298,941.4565
2023-10-06 10:00:00,528.8603,935.25,1042,886,2881.674
2023-10-06 11:00:00,401.8953,702.5,755,668.5,2112.569
2023-10-06 12:00:00,650.5023,1048.75,1121.5,1032.5,3261.376
2023-10-06 13:00:00,523.6414,851.5,887.75,783.75,2656.966
2023-10-06 14:00:00,507.9041,859.25,928,823,2568.27
2023-10-06 15:00:00,365.2924,615.25,661.75,586,1865.519
2023-10-06 16:00:00,157.0835,270.75,292,257.25,815.646
2023-10-06 17:00:00,66.36965,118.25,127.25,112,352.1368
2023-10-06 18:00:00,14.71992,23.25,25.75,22,66.27816
2023-10-06 19:00:00,0,0,0,0,-7.283939
2023-10-06 20:00:00,0,0,0,0,-7.254206
2023-10-06 21:00:00,0,0,0,0,-7.284935
2023-10-06 22:00:00,0,0,0,0,-7.314937
2023-10-06 23:00:00,0,0,0,0,-7.383794
2023-10-07 00:00:00,0,0,0,0,-7.306395
2023-10-07 01:00:00,0,0,0,0,-7.329814
2023-10-07 02:00:00,0,0,0,0,-7.370797
2023-10-07 03:00:00,0,0,0,0,-7.349843
2023-10-07 04:00:00,0,0,0,0,-7.34707
2023-10-07 05:00:00,0,0,0,0,-7.3761
2023-10-07 06:00:00,0,0,0,0,-7.344919
2023-10-07 07:00:00,50.16822,77.25,82.25,73.25,224.359
2023-10-07 08:00:00,107.6872,182.75,198.75,176.75,543.1233
2023-10-07 09:00:00,153.4924,269,288.75,257.5,830.0474
2023-10-07 10:00:00,342.9838,619.5,662.75,597.75,1910.548
2023-10-07 11:00:00,115.6682,204.25,219.75,193.25,618.9789
2023-10-07 12:00:00,136.2623,242.75,263,233.75,730.5319
2023-10-07 13:00:00,404.4091,693.5,797,728,2178.748
2023-10-07 14:00:00,814.1298,1354.5,1382.5,1292.25,3990.152
2023-10-07 15:00:00,345.5399,629.5,627,603.75,1873.544
2023-10-07 16:00:00,232.7888,439.25,463.25,399.25,1378.301
2023-10-07 17:00:00,274.0963,466.75,501,416,1378.95
2023-10-07 18:00:00,38.57896,55.25,51.5,28,131.3199
2023-10-07 19:00:00,0,0,0,0,-7.305092
2023-10-07 20:00:00,0,0,0,0,-7.270218
2023-10-07 21:00:00,0,0,0,0,-7.269225
2023-10-07 22:00:00,0,0,0,0,-7.212681
2023-10-07 23:00:00,0,0,0,0,-7.249415
2023-10-08 00:00:00,0,0,0,0,-7.281104
2023-10-08 01:00:00,0,0,0,0,-7.29468
2023-10-08 02:00:00,0,0,0,0,-7.262982
2023-10-08 03:00:00,0,0,0,0,-7.262953
2023-10-08 04:00:00,0,0,0,0,-7.26064
2023-10-08 05:00:00,0,0,0,0,-7.240193
2023-10-08 06:00:00,0,0,0,0,-7.27386
2023-10-08 07:00:00,51.10652,79.25,84.75,75.25,229.4585
2023-10-08 08:00:00,264.3344,507,544.75,484,1517.088
2023-10-08 09:00:00,515.3741,992.75,1070,950,2977.855
2023-10-08 10:00:00,731.9095,1369.25,1480.75,1312.25,4109.39
2023-10-08 11:00:00,893.4291,1570,1639.75,1513.5,4510.334
2023-10-08 12:00:00,963.9177,1665,1666,1656,4920.248
2023-10-08 13:00:00,941.3774,1635.75,1645.25,1644.75,4897.245
2023-10-08 14:00:00,895.8403,1601.75,1664,1538.5,4743.981
2023-10-08 15:00:00,682.7973,1131.25,1283,1095.75,3394.225
2023-10-08 16:00:00,468.0253,841,910.5,809,2432.849
2023-10-08 17:00:00,203.3914,365.5,389.25,327.75,1080.898
2023-10-08 18:00:00,22.21312,40,41,34.25,111.8398
2023-10-08 19:00:00,0,0,0,0,-7.266806
2023-10-08 20:00:00,0,0,0,0,-7.206486
2023-10-08 21:00:00,0,0,0,0,-7.233482
2023-10-08 22:00:00,0,0,0,0,-7.272848
2023-10-08 23:00:00,0,0,0,0,-7.27753
2023-10-09 00:00:00,0,0,0,0,-7.293166
2023-10-09 01:00:00,0,0,0,0,-7.296103
2023-10-09 02:00:00,0,0,0,0,-7.278393
2023-10-09 03:00:00,0,0,0,0,-7.271469
2023-10-09 04:00:00,0,0,0,0,-7.254713
2023-10-09 05:00:00,0,0,0,0,-7.238421
2023-10-09 06:00:00,0,0,0,0,-7.134349
2023-10-09 07:00:00,44.25006,73.25,79,69.25,212.7057
2023-10-09 08:00:00,261.2325,491.5,530.25,470,1472.62
2023-10-09 09:00:00,493.3293,977.5,1057.25,937.25,2936.927
2023-10-09 10:00:00,710.4965,1322.25,1431,1268.5,3972.587
2023-10-09 11:00:00,864.1458,1549.25,1651.75,1489.25,4625.135
2023-10-09 12:00:00,937.1673,1651.75,1665.75,1588.25,4839.049
2023-10-09 13:00:00,938.4656,1655,1665.75,1593.75,4847.552
2023-10-09 14:00:00,853.3101,1522.75,1632,1462.25,4559.405
2023-10-09 15:00:00,702.0722,1275.75,1382.75,1223.75,3839.308
2023-10-09 16:00:00,476.8643,876,950.5,843.25,2638.701
2023-10-09 17:00:00,124.5047,216.5,234.5,202.75,665.8047
2023-10-09 18:00:00,11.03716,23.5,25.5,21.75,65.50812
2023-10-09 19:00:00,0,0,0,0,-7.263171
2023-10-09 20:00:00,0,0,0,0,-7.291962
2023-10-09 21:00:00,0,0,0,0,-7.23052
2023-10-09 22:00:00,0,0,0,0,-7.256274
2023-10-09 23:00:00,0,0,0,0,-7.252881
2023-10-10 00:00:00,0,0,0,0,-7.313117
2023-10-10 01:00:00,0,0,0,0,-7.281374
2023-10-10 02:00:00,0,0,0,0,-7.321706
2023-10-10 03:00:00,0,0,0,0,-7.344411
2023-10-10 04:00:00,0,0,0,0,-7.344942
2023-10-10 05:00:00,0,0,0,0,-7.30869
2023-10-10 06:00:00,0,0,0,0,-7.296329
2023-10-10 07:00:00,28.18427,42.5,45.25,40.25,121.5376
2023-10-10 08:00:00,200.5138,351.5,369.5,365.25,1151.83
2023-10-10 09:00:00,450.2166,805.3333333333334,867,706,1679.109
2023-10-10 10:00:00,683.905,,,,-0.260431
2023-10-10 11:00:00,830.0032,1303.25,1413,1264.25,3921.4
2023-10-10 12:00:00,908.5723,1579.5,1635.25,1517.75,4626.281
2023-10-10 13:00:00,915.5204,1583.25,1650.25,1542.5,4710.843
2023-10-10 14:00:00,824.8699,1459.75,1555,1454.5,4387.999
2023-10-10 15:00:00,660.5869,1192.5,1258.75,1193.25,3547.995
2023-10-10 16:00:00,355.2393,665.75,732.75,749.5,1889.735
2023-10-10 17:00:00,190.6367,327,354.25,316,984.869
2023-10-10 18:00:00,16.41878,28.5,29.25,25.5,80.79434
2023-10-10 19:00:00,0,0,0,0,-7.292961
2023-10-10 20:00:00,0,0,0,0,-7.296841
2023-10-10 21:00:00,0,0,0,0,-7.355252
2023-10-10 22:00:00,0,0,0,0,-7.299775
2023-10-10 23:00:00,0,0,0,0,-7.393943
2023-10-11 00:00:00,0,0,0,0,-7.303957
2023-10-11 01:00:00,0,0,0,0,-7.262924
2023-10-11 02:00:00,0,0,0,0,-7.34342
2023-10-11 03:00:00,0,0,0,0,-7.284589
2023-10-11 04:00:00,0,0,0,0,-7.269192
2023-10-11 05:00:00,0,0,0,0,-7.263536
2023-10-11 06:00:00,0,0,0,0,-7.138241
2023-10-11 07:00:00,29.57642,45.25,48,47.25,132.7519
2023-10-11 08:00:00,231.9292,394.5,413.5,422.25,1262.275
2023-10-11 09:00:00,445.6367,833.75,883.75,847.75,2536.6
2023-10-11 10:00:00,696.5277,1291.5,1365.25,1302.75,3879.073
2023-10-11 11:00:00,748.4015,1355.75,1434.5,1358.75,4075.325
2023-10-11 12:00:00,679.6741,1195,1285.25,1205.25,3658.488
2023-10-11 13:00:00,659.3854,1149,1202.25,1175.25,3437.606
2023-10-11 14:00:00,420.8458,726.5,768.25,747.25,2236.69
2023-10-11 15:00:00,286.2688,498.5,525.5,504,1525.693
2023-10-11 16:00:00,158.6633,284.25,299.25,286.75,866.9321
2023-10-11 17:00:00,51.36483,103,108.75,104.5,313.0106
2023-10-11 18:00:00,4.236953,10.5,11,10.75,27.18398
2023-10-11 19:00:00,0,0,0,0,-7.18613
2023-10-11 20:00:00,0,0,0,0,-7.267101
2023-10-11 21:00:00,0,0,0,0,-7.274448
2023-10-11 22:00:00,0,0,0,0,-7.288672
2023-10-11 23:00:00,0,0,0,0,-7.27756
2023-10-12 00:00:00,0,0,0,0,-7.305565
2023-10-12 01:00:00,0,0,0,0,-7.30466
2023-10-12 02:00:00,0,0,0,0,-7.28937
2023-10-12 03:00:00,0,0,0,0,-7.269909
2023-10-12 04:00:00,0,0,0,0,-7.242579
2023-10-12 05:00:00,0,0,0,0,-7.205425
2023-10-12 06:00:00,0,0,0,0,-7.148351
2023-10-12 07:00:00,3.836164,5,5.75,5.25,9.616261
2023-10-12 08:00:00,48.97371,85.25,90.5,87,255.7632
2023-10-12 09:00:00,109.1815,198,208.75,200.75,600.1527
2023-10-12 10:00:00,196.8952,350.5,370.5,355,1064.561
2023-10-12 11:00:00,404.6825,715,753.25,737.25,2235.45
2023-10-12 12:00:00,448.8332,831.25,866,841.25,2374.719
2023-10-12 13:00:00,465.0818,874.25,916.75,891.25,2542.558
2023-10-12 14:00:00,788.4058,1412.75,1447.75,1357.25,4298.236
2023-10-12 15:00:00,663.9915,1190,1254.75,1200.25,3606.77
2023-10-12 16:00:00,450.3841,823.5,866,829,2498.338
2023-10-12 17:00:00,210.4599,366,384.25,330,1076.764
2023-10-12 18:00:00,18.2654,31.25,28,18.75,74.27962
2023-10-12 19:00:00,0,0,0,0,-7.109189
2023-10-12 20:00:00,0,0,0,0,-7.204005
2023-10-12 21:00:00,0,0,0,0,-7.203916
2023-10-12 22:00:00,0,0,0,0,-7.187376
2023-10-12 23:00:00,0,0,0,0,-7.207404
2023-10-13 00:00:00,0,0,0,0,-7.174484
2023-10-13 01:00:00,0,0,0,0,-7.207923
2023-10-13 02:00:00,0,0,0,0,-7.250232
2023-10-13 03:00:00,0,0,0,0,-7.291199
2023-10-13 04:00:00,0,0,0,0,-7.258557
2023-10-13 05:00:00,0,0,0,0,-7.212784
2023-10-13 06:00:00,0,0,0,0,-7.128015
2023-10-13 07:00:00,38.81783,53.75,57.25,54.5,157.0275
2023-10-13 08:00:00,207.5847,435.75,458,439.25,1316.35
2023-10-13 09:00:00,460.7444,891.25,938.75,899.5,2697.221
2023-10-13 10:00:00,670.597,1230.25,1300,1246,3729.579
2023-10-13 11:00:00,817.2655,1456.5,1538.75,1472.25,4408.071
2023-10-13 12:00:00,897.9814,1566.75,1653.25,1585.25,4740.191
2023-10-13 13:00:00,895.2712,1556.25,1643,1573.25,4708.08
2023-10-13 14:00:00,810.3835,1418.75,1497.75,1434.75,4296.907
2023-10-13 15:00:00,655.5955,1169,1234,1181.25,3546.454
2023-10-13 16:00:00,440.6205,802.5,845,805.5,2427.129
2023-10-13 17:00:00,203.7391,352.75,371,315.25,1034.665
2023-10-13 18:00:00,17.01345,27.75,24.5,16.75,64.56789
2023-10-13 19:00:00,0,0,0,0,-7.23193
2023-10-13 20:00:00,0,0,0,0,-7.295922
2023-10-13 21:00:00,0,0,0,0,-7.292092
2023-10-13 22:00:00,0,0,0,0,-7.238472
2023-10-13 23:00:00,0,0,0,0,-7.256612
2023-10-14 00:00:00,0,0,0,0,-7.211104
2023-10-14 01:00:00,0,0,0,0,-7.154147
2023-10-14 02:00:00,0,0,0,0,-7.15885
2023-10-14 03:00:00,0,0,0,0,-7.183711
2023-10-14 04:00:00,0,0,0,0,-7.191351
2023-10-14 05:00:00,0,0,0,0,-7.156695
2023-10-14 06:00:00,0,0,0,0,-7.149837
2023-10-14 07:00:00,6.896109,8.25,9.5,8.75,20.7082
2023-10-14 08:00:00,22.97721,39.5,42,40.5,118.8265
2023-10-14 09:00:00,42.70605,77.75,81.75,77.75,231.1458
2023-10-14 10:00:00,39.26593,71,74.75,71.75,212.7341
2023-10-14 11:00:00,77.08549,144,152.75,146.5,436.3314
2023-10-14 12:00:00,32.65637,56.5,59,54.75,166.898
2023-10-14 13:00:00,48.36409,88,93,88.75,266.0579
2023-10-14 14:00:00,55.86401,100,106.75,102.75,301.1834
2023-10-14 15:00:00,84.46278,151,160,152.75,458.1407
2023-10-14 16:00:00,198.0338,347.25,357.75,322.25,1087.677
2023-10-14 17:00:00,92.01984,147.5,154.75,149.25,449.9991
2023-10-14 18:00:00,4.365339,5.75,6,5.75,11.83628
2023-10-14 19:00:00,0,0,0,0,-7.136547
2023-10-14 20:00:00,0,0,0,0,-7.191029
2023-10-14 21:00:00,0.2690488,0,0,0,-7.187375
2023-10-14 22:00:00,0.3930998,0,0,0,-7.213778
2023-10-14 23:00:00,0.3675849,0,0,0,-7.205961
2023-10-15 00:00:00,0,0,0,0,-7.245096
2023-10-15 01:00:00,0,0,0,0,-7.24064
2023-10-15 02:00:00,0,0,0,0,-7.237783
2023-10-15 03:00:00,0,0,0,0,-7.279845
2023-10-15 04:00:00,0,0,0,0,-7.306409
2023-10-15 05:00:00,0,0,0,0,-7.305115
2023-10-15 06:00:00,0,0,0,0,-7.217879
2023-10-15 07:00:00,8.408939,11,11.25,10.75,25.87863
2023-10-15 08:00:00,108.5521,186.5,195,183.75,589.6994
2023-10-15 09:00:00,202.5212,349.75,391.75,395.5,1082.757
2023-10-15 10:00:00,239.8016,416.5,444.5,455.75,1212.608
2023-10-15 11:00:00,546.4999,923.75,953.75,935.75,2797.615
2023-10-15 12:00:00,656.2139,1056.25,1051.25,1040.75,3211.065
2023-10-15 13:00:00,671.1965,1125.25,1059.5,1029.75,2998.119
2023-10-15 14:00:00,432.3901,763.25,762.25,748.5,2307.347
2023-10-15 15:00:00,372.5226,698.25,738.75,700.5,2092.013
2023-10-15 16:00:00,130.4848,230.25,260.25,296.75,754.3815
2023-10-15 17:00:00,106.8419,172.5,176.5,135.75,487.2994
2023-10-15 18:00:00,20.38823,30.75,25.5,17.75,70.46774
2023-10-15 19:00:00,0,0,0,0,-7.168407
2023-10-15 20:00:00,0,0,0,0,-7.146098
2023-10-15 21:00:00,0,0,0,0,-7.151521
2023-10-15 22:00:00,0,0,0,0,-7.177264
2023-10-15 23:00:00,0,0,0,0,-7.185764
2023-10-16 00:00:00,0,0,0,0,-7.185843
2023-10-16 01:00:00,0,0,0,0,-7.16684
2023-10-16 02:00:00,0,0,0,0,-7.195667
2023-10-16 03:00:00,0,0,0,0,-7.139104
2023-10-16 04:00:00,0,0,0,0,-7.152624
2023-10-16 05:00:00,0,0,0,0,-7.110421
2023-10-16 06:00:00,0,0,0,0,-7.130418
2023-10-16 07:00:00,18.11436,24.75,26.25,25,69.73682
2023-10-16 08:00:00,89.52438,163.5,172.5,165.5,484.9572
2023-10-16 09:00:00,468.6061,927,976.75,936,2798.643
2023-10-16 10:00:00,696.967,1320.25,1392,1334,3996.102
2023-10-16 11:00:00,853.7751,1554.5,1634.5,1587.5,4688.307
2023-10-16 12:00:00,798.5295,1311.25,1376.25,1358.75,3854.589
2023-10-16 13:00:00,557.2068,941.75,952,987.75,2877.549
2023-10-16 14:00:00,655.4412,1193,1242.5,1231.75,3647.309
2023-10-16 15:00:00,632.7839,1114.5,1170.75,1107.75,3413.98
2023-10-16 16:00:00,232.6688,456.25,455,410.5,1421.905
2023-10-16 17:00:00,74.37048,150,154.75,144.5,463.8989
2023-10-16 18:00:00,4.811426,9.75,10.5,9.75,24.61937
2023-10-16 19:00:00,0,0,0,0,-7.247749
2023-10-16 20:00:00,0,0,0,0,-7.217592
2023-10-16 21:00:00,0.01353229,0,0,0,-7.262857
2023-10-16 22:00:00,0,0,0,0,-7.291504
2023-10-16 23:00:00,0,0,0,0,-7.339394
2023-10-17 00:00:00,0,0,0,0,-7.363887
2023-10-17 01:00:00,0,0,0,0,-7.268172
2023-10-17 02:00:00,0,0,0,0,-7.27129
2023-10-17 03:00:00,0,0,0,0,-7.238738
2023-10-17 04:00:00,0,0,0,0,-7.183042
2023-10-17 05:00:00,0,0,0,0,-7.238555
2023-10-17 06:00:00,0,0,0,0,-7.228811
2023-10-17 07:00:00,32.74231,53,54.75,52.5,151.6244
2023-10-17 08:00:00,240.2073,461.75,487.75,466.75,1397.671
2023-10-17 09:00:00,481.5179,942.5,994.25,951,2853.214
2023-10-17 10:00:00,690.4351,1314.25,1389,1320.75,3973.318
2023-10-17 11:00:00,767.3557,1385.25,1350.5,1311.5,4060.511
2023-10-17 12:00:00,458.0478,868.75,1002.75,1114,2788.4
2023-10-17 13:00:00,347.6469,568.25,584.25,576.25,1623.461
2023-10-17 14:00:00,195.2491,340,349.25,332.75,1011.019
2023-10-17 15:00:00,252.1387,426.5,437.75,416,1272.332
2023-10-17 16:00:00,212.6029,357.75,366.75,348.75,1063.984
2023-10-17 17:00:00,119.3107,201.25,198.5,183,593.1781
2023-10-17 18:00:00,7.142795,11.5,11.75,11.25,29.87405
2023-10-17 19:00:00,0,0,0,0,-7.276773
2023-10-17 20:00:00,0,0,0,0,-7.240687
2023-10-17 21:00:00,0,0,0,0,-7.2618
2023-10-17 22:00:00,0,0,0,0,-7.265093
2023-10-17 23:00:00,0,0,0,0,-7.254484
2023-10-18 00:00:00,0,0,0,0,-7.247706
2023-10-18 01:00:00,0,0,0,0,-7.315014
2023-10-18 02:00:00,0,0,0,0,-7.338839
2023-10-18 03:00:00,0,0,0,0,-7.288187
2023-10-18 04:00:00,0,0,0,0,-7.301136
2023-10-18 05:00:00,0,0,0,0,-7.320551
2023-10-18 06:00:00,0,0,0,0,-7.26678
2023-10-18 07:00:00,16.53131,24.75,24.25,22.75,62.72767
2023-10-18 08:00:00,110.7927,183,188.25,179.5,540.7538
2023-10-18 09:00:00,316.7646,576.25,616,576.5,1719.638
2023-10-18 10:00:00,681.843,1261.5,1295.25,1233.75,3755.211
2023-10-18 11:00:00,830.2239,1508.75,1553.5,1476,4479.146
2023-10-18 12:00:00,901.3558,1596.75,1642.75,1557,4736.196
2023-10-18 13:00:00,832.0798,1494,1544.25,1493.75,4466.169
2023-10-18 14:00:00,656.2239,1217.25,1183.75,1063.75,3544.949
2023-10-18 15:00:00,349.205,541.5,551,522.25,1616.581
2023-10-18 16:00:00,175.4657,292.25,300.25,306,875.7744
2023-10-18 17:00:00,82.0086,144,149.25,143.5,428.2152
2023-10-18 18:00:00,4.268841,8.75,8.75,8.5,20.90589
2023-10-18 19:00:00,0,0,0,0,-7.272283
2023-10-18 20:00:00,0,0,0,0,-7.233885
2023-10-18 21:00:00,0,0,0,0,-7.300797
2023-10-18 22:00:00,0,0,0,0,-7.302748
2023-10-18 23:00:00,0,0,0,0,-7.299963
2023-10-19 00:00:00,0,0,0,0,-7.342482
2023-10-19 01:00:00,0,0,0,0,-7.340967
2023-10-19 02:00:00,0,0,0,0,-7.332166
2023-10-19 03:00:00,0,0,0,0,-7.347652
2023-10-19 04:00:00,0,0,0,0,-7.28803
2023-10-19 05:00:00,0,0,0,0,-7.286034
2023-10-19 06:00:00,0,0,0,0,-7.24429
2023-10-19 07:00:00,32.64794,45.5,45.5,43,125.9673
2023-10-19 08:00:00,205.491,443.75,454.5,432.5,1311.694
2023-10-19 09:00:00,454.7921,920.5,946.25,897.25,2731.138
2023-10-19 10:00:00,671.2101,1266,1302.75,1236.75,3759.67
2023-10-19 11:00:00,818.9808,1491.25,1536,1460,4427.873
2023-10-19 12:00:00,894.4862,1605.25,1641.25,1557.25,4744.11
2023-10-19 13:00:00,761.9226,1467.25,1457,1438,4287.311
