NC Solar I,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,,,,,,
Timestamp,POA,"SMA Inverter - 1A, Total AC Active Power","SMA Inverter - 2A, Total AC Active Power","SMA Inverter - 1B, Total AC Active Power","SMA Inverter - 2B, Total AC Active Power",Production meter active power
,W/m²,kW,kW,kW,kW,kW
2024-01-01 00:00:00,0,0,0,0,0,-0.8413835
2024-01-01 01:00:00,0,0,0,0,0,-0.8067261
2024-01-01 02:00:00,0,0,0,0,0,-0.7938977
2024-01-01 03:00:00,0,0,0,0,0,-0.8258312
2024-01-01 04:00:00,0,0,0,0,0,-0.8944781
2024-01-01 05:00:00,0,0,0,0,0,-0.8821808
2024-01-01 06:00:00,0,0,0,0,0,-0.9465444
2024-01-01 07:00:00,3.961604,8.250614,3.921292,9.993883,7.853996,0.2537735
2024-01-01 08:00:00,35.58931,40.11766,29.82647,42.3167,42.26888,35.60181
2024-01-01 09:00:00,65.9072,81.59924,60.0778,82.24788,86.806,73.05564
2024-01-01 10:00:00,141.4052,223.8448,167.4046,220.7611,238.077,78.08791
2024-01-01 11:00:00,181.4564,193.2934,150.0185,192.4468,212.6862,347.9867
2024-01-01 12:00:00,140.1478,92.52046,72.7888,93.65346,107.0719,81.29851
2024-01-01 13:00:00,91.3041,82.40382,63.39091,83.2768,92.55696,67.31006
2024-01-01 14:00:00,62.74045,38.88936,27.74332,40.93833,42.79238,24.41801
2024-01-01 15:00:00,39.29854,41.36166,30.38085,44.00031,47.36673,40.13818
2024-01-01 16:00:00,32.20936,10.74756,9.353535,15.81959,17.78099,46.35318
2024-01-01 17:00:00,1.002222,0.008844289,0.001682241,0.02934672,0.02784033,-0.1335486
2024-01-01 18:00:00,0,0,0,0,0,-0.0905186
2024-01-01 19:00:00,0,0,0,0,0,-0.04521022
2024-01-01 20:00:00,0,0,0,0,0,-0.08518365
2024-01-01 21:00:00,0,0,0,0,0,-0.3485955
2024-01-01 22:00:00,0,0,0,0,0,-0.435409
2024-01-01 23:00:00,0,0,0,0,0,-0.4149308
2024-01-02 00:00:00,0,0,0,0,0,-0.4364628
2024-01-02 01:00:00,0,0,0,0,0,-0.4391949
2024-01-02 02:00:00,0,0,0,0,0,-0.4595453
2024-01-02 03:00:00,0,0,0,0,0,-0.5039647
2024-01-02 04:00:00,0,0,0,0,0,-0.6324285
2024-01-02 05:00:00,0,0,0,0,0,-0.6708908
2024-01-02 06:00:00,0,0,0,0,0,-0.6877987
2024-01-02 07:00:00,7.90389,20.34374,7.289339,21.48163,18.74735,5.4514
2024-01-02 08:00:00,68.0078,135.2639,93.19262,130.5892,140.6584,28.34456
2024-01-02 09:00:00,138.4806,249.5943,190.2901,243.1642,272.347,113.5677
2024-01-02 10:00:00,197.9512,308.6534,237.058,303.3069,336.769,149.8528
2024-01-02 11:00:00,234.9393,336.076,259.2415,332.3029,369.006,169.2728
2024-01-02 12:00:00,245.4926,329.5271,255.462,328.2914,365.3139,169.6531
2024-01-02 13:00:00,228.7332,295.9807,235.5629,299.4804,334.8071,547.6389
2024-01-02 14:00:00,185.6436,228.6926,196.8374,237.5815,281.2064,134.5191
2024-01-02 15:00:00,121.5538,125.9977,116.7224,138.4393,171.2675,156.5032
2024-01-02 16:00:00,47.4245,6.118825,17.54171,13.43877,30.84758,63.80765
2024-01-02 17:00:00,1.565464,0.0126484,0.00273353,0.08304664,0.04510551,-0.03499684
2024-01-02 18:00:00,0,0,0,0,0,-0.06769343
2024-01-02 19:00:00,0,0,0,0,0,-0.2072682
2024-01-02 20:00:00,0,0,0,0,0,-0.4477141
2024-01-02 21:00:00,0,0,0,0,0,-0.5408651
2024-01-02 22:00:00,0,0,0,0,0,-0.5657927
2024-01-02 23:00:00,0,0,0,0,0,-0.6137009
2024-01-03 00:00:00,0,0,0,0,0,-0.5863301
2024-01-03 01:00:00,0,0,0,0,0,-0.6178349
2024-01-03 02:00:00,0,0,0,0,0,-0.6353437
2024-01-03 03:00:00,0,0,0,0,0,-0.528624
2024-01-03 04:00:00,0,0,0,0,0,-0.3144787
2024-01-03 05:00:00,0,0,0,0,0,-0.2877129
2024-01-03 06:00:00,0,0,0,0,0,-0.3923875
2024-01-03 07:00:00,9.836385,20.35487,7.778189,16.05421,19.01162,2.297334
2024-01-03 08:00:00,82.76845,135.5178,94.24872,133.2296,140.1799,67.93788
2024-01-03 09:00:00,151.3586,240.0204,181.9473,234.6367,262.5693,111.1173
2024-01-03 10:00:00,186.388,255.3415,195.7382,250.8961,280.5196,126.0302
2024-01-03 11:00:00,190.9379,220.2453,173.0319,217.6879,247.9899,111.9047
2024-01-03 12:00:00,164.3793,156.6562,122.1494,155.6045,175.885,154.4682
2024-01-03 13:00:00,97.37985,79.67941,60.69926,80.25527,88.87173,67.14024
2024-01-03 14:00:00,65.24825,43.96304,32.9962,45.72504,50.00615,55.06333
2024-01-03 15:00:00,38.27918,26.77551,18.79609,29.14947,30.07998,25.34397
2024-01-03 16:00:00,19.98636,10.73801,6.168702,12.62038,12.91426,11.79836
2024-01-03 17:00:00,0.523237,0.003358587,0,0.007929586,0.004096766,0.007435294
2024-01-03 18:00:00,0,0,0,0,0,-0.1609288
2024-01-03 19:00:00,0,0,0,0,0,-0.0671328
2024-01-03 20:00:00,0,0,0,0,0,-0.09137478
2024-01-03 21:00:00,0,0,0,0,0,-0.09350355
2024-01-03 22:00:00,0,0,0,0,0,-0.2176054
2024-01-03 23:00:00,0,0,0,0,0,-0.4944867
2024-01-04 00:00:00,0,0,0,0,0,-0.6803136
2024-01-04 01:00:00,0,0,0,0,0,-0.6813601
2024-01-04 02:00:00,0,0,0,0,0,-0.7224843
2024-01-04 03:00:00,0,0,0,0,0,-0.7188157
2024-01-04 04:00:00,0,0,0,0,0,-0.7110751
2024-01-04 05:00:00,0,0,0,0,0,-0.6275665
2024-01-04 06:00:00,0,0,0,0,0,-0.5906114
2024-01-04 07:00:00,9.19196,19.02467,7.281789,20.69158,17.83153,1.564824
2024-01-04 08:00:00,74.08235,129.8341,89.51172,126.8529,133.7458,89.67238
2024-01-04 09:00:00,134.7211,239.9914,182.7637,234.4762,261.7081,200.8643
2024-01-04 10:00:00,193.8153,304.8513,232.9567,299.2139,330.2168,263.8597
2024-01-04 11:00:00,233.3915,336.4813,261.5255,332.107,369.9462,287.1099
2024-01-04 12:00:00,245.869,333.7715,261.3542,331.8761,369.544,289.7771
2024-01-04 13:00:00,229.7798,298.1708,238.1547,300.8676,337.522,162.1752
2024-01-04 14:00:00,187.267,229.062,190.5063,237.8293,272.3597,135.3218
2024-01-04 15:00:00,122.3622,127.7048,121.19,140.0847,170.3473,89.67921
2024-01-04 16:00:00,49.55494,17.00962,19.41798,25.40639,33.91352,28.25011
2024-01-04 17:00:00,1.825036,0.0205748,0.002335263,0.08951667,0.05113465,0.2701117
2024-01-04 18:00:00,0,0,0,0,0,-0.03902941
2024-01-04 19:00:00,0,0,0,0,0,-0.05501186
2024-01-04 20:00:00,0,0,0,0,0,-0.1158863
2024-01-04 21:00:00,0,0,0,0,0,-0.4457676
2024-01-04 22:00:00,0,0,0,0,0,-0.5614373
2024-01-04 23:00:00,0,0,0,0,0,-0.5748441
2024-01-05 00:00:00,0,0,0,0,0,-0.5592579
2024-01-05 01:00:00,0,0,0,0,0,-0.5500573
2024-01-05 02:00:00,0,0,0,0,0,-0.5504994
2024-01-05 03:00:00,0,0,0,0,0,-0.4900188
2024-01-05 04:00:00,0,0,0,0,0,-0.34608
2024-01-05 05:00:00,0,0,0,0,0,-0.3296697
2024-01-05 06:00:00,0,0,0,0.005993907,0,-0.4119417
2024-01-05 07:00:00,9.091565,20.54903,8.004056,22.27193,19.085,4.128736
2024-01-05 08:00:00,70.52575,138.4141,96.7607,135.5182,143.2323,43.04439
2024-01-05 09:00:00,140.4306,250.3314,189.1927,243.808,272.386,114.7639
2024-01-05 10:00:00,197.5981,302.7491,230.1384,295.334,329.151,253.7326
2024-01-05 11:00:00,237.8893,338.4068,254.2399,331.3425,367.9002,285.5607
2024-01-05 12:00:00,249.6812,320.8961,246.5211,317.4081,358.9521,166.7815
2024-01-05 13:00:00,214.9177,267.6472,203.6523,267.6526,294.3566,133.8764
2024-01-05 14:00:00,192.2195,230.0971,184.2074,236.9586,138.8046,28.44182
2024-01-05 15:00:00,117.8958,117.2415,104.3154,127.0859,149.9597,118.5667
2024-01-05 16:00:00,40.76572,18.96704,15.80798,22.45972,28.10602,26.66785
2024-01-05 17:00:00,2.06378,0.04742784,0.001997227,0.1001038,0.122575,0.5134856
2024-01-05 18:00:00,0,0,0,0,0,-0.1007379
2024-01-05 19:00:00,0,0,0,0,0,-0.1999486
2024-01-05 20:00:00,0,0,0,0,0,-0.4409186
2024-01-05 21:00:00,0,0,0,0,0,-0.5654708
2024-01-05 22:00:00,0,0,0,0,0,-0.5338307
2024-01-05 23:00:00,0,0,0,0,0,-0.5405549
2024-01-06 00:00:00,0,0,0,0,0,-0.48703
2024-01-06 01:00:00,0,0,0,0,0,-0.5123473
2024-01-06 02:00:00,0,0,0,0,0,-0.5288859
2024-01-06 03:00:00,0,0,0,0,0,-0.5775611
2024-01-06 04:00:00,0,0,0,0,0,-0.6442847
