Sarah,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA,"Eaton Power Xpert 1670 1, Real power","Eaton Power Xpert 1670 2, Real power","Eaton Power Xpert 1670 3, Real power",Production meter active power
,W/m²,kW,kW,kW,kW
2024-01-01 00:00:00,0,0,0,0,
2024-01-01 01:00:00,0,0,0,0,
2024-01-01 02:00:00,0,0,0,0,
2024-01-01 03:00:00,0,0,0,0,
2024-01-01 04:00:00,0,0,0,0,
2024-01-01 05:00:00,0,0,0,0,
2024-01-01 06:00:00,0,0,0,0,
2024-01-01 07:00:00,0.3547588,0,0,0,
2024-01-01 08:00:00,27.75617,60.71014,54.8528,54.66017,
2024-01-01 09:00:00,70.47208,132.9695,135.3834,132.3982,
2024-01-01 10:00:00,90.12942,190.6503,198.8693,195.3945,
2024-01-01 11:00:00,164.0665,342.4662,350.3329,346.0051,
2024-01-01 12:00:00,270.7627,522.7572,552.6676,537.9232,
2024-01-01 13:00:00,206.94,424.0399,431.1171,414.5522,
2024-01-01 14:00:00,304.9254,559.4245,576.0471,550.9065,
2024-01-01 15:00:00,120.3788,188.3635,196.1647,187.6251,
2024-01-01 16:00:00,17.89275,11.41034,13.57555,10.62928,
2024-01-01 17:00:00,0.1216667,0,0,0,
2024-01-01 18:00:00,0,0,0,0,
2024-01-01 19:00:00,0,0,0,0,
2024-01-01 20:00:00,0,0,0,0,
2024-01-01 21:00:00,0,0,0,0,
2024-01-01 22:00:00,0,0,0,0,
2024-01-01 23:00:00,0,0,0,0,
2024-01-02 00:00:00,0,0,0,0,
2024-01-02 01:00:00,0,0,0,0,
2024-01-02 02:00:00,0,0,0,0,
2024-01-02 03:00:00,0,0,0,0,
2024-01-02 04:00:00,0,0,0,0,
2024-01-02 05:00:00,0,0,0,0,
2024-01-02 06:00:00,0,0,0,0,
2024-01-02 07:00:00,3.438237,4.897462,3.026208,0.5283743,
2024-01-02 08:00:00,24.61819,230.6899,172.4678,130.5851,
2024-01-02 09:00:00,186.942,544.6371,492.0371,488.8055,
2024-01-02 10:00:00,444.1532,1087.13,1079.283,985.6279,
2024-01-02 11:00:00,692.3312,1322.914,1379.754,1276.363,
2024-01-02 12:00:00,720.9809,1359.871,1427.107,1327.953,
2024-01-02 13:00:00,674.119,1240.109,1307.443,1196.563,
2024-01-02 14:00:00,555.1889,792.2003,854.905,725.5548,
2024-01-02 15:00:00,335.2452,384.5648,400.8328,279.9716,
2024-01-02 16:00:00,64.81596,96.26579,106.1565,34.59121,
2024-01-02 17:00:00,2.312528,0,0.1540678,0,
2024-01-02 18:00:00,0,0,0,0,
2024-01-02 19:00:00,0,0,0,0,
2024-01-02 20:00:00,0,0,0,0,
2024-01-02 21:00:00,0,0,0,0,
2024-01-02 22:00:00,0,0,0,0,
2024-01-02 23:00:00,0,0,0,0,
2024-01-03 00:00:00,0,0,0,0,
2024-01-03 01:00:00,0,0,0,0,
2024-01-03 02:00:00,0,0,0,0,
2024-01-03 03:00:00,0,0,0,0,
2024-01-03 04:00:00,0,0,0,0,
2024-01-03 05:00:00,0,0,0,0,
2024-01-03 06:00:00,0,0,0,0,
2024-01-03 07:00:00,2.793028,3.951463,1.680762,1.62434,
2024-01-03 08:00:00,20.67469,232.702,157.6347,125.1636,
2024-01-03 09:00:00,176.483,557.7429,501.7532,501.7191,
2024-01-03 10:00:00,443.6451,1088.29,1072.344,981.6393,
2024-01-03 11:00:00,620.4473,1159.536,1199.803,1118.074,
2024-01-03 12:00:00,637.5953,1204.276,1241.011,1177.066,
2024-01-03 13:00:00,588.1351,1064.802,1109.345,1034.532,
2024-01-03 14:00:00,284.1862,496.9117,520.3952,481.9235,
2024-01-03 15:00:00,88.06365,151.4933,150.3784,137.7137,
2024-01-03 16:00:00,23.03337,21.9965,12.55335,12.89268,
2024-01-03 17:00:00,0.8148611,0,0,0,
2024-01-03 18:00:00,0,0,0,0,
2024-01-03 19:00:00,0,0,0,0,
2024-01-03 20:00:00,0,0,0,0,
2024-01-03 21:00:00,0,0,0,0,
2024-01-03 22:00:00,0,0,0,0,
2024-01-03 23:00:00,0,0,0,0,
2024-01-04 00:00:00,0,0,0,0,
2024-01-04 01:00:00,0,0,0,0,
2024-01-04 02:00:00,0,0,0,0,
2024-01-04 03:00:00,0,0,0,0,
2024-01-04 04:00:00,0,0,0,0,
2024-01-04 05:00:00,0,0,0,0,
2024-01-04 06:00:00,0,0,0,0,
2024-01-04 07:00:00,3.620027,7.680043,3.826432,2.005556,
2024-01-04 08:00:00,33.07789,218.6749,173.3506,136.5344,
2024-01-04 09:00:00,213.5414,545.0636,502.8193,489.5858,
2024-01-04 10:00:00,400.5995,888.9633,887.4946,814.8243,
2024-01-04 11:00:00,475.2107,995.4174,1011.443,927.5588,
2024-01-04 12:00:00,329.0949,694.7965,684.592,675.2978,
2024-01-04 13:00:00,337.4917,531.1497,538.5817,501.122,
2024-01-04 14:00:00,184.1058,338.5458,341.451,338.8656,
2024-01-04 15:00:00,161.4271,316.0937,317.5902,263.1063,
2024-01-04 16:00:00,49.12556,66.99502,70.23257,39.2888,
2024-01-04 17:00:00,2.567596,0,0,0,
2024-01-04 18:00:00,0,0,0,0,
2024-01-04 19:00:00,0,0,0,0,
2024-01-04 20:00:00,0,0,0,0,
2024-01-04 21:00:00,0,0,0,0,
2024-01-04 22:00:00,0,0,0,0,
2024-01-04 23:00:00,0,0,0,0,
2024-01-05 00:00:00,0,0,0,0,
2024-01-05 01:00:00,0,0,0,0,
2024-01-05 02:00:00,0,0,0,0,
2024-01-05 03:00:00,0,0,0,0,
2024-01-05 04:00:00,0,0,0,0,
2024-01-05 05:00:00,0,0,0,0,
2024-01-05 06:00:00,0,0,0,0,
2024-01-05 07:00:00,2.425972,3.376437,1.923677,1.434271,
2024-01-05 08:00:00,20.25622,241.7768,179.1147,138.7636,
2024-01-05 09:00:00,190.3915,593.9269,528.2623,530.3391,
2024-01-05 10:00:00,467.8148,1152.619,1134.521,1048.486,
2024-01-05 11:00:00,709.1495,1356.24,1393.408,1295.487,
2024-01-05 12:00:00,704.7493,1332.176,1377.734,1287.834,
2024-01-05 13:00:00,645.2111,1160.929,1219.719,1135.083,
2024-01-05 14:00:00,533.5738,827.6826,882.0031,775.7148,
2024-01-05 15:00:00,340.0467,428.6945,442.9459,343.723,
2024-01-05 16:00:00,83.85678,111.2111,124.8413,49.67945,
2024-01-05 17:00:00,2.249528,0,0,0,
2024-01-05 18:00:00,0,0,0,0,
2024-01-05 19:00:00,0,0,0,0,
2024-01-05 20:00:00,0,0,0,0,
2024-01-05 21:00:00,0,0,0,0,
2024-01-05 22:00:00,0,0,0,0,
2024-01-05 23:00:00,0,0,0,0,
2024-01-06 00:00:00,0,0,0,0,
2024-01-06 01:00:00,0,0,0,0,
2024-01-06 02:00:00,0,0,0,0,
2024-01-06 03:00:00,0,0,0,0,
2024-01-06 04:00:00,0,0,0,0,
2024-01-06 05:00:00,0,0,0,0,
2024-01-06 06:00:00,0,0,0,0,
2024-01-06 07:00:00,0,0,0,0,
2024-01-06 08:00:00,4.476768,0,0,0,
2024-01-06 09:00:00,12.98623,7.222699,8.733593,8.086836,
2024-01-06 10:00:00,43.36812,67.43063,85.74316,81.69763,
2024-01-06 11:00:00,38.65323,60.3315,63.7593,63.96253,
2024-01-06 12:00:00,56.15138,86.01118,99.18531,98.10356,
2024-01-06 13:00:00,38.45779,60.99134,75.97336,74.02445,
2024-01-06 14:00:00,56.45063,112.4423,114.4506,113.4613,
2024-01-06 15:00:00,71.97698,132.5124,139.2175,125.202,
2024-01-06 16:00:00,25.65958,27.7807,30.20794,27.60345,
2024-01-06 17:00:00,1.850718,0,0,0,
2024-01-06 18:00:00,0,0,0,0,
2024-01-06 19:00:00,0,0,0,0,
2024-01-06 20:00:00,0,0,0,0,
2024-01-06 21:00:00,0,0,0,0,
2024-01-06 22:00:00,0,0,0,0,
2024-01-06 23:00:00,0,0,0,0,
2024-01-07 00:00:00,0,0,0,0,
2024-01-07 01:00:00,0,0,0,0,
2024-01-07 02:00:00,0,0,0,0,
2024-01-07 03:00:00,0,0,0,0,
2024-01-07 04:00:00,0,0,0,0,
2024-01-07 05:00:00,0,0,0,0,
2024-01-07 06:00:00,0,0,0,0,
2024-01-07 07:00:00,3.684251,6.02002,3.487153,2.630213,
2024-01-07 08:00:00,62.6875,159.5397,150.4214,141.6751,
2024-01-07 09:00:00,232.9314,554.4794,499.5858,486.9776,
2024-01-07 10:00:00,482.4955,1103.086,1100.014,1009.204,
2024-01-07 11:00:00,688.5015,1289.318,1377.637,1283.236,
2024-01-07 12:00:00,736.9799,1274.46,1218.227,1152.54,
2024-01-07 13:00:00,349.9268,494.5891,487.2834,449.3704,
2024-01-07 14:00:00,285.4067,414.9732,438.3206,369.7155,
