Faison,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
,,,,
Timestamp,POA,"AE 1000NX - 1, AC Power","AE 1000NX - 2, AC Power",Production meter active power
,W/m²,kW,kW,kW
2024-01-01 00:00:00,0,0,0,-5.050349
2024-01-01 01:00:00,0,0,0,-5.041862
2024-01-01 02:00:00,0,0,0,-4.899697
2024-01-01 03:00:00,0,0,0,-4.837227
2024-01-01 04:00:00,0,0,0,-4.783302
2024-01-01 05:00:00,0,0,0,-4.753114
2024-01-01 06:00:00,0,0,0,-4.75128
2024-01-01 07:00:00,19.1839,0,0,-4.746632
2024-01-01 08:00:00,117.6666,0,0,-4.918901
2024-01-01 09:00:00,270.7205,0,0,-4.99241
2024-01-01 10:00:00,347.2084,0,0,-4.852893
2024-01-01 11:00:00,428.7242,0,0,-4.86561
2024-01-01 12:00:00,476.7314,0,0,-4.908704
2024-01-01 13:00:00,381.0595,0,0,-4.919649
2024-01-01 14:00:00,194.9463,0,0,-4.954607
2024-01-01 15:00:00,105.1748,0,0,-4.832504
2024-01-01 16:00:00,25.85448,0,0,-4.836973
2024-01-01 17:00:00,2.482958,0,0,-4.983915
2024-01-01 18:00:00,0,0,0,-5.141906
2024-01-01 19:00:00,0,0,0,-5.129958
2024-01-01 20:00:00,0,0,0,-5.072234
2024-01-01 21:00:00,0,0,0,-5.050497
2024-01-01 22:00:00,0,0,0,-5.083558
2024-01-01 23:00:00,0,0,0,-5.044895
2024-01-02 00:00:00,0,0,0,-5.090588
2024-01-02 01:00:00,0,0,0,-5.068396
2024-01-02 02:00:00,0,0,0,-5.023501
2024-01-02 03:00:00,0,0,0,-5.080609
2024-01-02 04:00:00,0,0,0,-5.06704
2024-01-02 05:00:00,0,0,0,-4.991325
2024-01-02 06:00:00,0,0,0,-4.970889
2024-01-02 07:00:00,34.76233,0,0,-5.039466
2024-01-02 08:00:00,292.6154,0,0,-5.023515
2024-01-02 09:00:00,522.8611,0,0,-5.005552
2024-01-02 10:00:00,697.7151,0,0,-4.941799
2024-01-02 11:00:00,803.246,0,0,-4.944542
2024-01-02 12:00:00,831.5237,219.4801,0,214.5917
2024-01-02 13:00:00,779.4193,709.6274,0,704.9913
2024-01-02 14:00:00,649.9327,592.0209,0,587.1396
2024-01-02 15:00:00,452.9941,353.6728,0,347.816
2024-01-02 16:00:00,200.6384,93.72878,0,86.89622
2024-01-02 17:00:00,5.992409,1.358831,0,-5.684805
2024-01-02 18:00:00,0,0,0,-5.076119
2024-01-02 19:00:00,0,0,0,-5.04372
2024-01-02 20:00:00,0,0,0,-4.981639
2024-01-02 21:00:00,0,0,0,-4.991401
2024-01-02 22:00:00,0,0,0,-5.029496
2024-01-02 23:00:00,0,0,0,-5.022697
2024-01-03 00:00:00,0,0,0,-5.012674
2024-01-03 01:00:00,0,0,0,-4.986187
2024-01-03 02:00:00,0,0,0,-4.961764
2024-01-03 03:00:00,0,0,0,-4.980775
2024-01-03 04:00:00,0,0,0,-4.987876
2024-01-03 05:00:00,0,0,0,-4.954713
2024-01-03 06:00:00,0,0,0,-5.360935
2024-01-03 07:00:00,29.35302,16.92909,0,9.77053
2024-01-03 08:00:00,275.9389,171.8848,0,166.1788
2024-01-03 09:00:00,516.7122,483.3836,0,478.5533
2024-01-03 10:00:00,694.6879,632.541,,626.4583
2024-01-03 11:00:00,780.5802,690.5086,,684.9068
2024-01-03 12:00:00,622.1669,556.726,,555.1934
2024-01-03 13:00:00,607.6636,545.1101,,529.5436
2024-01-03 14:00:00,198.4588,175.9269,74.0517,223.9742
2024-01-03 15:00:00,87.39339,73.07897,70.55354,134.4747
2024-01-03 16:00:00,27.40092,19.54364,18.82182,28.43452
2024-01-03 17:00:00,1.741403,0.4301443,0.3463942,-7.400727
2024-01-03 18:00:00,0,0,0,-5.038632
2024-01-03 19:00:00,0,0,0,-5.040466
2024-01-03 20:00:00,0,0,0,-5.059714
2024-01-03 21:00:00,0,0,0,-5.066463
2024-01-03 22:00:00,0,0,0,-5.079929
2024-01-03 23:00:00,0,0,0,-5.076554
2024-01-04 00:00:00,0,0,0,-4.935119
2024-01-04 01:00:00,0,0,0,-4.90897
2024-01-04 02:00:00,0,0,0,-4.921192
2024-01-04 03:00:00,0,0,0,-4.910524
2024-01-04 04:00:00,0,0,0,-4.899147
2024-01-04 05:00:00,0,0,0,-5.058889
2024-01-04 06:00:00,0,0,0,-5.646626
2024-01-04 07:00:00,25.02008,16.90771,17.58586,24.16962
2024-01-04 08:00:00,259.9076,166.3053,168.9915,329.0095
2024-01-04 09:00:00,499.3403,481.9848,465.2899,944.0434
2024-01-04 10:00:00,678.5734,640.0341,611.3202,1247.687
2024-01-04 11:00:00,783.9118,744.8171,712.1766,1454.045
2024-01-04 12:00:00,383.8337,265.0826,247.9077,510.0435
2024-01-04 13:00:00,306.1548,252.5839,255.5158,499.7017
2024-01-04 14:00:00,301.863,292.8935,291.9085,593.2496
2024-01-04 15:00:00,437.669,349.2555,345.3336,689.3811
2024-01-04 16:00:00,198.7325,96.62751,90.35622,178.3839
2024-01-04 17:00:00,7.354779,1.794927,1.649649,-5.540786
2024-01-04 18:00:00,0,0,0,-5.063408
2024-01-04 19:00:00,0,0,0,-5.129649
2024-01-04 20:00:00,0,0,0,-5.132549
2024-01-04 21:00:00,0,0,0,-5.141655
2024-01-04 22:00:00,0,0,0,-5.089268
2024-01-04 23:00:00,0,0,0,-5.096517
2024-01-05 00:00:00,0,0,0,-5.058229
2024-01-05 01:00:00,0,0,0,-5.029224
2024-01-05 02:00:00,0,0,0,-5.05837
