Cotten Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2024-01-01 00:00:00,0,0,0,0,0,0,0,-8.804849
2024-01-01 01:00:00,0,0,0,0,0,0,0,-8.784324
2024-01-01 02:00:00,0,0,0,0,0,0,0,-8.801801
2024-01-01 03:00:00,0,0,0,0,0,0,0,-8.798623
2024-01-01 04:00:00,0,0,0,0,0,0,0,-8.764303
2024-01-01 05:00:00,0,0,0,0,0,0,0,-8.755348
2024-01-01 06:00:00,0,0,0,0,0,0,0,-8.797039
2024-01-01 07:00:00,9.720991,6.281891,1.762999,5.637608,5.712543,1.538875,5.987956,18.98937
2024-01-01 08:00:00,123.7133,97.09171,92.02925,96.55122,96.01011,94.50035,96.90851,575.7396
2024-01-01 09:00:00,184.1342,170.2314,159.0862,157.8676,79.88096,163.1595,163.9487,898.6718
2024-01-01 10:00:00,127.69,114.2862,111.1951,112.6798,112.7219,109.8014,118.1328,683.8342
2024-01-01 11:00:00,346.3812,301.8675,288.8533,303.7005,302.6263,315.9099,256.7028,1779.737
2024-01-01 12:00:00,511.5359,300.7175,449.7993,294.9037,459.7171,484.3409,445.4058,2412.314
2024-01-01 13:00:00,360.3075,317.1474,313.7421,310.0964,313.4942,331.0678,335.5744,1934.377
2024-01-01 14:00:00,253.4519,227.234,228.4062,241.0751,258.7888,265.6736,253.2725,1445.083
2024-01-01 15:00:00,95.05923,79.11871,76.87304,76.93276,75.56615,78.72912,77.92367,464.3379
2024-01-01 16:00:00,11.62251,9.885332,7.228511,9.665298,8.970082,10.21134,9.745775,48.89746
2024-01-01 17:00:00,0.1285723,0.1471395,0,0.02946367,0.0302189,0.03344037,0.03511212,-8.396336
2024-01-01 18:00:00,0,0,0,0,0,0,0,-8.756513
2024-01-01 19:00:00,0,0,0,0,0,0,0,-8.669435
2024-01-01 20:00:00,0,0,0,0,0,0,0,-8.685675
2024-01-01 21:00:00,0,0,0,0,0,0,0,-8.745799
2024-01-01 22:00:00,0,0,0,0,0,0,0,-8.814117
2024-01-01 23:00:00,0,0,0,0,0,0,0,-8.814158
2024-01-02 00:00:00,0,0,0,0,0,0,0,-8.762038
2024-01-02 01:00:00,0,0,0,0,0,0,0,-8.740749
2024-01-02 02:00:00,0,0,0,0,0,0,0,-8.710627
2024-01-02 03:00:00,0,0,0,0,0,0,0,-8.947015
2024-01-02 04:00:00,0,0,0,0,0,0,0,-8.974494
2024-01-02 05:00:00,0,0,0,0,0,0,0,-8.959744
2024-01-02 06:00:00,0,0,0,0,0,0,0,-8.941616
2024-01-02 07:00:00,16.1132,3.151583,5.613332,6.941651,2.519556,5.12926,4.750828,20.10484
2024-01-02 08:00:00,221.6599,160.1888,123.6837,162.2777,163.274,163.2726,103.8443,884.0063
2024-01-02 09:00:00,471.4818,515.5941,450.8772,443.8689,472.9511,473.8511,424.0194,2807.625
2024-01-02 10:00:00,667.4695,696.0817,671.4515,669.0172,669.8741,660.7931,698.4147,4080.283
2024-01-02 11:00:00,787.6261,792.9391,773.6236,777.778,779.9915,813.624,819.821,4741.036
2024-01-02 12:00:00,834.377,813.6075,796.8897,805.9315,809.9048,832.9523,832.9365,4870.854
2024-01-02 13:00:00,807.0328,767.6741,753.7758,763.299,774.0091,801.6168,805.1646,4647.981
2024-01-02 14:00:00,694.5396,643.0385,638.1406,643.3676,660.4714,675.0748,682.1517,3935.667
2024-01-02 15:00:00,508.1664,423.5504,447.0038,424.4138,470.1985,454.1626,477.4963,2702.231
2024-01-02 16:00:00,224.9616,139.567,132.7217,138.8835,166.09,142.9364,147.1573,868.6103
2024-01-02 17:00:00,6.099341,2.894537,1.180186,2.197065,1.762853,1.673323,1.466552,2.863569
2024-01-02 18:00:00,0,0,0,0,0,0,0,-8.842235
2024-01-02 19:00:00,0,0,0,0,0,0,0,-8.865549
2024-01-02 20:00:00,0,0,0,0,0,0,0,-8.834229
2024-01-02 21:00:00,0,0,0,0,0,0,0,-8.92486
2024-01-02 22:00:00,0,0,0,0,0,0,0,-8.904016
2024-01-02 23:00:00,0,0,0,0,0,0,0,-8.88383
2024-01-03 00:00:00,0,0,0,0,0,0,0,-8.888741
2024-01-03 01:00:00,0,0,0,0,0,0,0,-8.87436
2024-01-03 02:00:00,0,0,0,0,0,0,0,-8.851684
2024-01-03 03:00:00,0,0,0,0,0,0,0,-8.914724
2024-01-03 04:00:00,0,0,0,0,0,0,0,-8.98282
2024-01-03 05:00:00,0,0,0,0,0,0,0,-8.856474
2024-01-03 06:00:00,0,0,0,0,0,0,0,-8.828754
2024-01-03 07:00:00,17.40038,7.499955,5.474665,6.436987,2.530945,4.886654,4.78394,23.68362
2024-01-03 08:00:00,227.4082,146.1814,124.563,162.1101,161.8454,162.2249,105.4135,870.4485
2024-01-03 09:00:00,452.9269,500.8399,436.9787,431.8929,459.8191,458.4027,410.7332,2724.624
2024-01-03 10:00:00,632.0192,634.9811,607.2711,606.3636,616.7655,612.2692,630.3309,3711.265
2024-01-03 11:00:00,762.397,746.4073,725.0678,725.979,734.0482,767.0515,765.9489,4477.477
2024-01-03 12:00:00,745.3992,698.2752,682.7422,689.6474,700.7463,728.9257,727.1649,4198.283
2024-01-03 13:00:00,425.2208,381.353,373.0233,377.35,382.8144,396.1867,394.443,2311.978
2024-01-03 14:00:00,196.6763,167.1502,162.8331,165.591,166.109,173.0437,172.0204,1010.602
2024-01-03 15:00:00,97.02033,82.87408,80.7255,82.37713,82.26299,86.14111,85.31554,498.5678
2024-01-03 16:00:00,20.64399,19.07084,18.50469,18.82347,18.59737,19.76098,19.4977,108.3535
2024-01-03 17:00:00,0.4608266,0.527131,0.2083211,0.3652098,0.362186,0.391797,0.3879277,-6.428592
2024-01-03 18:00:00,0,0,0,0,0,0,0,-8.89566
2024-01-03 19:00:00,0,0,0,0,0,0,0,-8.945311
2024-01-03 20:00:00,0,0,0,0,0,0,0,-8.929194
2024-01-03 21:00:00,0,0,0,0,0,0,0,-8.994166
2024-01-03 22:00:00,0,0,0,0,0,0,0,-9.026408
2024-01-03 23:00:00,0,0,0,0,0,0,0,-9.000114
2024-01-04 00:00:00,0,0,0,0,0,0,0,-9.019308
2024-01-04 01:00:00,0,0,0,0,0,0,0,-9.055913
2024-01-04 02:00:00,0,0,0,0,0,0,0,-9.040435
2024-01-04 03:00:00,0,0,0,0,0,0,0,-8.983831
2024-01-04 04:00:00,0,0,0,0,0,0,0,-8.922284
2024-01-04 05:00:00,0,0,0,0,0,0,0,-8.813717
2024-01-04 06:00:00,0,0,0,0,0,0,0,-8.932734
2024-01-04 07:00:00,15.9023,8.666102,5.198802,6.799469,3.343389,4.785705,7.319734,28.40038
2024-01-04 08:00:00,202.2095,123.1025,120.4045,150.5696,150.8919,152.1163,92.48612,795.5672
2024-01-04 09:00:00,458.9857,495.6001,437.5356,432.3699,457.2029,458.7992,415.3811,2722.217
2024-01-04 10:00:00,659.826,688.037,664.8879,661.691,661.7752,672.7703,694.0978,4055.728
2024-01-04 11:00:00,757.7939,772.7474,764.7419,748.4228,750.7585,800.7856,799.1589,4645.635
2024-01-04 12:00:00,846.6828,828.3931,802.6523,816.5004,805.1349,820.5136,832.7999,4884.94
2024-01-04 13:00:00,787.9161,746.1427,736.6813,742.3408,749.158,774.8717,770.116,4493.358
2024-01-04 14:00:00,632.1416,570.0328,554.2078,563.7316,573.6434,581.3583,590.8862,3470.113
2024-01-04 15:00:00,514.8379,433.3436,457.8629,436.4995,479.9887,466.6511,487.6464,2766.947
2024-01-04 16:00:00,233.7182,146.6783,140.6459,145.7513,174.0402,150.428,155.5997,914.7804
2024-01-04 17:00:00,8.07855,3.741076,1.760267,2.859069,2.313059,2.000274,2.099344,6.387865
2024-01-04 18:00:00,0,0,0,0,0,0,0,-8.924438
2024-01-04 19:00:00,0,0,0,0,0,0,0,-8.962941
2024-01-04 20:00:00,0,0,0,0,0,0,0,-8.940909
2024-01-04 21:00:00,0,0,0,0,0,0,0,-8.979545
2024-01-04 22:00:00,0,0,0,0,0,0,0,-8.894723
2024-01-04 23:00:00,0,0,0,0,0,0,0,-8.931901
2024-01-05 00:00:00,0,0,0,0,0,0,0,-8.919028
2024-01-05 01:00:00,0,0,0,0,0,0,0,-8.948878
2024-01-05 02:00:00,0,0,0,0,0,0,0,-8.926359
2024-01-05 03:00:00,0,0,0,0,0,0,0,-8.94541
2024-01-05 04:00:00,0,0,0,0,0,0,0,-9.027453
2024-01-05 05:00:00,0,0,0,0,0,0,0,-8.976846
2024-01-05 06:00:00,0,0,0,0,0,0,0,-8.932696
2024-01-05 07:00:00,19.30996,3.015417,5.785078,6.716861,5.526447,4.399067,5.142281,22.48118
2024-01-05 08:00:00,304.2766,159.8564,122.6318,162.135,162.7091,161.3736,103.2834,878.4517
2024-01-05 09:00:00,522.7386,528.506,460.9407,457.101,485.2354,485.6964,433.726,2876.226
2024-01-05 10:00:00,669.3468,694.7859,667.5575,670.0287,670.6768,658.6721,694.5608,4069.391
2024-01-05 11:00:00,760.9254,759.6094,732.5762,743.383,745.6301,760.0957,778.4346,4499.562
2024-01-05 12:00:00,845.4283,811.9846,790.8149,804.6436,813.8158,823.2369,824.103,4841.978
2024-01-05 13:00:00,769.1031,713.739,708.553,708.4139,719.3624,733.3001,736.4717,4318.211
2024-01-05 14:00:00,648.7051,592.4667,588.1307,605.2867,613.5671,625.0814,629.7192,3599.856
2024-01-05 15:00:00,521.6604,440.4936,461.2544,443.0491,486.307,471.9534,492.6884,2800.535
2024-01-05 16:00:00,143.9162,103.5199,107.7044,101.2718,122.8272,110.6417,115.9011,657.5714
2024-01-05 17:00:00,1.094436,1.06688,0.2782322,0.897234,0.842436,0.8484485,0.8254488,-3.882036
2024-01-05 18:00:00,0,0,0,0,0,0,0,-8.796688
2024-01-05 19:00:00,0,0,0,0,0,0,0,-8.797129
2024-01-05 20:00:00,0,0,0,0,0,0,0,-8.828609
2024-01-05 21:00:00,0,0,0,0,0,0,0,-8.824316
2024-01-05 22:00:00,0.02187372,0,0,0,0,0,0,-8.972795
2024-01-05 23:00:00,0,0,0,0,0,0,0,-8.807746
2024-01-06 00:00:00,0,0,0,0,0,0,0,-8.831141
2024-01-06 01:00:00,0,0,0,0,0,0,0,-8.903799
2024-01-06 02:00:00,0,0,0,0,0,0,0,-8.898336
2024-01-06 03:00:00,0,0,0,0,0,0,0,-8.936022
2024-01-06 04:00:00,0,0,0,0,0,0,0,-8.989307
2024-01-06 05:00:00,0,0,0,0,0,0,0,-8.921876
2024-01-06 06:00:00,0,0,0,0,0,0,0,-8.947254
2024-01-06 07:00:00,0.3536333,0,0,0,0,0,0,-8.894262
2024-01-06 08:00:00,6.832613,4.719208,4.276671,4.582902,3.912871,4.156153,4.973561,19.14978
2024-01-06 09:00:00,32.59645,31.55024,30.7595,31.30993,30.90807,30.70109,31.17006,182.2748
2024-01-06 10:00:00,37.69056,36.41744,36.12232,36.12759,36.3278,38.73767,38.42836,216.5909
2024-01-06 11:00:00,56.95871,54.17726,52.92492,53.0586,53.07889,55.85236,55.46616,324.8822
2024-01-06 12:00:00,103.4116,92.77957,92.09351,89.88146,90.12856,95.96124,96.52856,565.0799
2024-01-06 13:00:00,97.00997,87.13007,87.26792,83.90115,84.46165,90.82708,92.33151,532.6121
