"Davis Lane Solar, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"SMA SC-1850CP Inverter 1, Active power","SMA SC-1850CP Inverter 2, Active power","SMA SC-1850CP Inverter 3, Active power",Production meter active power
,W/m²,kW,kW,kW,kW
2024-01-01 00:00:00,0,0,0,0,-10.33085
2024-01-01 01:00:00,0,0,0,0,-10.27559
2024-01-01 02:00:00,0.1231299,0,0,0,-10.28741
2024-01-01 03:00:00,0,0,0,0,-10.27379
2024-01-01 04:00:00,0,0,0,0,-10.28347
2024-01-01 05:00:00,0,0,0,0,-10.31475
2024-01-01 06:00:00,0,0,0,0,-10.3035
2024-01-01 07:00:00,22.90091,27.30672,28.05436,28.31734,74.18174
2024-01-01 08:00:00,164.2874,261.2025,266.9462,265.0288,783.6398
2024-01-01 09:00:00,343.0085,676.1373,676.9991,681.6437,2017.311
2024-01-01 10:00:00,659.2689,1189.722,1207.736,1183.629,3569.414
2024-01-01 11:00:00,794.5032,1302.851,1335.663,1339.812,3945.69
2024-01-01 12:00:00,606.5678,1084.832,1093.254,1074.224,3222.006
2024-01-01 13:00:00,437.4716,712.5587,735.7885,752.3163,2174.855
2024-01-01 14:00:00,363.7503,609.4017,629.9061,644.6474,1868.101
2024-01-01 15:00:00,95.64864,142.7922,144.1396,147.171,424.2592
2024-01-01 16:00:00,25.34442,33.29428,32.1529,33.39101,89.64944
2024-01-01 17:00:00,0.03978484,0,0,0,-10.27057
2024-01-01 18:00:00,0,0,0,0,-10.27602
2024-01-01 19:00:00,0,0,0,0,-10.25111
2024-01-01 20:00:00,0,0,0,0,-10.23897
2024-01-01 21:00:00,0,0,0,0,-10.34363
2024-01-01 22:00:00,0,0,0,0,-10.32109
2024-01-01 23:00:00,0,0,0,0,-10.36113
2024-01-02 00:00:00,0,0,0,0,-10.37734
2024-01-02 01:00:00,0,0,0,0,-10.31589
2024-01-02 02:00:00,0,0,0,0,-10.28226
2024-01-02 03:00:00,0,0,0,0,-10.28981
2024-01-02 04:00:00,0,0,0,0,-10.21683
2024-01-02 05:00:00,0,0,0,0,-10.19483
2024-01-02 06:00:00,0,0,0,0,-10.26218
2024-01-02 07:00:00,45.91846,40.81231,46.59841,39.98942,117.9548
2024-01-02 08:00:00,303.5006,430.786,449.662,440.5616,1308.109
2024-01-02 09:00:00,533.0649,1040.082,1063.638,1081.993,3158.625
2024-01-02 10:00:00,703.9368,1366.146,1398.7,1425.444,4150.032
2024-01-02 11:00:00,803.5847,1539.943,1578.596,1606.493,4676.035
2024-01-02 12:00:00,807.2673,1563.031,1601.735,1627.39,4741.538
2024-01-02 13:00:00,752.4642,1429.998,1469.446,1495.036,4350.093
2024-01-02 14:00:00,609.5976,1142.833,1186.454,1204.004,3501.67
2024-01-02 15:00:00,400.856,641.5901,685.3974,673.913,1983.446
2024-01-02 16:00:00,129.3288,113.0395,139.1229,107.5608,350.1897
2024-01-02 17:00:00,0.001372232,0.5004795,0.3690527,0.4058962,-8.91853
2024-01-02 18:00:00,0,0,0,0,-10.31338
2024-01-02 19:00:00,0,0,0,0,-10.18209
2024-01-02 20:00:00,0,0,0,0,-10.23125
2024-01-02 21:00:00,0,0,0,0,-10.27384
2024-01-02 22:00:00,0,0,0,0,-10.29519
2024-01-02 23:00:00,0,0,0,0,-10.34123
2024-01-03 00:00:00,0,0,0,0,-10.35202
2024-01-03 01:00:00,0,0,0,0,-10.38212
2024-01-03 02:00:00,0,0,0,0,-10.32245
2024-01-03 03:00:00,0,0,0,0,-10.40738
2024-01-03 04:00:00,0.513453,0,0,0,-10.33692
2024-01-03 05:00:00,0,0,0,0,-10.40502
2024-01-03 06:00:00,0,0,0,0,-10.44977
2024-01-03 07:00:00,56.3284,45.43165,53.00977,43.27549,132.7744
2024-01-03 08:00:00,368.6909,447.5458,466.5871,451.3619,1356.013
2024-01-03 09:00:00,533.5302,1036.081,1058.797,1075.92,3144.29
2024-01-03 10:00:00,702.6871,1329.992,1361.574,1382.294,4036.938
2024-01-03 11:00:00,801.7578,1487.159,1524.146,1542.741,4507.87
2024-01-03 12:00:00,717.0613,1311.226,1341.74,1360.774,3975.507
2024-01-03 13:00:00,700.2256,1262.104,1295.3,1310.822,3830.614
2024-01-03 14:00:00,508.5386,915.0474,949.3373,961.7311,2802.206
2024-01-03 15:00:00,192.7176,318.8186,327.4652,329.7041,964.2772
2024-01-03 16:00:00,36.36125,51.67207,50.93343,52.65544,145.9811
2024-01-03 17:00:00,0,0.00268889,0,0,-10.37964
2024-01-03 18:00:00,0,0,0,0,-10.38564
2024-01-03 19:00:00,0,0,0,0,-10.25859
2024-01-03 20:00:00,0.06875016,0,0,0,-10.19063
2024-01-03 21:00:00,0,0,0,0,-10.21274
2024-01-03 22:00:00,0,0,0,0,-10.27385
2024-01-03 23:00:00,0,0,0,0,-10.25296
2024-01-04 00:00:00,0,0,0,0,-10.23168
2024-01-04 01:00:00,0,0,0,0,-10.3032
2024-01-04 02:00:00,0,0,0,0,-10.30573
2024-01-04 03:00:00,0,0,0,0,-10.32744
2024-01-04 04:00:00,0,0,0,0,-10.18496
2024-01-04 05:00:00,0,0,0,0,-10.25419
2024-01-04 06:00:00,0,0,0,0,-10.28166
2024-01-04 07:00:00,33.31171,38.4726,41.47006,37.35552,108.0456
2024-01-04 08:00:00,274.3975,408.8479,426.1238,417.6029,1240.157
2024-01-04 09:00:00,412.1718,738.2196,753.171,762.9862,2236.259
2024-01-04 10:00:00,287.381,465.768,476.3686,491.8171,1420.839
2024-01-04 11:00:00,305.1378,500.1841,508.2533,513.0686,1508.055
2024-01-04 12:00:00,599.6844,1103.11,1106.116,1098.926,3278.586
2024-01-04 13:00:00,488.6011,869.1888,877.7084,882.5135,2604.661
2024-01-04 14:00:00,399.6381,717.8101,719.1071,749.8041,2160.555
2024-01-04 15:00:00,110.9742,224.2014,200.5722,184.6737,601.8487
2024-01-04 16:00:00,41.18376,48.15499,48.79856,46.79702,134.6889
2024-01-04 17:00:00,0.1273201,0.0064,0,0.00636816,-10.30317
2024-01-04 18:00:00,0,0,0,0,-10.36022
2024-01-04 19:00:00,0,0,0,0,-10.40752
2024-01-04 20:00:00,0,0,0,0,-10.42496
2024-01-04 21:00:00,0,0,0,0,-10.49466
2024-01-04 22:00:00,0,0,0,0,-10.46636
2024-01-04 23:00:00,0,0,0,0,-10.58868
2024-01-05 00:00:00,0,0,0,0,-10.52889
2024-01-05 01:00:00,0,0,0,0,-10.56882
2024-01-05 02:00:00,0,0,0,0,-10.64911
2024-01-05 03:00:00,0,0,0,0,-10.54109
2024-01-05 04:00:00,0,0,0,0,-10.50374
2024-01-05 05:00:00,0,0,0,0,-10.66518
2024-01-05 06:00:00,0,0,0,0,-10.61853
2024-01-05 07:00:00,68.33571,47.12201,55.09201,44.18178,137.1433
2024-01-05 08:00:00,426.135,476.9991,495.7689,481.8423,1441.288
2024-01-05 09:00:00,587.0407,1089.48,1112.877,1130.555,3304.927
2024-01-05 10:00:00,729.8642,1393.966,1423.556,1447.906,4225.611
2024-01-05 11:00:00,827.8942,1542.018,1577.906,1600.108,4671.814
2024-01-05 12:00:00,840.6697,1550.311,1585.851,1607.353,4694.798
2024-01-05 13:00:00,742.8707,1376.282,1408.906,1433.552,4178.122
2024-01-05 14:00:00,588.5587,1058.045,1096.801,1113.25,3237.468
2024-01-05 15:00:00,424.8299,692.1521,731.5605,723.3764,2128.581
2024-01-05 16:00:00,156.9462,157.5455,183.1433,154.1255,485.1101
2024-01-05 17:00:00,0.006328836,0.7180033,0.4719138,0.564531,-8.489717
2024-01-05 18:00:00,0,0,0,0,-10.53579
2024-01-05 19:00:00,0,0,0,0,-10.50877
2024-01-05 20:00:00,0,0,0,0,-10.56664
2024-01-05 21:00:00,0,0,0,0,-10.46703
2024-01-05 22:00:00,0,0,0,0,-10.49879
2024-01-05 23:00:00,0,0,0,0,-10.60486
2024-01-06 00:00:00,0.0557443,0,0,0,-10.55627
2024-01-06 01:00:00,0,0,0,0,-10.49354
2024-01-06 02:00:00,0,0,0,0,-10.43696
2024-01-06 03:00:00,0,0,0,0,-10.43323
2024-01-06 04:00:00,0,0,0,0,-10.46048
2024-01-06 05:00:00,0,0,0,0,-10.50097
2024-01-06 06:00:00,0,0,0,0,-10.48907
2024-01-06 07:00:00,3.58904,4.101321,3.198402,3.786025,1.002195
2024-01-06 08:00:00,16.19641,27.21914,25.83359,27.35736,71.0088
2024-01-06 09:00:00,35.06147,64.40716,63.616,65.92196,184.5187
2024-01-06 10:00:00,88.11056,152.3026,153.2345,155.6302,451.2579
2024-01-06 11:00:00,124.0014,207.2965,209.5811,212.3963,618.9134
2024-01-06 12:00:00,63.34772,113.7042,116.3882,116.7373,334.9921
2024-01-06 13:00:00,41.07176,74.03141,73.37758,75.36789,213.3016
2024-01-06 14:00:00,51.01577,88.48859,88.32515,90.77104,258.2837
2024-01-06 15:00:00,26.72486,42.82333,41.82962,43.14452,118.5564
2024-01-06 16:00:00,6.545252,6.186376,6.090663,6.741634,9.308626
2024-01-06 17:00:00,0.2651731,0,0,0,-10.49022
2024-01-06 18:00:00,0,0,0,0,-10.29077
2024-01-06 19:00:00,0,0,0,0,-10.33898
2024-01-06 20:00:00,0,0,0,0,-10.39507
2024-01-06 21:00:00,0,0,0,0,-10.44264
2024-01-06 22:00:00,0,0,0,0,-10.4223
2024-01-06 23:00:00,0,0,0,0,-10.42484
2024-01-07 00:00:00,0,0,0,0,-10.4881
2024-01-07 01:00:00,0,0,0,0,-10.39049
2024-01-07 02:00:00,0,0,0,0,-10.43486
2024-01-07 03:00:00,0,0,0,0,-10.42893
2024-01-07 04:00:00,0,0,0,0,-10.33031
2024-01-07 05:00:00,0,0,0,0,-10.39161
2024-01-07 06:00:00,0,0,0,0,-10.37539
2024-01-07 07:00:00,14.82601,15.02766,14.41048,15.11266,34.63602
2024-01-07 08:00:00,72.48203,102.3179,104.1386,108.9858,305.7528
2024-01-07 09:00:00,263.321,445.5138,480.95,418.8601,1330.31
2024-01-07 10:00:00,390.3539,601.5231,638.6662,671.7064,1894.914
2024-01-07 11:00:00,711.5552,1322.47,1273.192,1295.431,3853.833
2024-01-07 12:00:00,817.998,1442.852,1542.948,1571.117,4503.454
2024-01-07 13:00:00,810.5343,1452.912,1506.665,1541.727,4454.811
2024-01-07 14:00:00,614.0477,1067.508,1130.633,1145.846,3314.806
2024-01-07 15:00:00,105.7054,162.5661,166.023,169.7025,488.8538
2024-01-07 16:00:00,77.89651,85.18597,91.926,84.30444,252.1026
2024-01-07 17:00:00,0.1629446,0.3021435,0.1515375,0.1900083,-9.58823
2024-01-07 18:00:00,0,0,0,0,-10.28329
2024-01-07 19:00:00,0,0,0,0,-10.27477
2024-01-07 20:00:00,0,0,0,0,-10.3048
2024-01-07 21:00:00,0,0,0,0,-10.26894
2024-01-07 22:00:00,0,0,0,0,-10.25042
2024-01-07 23:00:00,0,0,0,0,-10.36496
2024-01-08 00:00:00,0,0,0,0,-10.44165
2024-01-08 01:00:00,0,0,0,0,-10.41353
2024-01-08 02:00:00,0,0,0,0,-10.42589
2024-01-08 03:00:00,0,0,0,0,-10.3707
2024-01-08 04:00:00,0,0,0,0,-10.41156
2024-01-08 05:00:00,0,0,0,0,-10.45103
2024-01-08 06:00:00,0,0,0,0,-10.47702
2024-01-08 07:00:00,42.99734,49.1932,52.24129,48.92758,140.8561
2024-01-08 08:00:00,306.8996,439.5851,458.2206,455.7148,1339.677
2024-01-08 09:00:00,419.2029,784.1528,801.974,811.0286,2379.084
2024-01-08 10:00:00,612.3776,1155.251,1182.417,1196.111,3501.982
2024-01-08 11:00:00,697.551,1294.094,1325.293,1348.904,3928.708
2024-01-08 12:00:00,665.5656,1220.543,1249.731,1265.928,3701.026
2024-01-08 13:00:00,656.6362,1220.689,1231.928,1259.087,3676.561
2024-01-08 14:00:00,579.45,1049.642,1087.223,1130.491,3236.111
2024-01-08 15:00:00,360.8158,610.6852,634.7875,633.0381,1861.639
2024-01-08 16:00:00,150.4861,134.9243,162.9823,132.242,420.7536
2024-01-08 17:00:00,0.1692398,1.429836,1.164697,1.202446,-6.310286
2024-01-08 18:00:00,0,0,0,0,-10.34702
2024-01-08 19:00:00,0,0,0,0,-10.23571
2024-01-08 20:00:00,0,0,0,0,-10.24834
2024-01-08 21:00:00,0,0,0,0,-10.34277
2024-01-08 22:00:00,0,0,0,0,-10.31915
2024-01-08 23:00:00,0,0,0,0,-10.20243
2024-01-09 00:00:00,0,0,0,0,-10.25737
2024-01-09 01:00:00,0,0,0,0,-10.26548
2024-01-09 02:00:00,0,0,0,0,-10.25988
2024-01-09 03:00:00,0,0,0,0,-10.2843
2024-01-09 04:00:00,0,0,0,0,-10.30606
2024-01-09 05:00:00,0,0,0,0,-10.23604
2024-01-09 06:00:00,0,0,0,0,-10.17938
2024-01-09 07:00:00,6.718782,9.110497,8.57441,9.264411,17.34936
2024-01-09 08:00:00,15.47818,27.22972,26.02647,27.8483,71.55026
2024-01-09 09:00:00,56.40488,98.28243,98.77286,101.4389,289.0332
2024-01-09 10:00:00,45.50546,83.18857,82.8118,85.45786,242.0458
2024-01-09 11:00:00,80.27833,140.6006,141.5859,144.244,416.8531
2024-01-09 12:00:00,88.6555,150.4724,152.0389,155.2348,448.0481
2024-01-09 13:00:00,74.22875,126.8319,127.8484,130.1834,375.5126
2024-01-09 14:00:00,38.80202,67.19254,66.80312,69.27742,193.8454
2024-01-09 15:00:00,20.52727,36.36883,35.0809,35.90111,98.81263
2024-01-09 16:00:00,1.360741,0.9804166,0.5465277,0.9592365,-7.585532
2024-01-09 17:00:00,0.5801234,0,0,0,-10.24503
2024-01-09 18:00:00,0.5033088,0,0,0,-10.36227
2024-01-09 19:00:00,0,0,0,0,-10.39448
2024-01-09 20:00:00,0,0,0,0,-10.32648
2024-01-09 21:00:00,0.01119363,0,0,0,-10.26611
2024-01-09 22:00:00,0.3822862,0,0,0,-10.27294
2024-01-09 23:00:00,0.3560891,0,0,0,-10.22708
2024-01-10 00:00:00,0,0,0,0,-10.26546
2024-01-10 01:00:00,0,0,0,0,-10.24229
2024-01-10 02:00:00,0,0,0,0,-10.25202
2024-01-10 03:00:00,0,0,0,0,-10.18249
2024-01-10 04:00:00,0,0,0,0,-10.12407
2024-01-10 05:00:00,0,0,0,0,-10.13091
2024-01-10 06:00:00,0,0,0,0,-10.0564
2024-01-10 07:00:00,30.80214,27.36938,29.23756,27.11687,74.35783
2024-01-10 08:00:00,260.6435,417.4265,425.7853,410.6396,1241.608
2024-01-10 09:00:00,523.5101,1046.537,1038.58,1033.705,3094.707
2024-01-10 10:00:00,719.8901,1386.217,1420.986,1444.631,4210.11
2024-01-10 11:00:00,818.9081,1564.322,1605.697,1630.435,4749.248
2024-01-10 12:00:00,836.4337,1590.767,1635.609,1653.422,4827.542
2024-01-10 13:00:00,774.0972,1469.734,1510.993,1530.009,4464.207
2024-01-10 14:00:00,638.0078,1194.991,1242.436,1255.562,3658.811
2024-01-10 15:00:00,416.4652,727.3642,769.6707,763.6022,2239.229
2024-01-10 16:00:00,90.83513,104.3867,113.4377,109.2615,317.7175
2024-01-10 17:00:00,0.09512926,0.3009445,0.2156302,0.2610467,-9.432585
2024-01-10 18:00:00,0,0,0,0,-10.33113
2024-01-10 19:00:00,0,0,0,0,-10.36132
2024-01-10 20:00:00,0,0,0,0,-10.3666
