"Sonne Two, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"SMA SC-1850-US - 1, AC Real Power","SMA SC-1850-US - 2, AC Real Power","SMA SC-1850-US - 3, AC Real Power",Production meter active power
,W/m²,kW,kW,kW,kW
2024-01-01 00:00:00,0,0,0,0,-4.440271
2024-01-01 01:00:00,0,0,0,0,-4.449182
2024-01-01 02:00:00,0,0,0,0,-4.529736
2024-01-01 03:00:00,0,0,0,0,-4.452304
2024-01-01 04:00:00,0,0,0,0,-4.495936
2024-01-01 05:00:00,0,0,0,0,-4.431766
2024-01-01 06:00:00,0,0,0,0,-4.486883
2024-01-01 07:00:00,3.593152,7.5,7.75,7.5,20.01338
2024-01-01 08:00:00,101.4706,148,150.5,144.75,441.9604
2024-01-01 09:00:00,297.0228,518.5,541.25,517,1572.416
2024-01-01 10:00:00,679.1525,1278.5,1302.5,1237.75,3793.754
2024-01-01 11:00:00,548.7884,1068,1083.5,1050.5,3183.75
2024-01-01 12:00:00,684.6501,1336.75,1379.5,1364.75,4068.498
2024-01-01 13:00:00,795.8735,1606,1610.25,1584.75,4757.462
2024-01-01 14:00:00,673.9619,1376,1372.75,1368,4086.424
2024-01-01 15:00:00,481.4215,971.5,927.75,983.25,2869.292
2024-01-01 16:00:00,234.9852,328.25,301.5,359,986.8627
2024-01-01 17:00:00,12.91778,14,10.75,11.75,33.54317
2024-01-01 18:00:00,0,0,0,0,-4.385794
2024-01-01 19:00:00,0,0,0,0,-4.155203
2024-01-01 20:00:00,0,0,0,0,-4.175369
2024-01-01 21:00:00,0,0,0,0,-4.266374
2024-01-01 22:00:00,0,0,0,0,-4.276289
2024-01-01 23:00:00,0,0,0,0,-4.263411
2024-01-02 00:00:00,0,0,0,0,-4.248239
2024-01-02 01:00:00,0,0,0,0,-4.369589
2024-01-02 02:00:00,0,0,0,0,-4.325712
2024-01-02 03:00:00,0,0,0,0,-4.320381
2024-01-02 04:00:00,0,0,0,0,-4.21748
2024-01-02 05:00:00,0,0,0,0,-4.159237
2024-01-02 06:00:00,0,0,0,0,-4.18122
2024-01-02 07:00:00,6.531009,15,14.25,9,35.71975
2024-01-02 08:00:00,262.3845,336.25,409,256.5,1000.52
2024-01-02 09:00:00,507.2301,968,1043,915.25,2914.873
2024-01-02 10:00:00,689.4915,1362.25,1394.25,1324.25,4052.986
2024-01-02 11:00:00,801.9512,1574.75,1595.75,1536.5,4666.52
2024-01-02 12:00:00,836.7056,1637.25,1650,1607,4849.669
2024-01-02 13:00:00,790.1309,1548.5,1552.5,1526.5,4587.106
2024-01-02 14:00:00,670.059,1335.25,1332.5,1326.5,3965.448
2024-01-02 15:00:00,478.1135,954.5,913.25,963.5,2818.022
2024-01-02 16:00:00,229.7991,329,302,358.75,987.2396
2024-01-02 17:00:00,8.511791,12.5,9.75,11,30.34799
2024-01-02 18:00:00,0,0,0,0,-4.355684
2024-01-02 19:00:00,0,0,0,0,-4.317383
2024-01-02 20:00:00,0,0,0,0,-4.213834
2024-01-02 21:00:00,0,0,0,0,-4.215597
2024-01-02 22:00:00,0,0,0,0,-4.189922
2024-01-02 23:00:00,0,0,0,0,-4.270851
2024-01-03 00:00:00,0,0,0,0,-4.286958
2024-01-03 01:00:00,0,0,0,0,-4.244935
2024-01-03 02:00:00,0,0,0,0,-4.292605
2024-01-03 03:00:00,0,0,0,0,-4.296729
2024-01-03 04:00:00,0,0,0,0,-4.282028
2024-01-03 05:00:00,0,0,0,0,-4.12913
2024-01-03 06:00:00,0,0,0,0,-4.197099
2024-01-03 07:00:00,7.597421,15.25,14.75,9.25,37.10961
2024-01-03 08:00:00,293.4404,348.25,421,269.25,1037.429
2024-01-03 09:00:00,516.8054,967.75,1034.25,909.75,2896.705
2024-01-03 10:00:00,656.1702,1268.75,1299.75,1234,3779.406
2024-01-03 11:00:00,630.7054,1182.25,1198.75,1153.75,3515.338
2024-01-03 12:00:00,436.8928,800,810,785.75,2386.256
2024-01-03 13:00:00,222.5958,395.75,399.25,388.25,1179.805
2024-01-03 14:00:00,159.3027,284.5,287,279,848.1006
2024-01-03 15:00:00,64.47908,125.25,126.5,122.5,373.3932
2024-01-03 16:00:00,23.64183,49.75,50,48.25,146.1578
2024-01-03 17:00:00,0.5637094,1.5,1.5,1.5,0.473129
2024-01-03 18:00:00,0,0,0,0,-4.425209
2024-01-03 19:00:00,0,0,0,0,-4.446417
2024-01-03 20:00:00,0,0,0,0,-4.444851
2024-01-03 21:00:00,0,0,0,0,-4.481799
2024-01-03 22:00:00,0,0,0,0,-4.401013
2024-01-03 23:00:00,0,0,0,0,-4.478841
2024-01-04 00:00:00,0,0,0,0,-4.525145
2024-01-04 01:00:00,0,0,0,0,-4.537962
2024-01-04 02:00:00,0,0,0,0,-4.463347
2024-01-04 03:00:00,0,0,0,0,-4.469343
2024-01-04 04:00:00,0,0,0,0,-4.404977
2024-01-04 05:00:00,0,0,0,0,-4.401007
2024-01-04 06:00:00,0,0,0,0,-4.316724
2024-01-04 07:00:00,5.42926,14.5,14.5,10.25,36.81661
2024-01-04 08:00:00,236.7955,303.5,369.5,243.75,915.445
2024-01-04 09:00:00,502.774,944.75,1016.75,890.5,2840.828
2024-01-04 10:00:00,702.8373,1382.75,1398.25,1299.75,4049.795
2024-01-04 11:00:00,815.3707,1600.25,1622.25,1565,4745.91
2024-01-04 12:00:00,846.9611,1662.75,1665,1633.5,4915.359
2024-01-04 13:00:00,806.5986,1601.75,1606.75,1582.5,4747.315
2024-01-04 14:00:00,686.7532,1384,1381,1376.5,4111.128
2024-01-04 15:00:00,495.9124,997.5,958,1006,2946.926
2024-01-04 16:00:00,250.3531,360.75,330.5,393.5,1082.239
2024-01-04 17:00:00,16.80527,18.5,14.25,15.75,45.81445
2024-01-04 18:00:00,0,0,0,0,-4.315573
2024-01-04 19:00:00,0,0,0,0,-4.341143
2024-01-04 20:00:00,0,0,0,0,-4.309022
2024-01-04 21:00:00,0,0,0,0,-4.30042
2024-01-04 22:00:00,0,0,0,0,-4.070168
2024-01-04 23:00:00,0,0,0,0,-4.22096
2024-01-05 00:00:00,0,0,0,0,-4.228389
2024-01-05 01:00:00,0,0,0,0,-4.219308
2024-01-05 02:00:00,0,0,0,0,-4.251957
2024-01-05 03:00:00,0,0,0,0,-4.205939
2024-01-05 04:00:00,0,0,0,0,-4.051453
2024-01-05 05:00:00,0,0,0,0,-4.150825
2024-01-05 06:00:00,0,0,0,0,-3.969558
2024-01-05 07:00:00,7.622826,17,16.5,11.5,43.20702
2024-01-05 08:00:00,297.1854,334.75,402.25,264.25,1000.041
2024-01-05 09:00:00,541.736,957.25,1028.25,903.25,2877.22
2024-01-05 10:00:00,698.1368,1379,1413.75,1342.5,4108.292
2024-01-05 11:00:00,798.7894,1554.5,1567.25,1523.75,4605.227
2024-01-05 12:00:00,734.2631,1390.25,1403.5,1389,4149.918
2024-01-05 13:00:00,819.8575,1582.75,1586.5,1562.25,4690.165
2024-01-05 14:00:00,659.5626,1318.25,1316.75,1313,3920.724
2024-01-05 15:00:00,383.8702,783.5,762.75,782.5,2317.485
2024-01-05 16:00:00,111.2322,182.75,177.5,183.5,542.0782
2024-01-05 17:00:00,2.594245,8.5,8.5,8.25,21.97888
