Gauss Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"Schneider SmartGen CS1800 Inverter - 1.1, Active Power","Schneider SmartGen CS1800 Inverter - 1.2, Active Power","Schneider SmartGen CS1800 Inverter - 2.1, Active Power",Production meter active power
,W/m²,kW,kW,kW,kW
2024-01-01 00:00:00,0,-0.01517969,-0.007687799,0.002077972,-7.58553
2024-01-01 01:00:00,0,0.01526507,0.01851547,-0.003941685,-7.534581
2024-01-01 02:00:00,0,-0.004384572,-0.008089237,-0.005546746,-7.545678
2024-01-01 03:00:00,0,0.009084162,-0.01225877,0.00498219,-7.537404
2024-01-01 04:00:00,0,-0.01701423,-0.01771561,0.01727897,-7.504436
2024-01-01 05:00:00,0,-0.01339833,-0.008201502,0.01481085,-7.472474
2024-01-01 06:00:00,0,-0.005007272,-0.0004482673,-0.008132525,-7.488206
2024-01-01 07:00:00,4.239943,1.968153,1.972793,1.547776,-0.3535942
2024-01-01 08:00:00,50.69839,75.46059,74.74894,73.19763,225.7206
2024-01-01 09:00:00,131.4495,208.1236,207.2278,205.6868,618.1102
2024-01-01 10:00:00,142.7153,239.1884,238.4115,235.7943,711.7717
2024-01-01 11:00:00,205.9919,332.2691,332.0784,327.9254,988.0143
2024-01-01 12:00:00,147.0031,245.1815,242.1625,242.5515,730.2161
2024-01-01 13:00:00,208.1949,331.6393,331.53,326.7478,987.2402
2024-01-01 14:00:00,200.8629,306.4915,302.7101,304.755,907.616
2024-01-01 15:00:00,139.2145,122.4886,125.1174,122.222,367.8084
2024-01-01 16:00:00,17.61938,23.90038,23.76901,22.86253,73.27779
2024-01-01 17:00:00,0,-0.08147556,-0.08154531,-0.08524992,-7.596578
2024-01-01 18:00:00,0,-0.01307082,-0.004951011,0.01157829,-7.57111
2024-01-01 19:00:00,0,-0.01113161,0.01047887,-0.01420207,-7.543235
2024-01-01 20:00:00,0,-0.01822094,-0.003466377,0.00216148,-7.535953
