Jersey Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"SMA 1850kW Inverter - 1, AC Real Power","SMA 1850kW Inverter - 2, AC Real Power","SMA 1850kW Inverter - 3, AC Real Power",Production meter active power
,W/m²,kW,kW,kW,kW
2024-01-01 00:00:00,0,0,0,0,-6.947254
2024-01-01 01:00:00,0,0,0,0,-6.957852
2024-01-01 02:00:00,0,0,0,0,-6.94865
2024-01-01 03:00:00,0,0,0,0,-6.935963
2024-01-01 04:00:00,0,0,0,0,-6.885589
2024-01-01 05:00:00,0,0,0,0,-6.889035
2024-01-01 06:00:00,0,0,0,0,-6.93824
2024-01-01 07:00:00,31.01557,23.25,32.25,25.25,75.92018
2024-01-01 08:00:00,129.6068,186,191.75,172.75,553.1037
2024-01-01 09:00:00,370.4102,680.5,668.25,612.75,1934.64
2024-01-01 10:00:00,466.5341,831.25,832.75,789,2452.02
2024-01-01 11:00:00,380.3239,665.75,663.5,615.5,1957.65
2024-01-01 12:00:00,494.0117,876.5,905.25,858,2604.273
2024-01-01 13:00:00,365.8277,603.5,608.5,572.75,1820.951
2024-01-01 14:00:00,194.0702,311.25,312.5,290.25,927.1318
2024-01-01 15:00:00,69.67886,120,121,112.75,352.5181
2024-01-01 16:00:00,25.99657,38.5,39.5,36,109.9359
2024-01-01 17:00:00,0.5783209,0.75,0.75,0.5,-4.137842
2024-01-01 18:00:00,0,0,0,0,-6.908508
2024-01-01 19:00:00,0,0,0,0,-6.911169
2024-01-01 20:00:00,0,0,0,0,-6.909075
2024-01-01 21:00:00,0,0,0,0,-6.930683
2024-01-01 22:00:00,0,0,0,0,-6.981101
2024-01-01 23:00:00,0,0,0,0,-6.984582
2024-01-02 00:00:00,0,0,0,0,-6.985771
2024-01-02 01:00:00,0,0,0,0,-6.983663
2024-01-02 02:00:00,0,0,0,0,-6.960495
2024-01-02 03:00:00,0,0,0,0,-6.927593
2024-01-02 04:00:00,0,0,0,0,-6.933655
2024-01-02 05:00:00,0,0,0,0,-6.975442
2024-01-02 06:00:00,0,0,0,0,-6.99894
2024-01-02 07:00:00,33.61305,14.25,29.5,18.75,55.86811
2024-01-02 08:00:00,273.2314,364.5,398.5,294.25,1052.095
2024-01-02 09:00:00,505.2028,1030.5,1002.75,932.5,2965.333
2024-01-02 10:00:00,688.3948,1377.5,1363,1296.5,4041.249
2024-01-02 11:00:00,795.4181,1559.5,1552.5,1471.25,4586.02
2024-01-02 12:00:00,824.7963,1597.5,1592,1505.25,4695.859
2024-01-02 13:00:00,774.5554,1494.5,1497,1409.25,4408.317
2024-01-02 14:00:00,643.8854,1233.5,1252.25,1164,3662.572
2024-01-02 15:00:00,446.7365,823.25,858.75,753.75,2453.35
2024-01-02 16:00:00,138.194,197.25,210.25,155.5,570.7535
2024-01-02 17:00:00,1.010598,4,4.25,3.5,5.978209
2024-01-02 18:00:00,0,0,0,0,-6.94054
2024-01-02 19:00:00,0,0,0,0,-6.977554
2024-01-02 20:00:00,0,0,0,0,-7.000737
2024-01-02 21:00:00,0,0,0,0,-7.015844
2024-01-02 22:00:00,0,0,0,0,-7.063443
2024-01-02 23:00:00,0,0,0,0,-7.069911
2024-01-03 00:00:00,0,0,0,0,-7.03687
2024-01-03 01:00:00,0,0,0,0,-7.011289
2024-01-03 02:00:00,0,0,0,0,-6.993438
2024-01-03 03:00:00,0,0,0,0,-6.97874
2024-01-03 04:00:00,0,0,0,0,-6.977106
2024-01-03 05:00:00,0,0,0,0,-7.024735
2024-01-03 06:00:00,0,0,0,0,-7.026279
2024-01-03 07:00:00,38.22437,14,28,18.25,53.45372
2024-01-03 08:00:00,281.1894,367.25,402,297,1060.048
2024-01-03 09:00:00,501.8871,1014,982,910.75,2874.882
2024-01-03 10:00:00,653.5095,1273.5,1262.25,1189.5,3729.039
2024-01-03 11:00:00,604.524,1117.25,1108.5,1038,3278.062
2024-01-03 12:00:00,515.9843,921.25,928.75,869.25,2734.948
2024-01-03 13:00:00,305.6275,511,513.25,478.25,1511.055
2024-01-03 14:00:00,165.8237,274.75,275.25,257,812.4286
2024-01-03 15:00:00,92.43272,152.5,153.75,143,450.3129
2024-01-03 16:00:00,53.12078,74.75,76,70.5,219.0541
2024-01-03 17:00:00,1.070225,2,2.25,1.75,-0.1233822
2024-01-03 18:00:00,0,0,0,0,-6.93301
2024-01-03 19:00:00,0,0,0,0,-6.930271
2024-01-03 20:00:00,0,0,0,0,-6.944972
2024-01-03 21:00:00,0,0,0,0,-6.942648
2024-01-03 22:00:00,0,0,0,0,-6.959432
2024-01-03 23:00:00,0,0,0,0,-6.969143
2024-01-04 00:00:00,0,0,0,0,-6.938361
2024-01-04 01:00:00,0,0,0,0,-6.935169
2024-01-04 02:00:00,0,0,0,0,-6.920533
2024-01-04 03:00:00,0,0,0,0,-6.887749
2024-01-04 04:00:00,0,0,0,0,-6.908303
2024-01-04 05:00:00,0,0,0,0,-6.961192
2024-01-04 06:00:00,0,0,0,0,-6.955657
2024-01-04 07:00:00,30.93913,15.75,27.25,18.5,54.56025
2024-01-04 08:00:00,258.6718,350,380.5,303.5,1028.599
2024-01-04 09:00:00,494.9337,1002.75,976.5,964.5,2948.695
2024-01-04 10:00:00,672.9974,1339.75,1327.75,1338,4010.927
2024-01-04 11:00:00,782.6636,1541,1532.75,1538,4612.788
2024-01-04 12:00:00,822.6373,1600.75,1598.5,1600.25,4801.03
2024-01-04 13:00:00,772.6545,1490,1492.5,1493,4481.009
2024-01-04 14:00:00,641.6559,1230.75,1246.75,1231.75,3720.981
2024-01-04 15:00:00,448.9524,825.25,856.75,806.5,2505.989
2024-01-04 16:00:00,146.4713,211.25,225.25,181.75,626.8859
2024-01-04 17:00:00,1.526206,5.25,5.5,5,10.57995
2024-01-04 18:00:00,0,0,0,0,-6.926073
2024-01-04 19:00:00,0,0,0,0,-6.924032
2024-01-04 20:00:00,0,0,0,0,-6.938748
2024-01-04 21:00:00,0,0,0,0,-6.988183
2024-01-04 22:00:00,0,0,0,0,-6.98281
2024-01-04 23:00:00,0,0,0,0,-7.032423
2024-01-05 00:00:00,0,0,0,0,-6.974259
2024-01-05 01:00:00,0,0,0,0,-6.987949
2024-01-05 02:00:00,0,0,0,0,-7.012521
