Four Oaks,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA,"Eaton Power Expert 1670 1, Real power","Eaton Power Expert 1670 2, Real power","Eaton Power Expert 1670 3, Real power",Production meter active power
,W/m²,kW,kW,kW,kW
2024-01-01 00:00:00,0,0,0,0,-8.728194
2024-01-01 01:00:00,0,0,0,0,-8.785611
2024-01-01 02:00:00,0,0,0,0,-8.850687
2024-01-01 03:00:00,0,0,0,0,-9.007963
2024-01-01 04:00:00,0,0,0,0,-9.094722
2024-01-01 05:00:00,0,0,0,0,-9.229433
2024-01-01 06:00:00,0,0,0,0,-9.24612
2024-01-01 07:00:00,8.873025,3.734214,8.124035,4.401492,17.98442
2024-01-01 08:00:00,138.0777,190.5601,146.9129,175.0511,511.2605
2024-01-01 09:00:00,285.6461,494.1618,370.2014,455.1876,1304.726
2024-01-01 10:00:00,327.4187,630.632,467.8035,605.5585,1708.071
2024-01-01 11:00:00,279.2031,491.4365,374.2808,477.7199,1339.078
2024-01-01 12:00:00,191.5531,341.6721,263.2607,332.6172,934.3914
2024-01-01 13:00:00,239.4045,439.0112,336.0211,430.5261,1199.893
2024-01-01 14:00:00,231.2285,419.3,323.1717,405.872,1146.785
2024-01-01 15:00:00,240.8428,424.0626,316.7855,414.3854,1165.667
2024-01-01 16:00:00,103.8892,120.7159,88.47563,128.6688,335.3228
2024-01-01 17:00:00,0.2599441,0,0,0,-9.273932
2024-01-01 18:00:00,0,0,0,0,-9.263522
2024-01-01 19:00:00,0,0,0,0,-8.198465
2024-01-01 20:00:00,0,0,0,0,-8.260331
2024-01-01 21:00:00,0,0,0,0,-8.323555
2024-01-01 22:00:00,0,0,0,0,-8.766436
2024-01-01 23:00:00,0,0,0,0,-8.925989
2024-01-02 00:00:00,0,0,0,0,-9.191914
2024-01-02 01:00:00,0,0,0,0,-9.323392
2024-01-02 02:00:00,0,0,0,0,-9.382387
2024-01-02 03:00:00,0,0,0,0,-9.348786
2024-01-02 04:00:00,0,0,0,0,-9.565647
2024-01-02 05:00:00,0,0,0,0,-9.644271
2024-01-02 06:00:00,0,0,0,0,-9.673035
2024-01-02 07:00:00,44.23932,6.792755,11.31205,6.389503,18.20428
2024-01-02 08:00:00,336.0031,298.9831,233.9361,230.3686,755.033
2024-01-02 09:00:00,570.571,978.9688,702.9599,807.5404,2471.154
2024-01-02 10:00:00,747.9447,1378.783,990.3826,1208.155,3547.392
2024-01-02 11:00:00,845.6473,1514.854,992.1025,1389.405,3860.199
2024-01-02 12:00:00,871.5135,1513.141,992.1998,1410.217,3880.19
2024-01-02 13:00:00,799.0956,1391.578,992.1746,1309.64,3662.513
2024-01-02 14:00:00,648.8898,1135.329,970.7526,1075.998,3163.367
2024-01-02 15:00:00,433.6264,719.9529,556.7637,702.0902,1994.459
2024-01-02 16:00:00,174.6829,163.334,113.6913,175.2414,463.0522
2024-01-02 17:00:00,3.730112,0,-0.01080889,0,-9.583271
2024-01-02 18:00:00,0,0,0,0,-9.361086
2024-01-02 19:00:00,0,0,0,0,-9.38095
2024-01-02 20:00:00,0,0,0,0,-8.692282
2024-01-02 21:00:00,0,0,0,0,-8.203748
2024-01-02 22:00:00,0,0,0,0,-8.740523
2024-01-02 23:00:00,0,0,0,0,-9.022268
2024-01-03 00:00:00,0,0,0,0,-9.140544
2024-01-03 01:00:00,0,0,0,0,-9.157063
2024-01-03 02:00:00,0,0,0,0,-9.398706
2024-01-03 03:00:00,0,0,0,0,-9.440759
2024-01-03 04:00:00,0,0,0,0,-9.689342
2024-01-03 05:00:00,0,0,0,0,-9.752644
2024-01-03 06:00:00,0,0,0,0,-9.780271
2024-01-03 07:00:00,35.01497,8.598943,10.8238,9.770831,21.03169
2024-01-03 08:00:00,324.8098,296.9262,231.7712,237.049,763.6253
2024-01-03 09:00:00,570.1749,963.7829,699.0302,797.4459,2443.198
2024-01-03 10:00:00,725.8015,1261.576,989.2531,1116.126,3353.031
2024-01-03 11:00:00,816.1418,1380.11,992.0217,1267.887,3611.437
2024-01-03 12:00:00,838.8132,1432.399,992.063,1339.658,3730.194
2024-01-03 13:00:00,556.8103,932.3887,775.7405,890.9364,2628.107
2024-01-03 14:00:00,247.9728,430.9219,341.4987,416.1273,1192.429
2024-01-03 15:00:00,88.81393,144.585,116.8503,140.5593,396.475
2024-01-03 16:00:00,21.7713,12.22229,18.05737,14.26652,39.21265
2024-01-03 17:00:00,1.571344,0,0,0,-8.367459
2024-01-03 18:00:00,0,0,0,0,-7.961291
2024-01-03 19:00:00,0,0,0,0,-7.969127
2024-01-03 20:00:00,0,0,0,0,-8.087076
2024-01-03 21:00:00,0,0,0,0,-8.02363
2024-01-03 22:00:00,0,0,0,0,-8.112274
2024-01-03 23:00:00,0,0,0,0,-8.21288
2024-01-04 00:00:00,0,0,0,0,-8.298313
2024-01-04 01:00:00,0,0,0,0,-8.435944
2024-01-04 02:00:00,0,0,0,0,-8.554564
2024-01-04 03:00:00,0,0,0,0,-8.584827
2024-01-04 04:00:00,0,0,0,0,-8.779455
2024-01-04 05:00:00,0,0,0,0,-9.053479
2024-01-04 06:00:00,0,0,0,0,-9.246388
2024-01-04 07:00:00,34.74037,10.95752,12.53662,5.581466,20.53945
2024-01-04 08:00:00,297.8703,293.6225,226.9609,228.9462,741.6199
2024-01-04 09:00:00,540.0834,937.7228,670.0347,776.7006,2363.43
2024-01-04 10:00:00,718.0601,1341.264,978.5737,1176.046,3469.252
2024-01-04 11:00:00,523.1496,1022.265,712.0228,978.2234,2692.337
2024-01-04 12:00:00,476.8715,819.0621,645.1728,814.2606,2280.109
2024-01-04 13:00:00,648.314,1074.129,774.3944,1034.818,2864.355
2024-01-04 14:00:00,651.5592,1172.253,946.7606,1113.235,3217.528
2024-01-04 15:00:00,423.5725,738.3014,553.2975,718.8885,2017.514
2024-01-04 16:00:00,179.5862,182.5118,124.8724,187.5914,497.85
2024-01-04 17:00:00,4.720175,0,0,0.09633332,-7.920366
2024-01-04 18:00:00,0,0,0,0,-8.018707
2024-01-04 19:00:00,0,0,0,0,-8.101623
2024-01-04 20:00:00,0,0,0,0,-8.156528
2024-01-04 21:00:00,0,0,0,0,-8.228607
2024-01-04 22:00:00,0,0,0,0,-8.560955
2024-01-04 23:00:00,0,0,0,0,-9.024913
2024-01-05 00:00:00,0,0,0,0,-9.219573
2024-01-05 01:00:00,0,0,0,0,-9.379066
2024-01-05 02:00:00,0,0,0,0,-9.705975
