Siler 421 Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2024-04-01 00:00:00,0,0,,0,0,0,0,-8.470773
2024-04-01 01:00:00,0.02527267,0,,0,0,0,0,-8.409719
2024-04-01 02:00:00,0.1776589,0,,0,0,0,0,-8.461929
2024-04-01 03:00:00,0.1165339,0,,0,0,0,0,-8.453006
2024-04-01 04:00:00,0,0,,0,0,0,0,-8.316175
2024-04-01 05:00:00,0,0,,0,0,0,0,-8.359356
2024-04-01 06:00:00,0,0,,0,0,0,0,-8.42109
2024-04-01 07:00:00,30.75019,25.1919,,26.68541,26.04664,11.01087,14.26817,119.6807
2024-04-01 08:00:00,82.9498,75.7972,,78.57088,77.91458,80.95552,81.49821,472.8906
2024-04-01 09:00:00,190.6496,175.7029,,181.691,180.8493,189.5799,190.191,1105.283
2024-04-01 10:00:00,253.4426,235.3668,,241.8231,240.9174,250.8078,252.1233,1477.409
2024-04-01 11:00:00,440.3576,408.0529,,422.3173,412.8937,437.8052,439.3327,2550.704
2024-04-01 12:00:00,564.7626,520.6275,,527.964,523.8367,548.9285,549.7858,3206.006
2024-04-01 13:00:00,509.5734,476.9003,,327.8016,325.8109,487.4806,490.9825,2625.393
2024-04-01 14:00:00,679.5833,568.2186,,584.1894,576.5681,610.1891,607.4858,3499.388
2024-04-01 15:00:00,776.5723,689.0446,,718.7113,709.9839,730.7503,727.9604,4232.025
2024-04-01 16:00:00,497.0215,474.0262,,482.52,484.941,475.8838,477.0312,2877.846
2024-04-01 17:00:00,302.1118,274.656,,278.8893,285.8969,279.3221,277.1256,1686.885
2024-04-01 18:00:00,109.4847,90.51329,,94.4025,96.12334,93.63078,94.5417,552.8568
2024-04-01 19:00:00,9.058615,7.758581,,8.589591,8.627566,8.77008,8.788787,42.86912
2024-04-01 20:00:00,0,0,,0,0,0,0,-8.531202
2024-04-01 21:00:00,0.2668648,0,,0,0,0,0,-8.394584
2024-04-01 22:00:00,0,0,,0,0,0,0,-8.464308
2024-04-01 23:00:00,0,0,,0,0,0,0,-8.485376
2024-04-02 00:00:00,0,0,,0,0,0,0,-8.463453
2024-04-02 01:00:00,0,0,,0,0,0,0,-8.471812
2024-04-02 02:00:00,0,0,,0,0,0,0,-8.414823
2024-04-02 03:00:00,0,0,,0,0,0,0,-8.481311
2024-04-02 04:00:00,0,0,,0,0,0,0,-8.349425
2024-04-02 05:00:00,0,0,,0,0,0,0,-8.34073
2024-04-02 06:00:00,0.01333525,0,,0,0,0,0,-8.344575
2024-04-02 07:00:00,34.74213,25.55645,,27.70558,26.17986,26.51116,25.79909,149.3228
2024-04-02 08:00:00,205.4422,177.7877,,192.1312,181.7858,199.6897,204.3762,1144.721
2024-04-02 09:00:00,413.4413,382.261,,404.025,395.5364,413.0416,424.6191,2418.864
2024-04-02 10:00:00,531.7947,492.8892,,511.6054,507.2104,532.2148,536.8187,3085.369
2024-04-02 11:00:00,741.3308,669.1605,,699.2063,684.66,721.1969,727.5226,4137.41
2024-04-02 12:00:00,892.6265,747.546,,744.0208,738.1985,768.0388,758.4062,4460.329
2024-04-02 13:00:00,857.0485,722.2999,,738.079,725.2397,737.8559,732.5674,4357.617
2024-04-02 14:00:00,580.8212,524.9385,,549.3483,537.8765,584.6746,574.0429,3191.554
2024-04-02 15:00:00,687.8302,623.7125,,640.9567,635.0253,642.1827,643.1545,3773.785
2024-04-02 16:00:00,574.2875,523.0846,,529.062,534.3313,542.3118,541.3401,3192.916
2024-04-02 17:00:00,361.2784,333.4896,,337.2144,344.1015,334.7867,337.004,2029.41
2024-04-02 18:00:00,157.5598,121.102,,125.5201,130.0455,126.1242,127.519,750.9989
2024-04-02 19:00:00,15.51875,15.14375,,15.64122,15.73852,15.86365,16.10915,87.4224
2024-04-02 20:00:00,0,0,,0,0,0,0,-8.472436
2024-04-02 21:00:00,0,0,,0,0,0,0,-8.405295
2024-04-02 22:00:00,0,0,,0,0,0,0,-8.350757
2024-04-02 23:00:00,0,0,,0,0,0,0,-8.419066
2024-04-03 00:00:00,0,0,,0,0,0,0,-8.444759
2024-04-03 01:00:00,0,0,,0,0,0,0,-8.37896
2024-04-03 02:00:00,0,0,,0,0,0,0,-8.327178
2024-04-03 03:00:00,0,0,,0,0,0,0,-8.319564
2024-04-03 04:00:00,0.0974508,0,,0,0,0,0,-8.339952
2024-04-03 05:00:00,0,0,,0,0,0,0,-8.311132
2024-04-03 06:00:00,0,0,,0,0,0,0,-8.348611
2024-04-03 07:00:00,8.163965,2.176306,,2.359101,2.285698,0.4531335,0.8255827,0.01908875
2024-04-03 08:00:00,97.24951,87.61444,,92.14712,92.60052,90.99118,93.07128,547.6921
2024-04-03 09:00:00,100.5471,94.41493,,84.10412,86.03539,93.02308,92.80034,578.392
2024-04-03 10:00:00,101.462,91.7192,,93.95953,93.21469,99.39742,99.72029,581.9019
2024-04-03 11:00:00,277.9403,261.9837,,273.9444,268.8437,172.907,279.9468,1527.215
2024-04-03 12:00:00,764.8067,314.8205,,368.5154,419.1319,584.7583,426.3114,2579.461
2024-04-03 13:00:00,940.6006,742.4258,,704.8849,687.8953,733.3353,736.9049,4462.996
2024-04-03 14:00:00,830.5459,700.2563,,731.3632,726.9254,712.9647,708.4515,4195.5
2024-04-03 15:00:00,732.5533,564.6055,,580.7912,563.7376,636.5033,616.8167,3567.537
2024-04-03 16:00:00,696.8934,648.1396,,658.4933,666.0802,680.9104,675.5165,3965.233
2024-04-03 17:00:00,444.2601,415.3971,,424.9565,434.612,433.3196,427.302,2551.649
2024-04-03 18:00:00,190.0683,139.3189,,145.4117,153.6169,146.1067,147.2524,869.4713
2024-04-03 19:00:00,14.88363,14.68022,,14.50209,15.31822,14.64546,15.13143,82.63187
2024-04-03 20:00:00,0,0,,0,0,0,0,-8.458146
2024-04-03 21:00:00,0,0,,0,0,0,0,-8.442632
2024-04-03 22:00:00,0,0,,0,0,0,0,-8.524952
2024-04-03 23:00:00,0,0,,0,0,0,0,-8.485457
2024-04-04 00:00:00,0,0,,0,0,0,0,-8.479923
2024-04-04 01:00:00,0,0,,0,0,0,0,-8.435259
2024-04-04 02:00:00,0,0,,0,0,0,0,-8.474218
2024-04-04 03:00:00,0,0,,0,0,0,0,-8.512236
2024-04-04 04:00:00,0,0,,0,0,0,0,-8.458293
2024-04-04 05:00:00,0,0,,0,0,0,0,-8.358716
2024-04-04 06:00:00,0.07431455,0,,0,0,0,0,-8.410912
2024-04-04 07:00:00,28.10587,16.17098,,20.39279,26.35846,21.21239,21.3677,112.8685
2024-04-04 08:00:00,182.7234,146.9104,,163.1166,153.7859,179.756,179.9755,992.3883
2024-04-04 09:00:00,161.7467,153.8512,100.7563,161.2748,158.9548,168.2323,168.4449,941.0165
2024-04-04 10:00:00,347.0662,322.764,319.2741,344.5591,262.5988,364.8995,294.1236,1834.337
2024-04-04 11:00:00,581.7424,530.0877,523.3363,518.3307,523.6679,555.4714,367.2745,3008.38
2024-04-04 12:00:00,387.1881,327.944,327.0338,332.3074,331.3499,346.8579,345.9013,2053.624
2024-04-04 13:00:00,261.8039,248.7401,246.1542,257.3902,255.4881,265.7486,265.7075,1557.184
2024-04-04 14:00:00,461.369,377.1205,375.302,379.3958,379.3846,382.8227,384.8313,2299.159
2024-04-04 15:00:00,459.7032,414.9807,402.4688,423.8832,418.1262,423.245,427.4129,2508.456
2024-04-04 16:00:00,304.5591,269.5173,279.4174,260.9828,267.1835,275.9411,273.8711,1648.453
2024-04-04 17:00:00,307.2498,229.6552,217.6064,260.0966,285.883,293.7985,287.8854,1619.728
2024-04-04 18:00:00,214.6584,157.4039,149.7497,151.0936,167.5821,155.8013,157.8268,973.2959
2024-04-04 19:00:00,10.45575,11.07604,10.52872,10.71956,12.06667,10.31063,11.24705,59.89072
2024-04-04 20:00:00,0,0,0,0,0,0,0,-8.400142
2024-04-04 21:00:00,0,0,0,0,0,0,0,-8.440337
2024-04-04 22:00:00,0,0,0,0,0,0,0,-8.466493
2024-04-04 23:00:00,0,0,0,0,0,0,0,-8.480242
2024-04-05 00:00:00,0,0,0,0,0,0,0,-8.4553
2024-04-05 01:00:00,0,0,0,0,0,0,0,-8.456717
2024-04-05 02:00:00,0,0,0,0,0,0,0,-8.455797
2024-04-05 03:00:00,0,0,0,0,0,0,0,-8.437541
2024-04-05 04:00:00,0,0,0,0,0,0,0,-8.384385
2024-04-05 05:00:00,0,0,0,0,0,0,0,-8.36122
2024-04-05 06:00:00,0.05973993,0,0,0,0,0,0,-8.382055
2024-04-05 07:00:00,50.22376,27.82838,23.75866,31.52644,24.83744,35.04414,33.94172,176.2975
2024-04-05 08:00:00,271.9827,233.9101,224.9439,261.0244,240.0291,275.4569,282.7865,1540.436
2024-04-05 09:00:00,529.64,524.7659,525.5728,547.226,533.3677,567.8969,581.371,3318.55
2024-04-05 10:00:00,767.8232,750.199,754.8276,686.9787,760.8962,791.8665,798.5034,4643.414
2024-04-05 11:00:00,947.5385,823.2209,824.9528,,832.9204,832.9271,832.9456,4975.572
2024-04-05 12:00:00,1038.897,789.7492,794.5752,,796.3536,803.5907,792.6564,4745.611
2024-04-05 13:00:00,1086.382,832.7095,827.296,,832.8572,832.9949,832.9164,4991.51
2024-04-05 14:00:00,1033.108,828.6315,832.8364,,810.5001,801.3546,802.1195,4882.783
2024-04-05 15:00:00,932.8311,730.7847,713.9716,,730.4506,790.4525,745.911,4436.826
2024-04-05 16:00:00,399.8177,320.2552,316.6736,,328.0319,363.7353,347.8226,2046.299
2024-04-05 17:00:00,346.1921,327.4193,306.0591,,338.686,330.5739,308.2618,1978.914
2024-04-05 18:00:00,212.7764,151.3046,140.4344,,168.073,157.1943,158.7457,941.2856
2024-04-05 19:00:00,15.08418,11.47032,10.96161,,12.46014,11.16615,11.57424,62.36555
2024-04-05 20:00:00,0,0,0,,0,0,0,-8.344077
2024-04-05 21:00:00,0,0,0,,0,0,0,-8.36602
2024-04-05 22:00:00,0,0,0,,0,0,0,-8.401775
2024-04-05 23:00:00,0,0,0,,0,0,0,-8.434943
2024-04-06 00:00:00,0,0,0,,0,0,0,-8.359426
2024-04-06 01:00:00,0,0,0,,0,0,0,-8.294574
2024-04-06 02:00:00,0,0,0,,0,0,0,-8.312301
2024-04-06 03:00:00,0,0,0,,0,0,0,-8.316843
2024-04-06 04:00:00,0,0,0,,0,0,0,-8.36209
2024-04-06 05:00:00,0,0,0,,0,0,0,-8.349751
2024-04-06 06:00:00,0.1055237,0,0,,0.07944907,0,0,-8.296332
2024-04-06 07:00:00,51.82502,28.81045,24.1348,,26.5942,34.94366,33.59578,178.8354
2024-04-06 08:00:00,276.257,238.9521,229.4337,,243.9118,277.4154,287.0675,1568.425
2024-04-06 09:00:00,534.7363,529.6236,529.352,,538.2206,574.8296,588.1577,3352.572
2024-04-06 10:00:00,767.2338,757.1721,759.8624,,766.9317,797.653,802.9326,4679.277
2024-04-06 11:00:00,943.124,833.0361,832.902,,833.0045,832.9323,832.9344,4994.457
2024-04-06 12:00:00,1050.697,833.0085,832.9083,,832.8722,832.893,832.8239,4993.494
2024-04-06 13:00:00,1084.172,832.8213,832.9952,,833.0521,832.8373,832.9515,4992.267
2024-04-06 14:00:00,1038.255,832.9814,832.9764,,832.9608,832.9041,833.0108,4990.293
