Sarah,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA,"Eaton Power Xpert 1670 1, Real power","Eaton Power Xpert 1670 2, Real power","Eaton Power Xpert 1670 3, Real power",Production meter active power
,W/m²,kW,kW,kW,kW
2024-04-01 00:00:00,0,0,0,0,
2024-04-01 01:00:00,0,0,0,0,
2024-04-01 02:00:00,0,0,0,0,
2024-04-01 03:00:00,0,0,0,0,
2024-04-01 04:00:00,0,0,0,0,
2024-04-01 05:00:00,0,0,0,0,
2024-04-01 06:00:00,0,0,0,0,
2024-04-01 07:00:00,21.35575,34.01627,34.46693,33.10748,
2024-04-01 08:00:00,128.1223,271.3615,268.1068,273.9359,
2024-04-01 09:00:00,274.6975,545.0114,546.4443,547.876,
2024-04-01 10:00:00,406.762,783.6511,810.1459,792.7601,
2024-04-01 11:00:00,495.5607,881.9791,909.9796,876.9088,
2024-04-01 12:00:00,737.4567,1242.299,1246.356,1232.765,
2024-04-01 13:00:00,487.8311,849.6026,877.3224,851.8588,
2024-04-01 14:00:00,621.7673,1082.993,1132.659,1083.921,
2024-04-01 15:00:00,584.8671,1048.12,1104.472,1060.816,
2024-04-01 16:00:00,596.1146,1012.751,1076.685,1031.032,
2024-04-01 17:00:00,341.4972,589.4906,620.9033,586.4588,
2024-04-01 18:00:00,133.4307,183.9351,204.8425,170.8854,
2024-04-01 19:00:00,11.11159,3.888438,2.966815,2.092387,
2024-04-01 20:00:00,0.001253731,0,0,0,
2024-04-01 21:00:00,0,0,0,0,
2024-04-01 22:00:00,0,0,0,0,
2024-04-01 23:00:00,0,0,0,0,
2024-04-02 00:00:00,0,0,0,0,
2024-04-02 01:00:00,0,0,0,0,
2024-04-02 02:00:00,0,0,0,0,
2024-04-02 03:00:00,0,0,0,0,
2024-04-02 04:00:00,0,0,0,0,
2024-04-02 05:00:00,0,0,0,0,
2024-04-02 06:00:00,0.04391668,0,0,0,
2024-04-02 07:00:00,20.46267,34.29625,32.7059,24.88285,
2024-04-02 08:00:00,84.02093,173.1409,169.984,160.6884,
2024-04-02 09:00:00,333.1957,622.7825,621.0024,643.525,
2024-04-02 10:00:00,424.8949,778.8538,791.3264,775.0875,
2024-04-02 11:00:00,588.1843,1034.659,1053.554,1025.067,
2024-04-02 12:00:00,648.448,1117.5,1170.281,1159.56,
2024-04-02 13:00:00,787.0544,1277.952,1343.248,1324.202,
2024-04-02 14:00:00,729.2263,1265.212,1314.329,1259.876,
2024-04-02 15:00:00,531.408,936.4036,965.7844,927.4291,
2024-04-02 16:00:00,356.231,637.9509,639.9308,597.9741,
2024-04-02 17:00:00,175.8955,302.3976,316.5268,301.525,
2024-04-02 18:00:00,96.63613,150.7241,156.4654,145.4701,
2024-04-02 19:00:00,13.50056,10.46696,10.24166,9.744387,
2024-04-02 20:00:00,0.01490278,0,0,0,
2024-04-02 21:00:00,0.02777778,0,0,0,
2024-04-02 22:00:00,0.02222222,0,0,0,
2024-04-02 23:00:00,0,0,0,0,
2024-04-03 00:00:00,0,0,0,0,
2024-04-03 01:00:00,0,0,0,0,
2024-04-03 02:00:00,0,0,0,0,
2024-04-03 03:00:00,0,0,0,0,
2024-04-03 04:00:00,0,0,0,0,
2024-04-03 05:00:00,0,0,0,0,
2024-04-03 06:00:00,0,0,0,0,
2024-04-03 07:00:00,4.074039,0,0,1.950481,
2024-04-03 08:00:00,45.92867,91.40862,95.36864,92.04124,
2024-04-03 09:00:00,93.65636,190.4483,191.5203,186.7443,
2024-04-03 10:00:00,66.60313,106.1069,113.0315,100.3909,
2024-04-03 11:00:00,97.16761,195.1073,198.8161,177.667,
2024-04-03 12:00:00,334.8707,610.3081,611.283,593.7109,
2024-04-03 13:00:00,268.981,500.8421,527.4971,510.3906,
2024-04-03 14:00:00,255.586,445.6015,469.7201,444.26,
2024-04-03 15:00:00,69.39324,160.4485,164.5613,153.217,
2024-04-03 16:00:00,274.4876,578.7206,615.0907,587.5267,
2024-04-03 17:00:00,416.0422,738.2183,774.6317,719.2952,
2024-04-03 18:00:00,152.4214,210.3432,240.8363,201.8756,
2024-04-03 19:00:00,14.43437,5.238675,7.36353,4.855288,
2024-04-03 20:00:00,0.01866666,0,0,0,
2024-04-03 21:00:00,0,0,0,0,
2024-04-03 22:00:00,0,0,0,0,
2024-04-03 23:00:00,0,0,0,0,
2024-04-04 00:00:00,0,0,0,0,
2024-04-04 01:00:00,0,0,0,0,
2024-04-04 02:00:00,0,0,0,0,
2024-04-04 03:00:00,0,0,0,0,
2024-04-04 04:00:00,0,0,0,0,
2024-04-04 05:00:00,0,0,0,0,
2024-04-04 06:00:00,0.01855556,0,0,0,
2024-04-04 07:00:00,59.81072,87.17654,67.22277,100.5572,
2024-04-04 08:00:00,79.66998,124.5223,121.1333,133.8939,
2024-04-04 09:00:00,164.3112,336.8018,343.676,360.0909,
2024-04-04 10:00:00,581.8367,1096.713,1195.128,1185.328,
2024-04-04 11:00:00,677.8409,1205.411,1312.302,1265.51,
2024-04-04 12:00:00,751.289,1123.598,1163.376,1282.623,
2024-04-04 13:00:00,458.4927,834.0273,826.8694,783.5209,
2024-04-04 14:00:00,196.884,398.7932,412.4937,409.4792,
2024-04-04 15:00:00,434.9067,701.9232,755.8694,670.9554,
2024-04-04 16:00:00,198.2148,365.6118,390.6176,389.639,
2024-04-04 17:00:00,244.9085,408.2887,473.6991,450.5368,
2024-04-04 18:00:00,99.46733,186.132,218.9751,187.578,
2024-04-04 19:00:00,8.977703,4.628071,2.992167,4.292145,
2024-04-04 20:00:00,0.01141667,0,0,0,
2024-04-04 21:00:00,0,0,0,0,
2024-04-04 22:00:00,0,0,0,0,
2024-04-04 23:00:00,0,0,0,0,
2024-04-05 00:00:00,0,0,0,0,
2024-04-05 01:00:00,0,0,0,0,
2024-04-05 02:00:00,0,0,0,0,
2024-04-05 03:00:00,0,0,0,0,
2024-04-05 04:00:00,0,0,0,0,
2024-04-05 05:00:00,0,0,0,0,
2024-04-05 06:00:00,0,0,0,0,
2024-04-05 07:00:00,47.23402,71.98941,29.04881,77.92964,
2024-04-05 08:00:00,237.4941,475.9658,406.0659,491.9716,
2024-04-05 09:00:00,466.2669,959.8914,935.7729,975.0179,
2024-04-05 10:00:00,679.0044,1319.82,1362.744,1345.673,
2024-04-05 11:00:00,850.2536,1542.493,1615.337,1588.992,
2024-04-05 12:00:00,903.8641,1349.464,1467.73,1581.855,
2024-04-05 13:00:00,935.2995,1554.613,1561.967,1474.671,
2024-04-05 14:00:00,839.5919,1425.406,1520.322,1516.933,
2024-04-05 15:00:00,504.4933,800.9883,908.498,912.8759,
2024-04-05 16:00:00,419.3578,861.2995,863.0743,785.5302,
2024-04-05 17:00:00,121.2208,189.1311,199.5208,192.9199,
2024-04-05 18:00:00,45.87592,67.99495,52.48995,57.02875,
2024-04-05 19:00:00,12.07893,6.144654,1.694407,5.874271,
2024-04-05 20:00:00,0.02013889,0,0,0,
2024-04-05 21:00:00,0,0,0,0,
2024-04-05 22:00:00,0,0,0,0,
2024-04-05 23:00:00,0,0,0,0,
2024-04-06 00:00:00,0,0,0,0,
2024-04-06 01:00:00,0,0,0,0,
2024-04-06 02:00:00,0,0,0,0,
2024-04-06 03:00:00,0,0,0,0,
2024-04-06 04:00:00,0,0,0,0,
2024-04-06 05:00:00,0,0,0,0,
2024-04-06 06:00:00,0.1146888,0,0,0,
2024-04-06 07:00:00,49.67149,70.42168,30.64619,69.50831,
2024-04-06 08:00:00,239.3401,478.1666,416.851,497.7005,
2024-04-06 09:00:00,469.1873,966.4163,948.8822,988.5883,
2024-04-06 10:00:00,672.8591,1339.476,1336.675,1338.544,
2024-04-06 11:00:00,790.7565,1476.752,1519.995,1489.422,
2024-04-06 12:00:00,948.7625,1657.958,1667.222,1670.397,
2024-04-06 13:00:00,976.5742,1669.016,1670.957,1672.016,
2024-04-06 14:00:00,923.1788,1614.818,1668.131,1646.855,
2024-04-06 15:00:00,794.952,1430.965,1519.143,1465.984,
2024-04-06 16:00:00,594.8772,1125.696,1180.323,1131.017,
2024-04-06 17:00:00,315.8452,712.9731,695.5319,659.9478,
2024-04-06 18:00:00,148.1751,251.542,261.8353,245.6358,
2024-04-06 19:00:00,18.74956,8.037647,9.100058,7.609364,
2024-04-06 20:00:00,0.009361112,0,0,0,
2024-04-06 21:00:00,0,0,0,0,
2024-04-06 22:00:00,0,0,0,0,
2024-04-06 23:00:00,0,0,0,0,
2024-04-07 00:00:00,0,0,0,0,
2024-04-07 01:00:00,0,0,0,0,
2024-04-07 02:00:00,0,0,0,0,
2024-04-07 03:00:00,0,0,0,0,
2024-04-07 04:00:00,0,0,0,0,
2024-04-07 05:00:00,0,0,0,0,
2024-04-07 06:00:00,0.2111111,0,0,0,
