Four Oaks,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA,"Eaton Power Expert 1670 1, Real power","Eaton Power Expert 1670 2, Real power","Eaton Power Expert 1670 3, Real power",Production meter active power
,W/m²,kW,kW,kW,kW
2024-04-01 00:00:00,0,0,0,0,-7.770784
2024-04-01 01:00:00,0,0,0,0,-7.791753
2024-04-01 02:00:00,0,0,0,0,-7.817259
2024-04-01 03:00:00,0,0,0,0,-7.876133
2024-04-01 04:00:00,0,0,0,0,-7.781562
2024-04-01 05:00:00,0,0,0,0,-7.829654
2024-04-01 06:00:00,0.06354167,0,0,0,-7.843049
2024-04-01 07:00:00,49.87125,72.94296,60.87029,65.46194,186.3139
2024-04-01 08:00:00,213.1431,360.6478,271.0102,336.2898,953.7177
2024-04-01 09:00:00,340.1581,558.0237,416.9431,534.2662,1490.442
2024-04-01 10:00:00,384.6454,714.0664,546.9788,691.0287,1921.068
2024-04-01 11:00:00,569.1423,973.7798,757.2821,941.291,2675.385
2024-04-01 12:00:00,771.6832,1202.358,888.1813,1161.618,3254.079
2024-04-01 13:00:00,832.1167,1371.426,951.7822,1349.601,3629.004
2024-04-01 14:00:00,514.6721,846.8095,678.2293,823.0297,2334.875
2024-04-01 15:00:00,513.6702,844.6216,681.4274,839.9225,2343.829
2024-04-01 16:00:00,533.4587,871.4318,702.6354,861.7101,2440.465
2024-04-01 17:00:00,252.9875,392.0834,307.4483,398.4128,1097.928
2024-04-01 18:00:00,109.924,131.167,111.8532,145.4169,383.572
2024-04-01 19:00:00,10.94708,4.329028,3.955903,3.6253,3.203594
2024-04-01 20:00:00,0.009527777,0,0,0,-7.755705
2024-04-01 21:00:00,0,0,0,0,-7.697249
2024-04-01 22:00:00,0,0,0,0,-7.694716
2024-04-01 23:00:00,0,0,0,0,-7.703793
2024-04-02 00:00:00,0,0,0,0,-7.748115
2024-04-02 01:00:00,0,0,0,0,-7.807234
2024-04-02 02:00:00,0,0,0,0,-7.818013
2024-04-02 03:00:00,0,0,0,0,-7.844741
2024-04-02 04:00:00,0,0,0,0,-7.860765
2024-04-02 05:00:00,0,0,0,0,-7.723677
2024-04-02 06:00:00,0.01269445,0,0,0,-7.818365
2024-04-02 07:00:00,22.40704,21.27343,29.24858,24.99001,81.87173
2024-04-02 08:00:00,153.9821,276.2819,210.2049,264.907,741.0411
2024-04-02 09:00:00,476.2981,804.8733,613.8052,761.0529,2177.951
2024-04-02 10:00:00,397.685,662.2762,521.7083,629.8736,1794.3
2024-04-02 11:00:00,653.0679,1097.04,851.8346,1049.708,2976.724
2024-04-02 12:00:00,941.9368,1497.693,992.1986,1436.606,3879.759
2024-04-02 13:00:00,929.0632,1462.366,951.4069,1392.174,3758.36
2024-04-02 14:00:00,931.1102,1484.526,984.3843,1444.468,3870.633
2024-04-02 15:00:00,648.1877,1074.39,865.424,1057.087,2976.86
2024-04-02 16:00:00,561.0457,939.594,769.3143,941.4417,2656.536
2024-04-02 17:00:00,271.8295,402.9863,321.654,412.3185,1156.112
2024-04-02 18:00:00,119.4197,161.1642,131.3441,168.5613,461.6096
2024-04-02 19:00:00,15.00915,5.951035,5.452988,8.422213,12.65642
2024-04-02 20:00:00,0,0,0,0,-7.736074
2024-04-02 21:00:00,0,0,0,0,-7.656968
2024-04-02 22:00:00,0,0,0,0,-7.642272
2024-04-02 23:00:00,0,0,0,0,-7.743293
2024-04-03 00:00:00,0,0,0,0,-7.791954
2024-04-03 01:00:00,0,0,0,0,-7.749495
2024-04-03 02:00:00,0,0,0,0,-7.761686
2024-04-03 03:00:00,0,0,0,0,-7.777836
2024-04-03 04:00:00,0,0,0,0,-7.801375
2024-04-03 05:00:00,0,0,0,0,-7.757302
2024-04-03 06:00:00,0,0,0,0,-7.725065
2024-04-03 07:00:00,2.034903,1.058933,0.9658755,0,-6.37993
2024-04-03 08:00:00,48.99313,76.67628,66.97887,78.49023,222.1724
2024-04-03 09:00:00,76.96017,139.3311,108.2061,131.0695,377.5903
2024-04-03 10:00:00,77.3538,122.4655,97.38393,114.2774,330.8284
2024-04-03 11:00:00,142.5029,250.0269,193.158,241.401,676.9566
2024-04-03 12:00:00,137.1002,235.2572,182.0912,228.9662,644.3596
2024-04-03 13:00:00,97.70356,170.5868,132.5493,165.6268,460.9916
2024-04-03 14:00:00,190.4039,331.8526,254.7613,322.5893,907.744
2024-04-03 15:00:00,118.6483,223.3076,166.8294,218.4528,597.0151
2024-04-03 16:00:00,232.6107,405.2518,307.7956,393.9038,1106.506
2024-04-03 17:00:00,217.1174,361.0475,272.52,355.0874,983.8385
2024-04-03 18:00:00,126.6608,183.8879,146.4941,192.0804,521.282
2024-04-03 19:00:00,15.53517,6.127337,5.820852,6.785792,11.84933
2024-04-03 20:00:00,0.003668195,0,0,0,-7.983626
2024-04-03 21:00:00,0,0,0,0,-7.908392
2024-04-03 22:00:00,0,0,0,0,-8.021327
2024-04-03 23:00:00,0,0,0,0,-8.202039
2024-04-04 00:00:00,0,0,0,0,-8.112568
2024-04-04 01:00:00,0,0,0,0,-8.129231
2024-04-04 02:00:00,0,0,0,0,-8.126286
2024-04-04 03:00:00,0,0,0,0,-8.173808
2024-04-04 04:00:00,0,0,0,0,-8.18743
2024-04-04 05:00:00,0,0,0,0,-8.158455
2024-04-04 06:00:00,0.1097222,0,0,0,-8.21704
2024-04-04 07:00:00,75.53989,118.2304,89.49224,94.12006,291.0602
2024-04-04 08:00:00,104.5627,186.58,137.4816,177.415,497.5593
2024-04-04 09:00:00,484.4355,888.4844,645.0704,840.2701,2335.303
2024-04-04 10:00:00,715.6971,1355.863,957.6173,1327.389,3600.72
2024-04-04 11:00:00,876.3089,1519.681,919.8256,1477.146,3887.511
2024-04-04 12:00:00,320.1664,615.3328,417.5679,618.5758,1630.231
2024-04-04 13:00:00,328.2789,565.496,414.7949,551.3822,1532.392
2024-04-04 14:00:00,251.7659,457.4347,336.8776,448.743,1236.543
2024-04-04 15:00:00,506.9676,889.0626,643.4919,855.8197,2399.183
2024-04-04 16:00:00,414.4445,672.2113,526.1843,682.8335,1888.101
2024-04-04 17:00:00,219.0212,375.5601,275.1214,387.1935,1053.647
2024-04-04 18:00:00,107.8972,161.2706,126.4967,169.0827,452.7707
2024-04-04 19:00:00,19.10401,9.50427,11.1072,8.355147,25.30633
2024-04-04 20:00:00,0,0,0,0,-7.915956
2024-04-04 21:00:00,0,0,0,0,-7.91577
2024-04-04 22:00:00,0,0,0,0,-8.020737
