Red Oak Solar Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2024-04-01 00:00:00,0,0,0,0,0,0,0,-8.7218
2024-04-01 01:00:00,0,0,0,0,0,0,0,-8.725142
2024-04-01 02:00:00,0,0,0,0,0,0,0,-8.737639
2024-04-01 03:00:00,0,0,0,0,0,0,0,-8.762882
2024-04-01 04:00:00,0,0,0,0,0,0,0,-8.596446
2024-04-01 05:00:00,0,0,0,0,0,0,0,-8.678141
2024-04-01 06:00:00,0.3485379,0,0,0,0,0,0,-8.641431
2024-04-01 07:00:00,37.10559,24.06189,24.83922,25.38574,26.01667,26.56548,25.73255,147.4395
2024-04-01 08:00:00,197.6597,171.1908,179.1756,179.1873,184.1507,189.2526,182.7714,1103.119
2024-04-01 09:00:00,434.482,388.9037,400.6678,396.7899,407.766,417.2827,405.4632,2463.739
2024-04-01 10:00:00,508.6396,462.4667,472.9109,476.5336,492.0659,494.6118,482.7358,2895.301
2024-04-01 11:00:00,587.8355,528.104,546.449,550.824,563.3307,567.2739,554.5157,3348.727
2024-04-01 12:00:00,697.5497,593.8648,609.9751,615.4692,627.9678,631.5691,623.6395,3793.885
2024-04-01 13:00:00,775.9227,666.6431,679.4463,680.4064,691.1824,700.2915,691.9996,4126.444
2024-04-01 14:00:00,605.4369,528.0197,546.0891,560.2042,578.7446,574.9064,565.0244,3370.652
2024-04-01 15:00:00,701.7394,608.7122,627.2234,642.4495,653.9246,662.1804,648.5836,3873.7
2024-04-01 16:00:00,603.3571,534.0159,559.7678,572.2841,579.1516,581.8527,586.2244,3482.052
2024-04-01 17:00:00,375.7101,316.206,331.9547,356.1154,354.8155,361.2423,360.0688,2097.108
2024-04-01 18:00:00,139.9222,99.30045,105.5557,120.0618,108.9747,120.3696,122.1863,675.8548
2024-04-01 19:00:00,4.265728,4.025996,4.467401,4.50228,4.420142,5.092515,5.01741,19.99451
2024-04-01 20:00:00,0,0,0,0,0,0,0,-8.753
2024-04-01 21:00:00,0,0,0,0,0,0,0,-8.686691
2024-04-01 22:00:00,0,0,0,0,0,0,0,-8.655626
2024-04-01 23:00:00,0,0,0,0,0,0,0,-8.688954
2024-04-02 00:00:00,0,0,0,0,0,0,0,-8.752488
2024-04-02 01:00:00,0,0,0,0,0,0,0,-8.757604
2024-04-02 02:00:00,0,0,0,0,0,0,0,-8.778983
2024-04-02 03:00:00,0,0,0,0,0,0,0,-8.771985
2024-04-02 04:00:00,0,0,0,0,0,0,0,-8.772863
2024-04-02 05:00:00,0,0,0,0,0,0,0,-8.66156
2024-04-02 06:00:00,0.05554889,0,0,0,0,0,0,-8.614661
2024-04-02 07:00:00,27.39728,16.85532,17.46228,17.87046,18.26073,18.53956,18.12843,101.193
2024-04-02 08:00:00,120.5295,102.9486,108.6419,109.1043,113.3154,112.8126,110.7001,665.9859
2024-04-02 09:00:00,423.089,384.0872,395.7825,389.4913,397.7602,407.0306,396.5825,2426.046
2024-04-02 10:00:00,528.6633,472.0264,482.9425,489.9148,490.0274,509.0291,496.5344,2964.262
2024-04-02 11:00:00,608.5555,544.8365,565.0298,559.3082,555.285,591.2893,576.3733,3391.451
2024-04-02 12:00:00,667.9482,585.7833,585.8224,581.6354,590.3079,625.4236,608.7347,3598.983
2024-04-02 13:00:00,892.2016,777.4254,792.7429,793.95,791.533,801.3835,792.1682,4758.038
2024-04-02 14:00:00,751.5886,645.7087,638.7247,658.7861,666.8679,664.7427,659.1682,3924.376
2024-04-02 15:00:00,693.25,605.951,619.0807,626.8676,633.5164,650.9728,647.3519,3801.849
2024-04-02 16:00:00,408.6785,342.7344,365.2524,376.2881,404.3961,386.2215,378.751,2258.099
2024-04-02 17:00:00,161.5638,139.9189,144.0217,149.0291,150.9415,154.3801,151.0322,894.7127
2024-04-02 18:00:00,110.0892,90.23404,93.40721,97.70889,97.21069,100.4109,99.00703,579.4255
2024-04-02 19:00:00,7.864454,6.991233,7.345311,7.729821,7.813114,8.176661,7.972659,38.43174
2024-04-02 20:00:00,0,0,0,0,0,0,0,-8.774332
2024-04-02 21:00:00,0,0,0,0,0,0,0,-8.662939
2024-04-02 22:00:00,0,0,0,0,0,0,0,-8.704273
2024-04-02 23:00:00,0,0,0,0,0,0,0,-8.728319
2024-04-03 00:00:00,0,0,0,0,0,0,0,-8.751711
2024-04-03 01:00:00,0,0,0,0,0,0,0,-8.685264
2024-04-03 02:00:00,0,0,0,0,0,0,0,-8.691656
2024-04-03 03:00:00,0,0,0,0,0,0,0,-8.722304
2024-04-03 04:00:00,0,0,0,0,0,0,0,-8.722441
2024-04-03 05:00:00,0,0,0,0,0,0,0,-8.621484
2024-04-03 06:00:00,0,0,0,0,0,0,0,-8.691492
2024-04-03 07:00:00,3.859313,0,0,0,0,0,0,-8.609068
2024-04-03 08:00:00,52.93537,37.53104,41.08476,41.96238,44.16998,44.41189,42.89247,249.0908
2024-04-03 09:00:00,125.0447,102.4787,110.1358,111.9049,115.8677,116.5954,114.7875,687.9122
2024-04-03 10:00:00,112.6556,99.26133,103.2097,105.6705,108.6419,109.236,107.4419,638.9934
2024-04-03 11:00:00,89.72272,80.28372,82.25854,83.01551,84.57182,87.49312,85.03604,508.9124
2024-04-03 12:00:00,149.1935,135.0804,139.2935,142.9617,146.7113,146.9908,144.4805,865.6171
2024-04-03 13:00:00,226.9777,195.3371,211.1991,228.9693,232.6151,238.3763,232.8666,1310.738
2024-04-03 14:00:00,254.2132,222.8965,230.842,254.8841,269.6873,246.0107,245.1965,1480.48
2024-04-03 15:00:00,231.9693,205.8452,214.9998,218.8604,222.8441,223.5709,219.7884,1328.341
2024-04-03 16:00:00,171.1766,153.6716,161.8201,162.8228,166.4867,168.4387,165.0076,985.4036
2024-04-03 17:00:00,328.6993,277.4296,284.396,311.0298,326.8633,323.5236,315.8474,1774.627
2024-04-03 18:00:00,166.4301,121.5792,127.2701,136.4646,133.8771,145.5165,145.2174,821.8795
2024-04-03 19:00:00,10.93371,7.326419,7.861993,8.249786,7.322821,9.151212,9.220656,42.26419
2024-04-03 20:00:00,0,0,0,0,0,0,0,-8.667103
2024-04-03 21:00:00,0,0,0,0,0,0,0,-8.685315
2024-04-03 22:00:00,0,0,0,0,0,0,0,-8.748324
2024-04-03 23:00:00,0,0,0,0,0,0,0,-8.762321
2024-04-04 00:00:00,0,0,0,0,0,0,0,-8.770795
2024-04-04 01:00:00,0,0,0,0,0,0,0,-8.774558
2024-04-04 02:00:00,0,0,0,0,0,0,0,-8.77044
2024-04-04 03:00:00,0,0,0,0,0,0,0,-8.802856
2024-04-04 04:00:00,0,0,0,0,0,0,0,-8.758061
2024-04-04 05:00:00,0,0,0,0,0,0,0,-8.647935
2024-04-04 06:00:00,0.1192931,0,0,0,0,0,0,-8.628116
2024-04-04 07:00:00,47.22995,39.04436,38.01325,43.37983,44.11303,41.3151,41.63614,237.4941
2024-04-04 08:00:00,157.2999,135.2407,136.5407,138.2426,140.5479,147.8317,140.6206,849.7669
2024-04-04 09:00:00,85.80195,81.11082,83.36116,84.95885,86.8541,88.80994,86.60248,516.2329
2024-04-04 10:00:00,488.696,456.0632,456.7099,452.8301,471.5017,491.8913,468.6642,2850.664
2024-04-04 11:00:00,665.3436,620.5597,601.9926,588.5155,598.5962,586.9883,588.7576,3623.902
2024-04-04 12:00:00,798.7764,558.748,628.8245,656.3646,665.5822,606.6811,626.364,3807.92
2024-04-04 13:00:00,533.5732,422.3769,429.6485,441.4155,445.3883,463.7595,445.0529,2632.893
2024-04-04 14:00:00,350.6233,313.6576,323.0622,330.1848,336.092,343.1151,334.7551,1999.964
2024-04-04 15:00:00,541.0391,446.2454,472.1095,459.2739,474.6499,474.2026,444.8874,2841.023
2024-04-04 16:00:00,339.5655,345.6799,340.3329,361.8795,379.3787,328.5661,365.179,2126.943
2024-04-04 17:00:00,153.9173,129.1586,137.4746,156.4497,159.8536,162.7382,159.8058,888.1427
2024-04-04 18:00:00,176.4919,125.2208,129.4242,149.6758,135.0508,150.9417,153.1764,852.5842
2024-04-04 19:00:00,12.64245,9.554455,10.35586,10.75436,10.30322,11.85654,11.63989,57.5588
2024-04-04 20:00:00,0,0,0,0,0,0,0,-8.702695
2024-04-04 21:00:00,0,0,0,0,0,0,0,-8.680923
2024-04-04 22:00:00,0,0,0,0,0,0,0,-8.658104
2024-04-04 23:00:00,0,0,0,0,0,0,0,-8.672319
2024-04-05 00:00:00,0,0,0,0,0,0,0,-8.662206
2024-04-05 01:00:00,0,0,0,0,0,0,0,-8.669476
2024-04-05 02:00:00,0,0,0,0,0,0,0,-8.685161
2024-04-05 03:00:00,0,0,0,0,0,0,0,-8.691644
2024-04-05 04:00:00,0,0,0,0,0,0,0,-8.619753
2024-04-05 05:00:00,0,0,0,0,0,0,0,-8.595416
2024-04-05 06:00:00,0.2424225,0,0,0,0,0,0,-8.639113
2024-04-05 07:00:00,71.56271,44.33957,36.50752,42.29208,43.71022,45.50853,43.74794,253.8755
2024-04-05 08:00:00,321.8828,271.6306,276.8929,273.3498,283.8114,295.4724,281.1111,1710.384
2024-04-05 09:00:00,577.7397,545.8177,558.22,550.2207,565.9906,583.6758,562.9624,3407.676
2024-04-05 10:00:00,792.566,747.6741,765.4674,763.8691,777.4917,794.0816,775.9586,4645.631
2024-04-05 11:00:00,939.4293,809.2975,823.1368,821.3307,833.2347,820.0144,816.5782,4953.685
2024-04-05 12:00:00,974.2919,737.5061,709.0719,700.5701,717.9676,734.5237,689.8755,4258.363
2024-04-05 13:00:00,1073.875,826.7667,825.6212,827.5137,827.3233,827.2378,826.5604,4942.533
2024-04-05 14:00:00,1055.519,824.7354,831.9865,826.0378,800.0973,833.1645,833.3558,4920.963
2024-04-05 15:00:00,677.3771,624.7582,663.0164,636.0752,652.6821,615.3439,622.8765,3810.938
2024-04-05 16:00:00,368.0005,396.0257,455.1703,444.4606,438.2159,367.968,407.6481,2480.456
2024-04-05 17:00:00,245.4781,219.8471,221.9691,245.0468,219.7561,242.7723,248.6895,1365.317
2024-04-05 18:00:00,45.07458,38.93775,40.48676,41.36995,41.98235,43.20369,42.01223,245.7021
2024-04-05 19:00:00,5.832408,4.499811,4.906053,4.856256,5.200172,5.385478,4.862826,22.11504
2024-04-05 20:00:00,0,0,0,0,0,0,0,-8.580445
2024-04-05 21:00:00,0,0,0,0,0,0,0,-8.59465
2024-04-05 22:00:00,0,0,0,0,0,0,0,-8.659502
2024-04-05 23:00:00,0,0,0,0,0,0,0,-8.748575
2024-04-06 00:00:00,0,0,0,0,0,0,0,-8.732374
2024-04-06 01:00:00,0,0,0,0,0,0,0,-8.699157
2024-04-06 02:00:00,0,0,0,0,0,0,0,-8.713696
2024-04-06 03:00:00,0,0,0,0,0,0,0,-8.673377
2024-04-06 04:00:00,0,0,0,0,0,0,0,-8.601127
2024-04-06 05:00:00,0,0,0,0,0,0,0,-8.577748
2024-04-06 06:00:00,0.2194023,0,0,0,0,0,0,-8.643237
2024-04-06 07:00:00,76.93902,47.28225,38.9534,44.78114,46.23959,48.63408,46.5738,271.0035
2024-04-06 08:00:00,324.4815,278.6232,281.8946,277.5543,289.5269,299.8759,285.2356,1738.261
2024-04-06 09:00:00,578.0515,551.8415,563.697,555.4429,570.6297,588.1249,567.7623,3437.812
