"Sonne Two, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2023-11-05 22:00:00,0,0,0,0,-4.569117
2023-11-05 23:00:00,0,0,0,0,-4.667274
2023-11-06 00:00:00,0,0,0,0,-4.699405
2023-11-06 01:00:00,0,0,0,0,-4.744708
2023-11-06 02:00:00,0,0,0,0,-4.726676
2023-11-06 03:00:00,0,0,0,0,-4.734612
2023-11-06 04:00:00,0,0,0,0,-4.654435
2023-11-06 05:00:00,0,0,0,0,-4.728316
2023-11-06 06:00:00,0.6756111,1.75,1.75,1.5,1.055597
2023-11-06 07:00:00,132.724,176.25,221.5,128.75,524.3641
2023-11-06 08:00:00,393.8411,706.25,776.75,662.75,2136.545
2023-11-06 09:00:00,614.8474,1145,1210,1117.75,3448.341
2023-11-06 10:00:00,771.8707,1425.75,1480.5,1391.25,4258.155
2023-11-06 11:00:00,851.7615,1541.5,1595.5,1519,4607.706
2023-11-06 12:00:00,860.1562,1555,1601.25,1535.25,4641.332
2023-11-06 13:00:00,791.4163,1455.75,1491.25,1444.5,4347.731
2023-11-06 14:00:00,649.0042,1220.75,1242.75,1220.75,3654.566
2023-11-06 15:00:00,431.2748,807,811,810.5,2415.729
2023-11-06 16:00:00,205.7017,334.25,310.25,338.75,979.037
2023-11-06 17:00:00,6.930235,14.75,13.75,13.75,39.45656
2023-11-06 18:00:00,0,0,0,0,-4.55235
2023-11-06 19:00:00,0,0,0,0,-4.502078
2023-11-06 20:00:00,0,0,0,0,-4.513159
2023-11-06 21:00:00,0,0,0,0,-4.625454
2023-11-06 22:00:00,0,0,0,0,-4.582605
2023-11-06 23:00:00,0,0,0,0,-4.649539
2023-11-07 00:00:00,0,0,0,0,-4.719954
2023-11-07 01:00:00,0,0,0,0,-4.751607
2023-11-07 02:00:00,0,0,0,0,-4.704142
2023-11-07 03:00:00,0,0,0,0,-4.716777
2023-11-07 04:00:00,0,0,0,0,-4.742759
2023-11-07 05:00:00,0,0,0,0,-4.833674
2023-11-07 06:00:00,1.383868,3,3,2.5,4.913041
2023-11-07 07:00:00,125.6011,172.5,200.5,147.75,518.4626
2023-11-07 08:00:00,293.9933,509,550.5,480,1535.092
2023-11-07 09:00:00,600.2584,1105.5,1170.5,1079.25,3333.247
2023-11-07 10:00:00,759.4977,1381.25,1432.5,1344.75,4120.67
2023-11-07 11:00:00,835.5668,1496.5,1544,1470,4465.034
2023-11-07 12:00:00,846.7818,1534.5,1576.25,1514,4575.299
2023-11-07 13:00:00,784.0405,1438,1470,1421.75,4287.755
2023-11-07 14:00:00,633.5692,1189.75,1209.5,1186,3556.465
2023-11-07 15:00:00,428.3326,806.75,810.5,811.75,2414.825
2023-11-07 16:00:00,183.5007,301.5,276.75,305.25,879.4518
2023-11-07 17:00:00,6.217227,11.75,10.5,11,30.1118
2023-11-07 18:00:00,0,0,0,0,-4.581762
2023-11-07 19:00:00,0,0,0,0,-4.561785
2023-11-07 20:00:00,0,0,0,0,-4.63732
2023-11-07 21:00:00,0,0,0,0,-4.557494
2023-11-07 22:00:00,0,0,0,0,-4.592587
2023-11-07 23:00:00,0,0,0,0,-4.63488
2023-11-08 00:00:00,0,0,0,0,-4.738775
2023-11-08 01:00:00,0,0,0,0,-4.740631
2023-11-08 02:00:00,0,0,0,0,-4.770898
2023-11-08 03:00:00,0,0,0,0,-4.750219
2023-11-08 04:00:00,0,0,0,0,-4.722093
2023-11-08 05:00:00,0,0,0,0,-4.696491
2023-11-08 06:00:00,0.5365418,1,1.25,1,-0.9202513
2023-11-08 07:00:00,128.3792,156,196.25,113.75,463.4825
2023-11-08 08:00:00,373.8018,663,732.25,620.25,2007.7
2023-11-08 09:00:00,581.0173,1057.75,1118.5,1030.5,3184.97
2023-11-08 10:00:00,722.6722,1308.5,1355.5,1274.75,3903.836
2023-11-08 11:00:00,821.3223,1467.25,1514,1430.75,4369.1
2023-11-08 12:00:00,818.9047,1482,1558.25,1492.75,4485.571
2023-11-08 13:00:00,750.9598,1373,1405.25,1353,4091.062
2023-11-08 14:00:00,593.1399,1074.25,1077.25,1076,3205.131
2023-11-08 15:00:00,405.231,758.5,761.5,762.25,2269.813
2023-11-08 16:00:00,174.6465,281.25,259.25,285.25,822.5118
2023-11-08 17:00:00,5.125465,10.5,9.5,9.75,26.45374
2023-11-08 18:00:00,0,0,0,0,-4.57635
2023-11-08 19:00:00,0,0,0,0,-4.578457
2023-11-08 20:00:00,0,0,0,0,-4.603697
2023-11-08 21:00:00,0,0,0,0,-4.613144
2023-11-08 22:00:00,0,0,0,0,-4.67819
2023-11-08 23:00:00,0,0,0,0,-4.743356
2023-11-09 00:00:00,0,0,0,0,-4.700945
2023-11-09 01:00:00,0,0,0,0,-4.721823
2023-11-09 02:00:00,0,0,0,0,-4.703026
2023-11-09 03:00:00,0,0,0,0,-4.686897
2023-11-09 04:00:00,0,0,0,0,-4.695271
2023-11-09 05:00:00,0,0,0,0,-4.702869
2023-11-09 06:00:00,0.2029602,0.5,0.5,0.5,-2.988755
2023-11-09 07:00:00,54.18129,77.25,87,72.75,235.0377
2023-11-09 08:00:00,219.8253,377,401,368.75,1140.558
2023-11-09 09:00:00,443.299,842.75,900.25,841.25,2569.94
2023-11-09 10:00:00,739.3632,1348.25,1398.5,1313.75,4025.099
2023-11-09 11:00:00,824.272,1472.75,1519.5,1443,4390.905
2023-11-09 12:00:00,809.5732,1442.25,1470,1393.25,4280.825
2023-11-09 13:00:00,688.615,1249.5,1285.25,1236.25,3736.251
2023-11-09 14:00:00,595.7943,1102.25,1121.5,1098.75,3297.224
2023-11-09 15:00:00,289.9091,538,537.75,536.5,1603.139
2023-11-09 16:00:00,130.0411,207.75,196.5,212.75,614.0141
2023-11-09 17:00:00,2.256885,4.75,4.75,4.75,10.31153
2023-11-09 18:00:00,0,0,0,0,-4.55514
2023-11-09 19:00:00,0,0,0,0,-4.56166
2023-11-09 20:00:00,0,0,0,0,-4.532555
2023-11-09 21:00:00,0.01101598,0,0,0,-4.5258
2023-11-09 22:00:00,0,0,0,0,-4.6212
2023-11-09 23:00:00,0,0,0,0,-4.615829
2023-11-10 00:00:00,0,0,0,0,-4.688595
2023-11-10 01:00:00,0,0,0,0,-4.797418
2023-11-10 02:00:00,0,0,0,0,-4.835845
2023-11-10 03:00:00,0,0,0,0,-4.857618
2023-11-10 04:00:00,0,0,0,0,-4.853299
2023-11-10 05:00:00,0,0,0,0,-4.741175
2023-11-10 06:00:00,0.4358692,0.75,0.75,0.75,-2.263076
2023-11-10 07:00:00,17.51895,31,33,31.5,93.61305
2023-11-10 08:00:00,48.67039,87.5,91,87,263.779
2023-11-10 09:00:00,114.7123,203.25,210,200.75,611.526
2023-11-10 10:00:00,107.4644,191.25,196,185.5,570.2021
2023-11-10 11:00:00,38.37225,80.75,83.25,79.25,241.2642
2023-11-10 12:00:00,76.84654,148.5,152.75,146.75,446.1974
2023-11-10 13:00:00,154.9323,280.5,289.25,277.75,844.4299
2023-11-10 14:00:00,137.1564,247.25,255.5,245.25,744.8016
2023-11-10 15:00:00,70.02876,126.25,130,123.25,377.3914
2023-11-10 16:00:00,11.19259,19.25,19.75,19,56.22091
2023-11-10 17:00:00,0.2353015,0.25,0.25,0.25,-3.88279
2023-11-10 18:00:00,0,0,0,0,-4.659462
2023-11-10 19:00:00,0,0,0,0,-4.601283
2023-11-10 20:00:00,0,0,0,0,-4.642385
2023-11-10 21:00:00,0,0,0,0,-4.584526
2023-11-10 22:00:00,0,0,0,0,-4.708524
2023-11-10 23:00:00,0,0,0,0,-4.715362
2023-11-11 00:00:00,0,0,0,0,-4.713686
2023-11-11 01:00:00,0,0,0,0,-4.725715
2023-11-11 02:00:00,0,0,0,0,-4.704079
2023-11-11 03:00:00,0,0,0,0,-4.706776
2023-11-11 04:00:00,0,0,0,0,-4.71191
2023-11-11 05:00:00,0,0,0,0,-4.692395
2023-11-11 06:00:00,3.110294e-05,0,0,0,-4.767265
2023-11-11 07:00:00,9.234089,16,16.75,15.75,46.46616
2023-11-11 08:00:00,25.97985,49.5,51.25,48.5,147.6686
2023-11-11 09:00:00,54.30656,109.75,114,109.75,331.0765
2023-11-11 10:00:00,71.37764,144.25,149.5,143.5,435.4615
2023-11-11 11:00:00,126.4621,240.5,248.25,237.5,724.3701
2023-11-11 12:00:00,137.1974,249.75,258.25,247.5,753.2605
2023-11-11 13:00:00,137.6267,246.5,253.75,241.5,738.8995
2023-11-11 14:00:00,139.9834,246.5,254.5,242.25,740.6741
2023-11-11 15:00:00,117.5372,203.25,209.5,200.25,611.0292
2023-11-11 16:00:00,36.92831,64.5,66.75,63.5,193.0867
2023-11-11 17:00:00,1.243829,2.25,2.25,2,2.727304
2023-11-11 18:00:00,0,0,0,0,-4.576792
2023-11-11 19:00:00,0,0,0,0,-4.57279
2023-11-11 20:00:00,0,0,0,0,-4.565929
2023-11-11 21:00:00,0,0,0,0,-4.644415
2023-11-11 22:00:00,0,0,0,0,-4.608626
2023-11-11 23:00:00,0,0,0,0,-4.657421
2023-11-12 00:00:00,0,0,0,0,-4.575325
2023-11-12 01:00:00,0,0,0,0,-4.630282
2023-11-12 02:00:00,0,0,0,0,-4.704055
2023-11-12 03:00:00,0,0,0,0,-4.711303
2023-11-12 04:00:00,0,0,0,0,-4.722853
2023-11-12 05:00:00,0,0,0,0,-4.742201
2023-11-12 06:00:00,0.0001729542,0.25,0.25,0,-4.062644
2023-11-12 07:00:00,69.12448,96.25,107.25,81.25,282.3085
2023-11-12 08:00:00,323.9976,567.75,607,528,1693.434
2023-11-12 09:00:00,416.7808,754.25,796.25,730.25,2268.323
2023-11-12 10:00:00,692.1655,1290.5,1339.5,1260.25,3859.29
2023-11-12 11:00:00,770.0656,1455.25,1494.25,1430,4343.141
2023-11-12 12:00:00,589.0234,1127.5,1153.25,1101.75,3360.578
2023-11-12 13:00:00,564.2842,1077.5,1105.75,1099.5,3255.32
2023-11-12 14:00:00,656.9011,1236.25,1277.75,1254.75,3749.24
2023-11-12 15:00:00,444.3841,850.75,848,854.25,2539.176
2023-11-12 16:00:00,188.4713,295.75,268.75,305.25,866.0724
2023-11-12 17:00:00,0.8962988,3,3,2.75,5.292883
2023-11-12 18:00:00,0,0,0,0,-4.419473
2023-11-12 19:00:00,0,0,0,0,-4.454958
2023-11-12 20:00:00,0,0,0,0,-4.521198
2023-11-12 21:00:00,0,0,0,0,-4.521469
2023-11-12 22:00:00,0,0,0,0,-4.5101
2023-11-12 23:00:00,0,0,0,0,-4.54202
2023-11-13 00:00:00,0,0,0,0,-4.549964
2023-11-13 01:00:00,0,0,0,0,-4.553646
2023-11-13 02:00:00,0,0,0,0,-4.554984
2023-11-13 03:00:00,0,0,0,0,-4.607151
2023-11-13 04:00:00,0,0,0,0,-4.614639
2023-11-13 05:00:00,0,0,0,0,-4.637073
2023-11-13 06:00:00,0.1395077,0.75,0.75,0.5,-2.114968
2023-11-13 07:00:00,120.0078,154.75,192,115.25,460.2169
2023-11-13 08:00:00,389.3201,691.75,772,632.75,2088.369
2023-11-13 09:00:00,599.389,1134,1203.5,1106.5,3421.06
2023-11-13 10:00:00,741.4072,1396,1451.75,1364,4176.864
2023-11-13 11:00:00,821.8998,1526.75,1580.25,1504.25,4567.823
2023-11-13 12:00:00,845.2151,1565.75,1610.5,1546.5,4674.437
2023-11-13 13:00:00,770.0413,1447.5,1483,1436,4325.465
2023-11-13 14:00:00,654.483,1236.75,1258,1233,3698.404
2023-11-13 15:00:00,459.3177,861.5,861.25,864.75,2571.723
2023-11-13 16:00:00,84.37059,145,141,146,429.1637
2023-11-13 17:00:00,1.873314,5.5,5.5,5.5,12.58045
2023-11-13 18:00:00,0,0,0,0,-4.496508
2023-11-13 19:00:00,0,0,0,0,-4.474123
2023-11-13 20:00:00,0,0,0,0,-4.421838
2023-11-13 21:00:00,0,0,0,0,-4.487246
2023-11-13 22:00:00,0,0,0,0,-4.497989
2023-11-13 23:00:00,0,0,0,0,-4.617508
2023-11-14 00:00:00,0,0,0,0,-4.64838
2023-11-14 01:00:00,0,0,0,0,-4.656812
2023-11-14 02:00:00,0,0,0,0,-4.654203
2023-11-14 03:00:00,0,0,0,0,-4.641509
2023-11-14 04:00:00,0,0,0,0,-4.675889
2023-11-14 05:00:00,0,0,0,0,-4.560369
2023-11-14 06:00:00,5.494255e-06,0,0,0,-4.168026
2023-11-14 07:00:00,86.78634,116.5,149.75,84,349.096
2023-11-14 08:00:00,368.3285,640.25,714.75,590.5,1939.233
2023-11-14 09:00:00,596.2717,1105,1171,1079.5,3333.749
2023-11-14 10:00:00,798.5362,1481.5,1538.25,1452.75,4426.464
2023-11-14 11:00:00,866.3665,1588.25,1626.75,1554,4723.608
2023-11-14 12:00:00,853.5781,1571.75,1606.5,1547,4674.541
2023-11-14 13:00:00,741.8479,1356.5,1389,1346,4051.898
2023-11-14 14:00:00,650.5098,1182.25,1199.5,1157.75,3514.998
2023-11-14 15:00:00,389.8742,704.25,704,701.75,2099.103
2023-11-14 16:00:00,123.5127,200,195.75,203.25,597.8243
2023-11-14 17:00:00,1.123059,4.5,4.5,4.5,9.611638
2023-11-14 18:00:00,0,0,0,0,-4.411075
2023-11-14 19:00:00,0,0,0,0,-4.425825
2023-11-14 20:00:00,0,0,0,0,-4.366906
2023-11-14 21:00:00,0,0,0,0,-4.484157
2023-11-14 22:00:00,0,0,0,0,-4.506336
2023-11-14 23:00:00,0,0,0,0,-4.527496
2023-11-15 00:00:00,0,0,0,0,-4.564769
2023-11-15 01:00:00,0,0,0,0,-4.553355
2023-11-15 02:00:00,0,0,0,0,-4.52969
2023-11-15 03:00:00,0,0,0,0,-4.552082
2023-11-15 04:00:00,0,0,0,0,-4.561656
2023-11-15 05:00:00,0,0,0,0,-4.651563
2023-11-15 06:00:00,0,0,0,0,-4.601095
2023-11-15 07:00:00,16.25295,29,29.75,28.25,85.71236
2023-11-15 08:00:00,125.8406,215,223.25,211.25,647.2673
2023-11-15 09:00:00,237.7832,409.25,424.75,400.75,1231.912
2023-11-15 10:00:00,404.946,708.25,738,710.5,2148.342
2023-11-15 11:00:00,322.8579,540.75,561.5,535.75,1631.837
2023-11-15 12:00:00,232.4074,400.75,413.5,394.5,1205.196
2023-11-15 13:00:00,215.9409,385.5,399.5,383.25,1164.233
2023-11-15 14:00:00,192.4671,331.5,341.75,327.25,997.1499
2023-11-15 15:00:00,127.8303,210.75,216.75,207.25,632.2424
2023-11-15 16:00:00,52.05984,85.5,87.75,84.25,255.7504
2023-11-15 17:00:00,0.8220399,2.75,2.75,2.5,4.315008
2023-11-15 18:00:00,0,0,0,0,-4.40965
2023-11-15 19:00:00,0,0,0,0,-4.426831
2023-11-15 20:00:00,0,0,0,0,-4.45205
2023-11-15 21:00:00,0,0,0,0,-4.489595
2023-11-15 22:00:00,0,0,0,0,-4.609458
2023-11-15 23:00:00,0,0,0,0,-4.644333
2023-11-16 00:00:00,0,0,0,0,-4.60033
2023-11-16 01:00:00,0,0,0,0,-4.575724
2023-11-16 02:00:00,0,0,0,0,-4.68126
2023-11-16 03:00:00,0.01028197,0,0,0,-4.678124
2023-11-16 04:00:00,0,0,0,0,-4.672197
2023-11-16 05:00:00,0,0,0,0,-4.717575
2023-11-16 06:00:00,0,0,0,0,-4.596732
2023-11-16 07:00:00,49.96037,65.25,75,64.25,202.8693
2023-11-16 08:00:00,302.4969,511.5,600,495,1600.726
2023-11-16 09:00:00,606.1381,1117.75,1176.5,1066,3337.625
2023-11-16 10:00:00,744.92,1368.25,1409.75,1332,4075.06
2023-11-16 11:00:00,829.5318,1520,1569,1490,4533.337
2023-11-16 12:00:00,676.4307,1232.5,1245.25,1171.75,3619.427
2023-11-16 13:00:00,594.4352,1096.25,1115.75,1073,3259.889
2023-11-16 14:00:00,369.5443,691.25,688.25,626.75,1995.214
2023-11-16 15:00:00,305.1576,577.75,606.25,616.25,1790.728
2023-11-16 16:00:00,141.4917,218.5,213,232.5,661.2266
2023-11-16 17:00:00,3.282069,6.25,5.75,5.75,14.05877
2023-11-16 18:00:00,0,0,0,0,-4.589032
2023-11-16 19:00:00,0,0,0,0,-4.592233
2023-11-16 20:00:00,0,0,0,0,-4.505446
2023-11-16 21:00:00,0,0,0,0,-4.570811
2023-11-16 22:00:00,0,0,0,0,-4.668292
2023-11-16 23:00:00,0,0,0,0,-4.66994
2023-11-17 00:00:00,0,0,0,0,-4.744493
2023-11-17 01:00:00,0,0,0,0,-4.683349
2023-11-17 02:00:00,0,0,0,0,-4.690871
2023-11-17 03:00:00,0,0,0,0,-4.695474
2023-11-17 04:00:00,0,0,0,0,-4.708505
2023-11-17 05:00:00,0,0,0,0,-4.740785
2023-11-17 06:00:00,0.1544358,0.25,0.25,0.25,-3.565291
2023-11-17 07:00:00,66.1396,100,104.5,96.25,298.8771
2023-11-17 08:00:00,105.5873,174.75,181.5,172.25,526.2856
2023-11-17 09:00:00,202.8055,342.75,356.5,337.5,1033.259
2023-11-17 10:00:00,549.3238,995.5,1031.5,952,2962.39
2023-11-17 11:00:00,385.2771,662.5,683.75,654.25,1989.577
2023-11-17 12:00:00,499.5215,823.25,838.5,802.25,2447.275
2023-11-17 13:00:00,486.1716,848.5,891.25,888.5,2634.942
2023-11-17 14:00:00,273.287,505.5,545.75,565.5,1609.232
2023-11-17 15:00:00,160.5827,291.25,299.75,277.25,863.4457
2023-11-17 16:00:00,25.6808,45.25,46.25,43,132.6669
2023-11-17 17:00:00,0.2335877,0.5,0.75,0.5,-2.341486
2023-11-17 18:00:00,0,0,0,0,-4.73367
2023-11-17 19:00:00,0,0,0,0,-4.758478
2023-11-17 20:00:00,0,0,0,0,-4.70975
2023-11-17 21:00:00,0,0,0,0,-4.636654
2023-11-17 22:00:00,0,0,0,0,-4.72853
2023-11-17 23:00:00,0,0,0,0,-4.747018
2023-11-18 00:00:00,0,0,0,0,-4.700405
2023-11-18 01:00:00,0,0,0,0,-4.736477
2023-11-18 02:00:00,0,0,0,0,-4.681425
2023-11-18 03:00:00,0,0,0,0,-4.707755
2023-11-18 04:00:00,0,0,0,0,-4.712699
2023-11-18 05:00:00,0,0,0,0,-4.690759
2023-11-18 06:00:00,0.02819751,0,0,0,-4.241506
2023-11-18 07:00:00,68.8121,99,124.25,63.5,283.9261
2023-11-18 08:00:00,347.4061,602,685,538.5,1817.849
2023-11-18 09:00:00,579.6854,1077.75,1145.75,1052.5,3254.395
2023-11-18 10:00:00,710.614,1239.5,1326,1233.75,3766.892
2023-11-18 11:00:00,589.1578,1119,1117.75,1097.75,3302.998
2023-11-18 12:00:00,860.7828,1547,1545.5,1519.5,4563.472
2023-11-18 13:00:00,783.5256,1448.75,1487.75,1440.5,4334.758
2023-11-18 14:00:00,632.6295,1192.25,1216,1195.75,3576.004
2023-11-18 15:00:00,423.3369,817.5,809.5,826.25,2439.99
2023-11-18 16:00:00,181.2012,260.5,236.25,276,769.5292
2023-11-18 17:00:00,4.401118,5.75,5,4.5,11.69562
2023-11-18 18:00:00,0,0,0,0,-4.541378
2023-11-18 19:00:00,0,0,0,0,-4.548251
2023-11-18 20:00:00,0,0,0,0,-4.504323
2023-11-18 21:00:00,0,0,0,0,-4.56036
2023-11-18 22:00:00,0,0,0,0,-4.603966
2023-11-18 23:00:00,0,0,0,0,-4.688069
2023-11-19 00:00:00,0,0,0,0,-4.695276
2023-11-19 01:00:00,0,0,0,0,-4.690127
2023-11-19 02:00:00,0,0,0,0,-4.673927
2023-11-19 03:00:00,0,0,0,0,-4.660389
2023-11-19 04:00:00,0,0,0,0,-4.664306
2023-11-19 05:00:00,0,0,0,0,-4.727694
2023-11-19 06:00:00,0,0.25,0,0,-4.21814
2023-11-19 07:00:00,77.63778,108.5,134.75,71,312.455
2023-11-19 08:00:00,368.0834,633,730.25,575.25,1931.234
2023-11-19 09:00:00,591.7791,1114.75,1186.75,1088.25,3368.417
2023-11-19 10:00:00,753.0856,1417,1473,1383.5,4237.136
2023-11-19 11:00:00,840.6586,1558.5,1611.25,1531.25,4655.211
2023-11-19 12:00:00,849.2287,1570.25,1615,1550.5,4688.297
2023-11-19 13:00:00,773.3345,1453.5,1489.25,1441.75,4343.8
2023-11-19 14:00:00,630.2407,1206,1229.75,1207.5,3616.298
2023-11-19 15:00:00,421.2541,820.25,809.75,827.25,2443.92
2023-11-19 16:00:00,164.5639,250.25,228,266.5,741.6606
2023-11-19 17:00:00,3.050382,4.5,4.25,4,9.283765
