NC Solar I,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,,,,,,
Timestamp,POA,"SMA Inverter - 1A, Total AC Active Power","SMA Inverter - 2A, Total AC Active Power","SMA Inverter - 1B, Total AC Active Power","SMA Inverter - 2B, Total AC Active Power",Production meter active power
,W/m²,kW,kW,kW,kW,kW
2023-11-01 00:00,0,0,0,0,0,-0.2535874
2023-11-01 01:00,0,0,0,0,0,-0.5997052
2023-11-01 02:00,0,0,0,0,0,-0.5092809
2023-11-01 03:00,0,0,0,0,0,-0.5012714
2023-11-01 04:00,0,0,0,0,0,-0.2373246
2023-11-01 05:00,0,0,0,0,0,-0.05877639
2023-11-01 06:00,0,0,0,0,0,-0.290972
2023-11-01 07:00,4.651402,7.886225,1.830377,3.542495,6.140182,1.496729
2023-11-01 08:00,147.0668,108.6833,70.6664,101.946,109.4334,50.62831
2023-11-01 09:00,351.5034,228.1921,179.55,225.4734,249.2265,83.87881
2023-11-01 10:00,534.8854,310.3516,248.5431,308.0276,339.4373,247.9699
2023-11-01 11:00,664.8958,361.7731,291.967,359.4863,395.7397,194.6856
2023-11-01 12:00,731.6534,380.0492,304.9149,378.5868,12.96331,199.4909
2023-11-01 13:00,732.2979,366.7296,298.3283,366.4635,1.465528,199.5542
2023-11-01 14:00,665.913,321.7539,265.597,326.6291,162.7575,183.3121
2023-11-01 15:00,538.0681,242.5743,209.6977,240.3572,93.62669,147.0755
2023-11-01 16:00,358.3583,136.5202,127.2408,31.52593,7.872203,237.0153
2023-11-01 17:00,145.2336,27.55195,33.71036,7.249614,46.95198,70.30176
2023-11-01 18:00,5.120423,0.04824435,0.04937192,0.1329611,0.1265432,0.5198771
2023-11-01 19:00,0,0,0,0,0,0.09359036
2023-11-01 20:00,0,0,0,0,0,-0.10832
2023-11-01 21:00,0,0,0,0,0,-0.179084
2023-11-01 22:00,0,0,0,0,0,0.05706978
2023-11-01 23:00,0,0,0,0,0,0.0166729
2023-11-02 00:00,0,0,0,0,0,0.1118317
2023-11-02 01:00,0,0,0,0,0,-0.02665968
2023-11-02 02:00,0,0,0,0,0,0.01320732
2023-11-02 03:00,0,0,0,0,0,0.04503315
2023-11-02 04:00,0,0,0,0,0,-0.03868918
2023-11-02 05:00,0,0,0,0,0,-0.00843058
2023-11-02 06:00,0,0,0,0,0,-0.0319621
2023-11-02 07:00,4.510251,8.797863,1.930876,5.763961,6.660734,1.377638
2023-11-02 08:00,146.7061,110.8215,73.30524,109.3107,107.5168,51.30025
2023-11-02 09:00,348.1884,226.0177,173.2894,221.9231,213.4835,162.1309
2023-11-02 10:00,526.6215,304.5928,233.4297,299.4875,323.35,251.3297
2023-11-02 11:00,657.3526,348.8415,264.4714,344.2332,9.20231,170.7009
2023-11-02 12:00,726.1259,358.5857,271.0265,356.8655,2.116782,178.8229
2023-11-02 13:00,727.6725,346.4126,263.6173,346.8553,1.926183,176.9694
2023-11-02 14:00,660.7342,303.2468,237.7353,308.6153,1.077571,161.1462
2023-11-02 15:00,531.8755,230.8368,190.8491,242.6052,1.202116,137.1984
2023-11-02 16:00,351.5992,136.6604,119.1791,141.6655,0.9488579,251.6003
2023-11-02 17:00,141.4714,25.42906,34.10175,7.649909,0.5509823,34.75429
2023-11-02 18:00,4.587849,0.04278197,0.04419659,0.05019687,0.02935366,0.2301816
2023-11-02 19:00,0,0,0,0,0,-0.05729849
2023-11-02 20:00,0,0,0,0,0,-0.1344658
2023-11-02 21:00,0,0,0,0,0,-0.4337055
2023-11-02 22:00,0,0,0,0,0,-0.4192688
2023-11-02 23:00,0,0,0,0,0,-0.1530171
2023-11-03 00:00,0,0,0,0,0,0.02814009
2023-11-03 01:00,0,0,0,0,0,0.05262983
2023-11-03 02:00,0,0,0,0,0,0.1011408
2023-11-03 03:00,0,0,0,0,0,0.06900619
2023-11-03 04:00,0,0,0,0,0,0.03001241
2023-11-03 05:00,0,0,0,0,0,0.06854918
2023-11-03 06:00,0,0,0,0,0,0.1037858
2023-11-03 07:00,4.831242,7.768103,1.426643,6.363383,5.973183,2.018452
2023-11-03 08:00,161.2083,100.7201,73.72838,75.81848,110.0811,6.073673
2023-11-03 09:00,365.5594,225.2787,173.4049,174.0478,244.1621,105.0849
2023-11-03 10:00,532.5965,302.4781,229.9464,293.2087,170.214,187.5747
2023-11-03 11:00,661.6871,346.6778,259.4596,342.0877,1.392102,169.021
2023-11-03 12:00,730.1002,352.7723,183.0024,350.9638,0,89.431
2023-11-03 13:00,730.9071,336.911,253.203,338.5845,1.115735,169.3589
2023-11-03 14:00,665.2502,296.3338,228.0682,264.9334,0.6802899,155.6658
2023-11-03 15:00,533.1174,225.5938,185.3693,28.53522,12.80275,373.151
2023-11-03 16:00,351.7014,126.7682,113.124,11.88684,10.08241,230.9414
2023-11-03 17:00,139.3385,23.98512,28.41603,4.002408,41.93436,57.93476
2023-11-03 18:00,4.542291,0.03015868,0.0231358,0.07796869,0.07002995,0.4023775
2023-11-03 19:00,0,0,0,0,0,0.1719114
2023-11-03 20:00,0,0,0,0,0,0.00802283
2023-11-03 21:00,0,0,0,0,0,-0.05665714
2023-11-03 22:00,0,0,0,0,0,-0.1452283
2023-11-03 23:00,0,0,0,0,0,-0.05446249
2023-11-04 00:00,0,0,0,0,0,0.1111283
2023-11-04 01:00,0,0,0,0,0,0.206326
2023-11-04 02:00,0,0,0,0,0,0.2302248
2023-11-04 03:00,0,0,0,0,0,0.2404684
2023-11-04 04:00,0,0,0,0,0,0.1709074
2023-11-04 05:00,0,0,0,0,0,0.1749805
2023-11-04 06:00,0,0,0,0,0,0.1778751
2023-11-04 07:00,2.324755,7.561461,1.237264,6.258271,5.335364,2.021533
2023-11-04 08:00,142.1098,107.4664,68.80527,88.16441,103.9088,27.72603
2023-11-04 09:00,343.843,218.3477,164.4202,213.9564,235.9678,94.05804
2023-11-04 10:00,520.1025,292.1518,219.0045,288.136,317.5677,240.1792
2023-11-04 11:00,647.6942,328.4639,242.9954,289.2891,362.0373,157.2636
2023-11-04 12:00,714.8606,334.3203,250.2385,98.81647,376.2859,286.2796
2023-11-04 13:00,717.778,317.0609,235.0047,24.46435,360.9192,276.4617
2023-11-04 14:00,649.2495,279.2332,212.0848,8.177423,322.9136,416.0671
2023-11-04 15:00,516.1243,217.5408,174.1251,7.043158,256.8552,411.3951
2023-11-04 16:00,339.1072,120.0449,104.9668,14.85853,159.1461,274.2481
2023-11-04 17:00,132.4189,21.33069,26.00888,1.363751,41.53459,42.27592
2023-11-04 18:00,4.041239,0.01785051,0.01563514,0.03580448,0.04938736,0.3009114
2023-11-04 19:00,0,0,0,0,0,0.2062301
2023-11-04 20:00,0,0,0,0,0,0.390623
2023-11-04 21:00,0,0,0,0,0,0.2345459
2023-11-04 22:00,0,0,0,0,0,-0.003870869
2023-11-04 23:00,0,0,0,0,0,-0.1023565
2023-11-05 00:00,0,0,0,0,0,-0.1821171
2023-11-05 01:00,0,0,0,0,0,-0.1582905
2023-11-05 01:00,0,,,,,-0.1436236
2023-11-05 02:00,0,0,0,0,0,0.09341627
2023-11-05 03:00,0,0,0,0,0,0.1193713
2023-11-05 04:00,0,0,0,0,0,0.1122742
2023-11-05 05:00,0,0,0,0,0,0.1319754
2023-11-05 06:00,2.446624,6.567551,1.30499,6.261439,5.055685,2.357166
2023-11-05 07:00,128.5393,98.03078,63.36316,93.93835,95.55177,55.22494
2023-11-05 08:00,324.2494,206.1165,157.0612,161.6169,223.8028,91.88223
2023-11-05 09:00,545.3715,288.0785,215.9881,108.3903,314.8239,123.2014
2023-11-05 10:00,610.0436,263.881,197.0155,139.6568,251.3748,357.8668
2023-11-05 11:00,564.5274,298.1396,218.4601,7.019341,322.0943,492.6002
2023-11-05 12:00,596.6565,259.7625,195.2096,0,293.3582,532.4623
2023-11-05 13:00,605.228,273.5502,209.7473,0,315.1827,504.4358
2023-11-05 14:00,493.6632,204.7894,165.1828,0,245.7778,435.3976
2023-11-05 15:00,317.4817,109.146,97.56462,0,145.5181,132.4918
2023-11-05 16:00,118.0843,18.03621,21.18089,0,34.19076,72.98112
2023-11-05 17:00,4.134541,0.01867682,0.01217515,,0.05714682,0.2782547
2023-11-05 18:00,0,0,0,,0,0.1720679
2023-11-05 19:00,0,0,0,,0,0.4226099
2023-11-05 20:00,0,0,0,,0,0.2612167
2023-11-05 21:00,0,0,0,,0,0.06818272
2023-11-05 22:00,0,0,0,,0,-0.06271032
2023-11-05 23:00,0,0,0,,0,-0.1559854
2023-11-06 00:00,0,0,0,,0,-0.2255124
2023-11-06 01:00,0,0,0,,0,-0.2634839
2023-11-06 02:00,0,0,0,,0,-0.044671
2023-11-06 03:00,0,0,0,,0,-0.02979382
2023-11-06 04:00,0,0,0,,0,-0.003093955
2023-11-06 05:00,0,0,0,,0,0.1319577
2023-11-06 06:00,2.01487,5.298936,1.284336,,4.353645,1.068383
2023-11-06 07:00,118.762,90.11879,58.1934,0,80.74747,50.70659
2023-11-06 08:00,311.0179,198.058,147.9598,0,212.4084,374.1559
2023-11-06 09:00,487.7282,265.2005,196.8353,0,291.8169,123.4352
2023-11-06 10:00,615.4841,296.7067,218.604,0,108.779,465.384
