Siler 421 Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2023-11-01 00:00:00,0,0,0,0,0,0,0,-8.462273
2023-11-01 01:00:00,0,0,0,0,0,0,0,-8.475905
2023-11-01 02:00:00,0,0,0,0,0,0,0,-8.645277
2023-11-01 03:00:00,0.01274379,0,0,0,0,0,0,-8.600011
2023-11-01 04:00:00,0,0,0,0,0,0,0,-8.621633
2023-11-01 05:00:00,0,0,0,0,0,0,0,-8.651577
2023-11-01 06:00:00,0,0,0,0,0,0,0,-8.638534
2023-11-01 07:00:00,2.520289,0,0,0.06948165,2.340468,0,0,-6.307212
2023-11-01 08:00:00,148.3998,121.7874,102.5958,143.9157,133.0692,135.782,147.5867,792.8766
2023-11-01 09:00:00,454.4345,438.5139,417.7385,474.8897,461.8531,483.1445,502.02,2817.636
2023-11-01 10:00:00,676.4007,678.8627,684.3665,702.1255,695.8171,727.3834,741.5605,4258.755
2023-11-01 11:00:00,843.043,818.3474,823.5748,827.3471,825.439,832.2723,833.0092,4951.954
2023-11-01 12:00:00,933.5096,832.9818,832.9927,832.8053,626.5535,832.8357,832.8583,4779.567
2023-11-01 13:00:00,939.6177,752.1414,702.2516,749.2944,749.8845,750.3742,750.7958,4114.613
2023-11-01 14:00:00,860.0751,820.1481,815.1615,827.0309,828.4466,831.3391,831.8016,4944.61
2023-11-01 15:00:00,703.0477,684.1533,672.6934,699.8098,705.7805,715.1398,716.7651,4195.923
2023-11-01 16:00:00,484.1573,454.3315,432.3998,469.8086,476.8286,474.4523,475.8032,2798.794
2023-11-01 17:00:00,187.7697,146.4138,129.2208,166.5353,163.5984,152.9095,166.9651,929.6478
2023-11-01 18:00:00,2.150822,3.506587,3.086181,4.396613,3.795778,3.411473,4.213917,14.8166
2023-11-01 19:00:00,0,0,0,0,0,0,0,-8.48254
2023-11-01 20:00:00,0,0,0,0,0,0,0,-8.477135
2023-11-01 21:00:00,0,0,0,0,0,0,0,-8.436221
2023-11-01 22:00:00,0,0,0,0,0,0,0,-8.418065
2023-11-01 23:00:00,0,0,0,0,0,0,0,-8.490906
2023-11-02 00:00:00,0,0,0,0,0,0,0,-8.488779
2023-11-02 01:00:00,0,0,0,0,0,0,0,-8.499472
2023-11-02 02:00:00,0,0,0,0,0,0,0,-8.471733
2023-11-02 03:00:00,0,0,0,0,0,0,0,-8.410606
2023-11-02 04:00:00,0,0,0,0,0,0,0,-8.401815
2023-11-02 05:00:00,0,0,0,0,0,0,0,-8.431313
2023-11-02 06:00:00,0,0,0,0,0,0,0,-8.466216
2023-11-02 07:00:00,1.886654,0.4173003,0,1.721347,0.4928452,0,0,-5.737609
2023-11-02 08:00:00,170.2599,120.2508,101.1934,136.6153,130.7932,129.5167,143.4419,771.6165
2023-11-02 09:00:00,477.613,429.9367,408.6973,465.2207,452.4367,475.831,493.3793,2764.256
2023-11-02 10:00:00,663.0316,656.4829,662.6669,681.1931,674.1814,708.709,720.78,4140.169
2023-11-02 11:00:00,820.4846,796.73,802.018,812.8414,810.8597,827.8307,829.8741,4876.638
2023-11-02 12:00:00,906.3534,832.8997,832.8926,832.973,832.9515,832.975,832.9156,4984.084
2023-11-02 13:00:00,910.1211,832.9014,832.9637,832.8732,833.0139,832.9847,832.9195,4981.381
2023-11-02 14:00:00,836.4645,791.9404,785.9746,805.5523,807.3785,819.5717,820.5366,4814.387
2023-11-02 15:00:00,678.6235,646.1655,638.923,664.0428,668.563,681.5233,682.051,3978.928
2023-11-02 16:00:00,470.4064,436.6981,417.0599,451.9208,458.9611,458.8965,459.4966,2697.393
2023-11-02 17:00:00,167.7027,137.2396,120.8532,156.076,152.4041,144.0521,157.4742,873.6052
2023-11-02 18:00:00,1.083144,2.965095,2.781861,3.812959,3.126199,2.900543,3.591665,11.474
2023-11-02 19:00:00,0,0,0,0,0,0,0,-8.44326
2023-11-02 20:00:00,0,0,0,0,0,0,0,-8.392762
2023-11-02 21:00:00,0,0,0,0,0,0,0,-8.418821
2023-11-02 22:00:00,0,0,0,0,0,0,0,-8.510855
2023-11-02 23:00:00,0,0,0,0,0,0,0,-8.484965
2023-11-03 00:00:00,0,0,0,0,0,0,0,-8.474298
2023-11-03 01:00:00,0,0,0,0,0,0,0,-8.413763
2023-11-03 02:00:00,0,0,0,0,0,0,0,-8.391614
2023-11-03 03:00:00,0,0,0,0,0,0,0,-8.374234
2023-11-03 04:00:00,0,0,0,0,0,0,0,-8.513517
2023-11-03 05:00:00,0,0,0,0,0,0,0,-8.440505
2023-11-03 06:00:00,0,0,0,0,0,0,0,-8.493621
2023-11-03 07:00:00,1.829337,0.0353206,0,1.231236,0.5491167,0,0,-6.671541
2023-11-03 08:00:00,157.8768,115.4977,96.54395,132.5202,125.6933,126.9767,139.8882,744.7733
2023-11-03 09:00:00,451.7279,422.6304,402.2166,458.7505,445.8604,468.2382,486.5078,2720.312
2023-11-03 10:00:00,651.8126,639.5488,645.9613,663.0183,656.7241,687.881,701.7893,4029.715
2023-11-03 11:00:00,815.5797,778.054,782.1137,798.8423,796.4248,820.8557,824.9518,4802.736
2023-11-03 12:00:00,904.2767,832.0653,832.1245,832.8978,832.9447,832.985,832.8718,4982.771
2023-11-03 13:00:00,904.0574,830.6118,828.822,832.939,832.9251,832.9967,832.828,4973.778
2023-11-03 14:00:00,825.8079,768.7411,763.3594,784.8323,788.0684,806.5297,808.5612,4705.921
2023-11-03 15:00:00,673.314,632.6447,626.4739,647.1981,652.7292,663.8763,665.895,3889.034
2023-11-03 16:00:00,451.0193,414.9171,397.2169,428.6912,435.3155,434.9764,435.8402,2562.282
2023-11-03 17:00:00,153.4231,128.4397,112.6258,147.6434,142.9688,135.3097,148.2806,820.0939
2023-11-03 18:00:00,0.6438614,2.36898,2.427682,3.644912,2.729954,2.669996,2.995804,8.579195
2023-11-03 19:00:00,0,0,0,0,0,0,0,-8.443063
2023-11-03 20:00:00,0,0,0,0,0,0,0,-8.457248
2023-11-03 21:00:00,0,0,0,0,0,0,0,-8.422378
2023-11-03 22:00:00,0,0,0,0,0,0,0,-8.426479
2023-11-03 23:00:00,0,0,0,0,0,0,0,-8.429251
2023-11-04 00:00:00,0,0,0,0,0,0,0,-8.4006
2023-11-04 01:00:00,0.09335765,0,0,0,0,0,0,-8.407487
2023-11-04 02:00:00,0,0,0,0,0,0,0,-8.370717
2023-11-04 03:00:00,0,0,0,0,0,0,0,-8.351907
2023-11-04 04:00:00,0,0,0,0,0,0,0,-8.436183
2023-11-04 05:00:00,0.2391098,0,0,0,0,0,0,-8.386724
2023-11-04 06:00:00,0,0,0,0,0,0,0,-8.403405
2023-11-04 07:00:00,1.443027,0,0,1.459014,0.01061111,0,0,-6.8544
2023-11-04 08:00:00,143.978,113.3453,95.08344,108.6849,122.5627,125.2083,136.7563,708.3976
2023-11-04 09:00:00,429.258,412.8982,391.6966,446.4908,434.33,458.2111,475.8066,2659.386
2023-11-04 10:00:00,644.2493,627.3646,631.7546,650.0932,644.4365,673.8562,687.8546,3950.7
2023-11-04 11:00:00,804.9129,756.2587,759.0269,776.9421,773.5921,808.7567,814.6082,4693.57
2023-11-04 12:00:00,891.2224,824.1367,823.5234,830.8081,830.5273,832.8604,832.9852,4963.067
2023-11-04 13:00:00,898.1683,824.3641,821.5948,831.525,831.5332,832.9058,832.9804,4958.239
2023-11-04 14:00:00,819.7093,752.9557,745.8969,769.4505,772.7297,795.4514,796.7136,4621.986
2023-11-04 15:00:00,665.7366,615.6784,607.9256,628.6457,635.3464,647.4042,647.618,3785.48
2023-11-04 16:00:00,452.5341,411.1011,391.4482,425.6584,432.0309,430.7095,432.3448,2538.372
2023-11-04 17:00:00,149.4753,121.7293,106.0757,140.3344,135.5955,128.0961,140.8414,777.0745
2023-11-04 18:00:00,0.5878055,1.877941,2.042497,2.904042,2.351202,2.28273,2.766871,5.952977
2023-11-04 19:00:00,0,0,0,0,0,0,0,-8.394649
2023-11-04 20:00:00,0,0,0,0,0,0,0,-8.412329
2023-11-04 21:00:00,0,0,0,0,0,0,0,-8.440404
2023-11-04 22:00:00,0,0,0,0,0,0,0,-8.449071
2023-11-04 23:00:00,0,0,0,0,0,0,0,-8.446503
2023-11-05 00:00:00,0,0,0,0,0,0,0,-8.436182
2023-11-05 01:00:00,0,0,0,0,0,0,0,-8.397165
2023-11-05 01:00:00,0,0,0,0,0,0,0,-8.386448
2023-11-05 02:00:00,0,0,0,0,0,0,0,-8.360362
2023-11-05 03:00:00,0,0,0,0,0,0,0,-8.320069
2023-11-05 04:00:00,0,0,0,0,0,0,0,-8.362995
2023-11-05 05:00:00,0,0,0,0,0,0,0,-8.356196
2023-11-05 06:00:00,3.213053,0,0,1.004705,1.854207,0,0,-5.734498
2023-11-05 07:00:00,61.03397,40.88124,37.45322,44.82803,44.5867,41.30936,41.73353,249.5172
2023-11-05 08:00:00,217.8734,182.0276,180.9266,185.2391,184.9091,204.7841,201.9242,1176.05
2023-11-05 09:00:00,417.0493,379.7982,386.8177,388.9645,391.1707,412.1815,414.326,2412.115
2023-11-05 10:00:00,607.3199,553.3705,553.1565,569.0112,568.5127,581.2943,586.7653,3425.048
2023-11-05 11:00:00,667.7004,610.5873,622.7399,462.8276,457.2607,638.1921,638.5643,3419.139
2023-11-05 12:00:00,513.5672,476.5562,459.6049,468.1125,478.5168,487.1136,490.264,2950.177
2023-11-05 13:00:00,761.7291,705.6459,696.239,725.1866,726.3308,745.8848,747.2753,4337.116
2023-11-05 14:00:00,627.1668,584.5948,576.5552,598.408,604.5952,613.8422,614.9879,3598.34
2023-11-05 15:00:00,420.2753,381.5738,362.8085,394.7532,400.8282,398.8228,400.6637,2354.572
2023-11-05 16:00:00,134.9367,106.7253,93.44213,123.0596,118.4459,112.3526,123.2337,680.3903
2023-11-05 17:00:00,0.8537591,1.909487,2.153605,2.780575,2.067987,2.324467,2.518845,5.848395
2023-11-05 18:00:00,0,0,0,0,0,0,0,-8.504966
2023-11-05 19:00:00,0,0,0,0,0,0,0,-8.470675
2023-11-05 20:00:00,0,0,0,0,0,0,0,-8.470092
2023-11-05 21:00:00,0,0,0,0,0,0,0,-8.479589
2023-11-05 22:00:00,0,0,0,0,0,0,0,-8.466057
2023-11-05 23:00:00,0,0,0,0,0,0,0,-8.450615
2023-11-06 00:00:00,0,0,0,0,0,0,0,-8.449298
2023-11-06 01:00:00,0,0,0,0,0,0,0,-8.433743
2023-11-06 02:00:00,0,0,0,0,0,0,0,-8.423794
2023-11-06 03:00:00,0,0,0,0,0,0,0,-8.386343
2023-11-06 04:00:00,0,0,0,0,0,0,0,-8.335835
2023-11-06 05:00:00,0,0,0,0,0,0,0,-8.359083
2023-11-06 06:00:00,1.935943,0,0,0.7164708,1.386095,0,0,-6.215917
2023-11-06 07:00:00,97.31448,83.65501,72.55227,101.741,87.33567,94.56672,103.1329,546.9506
2023-11-06 08:00:00,375.7683,358.5998,340.2949,390.3606,378.1042,398.019,414.808,2314.201
2023-11-06 09:00:00,592.3745,574.5881,579.515,597.5524,590.8614,620.4695,633.0434,3631.142
2023-11-06 10:00:00,744.8126,618.2397,642.4755,630.409,628.8151,658.5351,667.8873,3968.584
2023-11-06 11:00:00,824.5908,724.7651,674.902,750.2401,746.5005,774.2395,777.2975,4423.078
