S. Robeson Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,,,,,,,,,
Timestamp,POA*,"SMA Inverter - A.1, Pac","SMA Inverter - A.2, Pac","SMA Inverter - B.1, Pac","SMA Inverter - B.2, Pac","SMA Inverter - C.1, Pac","SMA Inverter - C.2, Pac","SMA Inverter - D.1, Pac","SMA Inverter - D.2, Pac","SMA Inverter - E.1, Pac","SMA Inverter - E.2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW
2023-11-01 00:00,0,0,0,0,0,0,0,0,-0.001,,0,-9.316389
2023-11-01 01:00,0,0,0,0,0,0,0,0,-0.001,,0,-9.360428
2023-11-01 02:00,0,0,0,0,0,0,0,0,-0.001,,0,-9.374181
2023-11-01 03:00,0,0,0,0,0,0,0,0,-0.001,,0,-9.305617
2023-11-01 04:00,0,0,0,0,0,0,0,0,-0.001,,0,-9.221332
2023-11-01 05:00,0,0,0,0,0,0,0,0,-0.001,,0,-9.173876
2023-11-01 06:00,0,0,0,0,0,0,0,0,-0.001,,0,-9.198391
2023-11-01 07:00,2.768215,0.8050185,0.18815,0.496212,0.3975,0.7999804,0.6191112,0.1553527,-0.001,,0.1593595,-5.984065
2023-11-01 08:00,194.7538,84.24734,73.15889,69.47108,82.97734,81.80849,82.81175,73.0111,1,0,64.16846,640.1225
2023-11-01 09:00,442.3425,222.5036,197.6877,223.9487,233.3511,62.89398,221.4516,192.5224,1,0,164.6658,1669.417
2023-11-01 10:00,661.1447,362.5241,326.1114,370.7914,378.7428,0,374.9435,324.8944,1,0,278.2566,2606.895
2023-11-01 11:00,817.3637,436.6047,394.8746,447.2936,453.451,196.2182,449.9905,388.5214,1,0,332.6003,3306.969
2023-11-01 12:00,901.1458,473.838,429.4813,485.0419,490.3824,465.166,486.8833,420.7739,1,0,359.3831,3813.488
2023-11-01 13:00,898.9338,374.186,340.7052,412.6473,459.0455,440.2933,457.7674,356.5844,1,0,313.7394,3281.319
2023-11-01 14:00,821.5121,379.5176,341.7108,397.9236,407.167,390.8098,405.7967,346.2896,1,0,300.5772,3044.65
2023-11-01 15:00,672.3015,360.0693,322.167,363.1434,369.6546,355.8359,369.9344,319.0065,1,0,273.9106,2892.402
2023-11-01 16:00,466.0153,248.4018,219.6858,247.2429,254.2341,244.2198,254.7488,219.5679,1,0,188.4905,1990.083
2023-11-01 17:00,217.4438,88.71391,77.03896,82.38542,85.55164,87.03263,87.8981,70.88076,1,0,61.77668,669.8757
2023-11-01 18:00,9.313022,0.9274655,0.7223703,1.129076,0.6690761,1.575935,1.28932,0.005132075,-0.001,,0.412954,-3.287047
2023-11-01 19:00,0,0,0,0,0,0,0,0,-0.001,,0,-9.239742
2023-11-01 20:00,0,0,0,0,0,0,0,0,-0.001,,0,-9.24536
2023-11-01 21:00,0,0,0,0,0,0,0,0,-0.001,,0,-9.354185
2023-11-01 22:00,0,0,0,0,0,0,0,0,-0.001,,0,-9.294146
2023-11-01 23:00,0,0,0,0,0,0,0,0,-0.001,,0,-9.387306
2023-11-02 00:00,0,0,0,0,0,0,0,0,-0.001,,0,-9.324248
2023-11-02 01:00,0,0,0,0,0,0,0,0,-0.001,,0,-9.355931
2023-11-02 02:00,0,0,0,0,0,0,0,0,-0.001,,0,-9.349758
2023-11-02 03:00,0,0,0,0,0,0,0,0,-0.001,,0,-9.295154
2023-11-02 04:00,0,0,0,0,0,0,0,0,-0.001,,0,-9.386517
2023-11-02 05:00,0,0,0,0,0,0,0,0,-0.001,,0,-9.254772
2023-11-02 06:00,0,0,0,0,0,0,0,0,-0.001,,0,-9.175922
2023-11-02 07:00,3.571215,0.3525918,0.06346092,0.6538913,0.645861,0.3486367,0.293889,0.04824832,-0.001,,0.805531,-6.575887
2023-11-02 08:00,197.0235,85.54934,74.47116,71.9996,85.51688,83.86849,83.9442,75.23946,1,0,68.17247,657.1055
2023-11-02 09:00,443.4158,243.8469,216.3319,246.0579,257.2156,239.6266,253.0776,221.3223,1,0,192.6095,2004.795
2023-11-02 10:00,653.0698,351.1174,314.5479,356.8845,365.7805,344.9143,362.6635,314.9095,1,0,273.1686,2859.876
2023-11-02 11:00,805.9865,419.6989,376.8279,424.8401,433.0913,410.4516,430.8528,372.5063,1,0,323.669,3379.456
2023-11-02 12:00,885.1874,451.5161,406.2018,459.3877,467.5895,444.7994,463.5644,401.5742,1,0,345.6833,3629.17
2023-11-02 13:00,891.0649,447.0864,402.5799,454.2748,461.7014,440.9844,458.6136,396.7769,1,0,342.554,3586.634
2023-11-02 14:00,811.663,408.7015,367.4558,414.6737,420.8058,404.473,418.1296,361.583,1,0,313.6547,3276.113
2023-11-02 15:00,660.6492,340.1922,305.1936,344.4398,350.9604,337.0265,350.3295,303.1465,1,0,261.482,2736.75
