Turkey Hill Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
2023-11-02 05:00:00,-0.2231741,0,0,0,0,-14.36433
2023-11-02 06:00:00,-0.2666731,0,0,0,0,-14.358
2023-11-02 07:00:00,2.042627,0,0,0,0,-11.44583
2023-11-02 08:00:00,13.13954,16.09167,16.02333,15.90167,16.20167,95.72167
2023-11-02 09:00:00,48.86778,105.3133,103.9517,105.8583,104.8167,405.6077
2023-11-02 10:00:00,61.06268,148.595,146.11,148.3367,145.56,574.2327
2023-11-02 11:00:00,97.78344,251.1116,250.7717,255.0966,251.6183,994.7439
2023-11-02 12:00:00,123.7266,340.2517,339.84,343.2167,337.16,1346.071
2023-11-02 13:00:00,125.9274,344.19,343.2216,345.225,337.5333,1356.177
2023-11-02 14:00:00,101.2799,244.9066,245.2316,248.2683,244.1217,968.4968
2023-11-02 15:00:00,77.40843,157.9217,157.2,159.4767,156.69,617.3923
2023-11-02 16:00:00,65.12476,120.9583,119.925,121.0117,118.875,465.2732
2023-11-02 17:00:00,16.41011,13.27,12.84833,14.14,13.765,97.37933
2023-11-02 18:00:00,0.09316867,0,0,0,0,-14.35167
2023-11-02 19:00:00,-0.2421383,0,0,0,0,-14.41033
2023-11-02 20:00:00,-0.2505865,0,0,0,0,-14.48
2023-11-02 21:00:00,-0.2525038,0,0,0,0,-14.34966
2023-11-02 22:00:00,-0.1053988,0,0,0,0,-14.4405
2023-11-02 23:00:00,-0.1713792,0,0,0,0,-14.37467
2023-11-03 00:00:00,-0.06592204,0,0,0,0,-14.45833
2023-11-03 01:00:00,-0.2049069,0,0,0,0,-14.4195
2023-11-03 02:00:00,-0.1443124,0,0,0,0,-14.26617
2023-11-03 03:00:00,-0.1165548,0,0,0,0,-14.48516
2023-11-03 04:00:00,-0.2706512,0,0,0,0,-14.56083
2023-11-03 05:00:00,-0.1468554,0,0,0,0,-14.5075
2023-11-03 06:00:00,-0.1818943,0,0,0,0,-14.53417
2023-11-03 07:00:00,3.503266,1.26,1.23,1.61,0.6016667,4.9635
2023-11-03 08:00:00,221.6115,206.1683,215.1133,204.02,175.465,791.2531
2023-11-03 09:00:00,395.4254,624.075,652.5016,678.2484,628.1866,2574.283
2023-11-03 10:00:00,788.8699,1530.895,1581.085,1608.003,1500.978,6204.657
2023-11-03 11:00:00,662.8845,1574.744,1568,1587.39,1553.63,6265.605
2023-11-03 12:00:00,590.7596,1498.715,1497.562,1510.505,1474.695,5938.1
2023-11-03 13:00:00,621.5311,1551.748,1553.35,1567.57,1530.127,6130.095
2023-11-03 14:00:00,697.9205,1549.07,1548.562,1563.253,1526.98,6119.805
2023-11-03 15:00:00,390.4729,768.3351,765.0167,766.7083,744.5133,3023.026
2023-11-03 16:00:00,237.8179,320.3617,319.6917,322.3483,315.2,1254.403
2023-11-03 17:00:00,44.79199,53.97166,53.54333,52.98167,51.79333,222.5085
2023-11-03 18:00:00,-0.0055053,0,0,0,0,-14.39417
2023-11-03 19:00:00,-0.1806256,0,0,0,0,-14.25083
2023-11-03 20:00:00,-0.1981941,0,0,0,0,-14.33067
2023-11-03 21:00:00,-0.2069757,0,0,0,0,-14.32267
2023-11-03 22:00:00,-0.244181,0,0,0,0,-14.33467
2023-11-03 23:00:00,-0.2654334,0,0,0,0,-14.50517
2023-11-04 00:00:00,-0.3284795,0,0,0,0,-14.46217
2023-11-04 01:00:00,-0.2905361,0,0,0,0,-14.43083
2023-11-04 02:00:00,-0.1759776,0,0,0,0,-14.36583
2023-11-04 03:00:00,-0.2484785,0,0,0,0,-14.38583
2023-11-04 04:00:00,-0.1932129,0,0,0,0,-14.32633
2023-11-04 05:00:00,-0.2140169,0,0,0,0,-14.35167
2023-11-04 06:00:00,-0.1735303,0,0,0,0,-14.40658
2023-11-04 07:00:00,-0.02200117,0,0,0,0,-14.32867
2023-11-04 08:00:00,6.789673,0,0,0,0,6.569333
2023-11-04 09:00:00,49.70527,82.03167,81.23335,82.87833,81.42334,348.5477
2023-11-04 10:00:00,139.7609,266.11,265.0467,271.705,268.2233,1056.271
2023-11-04 11:00:00,282.9951,662.1717,669.5483,681.295,670.2133,2640.878
2023-11-04 12:00:00,431.1789,1234.347,1254.122,1278.94,1259.602,5025.521
2023-11-04 13:00:00,457.0651,1160.328,1176.057,1200.448,1165.505,4697.905
2023-11-04 14:00:00,496.6573,1146.142,1156.233,1172.283,1150.193,4338.519
2023-11-04 15:00:00,115.473,208.945,213.3483,221.895,224.5166,850.6693
2023-11-04 16:00:00,104.3966,150.545,157.6684,174.2867,192.4583,671.868
2023-11-04 17:00:00,4.771213,0,0,0,0,-0.316165
2023-11-04 18:00:00,-0.01197043,0,0,0,0,-14.533
2023-11-04 19:00:00,-0.2655466,0,0,0,0,-14.48617
2023-11-04 20:00:00,-0.2808221,0,0,0,0,-14.5395
2023-11-04 21:00:00,-0.08667038,0,0,0,0,-14.4425
2023-11-04 22:00:00,-0.1870007,0,0,0,0,-14.356
2023-11-04 23:00:00,-0.187623,0,0,0,0,-14.45
2023-11-05 00:00:00,-0.1831215,0,0,0,0,-14.50247
2023-11-05 01:00:00,-0.1461557,0,0,0,0,-14.52
2023-11-05 01:00:00,-0.2033508,0,0,0,0,-14.40017
2023-11-05 02:00:00,-0.2185388,0,0,0,0,-14.46317
2023-11-05 03:00:00,-0.1922964,0,0,0,0,-14.37584
2023-11-05 04:00:00,-0.2241943,0,0,0,0,-14.38267
2023-11-05 05:00:00,-0.1820211,0,0,0,0,-14.35417
2023-11-05 06:00:00,2.22476,0,0,0,0,-7.9955
2023-11-05 07:00:00,252.9821,326.7633,333.0567,338.7933,328.6499,1353.229
2023-11-05 08:00:00,779.7694,1546.58,1558.634,1574.778,1537.322,6218.888
2023-11-05 09:00:00,639.4136,1263.255,1233.407,1200.722,1146.964,4778.111
2023-11-05 10:00:00,379.3447,917.0166,941.5267,976.1835,940.11,3694.75
2023-11-05 11:00:00,330.1595,857.52,853.1183,861.1767,842.265,3407.589
2023-11-05 12:00:00,247.1033,633.475,633.2684,637.4984,625.8366,2505.881
2023-11-05 13:00:00,374.4288,850.4216,854.165,866.8167,853.115,3374.821
2023-11-05 14:00:00,870.8889,1708.798,1724.957,1755.005,1732.25,6728.077
2023-11-05 15:00:00,356.0508,545.2401,573.1866,620.3233,644.2983,2427.258
2023-11-05 16:00:00,14.35437,15.85333,15.67833,15.645,15.33333,108.8693
2023-11-05 17:00:00,0.1682699,0,0,0,0,-14.434
2023-11-05 18:00:00,-0.2838056,0,0,0,0,-14.42967
2023-11-05 19:00:00,-0.13584,0,0,0,0,-14.46367
2023-11-05 20:00:00,-0.1033077,0,0,0,0,-14.2695
2023-11-05 21:00:00,-0.0336542,0,0,0,0,-14.29983
2023-11-05 22:00:00,-0.05876135,0,0,0,0,-14.42667
2023-11-05 23:00:00,-0.1218433,0,0,0,0,-14.54167
2023-11-06 00:00:00,-0.1548599,0,0,0,0,-14.49449
2023-11-06 01:00:00,0.1008696,0,0,0,0,-14.58747
2023-11-06 02:00:00,-0.2085227,0,0,0,0,-14.612
2023-11-06 03:00:00,-0.1794278,0,0,0,0,-14.27283
2023-11-06 04:00:00,-0.09040064,0,0,0,0,-14.28867
2023-11-06 05:00:00,-0.1694725,0,0,0,0,-14.46883
2023-11-06 06:00:00,0.15969,0,0,0,0,-14.52874
2023-11-06 07:00:00,171.8323,236.1117,242.8867,249.365,240.185,975.3917
2023-11-06 08:00:00,332.6435,392.0733,376.865,355.6983,340.8667,1490.237
2023-11-06 09:00:00,688.2963,1427.002,1432.703,1454.708,1427.447,5748.304
2023-11-06 10:00:00,503.6505,1225.855,1176.333,1141.978,1071.827,4712.907
2023-11-06 11:00:00,684.1047,1783.358,1781.34,1781.212,1785.033,7170.67
2023-11-06 12:00:00,293.4093,851.0366,816.6384,805.5967,783.3966,3256.254
2023-11-06 13:00:00,326.9819,748.8934,748.5933,785.025,799.55,3045.497
2023-11-06 14:00:00,360.9044,690.9733,712.005,725.4667,717.885,2799.426
2023-11-06 15:00:00,234.6833,337.4217,342.3717,343.3783,338.3983,1353.406
2023-11-06 16:00:00,42.86314,48.62167,48.11001,47.98668,46.76499,200.8462
2023-11-06 17:00:00,-0.1608651,0,0,0,0,-14.3225
2023-11-06 18:00:00,-0.1312369,0,0,0,0,-14.50828
2023-11-06 19:00:00,-0.1923949,0,0,0,0,-14.543
2023-11-06 20:00:00,-0.2081752,0,0,0,0,-14.5305
2023-11-06 21:00:00,-0.211542,0,0,0,0,-14.51567
2023-11-06 22:00:00,-0.1418797,0,0,0,0,-14.5245
2023-11-06 23:00:00,-0.1869704,0,0,0,0,-14.47783
2023-11-07 00:00:00,-0.2056995,0,0,0,0,-14.413
2023-11-07 01:00:00,-0.245352,0,0,0,0,-14.52783
2023-11-07 02:00:00,-0.09167699,0,0,0,0,-14.49366
2023-11-07 03:00:00,-0.2120898,0,0,0,0,-14.576
2023-11-07 04:00:00,-0.1903847,0,0,0,0,-14.59867
2023-11-07 05:00:00,-0.1797197,0,0,0,0,-14.55283
2023-11-07 06:00:00,4.665025,4.855,4.95,4.758333,4.298333,19.14217
2023-11-07 07:00:00,196.4352,177.09,177.2767,173.4783,162.225,682.3239
2023-11-07 08:00:00,371.7574,650.5033,692.2366,745.5452,781.6367,2853.931
2023-11-07 09:00:00,775.0394,1602.01,1617.202,1629.738,1587.165,6416.752
2023-11-07 10:00:00,489.8002,1148.665,1141.113,1208.563,1183.672,4680.283
2023-11-07 11:00:00,328.7328,871.0632,928.6132,1008.705,1011.055,3861.301
2023-11-07 12:00:00,266.0438,592.7833,608.4,653.88,697.1017,2539.233
2023-11-07 13:00:00,218.518,552.9233,563.3783,569.9849,547.5817,2261.469
2023-11-07 14:00:00,427.5785,719.7148,719.1335,716.5682,709.0601,2838.241
2023-11-07 15:00:00,375.0232,467.63,461.8983,457.0067,439.1783,1819.182
2023-11-07 16:00:00,110.4776,173.28,165.6017,170.355,162.6017,676.6679
2023-11-07 17:00:00,-0.04671486,0,0,0,0,-14.50766
2023-11-07 18:00:00,-0.1814868,0,0,0,0,-14.466
2023-11-07 19:00:00,-0.1690895,0,0,0,0,-14.48133
2023-11-07 20:00:00,-0.2243653,0,0,0,0,-14.50716
2023-11-07 21:00:00,-0.233974,0,0,0,0,-14.59184
2023-11-07 22:00:00,-0.1530039,0,0,0,0,-14.53317
2023-11-07 23:00:00,-0.2492744,0,0,0,0,-14.601
2023-11-08 00:00:00,-0.1506401,0,0,0,0,-14.49533
2023-11-08 01:00:00,-0.1644691,0,0,0,0,-14.56866
2023-11-08 02:00:00,-0.1849665,0,0,0,0,-14.49133
2023-11-08 03:00:00,-0.1122787,0,0,0,0,-14.57273
2023-11-08 04:00:00,-0.1927379,0,0,0,0,-14.65617
2023-11-08 05:00:00,-0.1225241,0,0,0,0,-14.62417
2023-11-08 06:00:00,3.822828,0,0,0,0,10.3685
2023-11-08 07:00:00,368.3878,430.7667,447.4717,462.985,446.7433,1799.576
2023-11-08 08:00:00,785.0154,1540.203,1557.078,1584.977,1521.525,6193.188
2023-11-08 09:00:00,785.1237,1614.08,1658.718,1696.88,1548.638,6506.082
2023-11-08 10:00:00,635.0359,1506.182,1513.337,1546.218,1496.652,6029.893
2023-11-08 11:00:00,543.3427,1374.388,1381.925,1411.537,1373.698,5507.578
2023-11-08 12:00:00,608.3511,1503.01,1506.348,1533.892,1488.197,6010.916
2023-11-08 13:00:00,721.8528,1606.947,1610.55,1639.937,1591.572,6408.432
2023-11-08 14:00:00,845.1661,1718.992,1726.923,1754.631,1704.507,6850.408
2023-11-08 15:00:00,672.524,1229.763,1228.452,1250.485,1209.6,4868.785
2023-11-08 16:00:00,103.2234,145.6683,138.8717,146.4483,140.155,578.9845
2023-11-08 17:00:00,0.3349927,0,0,0,0,-14.42933
2023-11-08 18:00:00,-0.1568842,0,0,0,0,-14.49917
2023-11-08 19:00:00,-0.217826,0,0,0,0,-14.54771
2023-11-08 20:00:00,-0.2102579,0,0,0,0,-14.43517
2023-11-08 21:00:00,-0.1235525,0,0,0,0,-14.60184
2023-11-08 22:00:00,-0.265447,0,0,0,0,-14.46525
2023-11-08 23:00:00,-0.2199655,0,0,0,0,-14.45667
2023-11-09 00:00:00,-0.1528081,0,0,0,0,-14.60433
2023-11-09 01:00:00,-0.2133068,0,0,0,0,-14.55416
2023-11-09 02:00:00,-0.1165051,0,0,0,0,-14.62717
2023-11-09 03:00:00,-0.2436165,0,0,0,0,-14.63867
2023-11-09 04:00:00,-0.1754035,0,0,0,0,-14.60383
2023-11-09 05:00:00,-0.0610526,0,0,0,0,-14.52966
2023-11-09 06:00:00,4.631962,1.421667,1.485,1.5,1.418333,17.76783
2023-11-09 07:00:00,307.4819,309.2333,319.8583,325.0367,311.2483,1277.085
2023-11-09 08:00:00,753.2372,1418.973,1439.849,1471.683,1424.532,5767.344
2023-11-09 09:00:00,503.4807,1039.107,1037.858,1058.977,1034.853,4212.231
2023-11-09 10:00:00,476.2597,1100.173,1114.83,1154.852,1129.602,4505.138
2023-11-09 11:00:00,488.3365,1268.445,1268.928,1293.99,1254.257,5086.529
2023-11-09 12:00:00,347.065,874.2868,880.2817,898.4734,867.0451,3517.121
2023-11-09 13:00:00,378.3504,805.99,814.9317,830.1101,816.6483,3232.771
2023-11-09 14:00:00,388.4619,676.6916,688.1734,704.32,694.73,2724.939
2023-11-09 15:00:00,206.4255,279.3933,280.065,285.7133,277.9917,1109.049
2023-11-09 16:00:00,64.44314,73.42832,73.12332,74.045,71.82666,291.6357
2023-11-09 17:00:00,-0.1358726,0,0,0,0,-14.27633
2023-11-09 18:00:00,-0.1379811,0,0,0,0,-14.4445
2023-11-09 19:00:00,-0.1746858,0,0,0,0,-14.60034
2023-11-09 20:00:00,-0.133703,0,0,0,0,-14.31617
2023-11-09 21:00:00,-0.07782457,0,0,0,0,-14.32733
2023-11-09 22:00:00,-0.1634915,0,0,0,0,-14.35877
2023-11-09 23:00:00,-0.1744943,0,0,0,0,-14.35333
2023-11-10 00:00:00,-0.2713262,0,0,0,0,-14.52217
2023-11-10 01:00:00,-0.1731915,0,0,0,0,-14.5385
2023-11-10 02:00:00,-0.07021537,0,0,0,0,-14.47917
2023-11-10 03:00:00,-0.2167846,0,0,0,0,-14.502
2023-11-10 04:00:00,-0.1357335,0,0,0,0,-14.55687
2023-11-10 05:00:00,-0.0890701,0,0,0,0,-14.47017
2023-11-10 06:00:00,0.9172512,0,0,0,0,-13.96517
2023-11-10 07:00:00,190.465,216.7767,220.855,229.2417,222.025,929.7231
2023-11-10 08:00:00,742.0762,1320.835,1331.945,1361.629,1323.717,5323.129
2023-11-10 09:00:00,692.9252,1382.512,1391.918,1429.695,1392.583,5574.247
2023-11-10 10:00:00,568.8593,1304.13,1301.598,1340.817,1323.565,5292.917
2023-11-10 11:00:00,512.6807,1301.318,1304.813,1327.083,1290.512,5192.865
2023-11-10 12:00:00,486.5024,1234.173,1230.82,1250.64,1214.217,4875.544
2023-11-10 13:00:00,541.4707,1205.427,1216.462,1246.203,1218.535,4845.932
2023-11-10 14:00:00,690.3704,1275.547,1278.115,1293.005,1254.75,5038.743
2023-11-10 15:00:00,529.0784,899.3501,899.9566,915.3449,882.185,3522.487
2023-11-10 16:00:00,78.9081,100.055,96.62166,101.3417,97.82832,400.3936
2023-11-10 17:00:00,-0.05497498,0,0,0,0,-14.38589
2023-11-10 18:00:00,-0.1957224,0,0,0,0,-14.45
2023-11-10 19:00:00,-0.08852233,0,0,0,0,-14.4405
2023-11-10 20:00:00,-0.110835,0,0,0,0,-14.35616
2023-11-10 21:00:00,-0.2089127,0,0,0,0,-14.406
2023-11-10 22:00:00,-0.03603473,0,0,0,0,-14.35467
2023-11-10 23:00:00,-0.2168323,0,0,0,0,-14.58567
2023-11-11 00:00:00,-0.1561143,0,0,0,0,-14.53
2023-11-11 01:00:00,-0.08632513,0,0,0,0,-14.50117
2023-11-11 02:00:00,-0.226456,0,0,0,0,-14.4835
2023-11-11 03:00:00,-0.112611,0,0,0,0,-14.48817
2023-11-11 04:00:00,-0.1604529,0,0,0,0,-14.58883
2023-11-11 05:00:00,-0.1508425,0,0,0,0,-14.523
2023-11-11 06:00:00,0.7245272,0,0,0,0,-13.73183
2023-11-11 07:00:00,178.4926,155.54,158.67,161.8333,157.6517,638.2412
2023-11-11 08:00:00,708.0089,1355.965,1370.988,1403.21,1355.095,5471.901
2023-11-11 09:00:00,774.4095,1558.105,1562.495,1601.963,1564.29,6275.461
2023-11-11 10:00:00,649.8229,1509.922,1508.58,1542.143,1500.479,6043.566
2023-11-11 11:00:00,565.8798,1416.635,1420.548,1446.508,1405.104,5655.241
2023-11-11 12:00:00,590.8929,1446.812,1451.253,1476.105,1432.203,5765.606
2023-11-11 13:00:00,705.9494,1563.937,1569.572,1594.547,1545.293,6218.932
2023-11-11 14:00:00,834.7026,1740.312,1749.527,1774.464,1724.878,6921.92
2023-11-11 15:00:00,648.3286,1235.353,1232.607,1255.048,1215.007,4888.664
2023-11-11 16:00:00,83.94399,118.0467,110.7733,118.0367,113.075,466.7614
2023-11-11 17:00:00,-0.1714642,0,0,0,0,-14.285
2023-11-11 18:00:00,-0.1704358,0,0,0,0,-14.327
2023-11-11 19:00:00,-0.1060279,0,0,0,0,-14.387
2023-11-11 20:00:00,-0.2162901,0,0,0,0,-14.48733
2023-11-11 21:00:00,-0.0670056,0,0,0,0,-14.48133
2023-11-11 22:00:00,-0.1502712,0,0,0,0,-14.5135
2023-11-11 23:00:00,-0.1053426,0,0,0,0,-14.50517
2023-11-12 00:00:00,-0.09285603,0,0,0,0,-14.48304
2023-11-12 01:00:00,-0.2651622,0,0,0,0,-14.53533
2023-11-12 02:00:00,-0.2351644,0,0,0,0,-14.52333
2023-11-12 03:00:00,-0.2092069,0,0,0,0,-14.64183
2023-11-12 04:00:00,-0.1800544,0,0,0,0,-14.65267
2023-11-12 05:00:00,-0.2073491,0,0,0,0,-14.58767
2023-11-12 06:00:00,0.6819818,0,0,0,0,-14.5405
2023-11-12 07:00:00,121.303,104.9133,104.5933,105.7117,102.41,421.4938
2023-11-12 08:00:00,370.2866,521.165,522.0117,535.2183,518.9017,2089.528
2023-11-12 09:00:00,328.1209,596.0034,592.3033,607.8533,590.1917,2369.428
2023-11-12 10:00:00,302.9429,701.3134,700.4233,714.7584,693.3617,2799.298
2023-11-12 11:00:00,229.0934,598.215,599.9933,611.9078,595.2317,2398.858
2023-11-12 12:00:00,216.6361,566.965,570.8616,582.9083,568.8,2277.12
2023-11-12 13:00:00,184.1226,397.1167,398.8783,407.5667,398.065,1586.945
2023-11-12 14:00:00,357.758,617.9466,630.0617,654.1316,648.7451,2530.224
2023-11-12 15:00:00,603.5052,911.3433,909.69,933.825,910.7416,3632.921
2023-11-12 16:00:00,78.81484,141.5183,135.685,142.4267,136.8,541.6577
2023-11-12 17:00:00,-0.1823945,0,0,0,0,-14.34483
2023-11-12 18:00:00,-0.1720246,0,0,0,0,-14.33383
2023-11-12 19:00:00,-0.2398522,0,0,0,0,-14.385
2023-11-12 20:00:00,-0.1281054,0,0,0,0,-14.34283
2023-11-12 21:00:00,-0.1255987,0,0,0,0,-14.4665
2023-11-12 22:00:00,-0.192299,0,0,0,0,-14.31067
2023-11-12 23:00:00,-0.1104883,0,0,0,0,-14.38
2023-11-13 00:00:00,-0.2052406,0,0,0,0,-14.457
2023-11-13 01:00:00,-0.2430999,0,0,0,0,-14.29768
2023-11-13 02:00:00,-0.113049,0,0,0,0,-14.36917
2023-11-13 03:00:00,-0.1405916,0,0,0,0,-14.56616
2023-11-13 04:00:00,-0.1807608,0,0,0,0,-14.4625
2023-11-13 05:00:00,-0.168049,0,0,0,0,-14.48717
2023-11-13 06:00:00,0.5771838,0,0,0,0,-14.47733
2023-11-13 07:00:00,34.34941,33.44001,34.03833,34.30666,33.33666,172.5418
2023-11-13 08:00:00,715.3921,1367.703,1394.665,1423.877,1380.712,5555.145
2023-11-13 09:00:00,810.8518,1635.7,1644.717,1689.865,1645.51,6584.658
2023-11-13 10:00:00,642.4498,1462.787,1464.59,1514.252,1473.807,5864.206
2023-11-13 11:00:00,572.5185,1431.31,1440.64,1469.808,1412.192,5705.392
2023-11-13 12:00:00,549.8619,1319.562,1327.397,1327.395,1273.863,5195.745
2023-11-13 13:00:00,603.183,1381.01,1389.138,1422.418,1388.142,5480.085
2023-11-13 14:00:00,779.4341,1457.152,1471.476,1488.077,1430.385,5767.099
2023-11-13 15:00:00,469.628,714.1016,714.8116,704.0218,684.3084,2752.479
2023-11-13 16:00:00,52.28215,58.07167,58.06332,58.32166,57.21834,232.473
2023-11-13 17:00:00,-0.1692058,0,0,0,0,-14.4045
2023-11-13 18:00:00,-0.1740112,0,0,0,0,-14.376
2023-11-13 19:00:00,-0.1542224,0,0,0,0,-14.312
2023-11-13 20:00:00,-0.1382357,0,0,0,0,-14.34083
2023-11-13 21:00:00,-0.1636363,0,0,0,0,-14.51533
2023-11-13 22:00:00,-0.249506,0,0,0,0,-14.32933
2023-11-13 23:00:00,-0.1437956,0,0,0,0,-14.42655
2023-11-14 00:00:00,-0.267831,0,0,0,0,-14.376
2023-11-14 01:00:00,-0.2305141,0,0,0,0,-14.54667
2023-11-14 02:00:00,-0.09863096,0,0,0,0,-14.55383
2023-11-14 03:00:00,-0.1492582,0,0,0,0,-14.56733
2023-11-14 04:00:00,-0.1927314,0,0,0,0,-14.5095
2023-11-14 05:00:00,-0.2763905,0,0,0,0,-14.5425
2023-11-14 06:00:00,0.9746662,0,0,0,0,-11.346
2023-11-14 07:00:00,92.8739,70.94334,70.71001,71.42167,69.48167,292.3397
2023-11-14 08:00:00,99.35178,157.96,156.51,160.2067,156.0833,617.9343
2023-11-14 09:00:00,181.9879,347.54,345.1783,355.4217,347.1017,1381.98
2023-11-14 10:00:00,155.0034,378.3733,378.6883,387.6067,378.7234,1516.367
2023-11-14 11:00:00,160.6721,437.2617,439.43,448.5383,437.9384,1750.172
2023-11-14 12:00:00,203.8159,530.3883,529.8024,540.46,525.1483,2113.628
2023-11-14 13:00:00,158.6432,348.555,350.0367,356.635,347.5817,1390.625
2023-11-14 14:00:00,127.5857,226.3733,225.455,228.3083,221.1483,886.4948
2023-11-14 15:00:00,18.28841,21.92333,21.53833,21.665,21.01833,135.2738
2023-11-14 16:00:00,4.694289,2.393333,1.725,1.751667,1.698334,8.073665
2023-11-14 17:00:00,-0.2249296,0,0,0,0,-14.2735
2023-11-14 18:00:00,-0.1896141,0,0,0,0,-14.36033
2023-11-14 19:00:00,-0.2114847,0,0,0,0,-14.50517
2023-11-14 20:00:00,-0.1479408,0,0,0,0,-14.42067
2023-11-14 21:00:00,-0.1969801,0,0,0,0,-14.24017
2023-11-14 22:00:00,-0.2408619,0,0,0,0,-14.322
2023-11-14 23:00:00,-0.1657049,0,0,0,0,-14.46567
2023-11-15 00:00:00,-0.1951875,0,0,0,0,-14.44733
2023-11-15 01:00:00,-0.1065403,0,0,0,0,-14.49117
2023-11-15 02:00:00,-0.1451944,0,0,0,0,-14.48667
2023-11-15 03:00:00,-0.2226899,0,0,0,0,-14.49267
2023-11-15 04:00:00,-0.1245767,0,0,0,0,-14.34183
2023-11-15 05:00:00,-0.1736015,0,0,0,0,-14.39834
2023-11-15 06:00:00,0.4436568,0,0,0,0,-14.42583
2023-11-15 07:00:00,48.5561,46.31166,46.09999,46.96166,45.83999,199.5125
2023-11-15 08:00:00,50.05247,94.15665,92.69833,94.65,92.17832,364.7862
2023-11-15 09:00:00,139.4944,269.0684,267.3767,275.7917,269.4267,1071.684
2023-11-15 10:00:00,181.1787,414.405,411.14,419.7184,407.6083,1640.163
2023-11-15 11:00:00,186.2363,491.3217,494.2333,505.3533,493.7267,1971.428
2023-11-15 12:00:00,365.5062,956.7567,959.3317,966.2749,932.05,3736.575
2023-11-15 13:00:00,635.8785,1456.948,1476.723,1523.605,1507.513,5896.743
2023-11-15 14:00:00,814.8958,1639.75,1652.364,1679.068,1633.225,6593.348
2023-11-15 15:00:00,391.3409,671.82,679.1299,690.8533,668.8316,2708.012
2023-11-15 16:00:00,21.51545,18.85167,18.46334,18.88333,17.76333,84.78632
2023-11-15 17:00:00,-0.1810744,0,0,0,0,-14.2605
2023-11-15 18:00:00,-0.1525714,0,0,0,0,-14.42167
2023-11-15 19:00:00,-0.2436893,0,0,0,0,-14.42933
2023-11-15 20:00:00,-0.1452407,0,0,0,0,-14.3445
2023-11-15 21:00:00,-0.201869,0,0,0,0,-14.21667
2023-11-15 22:00:00,-0.1578559,0,0,0,0,-14.253
2023-11-15 23:00:00,-0.0298714,0,0,0,0,-14.279
2023-11-16 00:00:00,-0.2904909,0,0,0,0,-14.39567
2023-11-16 01:00:00,-0.1866098,0,0,0,0,-14.4985
2023-11-16 02:00:00,-0.2164478,0,0,0,0,-14.52917
2023-11-16 03:00:00,-0.167997,0,0,0,0,-14.331
2023-11-16 04:00:00,-0.2535907,0,0,0,0,-14.30417
2023-11-16 05:00:00,-0.1776677,0,0,0,0,-14.34917
2023-11-16 06:00:00,-0.01546487,0,0,0,0,-14.48267
