Schell Solar Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2023-11-02 18:00:00,0,3,3,2.75,2.458077
2023-11-02 19:00:00,0,0,0,0,-7.160787
2023-11-02 20:00:00,0,0,0,0,-7.102624
2023-11-02 21:00:00,0,0,0,0,-7.119419
2023-11-02 22:00:00,0,0,0,0,-7.164421
2023-11-02 23:00:00,0.2192232,0,0,0,-7.177653
2023-11-03 00:00:00,0,0,0,0,-7.186486
2023-11-03 01:00:00,0,0,0,0,-7.171946
2023-11-03 02:00:00,0,0,0,0,-7.180238
2023-11-03 03:00:00,0,0,0,0,-7.112674
2023-11-03 04:00:00,0.08007555,0,0,0,-7.102424
2023-11-03 05:00:00,0,0,0,0,-7.13312
2023-11-03 06:00:00,0,0,0,0,-7.185701
2023-11-03 07:00:00,16.15807,17,15.25,14.75,39.86106
2023-11-03 08:00:00,237.6618,382.25,390.75,371,1126.817
2023-11-03 09:00:00,445.2675,906.75,932.5,882.25,2692.211
2023-11-03 10:00:00,648.2381,1266.75,1304.5,1236.5,3765.043
2023-11-03 11:00:00,799.3043,1500,1544.5,1465.75,4454.141
2023-11-03 12:00:00,876.2889,1608.75,1654.5,1573.5,4773.197
2023-11-03 13:00:00,868.4731,1584,1631.75,1550,4705.065
2023-11-03 14:00:00,786.064,1444.75,1488.75,1414,4297.098
2023-11-03 15:00:00,627.4233,1176.75,1211,1150.25,3504.115
2023-11-03 16:00:00,408.8688,780.25,803,754,2318.418
2023-11-03 17:00:00,150.2336,230.75,227.75,149.75,608.4672
2023-11-03 18:00:00,0,2.5,2.75,2,0.8817065
2023-11-03 19:00:00,0,0,0,0,-7.283008
2023-11-03 20:00:00,0,0,0,0,-7.264852
2023-11-03 21:00:00,0,0,0,0,-7.249618
2023-11-03 22:00:00,0,0,0,0,-7.281139
2023-11-03 23:00:00,0,0,0,0,-7.282936
2023-11-04 00:00:00,0,0,0,0,-7.198555
2023-11-04 01:00:00,0,0,0,0,-7.223981
2023-11-04 02:00:00,0,0,0,0,-7.218378
2023-11-04 03:00:00,0,0,0,0,-7.203341
2023-11-04 04:00:00,0,0,0,0,-7.197118
2023-11-04 05:00:00,0,0,0,0,-7.196794
2023-11-04 06:00:00,0,0,0,0,-7.17445
2023-11-04 07:00:00,10.1179,12.75,11.25,11.25,27.94831
2023-11-04 08:00:00,199.0674,374.25,383.5,364.25,1104.769
2023-11-04 09:00:00,446.0469,900.75,926,875.25,2670.681
2023-11-04 10:00:00,653.9891,1264.25,1299.75,1228.75,3748.998
2023-11-04 11:00:00,801.1074,1494.25,1537.5,1460,4434.803
2023-11-04 12:00:00,866.7156,1558.25,1604.75,1525.5,4627.545
2023-11-04 13:00:00,852.902,1522.5,1569.75,1491,4524.561
2023-11-04 14:00:00,767.7195,1390.5,1432.5,1360.5,4134.844
2023-11-04 15:00:00,610.7866,1132.25,1167,1108,3372.447
2023-11-04 16:00:00,394.9102,746.75,768.75,718.25,2218.447
2023-11-04 17:00:00,139.2937,210.75,208.25,135.5,553.6011
2023-11-04 18:00:00,0,1.75,1.75,1.75,-0.9934543
2023-11-04 19:00:00,0,0,0,0,-7.342557
2023-11-04 20:00:00,0,0,0,0,-7.348077
2023-11-04 21:00:00,0,0,0,0,-7.359438
2023-11-04 22:00:00,0,0,0,0,-7.37356
2023-11-04 23:00:00,0,0,0,0,-7.409621
2023-11-05 00:00:00,0,0,0,0,-7.413085
2023-11-05 01:00:00,0,0,0,0,-7.415397
2023-11-05 01:00:00,0,0,0,0,-7.418293
2023-11-05 02:00:00,0,0,0,0,-7.425435
2023-11-05 03:00:00,0,0,0,0,-7.405448
2023-11-05 04:00:00,0,0,0,0,-7.373633
2023-11-05 05:00:00,0,0,0,0,-7.32833
2023-11-05 06:00:00,10.47465,21.5,20.5,15.75,50.95742
2023-11-05 07:00:00,68.75109,114.75,116.25,108.75,335.4101
2023-11-05 08:00:00,225.7904,386,406,392.25,1192.274
2023-11-05 09:00:00,309.058,543.25,545.75,516.5,1581.085
2023-11-05 10:00:00,529.1324,987,1009.5,968.75,2763.849
2023-11-05 11:00:00,769.1881,1362.75,1350,1356.25,4077.097
2023-11-05 12:00:00,819.5338,1482,1528.5,1448.5,4403.537
2023-11-05 13:00:00,734.5462,1344.5,1382.25,1307.5,3988.486
2023-11-05 14:00:00,578.4245,1072.5,1104.75,1044.5,3190.325
2023-11-05 15:00:00,367.3293,689.25,709,659.75,2043.565
2023-11-05 16:00:00,118.2564,176.75,176.25,118.25,470.7584
2023-11-05 17:00:00,0,1.75,1.75,1.75,-1.574306
2023-11-05 18:00:00,0,0,0,0,-7.345787
2023-11-05 19:00:00,0,0,0,0,-7.366767
2023-11-05 20:00:00,0,0,0,0,-7.356275
2023-11-05 21:00:00,0,0,0,0,-7.370657
2023-11-05 22:00:00,0,0,0,0,-7.403719
2023-11-05 23:00:00,0,0,0,0,-7.408401
2023-11-06 00:00:00,0,0,0,0,-7.405715
2023-11-06 01:00:00,0,0,0,0,-7.389923
2023-11-06 02:00:00,0,0,0,0,-7.40447
2023-11-06 03:00:00,0,0,0,0,-7.380847
2023-11-06 04:00:00,0,0,0,0,-7.347406
2023-11-06 05:00:00,0,0,0,0,-7.309996
2023-11-06 06:00:00,5.173188,8.75,7.75,7.5,17.63632
2023-11-06 07:00:00,162.1691,285.75,292.5,277.5,841.2944
2023-11-06 08:00:00,388.6184,784.25,807.25,762.5,2335.425
2023-11-06 09:00:00,590.1221,1138,1169.75,1106.75,3376.829
2023-11-06 10:00:00,730.8884,1351.5,1392,1318,4011.083
2023-11-06 11:00:00,765.1198,1369.75,1406.25,1339.5,4079.918
2023-11-06 12:00:00,763.6718,1399.25,1440,1351.25,4126.066
2023-11-06 13:00:00,715.4069,1307,1346.5,1271.25,3877.095
2023-11-06 14:00:00,556.1879,1025.75,1055.5,999.75,3052.775
2023-11-06 15:00:00,309.3583,547.75,561.5,544.5,1640.025
2023-11-06 16:00:00,46.20789,81.75,83.75,74.25,237.734
2023-11-06 17:00:00,0.1045858,1.25,1.5,1.25,-2.49643
2023-11-06 18:00:00,0,0,0,0,-7.214003
2023-11-06 19:00:00,0,0,0,0,-7.223674
2023-11-06 20:00:00,0,0,0,0,-7.118394
2023-11-06 21:00:00,0,0,0,0,-7.122522
2023-11-06 22:00:00,0.04406794,0,0,0,-7.159616
2023-11-06 23:00:00,0.07178925,0,0,0,-7.167765
2023-11-07 00:00:00,0,0,0,0,-7.107894
2023-11-07 01:00:00,0,0,0,0,-7.132225
2023-11-07 02:00:00,0,0,0,0,-7.128859
2023-11-07 03:00:00,0,0,0,0,-7.114775
2023-11-07 04:00:00,0,0,0,0,-7.095962
2023-11-07 05:00:00,0,0,0,0,-7.075328
2023-11-07 06:00:00,2.522291,4,3.75,3.75,4.774179
2023-11-07 07:00:00,91.34909,165.75,171,162,484.6713
2023-11-07 08:00:00,362.5571,706.25,721.75,682,2104.418
2023-11-07 09:00:00,460.5128,798,804,810.25,2512.843
2023-11-07 10:00:00,376.7391,664.75,675,647.25,1992.479
2023-11-07 11:00:00,520.2447,946.25,964.5,892.75,2691.341
2023-11-07 12:00:00,765.3787,1368,1405.5,1333.5,4070.004
2023-11-07 13:00:00,708.5334,1272.75,1310.75,1240.75,3776.889
2023-11-07 14:00:00,553.0839,1012.25,1043.25,985,3012.498
2023-11-07 15:00:00,344.2679,630,647.75,602.5,1865.587
2023-11-07 16:00:00,107.9967,154.5,155.75,113.5,419.1126
2023-11-07 17:00:00,0.05211845,1.25,1.25,1.25,-2.535358
2023-11-07 18:00:00,0,0,0,0,-7.324699
2023-11-07 19:00:00,0,0,0,0,-7.345648
2023-11-07 20:00:00,0,0,0,0,-7.348256
2023-11-07 21:00:00,0,0,0,0,-7.319275
2023-11-07 22:00:00,0,0,0,0,-7.263531
2023-11-07 23:00:00,0,0,0,0,-7.292781
2023-11-08 00:00:00,0,0,0,0,-7.294177
2023-11-08 01:00:00,0,0,0,0,-7.321234
2023-11-08 02:00:00,0,0,0,0,-7.307162
2023-11-08 03:00:00,0,0,0,0,-7.310653
2023-11-08 04:00:00,0,0,0,0,-7.272419
2023-11-08 05:00:00,0,0,0,0,-7.278666
2023-11-08 06:00:00,5.734515,7,6.25,6.25,11.96926
2023-11-08 07:00:00,168.5411,286,293,274.75,835.4996
2023-11-08 08:00:00,395.7971,793.5,816.25,771.75,2353.7
2023-11-08 09:00:00,606.8774,1169,1200.75,1135.75,3465.128
2023-11-08 10:00:00,754.7283,1405.25,1445.5,1367,4162.801
2023-11-08 11:00:00,823.8079,1495.75,1540.5,1458.25,4424.047
2023-11-08 12:00:00,815.4697,1470.5,1515.25,1432,4356.771
2023-11-08 13:00:00,724.2468,1314,1354.25,1282.25,3906.08
2023-11-08 14:00:00,567.687,1050.5,1082.75,1024,3127.125
2023-11-08 15:00:00,351.8997,653.5,672.25,624.5,1936.396
2023-11-08 16:00:00,108.976,150.75,150.25,101,402.2767
2023-11-08 17:00:00,0.01240407,1,1,1,-3.562812
2023-11-08 18:00:00,0,0,0,0,-7.280609
2023-11-08 19:00:00,0,0,0,0,-7.297334
2023-11-08 20:00:00,0,0,0,0,-7.341771
2023-11-08 21:00:00,0,0,0,0,-7.340826
2023-11-08 22:00:00,0,0,0,0,-7.352427
2023-11-08 23:00:00,0,0,0,0,-7.356609
2023-11-09 00:00:00,0,0,0,0,-7.395662
2023-11-09 01:00:00,0,0,0,0,-7.347139
2023-11-09 02:00:00,0,0,0,0,-7.333154
2023-11-09 03:00:00,0,0,0,0,-7.327891
2023-11-09 04:00:00,0,0,0,0,-7.31438
2023-11-09 05:00:00,0,0,0,0,-7.322445
2023-11-09 06:00:00,4.911232,6,5.75,5,9.919312
2023-11-09 07:00:00,166.7074,214,219,207.75,633.6841
2023-11-09 08:00:00,331.6796,622.75,645.75,612.25,1803.946
2023-11-09 09:00:00,311.5958,552.5,571.5,541.75,1595.54
2023-11-09 10:00:00,582.2646,922.25,940.25,925.5,2845.994
2023-11-09 11:00:00,570.1865,987.25,1001.75,928.5,2716.677
2023-11-09 12:00:00,645.478,1108.75,1181.5,1084.5,3247.632
2023-11-09 13:00:00,690.1309,1241.25,1279,1208.5,3687.696
2023-11-09 14:00:00,537.428,980.75,1009.75,953.5,2913.207
2023-11-09 15:00:00,334.2863,607.25,625,577.5,1798.786
2023-11-09 16:00:00,99.9333,132,132.25,89.5,353.4626
2023-11-09 17:00:00,0,0.75,0.75,0.75,-4.185507
2023-11-09 18:00:00,0,0,0,0,-7.250261
2023-11-09 19:00:00,0,0,0,0,-7.225543
2023-11-09 20:00:00,0,0,0,0,-7.181973
2023-11-09 21:00:00,0,0,0,0,-7.216792
2023-11-09 22:00:00,0.07724781,0,0,0,-7.259504
2023-11-09 23:00:00,0.09044567,0,0,0,-7.247623
2023-11-10 00:00:00,0,0,0,0,-7.251135
2023-11-10 01:00:00,0,0,0,0,-7.287704
2023-11-10 02:00:00,0,0,0,0,-7.273757
2023-11-10 03:00:00,0,0,0,0,-7.287387
2023-11-10 04:00:00,0,0,0,0,-7.278245
2023-11-10 05:00:00,0,0,0,0,-7.255084
2023-11-10 06:00:00,2.101516,1.75,2,1.5,-1.694888
2023-11-10 07:00:00,79.89786,123,127,118.5,365.0285
2023-11-10 08:00:00,87.72437,148,152.75,143.25,430.9514
2023-11-10 09:00:00,95.41267,165.75,171,159.75,490.2081
2023-11-10 10:00:00,88.85126,158,161.75,155.75,469.8412
2023-11-10 11:00:00,90.66731,166.25,171.25,161.5,489.91
2023-11-10 12:00:00,147.5766,264,269.75,254.75,772.5045
2023-11-10 13:00:00,38.84008,74.75,76.75,71.75,219.3869
2023-11-10 14:00:00,29.72698,54.75,56,53.5,160.4817
2023-11-10 15:00:00,11.2121,19.75,20.5,19.25,55.3054
2023-11-10 16:00:00,3.084486,5,5,4.5,9.05325
2023-11-10 17:00:00,0,0,0,0,-7.216353
2023-11-10 18:00:00,0,0,0,0,-7.289786
2023-11-10 19:00:00,0,0,0,0,-7.334561
2023-11-10 20:00:00,0,0,0,0,-7.335291
2023-11-10 21:00:00,0,0,0,0,-7.278065
2023-11-10 22:00:00,0,0,0,0,-7.309375
2023-11-10 23:00:00,0,0,0,0,-7.330475
2023-11-11 00:00:00,0,0,0,0,-7.261544
2023-11-11 01:00:00,0,0,0,0,-7.257232
2023-11-11 02:00:00,0,0,0,0,-7.264445
2023-11-11 03:00:00,0,0,0,0,-7.254489
2023-11-11 04:00:00,0,0,0,0,-7.243458
2023-11-11 05:00:00,0,0,0,0,-7.273272
2023-11-11 06:00:00,0.5646725,0,0,-0.25,-7.483448
2023-11-11 07:00:00,35.22057,61.75,63.5,60.25,177.4873
2023-11-11 08:00:00,103.8938,179.5,184.5,175.25,533.5933
2023-11-11 09:00:00,152.6776,264.25,271.5,258,786.2046
2023-11-11 10:00:00,209.7928,360.75,371,353.75,1072.141
2023-11-11 11:00:00,245.3549,433,444.75,421.75,1287.988
2023-11-11 12:00:00,259.9923,446.75,458.75,437,1333.762
2023-11-11 13:00:00,141.708,251,258.25,242.75,745.6572
2023-11-11 14:00:00,201.4561,339,348,331.5,1015.309
2023-11-11 15:00:00,99.71461,167.5,172.25,162.5,497.9591
2023-11-11 16:00:00,32.80474,50.5,52.5,50.25,149.7324
2023-11-11 17:00:00,0,0,0,0,-6.922043
2023-11-11 18:00:00,0,0,0,0,-7.201542
2023-11-11 19:00:00,0,0,0,0,-7.246051
2023-11-11 20:00:00,0,0,0,0,-7.251517
2023-11-11 21:00:00,0,0,0,0,-7.300548
2023-11-11 22:00:00,0,0,0,0,-7.303952
2023-11-11 23:00:00,0,0,0,0,-7.287378
2023-11-12 00:00:00,0,0,0,0,-7.33865
2023-11-12 01:00:00,0,0,0,0,-7.285461
2023-11-12 02:00:00,0,0,0,0,-7.320804
2023-11-12 03:00:00,0,0,0,0,-7.265334
2023-11-12 04:00:00,0,0,0,0,-7.32035
2023-11-12 05:00:00,0,0,0,0,-7.275219
2023-11-12 06:00:00,0.2283401,-0.25,0,0,-7.338234
2023-11-12 07:00:00,28.43389,46.5,47.75,45.5,132.7117
2023-11-12 08:00:00,166.1776,274,281.5,266.5,811.4246
2023-11-12 09:00:00,282.16,470.75,485.5,460.75,1465.007
2023-11-12 10:00:00,410.2026,764.25,751,702.75,2185.142
2023-11-12 11:00:00,630.8428,1190.75,1239,1113,3384.962
2023-11-12 12:00:00,430.9263,739.25,757.5,727.5,2195.225
2023-11-12 13:00:00,660.0167,1220,1199.5,1175,3670.587
2023-11-12 14:00:00,550.514,1042.75,1063.5,987.25,3123.612
2023-11-12 15:00:00,298.9699,570.5,567.25,533,1672.954
2023-11-12 16:00:00,91.67897,121.25,126,88.25,334.7445
2023-11-12 17:00:00,0.07555624,0.75,0.75,0.5,-4.783388
2023-11-12 18:00:00,0,0,0,0,-7.193242
2023-11-12 19:00:00,0,0,0,0,-7.18049
2023-11-12 20:00:00,0,0,0,0,-7.194982
2023-11-12 21:00:00,0,0,0,0,-7.206954
2023-11-12 22:00:00,0,0,0,0,-7.203814
2023-11-12 23:00:00,0,0,0,0,-7.210406
2023-11-13 00:00:00,0,0,0,0,-7.191308
2023-11-13 01:00:00,0,0,0,0,-7.230745
2023-11-13 02:00:00,0,0,0,0,-7.152231
2023-11-13 03:00:00,0,0,0,0,-7.172174
2023-11-13 04:00:00,0,0,0,0,-7.171418
2023-11-13 05:00:00,0,0,0,0,-7.159011
2023-11-13 06:00:00,1.982702,3,2.25,2.75,1.849029
2023-11-13 07:00:00,147.4077,237,243.75,230,689.6896
2023-11-13 08:00:00,385.3399,793,815.5,767.75,2347.293
2023-11-13 09:00:00,594.8461,1170.75,1204.5,1141.25,3474.825
2023-11-13 10:00:00,738.2841,1397.25,1441.25,1365.5,4149.791
2023-11-13 11:00:00,815.7702,1508,1556.25,1474.5,4478.134
2023-11-13 12:00:00,807.2388,1488.75,1534.25,1451.75,4416.955
2023-11-13 13:00:00,730.8358,1346.5,1388.75,1321.5,4027.231
2023-11-13 14:00:00,560.2291,1056,1085.25,1021,3128.266
2023-11-13 15:00:00,280.0757,504.25,520.5,486.75,1520.835
2023-11-13 16:00:00,95.69395,123.75,125.75,83.5,335.683
2023-11-13 17:00:00,0,0.25,0.25,0,-6.580729
2023-11-13 18:00:00,0,0,0,0,-7.245044
2023-11-13 19:00:00,0,0,0,0,-7.200593
2023-11-13 20:00:00,0,0,0,0,-7.207407
2023-11-13 21:00:00,0,0,0,0,-7.246395
2023-11-13 22:00:00,0,0,0,0,-7.254779
2023-11-13 23:00:00,0,0,0,0,-7.279292
2023-11-14 00:00:00,0,0,0,0,-7.222941
2023-11-14 01:00:00,0,0,0,0,-7.231845
2023-11-14 02:00:00,0,0,0,0,-7.236653
2023-11-14 03:00:00,0,0,0,0,-7.224447
2023-11-14 04:00:00,0,0,0,0,-7.21473
2023-11-14 05:00:00,0,0,0,0,-7.277968
2023-11-14 06:00:00,5.055243,3.75,3,3,2.412225
2023-11-14 07:00:00,158.7178,263.5,270.25,259,774.816
2023-11-14 08:00:00,368.1892,804.75,829.25,783.5,2390.969
2023-11-14 09:00:00,625.6362,1212.25,1248.25,1178.25,3592.104
2023-11-14 10:00:00,768.2319,1446.25,1491.75,1418.25,4298.063
2023-11-14 11:00:00,840.3145,1554.75,1607,1522.25,4620.489
2023-11-14 12:00:00,771.9058,1378.5,1396,1357.5,4132.411
2023-11-14 13:00:00,643.2792,1182,1202.25,1138.25,3439.636
2023-11-14 14:00:00,562.476,1010.75,1049.5,977,2979.453
2023-11-14 15:00:00,335.2351,579,595.5,552.5,1730.484
2023-11-14 16:00:00,61.14631,87.75,90.25,79,253.0634
2023-11-14 17:00:00,0,0,0,0,-6.868372
2023-11-14 18:00:00,0,0,0,0,-7.20612
2023-11-14 19:00:00,0,0,0,0,-7.221181
2023-11-14 20:00:00,0,0,0,0,-7.19813
2023-11-14 21:00:00,0,0,0,0,-7.198053
2023-11-14 22:00:00,0,0,0,0,-7.226986
2023-11-14 23:00:00,0,0,0,0,-7.248491
2023-11-15 00:00:00,0,0,0,0,-7.291517
2023-11-15 01:00:00,0,0,0,0,-7.298163
2023-11-15 02:00:00,0,0,0,0,-7.280487
2023-11-15 03:00:00,0,0,0,0,-7.280406
2023-11-15 04:00:00,0,0,0,0,-7.30381
2023-11-15 05:00:00,0,0,0,0,-7.320258
2023-11-15 06:00:00,0.7008835,0.25,0.25,0.25,-6.356475
2023-11-15 07:00:00,48.61208,73,75.25,71.5,212.4094
2023-11-15 08:00:00,159.4133,282.25,289.75,274.75,838.6374
2023-11-15 09:00:00,216.1154,391,402.25,380,1165.061
2023-11-15 10:00:00,456.0485,834.25,862.5,824,2495.469
2023-11-15 11:00:00,606.6188,1074.5,1102.25,1042.5,3200.662
2023-11-15 12:00:00,420.7646,724.5,743.75,725.75,2186.593
2023-11-15 13:00:00,397.6731,692.75,711.25,693.5,2084.681
2023-11-15 14:00:00,303.0732,525.25,538.25,541.75,1615.798
2023-11-15 15:00:00,145.1335,238.75,245.5,241.5,736.2578
2023-11-15 16:00:00,34.71708,55.5,56.5,55.25,166.4491
2023-11-15 17:00:00,0,0,0,0,-7.30595
2023-11-15 18:00:00,0,0,0,0,-7.269757
2023-11-15 19:00:00,0,0,0,0,-7.193928
2023-11-15 20:00:00,0,0,0,0,-7.249569
2023-11-15 21:00:00,0,0,0,0,-7.244576
2023-11-15 22:00:00,0,0,0,0,-7.25793
2023-11-15 23:00:00,0,0,0,0,-7.299362
2023-11-16 00:00:00,0,0,0,0,-7.310531
2023-11-16 01:00:00,0,0,0,0,-7.3353
2023-11-16 02:00:00,0,0,0,0,-7.302753
2023-11-16 03:00:00,0,0,0,0,-7.296239
2023-11-16 04:00:00,0,0,0,0,-7.280943
2023-11-16 05:00:00,0,0,0,0,-7.280811
2023-11-16 06:00:00,0.6868262,0.25,0.5,0,-6.4337
2023-11-16 07:00:00,111.3793,173.5,179,176,516.0846
2023-11-16 08:00:00,369.0901,752.75,774.5,758.5,2260.213
2023-11-16 09:00:00,572.9728,1116,1149.5,1125.75,3352.306
2023-11-16 10:00:00,716.0043,1331,1372.75,1346.75,4001.137
2023-11-16 11:00:00,787.2129,1432.5,1475.25,1444,4297.489
2023-11-16 12:00:00,783.3687,1417.25,1463.25,1434.5,4260.463
2023-11-16 13:00:00,663.1196,1242,1211.25,1202.75,3626.607
2023-11-16 14:00:00,570.3634,1064.5,1084,1026.5,3127.978
2023-11-16 15:00:00,323.8482,601.25,605.75,582,1767.669
2023-11-16 16:00:00,99.4454,110,106.75,67.25,280.7902
2023-11-16 17:00:00,0,0.25,0.5,0.25,-5.882379
2023-11-16 18:00:00,0,0,0,0,-7.308925
2023-11-16 19:00:00,0,0,0,0,-7.311619
2023-11-16 20:00:00,0,0,0,0,-7.325678
2023-11-16 21:00:00,0,0,0,0,-7.288991
2023-11-16 22:00:00,0,0,0,0,-7.326144
2023-11-16 23:00:00,0,0,0,0,-7.311091
2023-11-17 00:00:00,0,0,0,0,-7.303946
2023-11-17 01:00:00,0,0,0,0,-7.32213
2023-11-17 02:00:00,0,0,0,0,-7.340855
2023-11-17 03:00:00,0,0,0,0,-7.332376
2023-11-17 04:00:00,0,0,0,0,-7.312795
2023-11-17 05:00:00,0,0,0,0,-7.284743
2023-11-17 06:00:00,0.8751994,0.5,0.25,0.25,-6.155924
2023-11-17 07:00:00,60.92741,103,109.75,100,296.7983
2023-11-17 08:00:00,168.5849,273.5,284.25,278,827.3331
2023-11-17 09:00:00,287.3372,541.25,563.75,561.5,1636.462
2023-11-17 10:00:00,327.2593,553.25,559.5,545,1659.852
2023-11-17 11:00:00,354.2396,584.75,596,579,1741.979
2023-11-17 12:00:00,512.7196,873.5,880.75,860.75,2592.882
2023-11-17 13:00:00,387.2537,619.25,639.75,657,1908.846
2023-11-17 14:00:00,267.9359,457.25,466.5,451,1377.804
2023-11-17 15:00:00,198.6183,321,325.25,323.75,975.2504
2023-11-17 16:00:00,31.9931,47.75,49.75,49,142.8053
2023-11-17 17:00:00,0.002202806,0,0,0,-7.180758
2023-11-17 18:00:00,0,0,0,0,-7.349414
2023-11-17 19:00:00,0,0,0,0,-7.367699
2023-11-17 20:00:00,0,0,0,0,-7.359129
2023-11-17 21:00:00,0,0,0,0,-7.367659
2023-11-17 22:00:00,0,0,0,0,-7.370924
2023-11-17 23:00:00,0,0,0,0,-7.356412
2023-11-18 00:00:00,0,0,0,0,-7.366086
2023-11-18 01:00:00,0,0,0,0,-7.364935
2023-11-18 02:00:00,0,0,0,0,-7.386821
2023-11-18 03:00:00,0,0,0,0,-7.360725
2023-11-18 04:00:00,0,0,0,0,-7.370144
2023-11-18 05:00:00,0,0,0,0,-7.368558
2023-11-18 06:00:00,0.4179772,0,0,0,-7.056498
2023-11-18 07:00:00,28.84841,47.75,49,47.75,138.1367
2023-11-18 08:00:00,352.4873,717.75,740,708.25,2128.336
2023-11-18 09:00:00,564.2836,1092.25,1125.25,1102.5,3278.316
2023-11-18 10:00:00,705.9606,1334,1375.75,1351.25,4008.735
2023-11-18 11:00:00,750.3347,1386.5,1423.5,1386,4146.724
2023-11-18 12:00:00,518.191,896.25,860.5,850,2628.735
2023-11-18 13:00:00,465.1704,835.75,806.25,884.25,2484.614
2023-11-18 14:00:00,458.7167,810.5,846.25,846.5,2531.158
2023-11-18 15:00:00,337.9754,604.25,623.5,582.25,1829.733
2023-11-18 16:00:00,101.891,104.75,99.5,59.75,260.7195
2023-11-18 17:00:00,0,0.25,0.25,0.25,-6.246777
2023-11-18 18:00:00,0,0,0,0,-7.337175
2023-11-18 19:00:00,0,0,0,0,-7.369397
2023-11-18 20:00:00,0,0,0,0,-7.356156
2023-11-18 21:00:00,0,0,0,0,-7.387779
2023-11-18 22:00:00,0,0,0,0,-7.359923
2023-11-18 23:00:00,0,0,0,0,-7.375691
2023-11-19 00:00:00,0,0,0,0,-7.365197
2023-11-19 01:00:00,0,0,0,0,-7.362152
2023-11-19 02:00:00,0,0,0,0,-7.321138
2023-11-19 03:00:00,0,0,0,0,-7.298793
2023-11-19 04:00:00,0,0,0,0,-7.276697
2023-11-19 05:00:00,0,0,0,0,-7.284301
2023-11-19 06:00:00,1.615761,1,0.75,0.75,-4.70112
2023-11-19 07:00:00,145.2702,202.5,205.75,203.75,592.2527
2023-11-19 08:00:00,388.1441,797,822.5,804,2395.908
2023-11-19 09:00:00,594.7388,1179,1212,1187.75,3531.1
2023-11-19 10:00:00,744.5107,1430.5,1469.75,1440.25,4286.974
2023-11-19 11:00:00,815.3535,1520.25,1565,1533.75,4559.406
2023-11-19 12:00:00,807.848,1493,1539.75,1509.25,4486.209
2023-11-19 13:00:00,721.5739,1347.25,1389.5,1360.75,4049.867
