Faison,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
,,,,
Timestamp,POA,"AE 1000NX - 1, AC Power","AE 1000NX - 2, AC Power",Production meter active power
,W/m²,kW,kW,kW
2023-11-01 00:00:00,0,0,0,-5.066137
2023-11-01 01:00:00,0,0,0,-5.071572
2023-11-01 02:00:00,0,0,0,-5.081964
2023-11-01 03:00:00,0,0,0,-5.064764
2023-11-01 04:00:00,0,0,0,-5.018569
2023-11-01 05:00:00,0,0,0,-4.955386
2023-11-01 06:00:00,0,0,0,-4.973718
2023-11-01 07:00:00,8.194416,5.755548,0,-1.296297
2023-11-01 08:00:00,198.746,161.278,0,154.9875
2023-11-01 09:00:00,454.6173,433.049,0,428.2304
2023-11-01 10:00:00,676.7555,633.588,0,629.5957
2023-11-01 11:00:00,833.8455,762.9034,0,758.5305
2023-11-01 12:00:00,914.0607,823.4365,0,819.2603
2023-11-01 13:00:00,917.1959,819.5392,0,815.2979
2023-11-01 14:00:00,838.3469,748.9063,0,744.1232
2023-11-01 15:00:00,682.8324,612.5538,0,607.5347
2023-11-01 16:00:00,465.315,411.4611,0,405.8483
2023-11-01 17:00:00,207.7049,136.0259,0,129.0505
2023-11-01 18:00:00,13.02766,2.694583,0,-4.283501
2023-11-01 19:00:00,0,0,0,-5.054836
2023-11-01 20:00:00,0,0,0,-5.040968
2023-11-01 21:00:00,0,0,0,-5.049863
2023-11-01 22:00:00,0,0,0,-5.026251
2023-11-01 23:00:00,0,0,0,-5.073967
2023-11-02 00:00:00,0,0,0,-5.104418
2023-11-02 01:00:00,0,0,0,-5.030918
2023-11-02 02:00:00,0,0,0,-5.002874
2023-11-02 03:00:00,0,0,0,-4.944332
2023-11-02 04:00:00,0,0,0,-4.953073
2023-11-02 05:00:00,0,0,0,-4.95935
2023-11-02 06:00:00,0,0,0,-4.961215
2023-11-02 07:00:00,8.800624,5.855248,0,-1.187152
2023-11-02 08:00:00,206.8142,164.3736,0,158.5955
2023-11-02 09:00:00,457.3376,435.0453,0,430.3729
2023-11-02 10:00:00,674.2707,626.0051,0,621.8183
2023-11-02 11:00:00,829.7717,741.871,0,737.5607
2023-11-02 12:00:00,911.1496,792.4517,0,787.9072
2023-11-02 13:00:00,910.5652,779.4388,0,774.7047
2023-11-02 14:00:00,828.2199,709.1989,0,704.0287
2023-11-02 15:00:00,668.7999,576.5202,0,571.206
2023-11-02 16:00:00,453.0039,386.507,0,380.6652
2023-11-02 17:00:00,197.7944,123.6776,0,116.7143
2023-11-02 18:00:00,12.19735,2.394222,0,-4.712601
2023-11-02 19:00:00,0,0,0,-4.995862
2023-11-02 20:00:00,0,0,0,-5.007023
2023-11-02 21:00:00,0,0,0,-5.031638
2023-11-02 22:00:00,0,0,0,-5.087728
2023-11-02 23:00:00,0,0,0,-5.03432
2023-11-03 00:00:00,0,0,0,-4.999915
2023-11-03 01:00:00,0,0,0,-4.956831
2023-11-03 02:00:00,0,0,0,-4.962386
2023-11-03 03:00:00,0,0,0,-4.985293
2023-11-03 04:00:00,0,0,0,-5.115458
2023-11-03 05:00:00,0,0,0,-5.144871
2023-11-03 06:00:00,0,0,0,-5.12134
2023-11-03 07:00:00,6.144473,4.88439,0,-2.331114
2023-11-03 08:00:00,213.5628,164.001,0,158.1848
2023-11-03 09:00:00,457.6551,430.9453,0,426.1061
2023-11-03 10:00:00,679.7496,618.6067,0,614.2454
2023-11-03 11:00:00,836.2557,740.7643,0,736.0897
2023-11-03 12:00:00,916.5076,787.0454,0,781.655
2023-11-03 13:00:00,917.5339,777.2002,0,771.0334
2023-11-03 14:00:00,838.127,710.3384,0,705.1935
2023-11-03 15:00:00,685.3123,580.1981,0,574.5343
2023-11-03 16:00:00,465.212,386.2983,0,380.5002
2023-11-03 17:00:00,199.2335,118.8481,0,111.5435
2023-11-03 18:00:00,10.72692,2.2023,0,-4.731227
2023-11-03 19:00:00,0,0,0,-5.044485
2023-11-03 20:00:00,0,0,0,-5.05806
2023-11-03 21:00:00,0,0,0,-5.035092
2023-11-03 22:00:00,0,0,0,-5.050123
2023-11-03 23:00:00,0,0,0,-5.035788
2023-11-04 00:00:00,0,0,0,-4.998518
2023-11-04 01:00:00,0,0,0,-5.000363
2023-11-04 02:00:00,0,0,0,-4.994786
2023-11-04 03:00:00,0,0,0,-4.981844
2023-11-04 04:00:00,0,0,0,-4.981664
2023-11-04 05:00:00,0,0,0,-4.966095
2023-11-04 06:00:00,0,0,0,-4.936434
2023-11-04 07:00:00,0.9245557,1.818339,0,-4.949138
2023-11-04 08:00:00,106.3144,98.18848,0,92.48196
2023-11-04 09:00:00,409.5897,376.4918,0,365.2148
2023-11-04 10:00:00,670.9082,589.9293,0,580.832
2023-11-04 11:00:00,803.5667,691.0933,0,686.2444
2023-11-04 12:00:00,882.5116,744.5557,0,739.4585
2023-11-04 13:00:00,881.1756,737.6517,0,732.2612
2023-11-04 14:00:00,800.5053,670.2544,0,664.8533
2023-11-04 15:00:00,648.9491,542.2109,0,536.6848
2023-11-04 16:00:00,432.1978,353.9171,0,347.7954
2023-11-04 17:00:00,179.6663,103.0522,0,95.9484
2023-11-04 18:00:00,9.457846,1.807394,0,-5.021825
2023-11-04 19:00:00,0,0,0,-5.002907
2023-11-04 20:00:00,0,0,0,-4.980451
2023-11-04 21:00:00,0,0,0,-5.05689
2023-11-04 22:00:00,0,0,0,-5.095739
2023-11-04 23:00:00,0,0,0,-5.110168
2023-11-05 00:00:00,0,0,0,-5.128575
2023-11-05 01:00:00,0,0,0,-5.105311
