Freemont Solar Center,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"TMIEC Inverter - A, Active Power P","TMIEC Inverter - B, Active Power P","TMIEC Inverter - C, Active Power P",Production meter active power
,W/m²,kW,kW,kW,kW
2023-11-01 00:00:00,0,0,0,0,-9.599999
2023-11-01 01:00:00,0,0,0,0,-9.599999
2023-11-01 02:00:00,0,0,0,0,-9.599999
2023-11-01 03:00:00,0,0,0,0,-9.599999
2023-11-01 04:00:00,0,0,0,0,-9.403333
2023-11-01 05:00:00,0,0,0,0,-9.599999
2023-11-01 06:00:00,0,0,0,0,-9.599999
2023-11-01 07:00:00,1.843907,0.270665,0,0,0.1488363
2023-11-01 08:00:00,199.7294,244.3264,211.1161,176.3882,632.177
2023-11-01 09:00:00,480.9846,880.5836,819.8245,778.392,2489.066
2023-11-01 10:00:00,714.2999,1311.485,1270.489,1255.15,3842.824
2023-11-01 11:00:00,880.7802,1582.28,1547.443,1545.046,4668.16
2023-11-01 12:00:00,968.0303,1666.309,1663.267,1663.292,4970.188
2023-11-01 13:00:00,973.3726,1666.128,1664.476,1665.082,4966.783
2023-11-01 14:00:00,891.8074,1573.13,1559.344,1565.299,4667.339
2023-11-01 15:00:00,733.0478,1310.932,1291.054,1314.516,3894.329
2023-11-01 16:00:00,505.1776,874.0074,851.7912,911.0816,2621.412
2023-11-01 17:00:00,239.4189,315.241,280.4209,346.7674,935.4146
2023-11-01 18:00:00,13.9678,7.453887,6.950228,9.645315,28.51888
2023-11-01 19:00:00,0,0,0,0,-9.599999
2023-11-01 20:00:00,0,0,0,0,-9.599999
2023-11-01 21:00:00,0,0,0,0,-9.599999
2023-11-01 22:00:00,0,0,0,0,-9.599999
2023-11-01 23:00:00,0,0,0,0,-9.599999
2023-11-02 00:00:00,0,0,0,0,-9.599999
2023-11-02 01:00:00,0,0,0,0,-9.599999
2023-11-02 02:00:00,0,0,0,0,-9.599999
2023-11-02 03:00:00,0,0,0,0,-9.599999
2023-11-02 04:00:00,0,0,0,0,-9.599999
2023-11-02 05:00:00,0,0,0,0,-9.464999
2023-11-02 06:00:00,0,0,0,0,-9.599999
2023-11-02 07:00:00,1.492129,0.263131,0,0,-2.555737
2023-11-02 08:00:00,191.4026,240.5461,208.4096,177.8595,631.2463
2023-11-02 09:00:00,466.8997,862.2699,798.8183,757.1732,2430.821
2023-11-02 10:00:00,699.554,1269.874,1230.378,1214.963,3717.029
2023-11-02 11:00:00,864.2382,1521.254,1486.062,1480.402,4476.67
2023-11-02 12:00:00,950.931,1638.582,1611.426,1602.648,4828.074
2023-11-02 13:00:00,954.9578,1636.015,1612.648,1609.464,4826.523
2023-11-02 14:00:00,875.3021,1513.943,1498.105,1501.749,4481.426
2023-11-02 15:00:00,717.1952,1263.569,1242.641,1263.931,3745.436
2023-11-02 16:00:00,495.4854,844.9758,822.7211,881.7748,2531.286
2023-11-02 17:00:00,228.0509,298.8867,264.7726,328.8682,885.8492
2023-11-02 18:00:00,11.30861,7.42414,7.17579,8.072838,24.46861
2023-11-02 19:00:00,0,0,0,0,-9.599999
2023-11-02 20:00:00,0,0,0,0,-9.599999
2023-11-02 21:00:00,0,0,0,0,-9.599999
2023-11-02 22:00:00,0,0,0,0,-9.599999
2023-11-02 23:00:00,0,0,0,0,-9.599999
2023-11-03 00:00:00,0,0,0,0,-9.599999
2023-11-03 01:00:00,0,0,0,0,-9.599999
2023-11-03 02:00:00,0,0,0,0,-9.599999
2023-11-03 03:00:00,0,0,0,0,-9.599999
2023-11-03 04:00:00,0,0,0,0,-9.599999
2023-11-03 05:00:00,0,0,0,0,-9.598864
2023-11-03 06:00:00,0,0,0,0,-9.250666
2023-11-03 07:00:00,1.241922,0,0,0,-1.582157
2023-11-03 08:00:00,172.3148,206.6725,181.6623,160.4368,550.2272
2023-11-03 09:00:00,452.7465,838.5374,773.8787,736.2444,2357.494
2023-11-03 10:00:00,679.7734,1222.471,1182.247,1165.247,3574.09
2023-11-03 11:00:00,850.1968,1470.652,1433.018,1425.863,4318.026
2023-11-03 12:00:00,933.2618,1583.938,1555.365,1547.359,4658.596
2023-11-03 13:00:00,941.4062,1579.852,1557.681,1551.59,4652.906
2023-11-03 14:00:00,864.848,1462.071,1441.562,1443.047,4311.127
2023-11-03 15:00:00,703.699,1213.682,1193.288,1210.235,3588.044
2023-11-03 16:00:00,476.6079,798.2766,775.7415,832.0818,2388.275
2023-11-03 17:00:00,214.7117,274.8177,244.6869,304.9374,816.9686
2023-11-03 18:00:00,9.612884,5.693455,5.561615,5.743975,19.97128
2023-11-03 19:00:00,0,0,0,0,-9.599999
2023-11-03 20:00:00,0,0,0,0,-9.599999
2023-11-03 21:00:00,0,0,0,0,-9.599999
2023-11-03 22:00:00,0,0,0,0,-9.599999
2023-11-03 23:00:00,0,0,0,0,-9.599999
2023-11-04 00:00:00,0,0,0,0,-9.599999
2023-11-04 01:00:00,0,0,0,0,-9.599999
2023-11-04 02:00:00,0,0,0,0,-9.599999
2023-11-04 03:00:00,0,0,0,0,-9.599999
2023-11-04 04:00:00,0,0,0,0,-9.599999
2023-11-04 05:00:00,0,0,0,0,-9.599999
2023-11-04 06:00:00,0,0,0,0,-9.599999
2023-11-04 07:00:00,0.8620318,0,0,0,-3.658412
2023-11-04 08:00:00,184.2673,218.9462,191.5881,161.0338,577.8905
2023-11-04 09:00:00,455.791,835.5458,763.7402,726.139,2340.996
2023-11-04 10:00:00,672.4494,1195.563,1155.519,1139.329,3489.868
2023-11-04 11:00:00,838.3878,1433.563,1396.455,1391.787,4211.456
2023-11-04 12:00:00,927.6425,1548.579,1520.05,1513.672,4558.089
2023-11-04 13:00:00,929.585,1540.456,1518.385,1517.322,4543.458
2023-11-04 14:00:00,846.6348,1419.159,1398.87,1402.467,4185.673
2023-11-04 15:00:00,690.418,1179.731,1157.771,1176.295,3485.388
2023-11-04 16:00:00,466.2705,770.3556,749.3418,809.7791,2313.388
2023-11-04 17:00:00,205.8309,261.017,230.781,286.6803,769.3947
2023-11-04 18:00:00,7.580788,4.65154,4.668065,4.652308,16.39104
2023-11-04 19:00:00,0,0,0,0,-9.599999
2023-11-04 20:00:00,0,0,0,0,-9.599999
2023-11-04 21:00:00,0,0,0,0,-9.599999
2023-11-04 22:00:00,0,0,0,0,-9.599999
2023-11-04 23:00:00,0,0,0,0,-9.599999
2023-11-05 00:00:00,0,0,0,0,-9.599999
2023-11-05 01:00:00,0,0,0,0,-9.599999
2023-11-05 01:00:00,0,0,0,0,-9.599999
2023-11-05 02:00:00,0,0,0,0,-9.599999
2023-11-05 03:00:00,0,0,0,0,-9.599999
2023-11-05 04:00:00,0,0,0,0,-9.599999
2023-11-05 05:00:00,0,0,0,0,-9.599999
2023-11-05 06:00:00,1.194443,0,0,0,-8.472168
2023-11-05 07:00:00,54.21177,67.12681,67.22701,66.9808,201.9244
2023-11-05 08:00:00,141.7552,214.4249,210.0934,209.0519,634.303
2023-11-05 09:00:00,510.192,883.2717,833.0891,780.538,2477.656
2023-11-05 10:00:00,606.0348,1003.978,998.7119,997.0239,3094.047
2023-11-05 11:00:00,889.705,1492.04,1465.631,1460.011,4397.977
2023-11-05 12:00:00,891.3017,1471.54,1452.441,1448.731,4341.906
2023-11-05 13:00:00,813.1247,1355.555,1338.504,1341.904,4002.757
2023-11-05 14:00:00,661.0519,1122.155,1104.087,1123.775,3323.914
2023-11-05 15:00:00,447.0356,726.1318,705.65,763.396,2182.496
2023-11-05 16:00:00,192.2386,236.8602,211.6517,257.9323,696.0421
2023-11-05 17:00:00,6.706935,3.511755,3.485413,3.26302,15.12599
2023-11-05 18:00:00,0,0,0,0,-9.599999
2023-11-05 19:00:00,0,0,0,0,-9.599999
2023-11-05 20:00:00,0,0,0,0,-9.599999
2023-11-05 21:00:00,0,0,0,0,-9.599999
2023-11-05 22:00:00,0,0,0,0,-9.599999
2023-11-05 23:00:00,0,0,0,0,-9.599999
2023-11-06 00:00:00,0,0,0,0,-9.599999
2023-11-06 01:00:00,0,0,0,0,-9.599999
2023-11-06 02:00:00,0,0,0,0,-9.599999
2023-11-06 03:00:00,0,0,0,0,-9.599999
2023-11-06 04:00:00,0,0,0,0,-9.599999
2023-11-06 05:00:00,0,0,0,0,-9.599999
2023-11-06 06:00:00,0.7233919,0,0,0,-5.402094
2023-11-06 07:00:00,149.1497,169.0459,151.3177,128.6028,453.5446
2023-11-06 08:00:00,413.6412,736.6595,667.4556,638.4266,2049.74
2023-11-06 09:00:00,632.5181,1129.606,1093.032,1075.244,3300.419
2023-11-06 10:00:00,790.0942,1362.218,1327.311,1328.511,4009.574
2023-11-06 11:00:00,871.9048,1449.639,1420.256,1426.505,4284.359
