Turkey Hill Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
2024-02-02 05:00:00,-0.1548591,0,0,0,0,-14.498
2024-02-02 06:00:00,-0.08690471,0,0,0,0,-14.5915
2024-02-02 07:00:00,18.94371,8.218332,8.345,7.496667,7.823332,47.09299
2024-02-02 08:00:00,84.11962,132.8317,133.4717,132.895,134.0583,519.95
2024-02-02 09:00:00,104.3011,209.2334,207.9883,207.83,207.2517,821.8795
2024-02-02 10:00:00,103.2896,277.605,278.865,278.3,279.655,1102.037
2024-02-02 11:00:00,169.4018,513.5,516.7717,511.7884,515.1383,2049.866
2024-02-02 12:00:00,120.5608,388.5083,393.9617,390.5383,393.5967,1558.77
2024-02-02 13:00:00,152.1845,446.0533,451.855,445.885,447.83,1781.557
2024-02-02 14:00:00,201.3962,437.085,437.7867,432.8467,430.1433,1727.892
2024-02-02 15:00:00,188.5707,319.575,321.34,317.49,317.92,1263.569
2024-02-02 16:00:00,119.3292,163.8433,163.0633,161.1267,163.075,638.1555
2024-02-02 17:00:00,3.319518,0.6633332,0.4816667,0,0.4766667,3.943667
2024-02-02 18:00:00,-0.1440729,0,0,0,0,-14.54
2024-02-02 19:00:00,0.07518844,0,0,0,0,-14.62333
2024-02-02 20:00:00,-0.0839188,0,0,0,0,-14.67266
2024-02-02 21:00:00,-0.2466628,0,0,0,0,-14.66117
2024-02-02 22:00:00,-0.1315413,0,0,0,0,-14.63517
2024-02-02 23:00:00,-0.1822287,0,0,0,0,-14.71684
2024-02-03 00:00:00,-0.1524444,0,0,0,0,-14.67715
2024-02-03 01:00:00,-0.195807,0,0,0,0,-14.715
2024-02-03 02:00:00,-0.1806605,0,0,0,0,-14.704
2024-02-03 03:00:00,-0.1664728,0,0,0,0,-14.66683
2024-02-03 04:00:00,-0.1096828,0,0,0,0,-14.60666
2024-02-03 05:00:00,-0.1140478,0,0,0,0,-14.542
2024-02-03 06:00:00,-0.1213772,0,0,0,0,-14.53
2024-02-03 07:00:00,37.21207,0,0,0,0,-7.276167
2024-02-03 08:00:00,246.4153,67.15166,65.56168,68.37166,82.06999,293.5695
2024-02-03 09:00:00,856.3545,1316.462,1402.695,1398.065,1494.062,5605.017
2024-02-03 10:00:00,767.3694,1956.496,1959.197,1899.062,1904.5,7695.654
2024-02-03 11:00:00,636.3129,1820.915,1835.958,1817.533,1815.92,7255.738
2024-02-03 12:00:00,586.2514,1775.818,1776.542,1767.392,1750.218,7012.701
2024-02-03 13:00:00,640.8259,1801.651,1850.49,1857.252,1886.297,7331.375
2024-02-03 14:00:00,813.8998,1926.503,2000.557,2045.57,2099.573,8007.089
2024-02-03 15:00:00,866.1264,2065.578,2107.308,2086.547,2127.225,8303.63
2024-02-03 16:00:00,87.92883,123.0333,125.075,138.895,154.7217,514.4619
2024-02-03 17:00:00,4.991842,6.11,5.856668,5.813333,6.16,22.41316
2024-02-03 18:00:00,-0.2134144,0,0,0,0,-14.44067
2024-02-03 19:00:00,-0.1218487,0,0,0,0,-14.49407
2024-02-03 20:00:00,-0.1814538,0,0,0,0,-14.5795
2024-02-03 21:00:00,-0.1609337,0,0,0,0,-14.6155
2024-02-03 22:00:00,-0.1592006,0,0,0,0,-14.58706
2024-02-03 23:00:00,-0.1592537,0,0,0,0,-14.62517
2024-02-04 00:00:00,-0.2536384,0,0,0,0,-14.598
2024-02-04 01:00:00,-0.1785323,0,0,0,0,-14.675
2024-02-04 02:00:00,-0.199606,0,0,0,0,-14.7
2024-02-04 03:00:00,-0.2242214,0,0,0,0,-14.77217
2024-02-04 04:00:00,-0.1211772,0,0,0,0,-14.735
2024-02-04 05:00:00,-0.1767332,0,0,0,0,-14.6045
2024-02-04 06:00:00,-0.1803751,0,0,0,0,-14.606
2024-02-04 07:00:00,3.673435,0,0,0,0,-1.123667
2024-02-04 08:00:00,64.07538,106.0517,106.47,105.115,105.7083,412.8553
2024-02-04 09:00:00,44.06837,86.98833,87.31,86.96667,87.68,335.3688
2024-02-04 10:00:00,56.39407,129.065,127.89,124.7117,124.59,493.5981
2024-02-04 11:00:00,71.42661,125.895,118.225,111.355,110.0416,453.4845
2024-02-04 12:00:00,129.1332,196.9783,157.6434,134.39,128.025,606.6865
2024-02-04 13:00:00,150.4426,258.3733,231.4333,206.3533,193.0717,879.1707
2024-02-04 14:00:00,279.2681,611.535,605.59,599.5567,600.82,2416.535
2024-02-04 15:00:00,258.2023,448.2333,462.1433,464.34,465.3766,1756.476
2024-02-04 16:00:00,137.1557,176.675,176.735,173.195,173.245,684.2979
2024-02-04 17:00:00,3.697407,1.488333,1.486667,1.391667,1.488333,8.763167
2024-02-04 18:00:00,-0.05689383,0,0,0,0,-14.44617
2024-02-04 19:00:00,0.00803825,0,0,0,0,-14.46834
2024-02-04 20:00:00,-0.04168053,0,0,0,0,-14.5705
2024-02-04 21:00:00,-0.0407603,0,0,0,0,-14.56633
2024-02-04 22:00:00,0.2945505,0,0,0,0,-14.5135
2024-02-04 23:00:00,0.04844943,0,0,0,0,-14.63867
2024-02-05 00:00:00,-0.1031215,0,0,0,0,-14.683
2024-02-05 01:00:00,-0.1085431,0,0,0,0,-14.66183
2024-02-05 02:00:00,0.04641588,0,0,0,0,-14.69016
2024-02-05 03:00:00,-0.06363504,0,0,0,0,-14.75178
2024-02-05 04:00:00,-0.05309887,0,0,0,0,-14.658
2024-02-05 05:00:00,0.03496782,0,0,0,0,-14.5565
2024-02-05 06:00:00,0.041734,0,0,0,0,-14.48733
2024-02-05 07:00:00,66.69019,50.40666,51.39834,50.76166,51.28501,202.2275
2024-02-05 08:00:00,467.7628,593.1717,576.0016,584.335,579.0017,2320.379
2024-02-05 09:00:00,456.0462,899.7783,920.2482,922.6832,915.5883,3652.806
2024-02-05 10:00:00,576.7972,1363.783,1361.524,1343.432,1325.875,5351.664
2024-02-05 11:00:00,449.3998,1288.707,1319.099,1303.524,1289.632,5184.87
2024-02-05 12:00:00,462.7563,1298.553,1310.59,1302.375,1316.932,5261.201
2024-02-05 13:00:00,314.0559,872.0184,912.3867,916.1884,893.4299,3467.537
2024-02-05 14:00:00,247.8394,572.765,564.105,564.5933,571.875,2217.79
2024-02-05 15:00:00,166.6731,299.0767,298.7516,292.43,288.5283,1160.268
2024-02-05 16:00:00,94.07613,134.4067,133.5683,130.055,129.4133,513.5273
2024-02-05 17:00:00,5.067811,5.516667,5.636668,5.103333,4.958333,23.29801
2024-02-05 18:00:00,-0.1401382,0,0,0,0,-14.67583
2024-02-05 19:00:00,-0.01183777,0,0,0,0,-14.63717
2024-02-05 20:00:00,-0.02490907,0,0,0,0,-14.66983
2024-02-05 21:00:00,-0.1224887,0,0,0,0,-14.6405
2024-02-05 22:00:00,-0.03772287,0,0,0,0,-14.63466
2024-02-05 23:00:00,-0.07980775,0,0,0,0,-14.56583
2024-02-06 00:00:00,-0.1040856,0,0,0,0,-14.48166
2024-02-06 01:00:00,-0.2016623,0,0,0,0,-14.4115
2024-02-06 02:00:00,-0.2671073,0,0,0,0,-14.4415
2024-02-06 03:00:00,-0.2561176,0,0,0,0,-14.415
2024-02-06 04:00:00,-0.2303279,0,0,0,0,-14.40533
2024-02-06 05:00:00,-0.1907941,0,0,0,0,-14.54633
2024-02-06 06:00:00,-0.02361763,0,0,0,0,-14.46916
2024-02-06 07:00:00,15.7047,9.248332,9.305,9.155,9.531668,49.67149
2024-02-06 08:00:00,72.72269,126.8083,127.0017,126.7333,127.805,494.3973
2024-02-06 09:00:00,162.7092,302.965,302.6483,303.775,304.9283,1202.569
2024-02-06 10:00:00,257.3024,620.2283,620.5383,615.5167,614.575,2463.326
2024-02-06 11:00:00,313.4397,909.8351,917.8749,909.7532,913.2499,3642.469
2024-02-06 12:00:00,218.0023,671.5267,672.2383,657.9,652.3683,2641.529
2024-02-06 13:00:00,176.645,488.8933,489.3834,479.8933,476.4,1921.549
2024-02-06 14:00:00,140.1846,316.2183,319.7667,320.83,325.2017,1269.671
2024-02-06 15:00:00,114.9736,210.785,215.0533,215.8466,218.6733,845.6977
2024-02-06 16:00:00,65.0303,97.63334,97.19333,94.72833,94.57502,406.8617
2024-02-06 17:00:00,2.553454,0,0,0,0,-0.1526775
2024-02-06 18:00:00,-0.1439121,0,0,0,0,-14.38867
2024-02-06 19:00:00,-0.1540215,0,0,0,0,-14.4665
2024-02-06 20:00:00,-0.153988,0,0,0,0,-14.5525
2024-02-06 21:00:00,-0.1352499,0,0,0,0,-14.67766
2024-02-06 22:00:00,-0.2475647,0,0,0,0,-14.6715
2024-02-06 23:00:00,-0.1758082,0,0,0,0,-14.61167
2024-02-07 00:00:00,-0.08750974,0,0,0,0,-14.537
2024-02-07 01:00:00,-0.1529917,0,0,0,0,-14.581
2024-02-07 02:00:00,-0.2230715,0,0,0,0,-14.61917
2024-02-07 03:00:00,-0.1533752,0,0,0,0,-14.57483
2024-02-07 04:00:00,-0.1816291,0,0,0,0,-14.51267
2024-02-07 05:00:00,-0.1562233,0,0,0,0,-14.58517
2024-02-07 06:00:00,-0.152385,0,0,0,0,-14.60167
2024-02-07 07:00:00,33.95975,12.35,12.235,11.77,11.97,61.67084
2024-02-07 08:00:00,102.2488,116.735,116.4017,115.035,115.2816,450.1347
2024-02-07 09:00:00,165.7391,301.1633,301.635,303.075,305.49,1203.753
2024-02-07 10:00:00,509.9233,1406.92,1477.275,1370.538,1346.35,5582.644
2024-02-07 11:00:00,604.6754,1673.687,1756.73,1743.912,1704.765,6855.121
2024-02-07 12:00:00,498.9996,1378.925,1443.26,1485.863,1530.71,5802.333
2024-02-07 13:00:00,262.2062,740.0016,749.3083,741.3917,749.265,2960.23
2024-02-07 14:00:00,208.6771,489.2583,474.6617,467.005,476.7417,1892.961
2024-02-07 15:00:00,214.342,400.8517,412.695,408.6133,405.94,1626.096
2024-02-07 16:00:00,220.7587,302.9033,296.765,280.6483,269.5233,1133.691
2024-02-07 17:00:00,5.018421,5.491667,5.506668,5.471667,5.608333,31.89584
2024-02-07 18:00:00,-0.1541,0,0,0,0,-14.39583
2024-02-07 19:00:00,-0.1377413,0,0,0,0,-14.64668
2024-02-07 20:00:00,-0.2374315,,,,,
2024-02-07 21:00:00,-0.2175371,,,,,
2024-02-07 22:00:00,-0.1353492,,,,,
2024-02-07 23:00:00,-0.2081443,,,,,
2024-02-08 00:00:00,-0.210538,,,,,
2024-02-08 01:00:00,-0.1061606,,,,,
2024-02-08 02:00:00,-0.1763874,,,,,
2024-02-08 03:00:00,-0.1777582,,,,,
2024-02-08 04:00:00,-0.09622142,,,,,
2024-02-08 05:00:00,-0.2167188,0,0,0,0,-16.10184
2024-02-08 06:00:00,-0.1635211,0,0,0,0,-15.35933
2024-02-08 07:00:00,60.43857,38.10666,38.63667,38.18167,39.06333,158.9702
2024-02-08 08:00:00,169.901,215.76,212.6933,211.655,207.5617,839.3476
2024-02-08 09:00:00,296.1445,527.0833,550.325,581.6033,605.2884,2259.829
2024-02-08 10:00:00,416.3725,1028.573,1033.723,1013.353,1035.847,4110.444
2024-02-08 11:00:00,442.5759,1234.107,1231.388,1218.042,1148.862,4817.245
2024-02-08 12:00:00,219.4976,679.4667,672.28,652.5551,641.3083,2637.348
2024-02-08 13:00:00,258.6666,724.4916,741.6215,743.7751,750.9916,2948.056
2024-02-08 14:00:00,177.8474,420.745,417.97,413.8366,418.4817,1651.346
2024-02-08 15:00:00,284.2083,486.1017,511,533.1299,559.7418,2054.437
2024-02-08 16:00:00,473.3795,824.4182,820.1968,806.8682,790.8817,3213.021
2024-02-08 17:00:00,7.459062,16.60833,16.29167,15.92167,17.05167,58.92501
2024-02-08 18:00:00,-0.1156729,0,0,0,0,-14.716
2024-02-08 19:00:00,-0.2459974,0,0,0,0,-14.83383
2024-02-08 20:00:00,-0.2094009,0,0,0,0,-14.81417
2024-02-08 21:00:00,-0.230063,0,0,0,0,-14.73217
2024-02-08 22:00:00,-0.04315424,0,0,0,0,-14.7965
2024-02-08 23:00:00,-0.1879067,0,0,0,0,-14.82034
2024-02-09 00:00:00,-0.1642816,0,0,0,0,-14.59067
2024-02-09 01:00:00,-0.1647081,0,0,0,0,-14.61584
2024-02-09 02:00:00,-0.1589443,0,0,0,0,-14.63984
2024-02-09 03:00:00,-0.2210977,0,0,0,0,-14.61384
2024-02-09 04:00:00,-0.1806336,0,0,0,0,-14.54306
2024-02-09 05:00:00,-0.1330167,0,0,0,0,-14.7325
2024-02-09 06:00:00,-0.1883743,0,0,0,0,-14.6695
2024-02-09 07:00:00,142.2458,119.2283,119.7467,117.7083,118.53,483.0103
2024-02-09 08:00:00,235.1554,302.735,304.2817,303.5483,304.6983,1203.991
2024-02-09 09:00:00,230.1781,445.085,448.2883,452.5683,457.0333,1798.722
2024-02-09 10:00:00,223.7696,588.1117,589.8734,587.0967,586.7617,2347.927
2024-02-09 11:00:00,291.841,896.9101,905.1984,904.355,903.7267,3617.251
2024-02-09 12:00:00,292.6307,914.5967,914.0732,900.6683,899.3134,3593.871
2024-02-09 13:00:00,328.4491,909.7333,901.8399,846.2432,795.0684,3457.558
2024-02-09 14:00:00,404.1433,960.0517,916.5701,822.2484,738.52,3430.845
2024-02-09 15:00:00,289.5265,493.345,515.3417,531.3217,551.405,2083.095
2024-02-09 16:00:00,89.11604,146.4867,152.3167,155.49,162.0283,602.4449
2024-02-09 17:00:00,5.729345,2.373333,2.338333,2.055,1.541667,11.14484
2024-02-09 18:00:00,-0.1615409,0,0,0,0,-14.52069
2024-02-09 19:00:00,-0.1900496,0,0,0,0,-14.60316
2024-02-09 20:00:00,-0.2054835,0,0,0,0,-14.602
2024-02-09 21:00:00,-0.1367584,0,0,0,0,-14.58566
2024-02-09 22:00:00,-0.1275769,0,0,0,0,-14.49
2024-02-09 23:00:00,-0.1646297,0,0,0,0,-14.547
2024-02-10 00:00:00,-0.08644836,0,0,0,0,-14.52067
2024-02-10 01:00:00,-0.2202782,0,0,0,0,-14.56267
2024-02-10 02:00:00,-0.1450104,0,0,0,0,-14.64117
2024-02-10 03:00:00,-0.08487163,0,0,0,0,-14.70716
2024-02-10 04:00:00,-0.09930418,0,0,0,0,-14.67583
2024-02-10 05:00:00,-0.1653401,0,0,0,0,-14.6775
2024-02-10 06:00:00,-0.0455703,0,0,0,0,-14.59833
2024-02-10 07:00:00,177.5434,90.07001,83.21334,101.2083,100.7266,374.9387
2024-02-10 08:00:00,753.4205,1289.967,1274.322,1326.743,1302.407,5157.507
2024-02-10 09:00:00,908.6896,2166.377,2187.12,2165.275,2170.326,8668.404
2024-02-10 10:00:00,787.465,1985.7,1998.748,2000.83,1993.1,7939.279
2024-02-10 11:00:00,658.2231,1893.156,1913.146,1893.9,1896.241,7542.483
2024-02-10 12:00:00,623.9918,1830.87,1851.085,1828.2,1836.525,7276.827
2024-02-10 13:00:00,694.0202,1909.899,1931.828,1905.702,1913.876,7591.853
2024-02-10 14:00:00,845.9583,2045.532,2075.022,2043.653,2057.173,8145.017
2024-02-10 15:00:00,908.1413,2136.126,2161.733,2123.417,2125.695,8456.096
2024-02-10 16:00:00,512.2486,988.7684,989.3048,980.6699,981.1534,3904.68
2024-02-10 17:00:00,14.6581,18.26833,16.195,16.865,16.95667,71.86334
2024-02-10 18:00:00,-0.1461212,0,0,0,0,-14.26433
2024-02-10 19:00:00,-0.1439916,0,0,0,0,-14.31817
2024-02-10 20:00:00,-0.1180662,0,0,0,0,-14.41117
2024-02-10 21:00:00,-0.1128301,0,0,0,0,-14.44184
2024-02-10 22:00:00,-0.1829938,0,0,0,0,-14.51093
2024-02-10 23:00:00,-0.2236246,0,0,0,0,-14.591
2024-02-11 00:00:00,-0.2142046,0,0,0,0,-14.61555
2024-02-11 01:00:00,-0.2384013,0,0,0,0,-14.6355
2024-02-11 02:00:00,-0.1052011,0,0,0,0,-14.56983
2024-02-11 03:00:00,-0.1701181,0,0,0,0,-14.58433
2024-02-11 04:00:00,-0.134043,0,0,0,0,-14.5725
2024-02-11 05:00:00,-0.1282806,0,0,0,0,-14.48945
2024-02-11 06:00:00,-0.01140536,0,0,0,0,-14.572
2024-02-11 07:00:00,139.0167,106.9817,108.5183,106.715,107.0317,435.1556
2024-02-11 08:00:00,645.1932,1047.432,1061.062,1069.47,1041.992,4200.23
2024-02-11 09:00:00,906.8535,2164.173,2179.758,2157.992,2162.465,8674.061
2024-02-11 10:00:00,788.9884,2023.465,2036.593,2022.723,2020.462,8060.24
2024-02-11 11:00:00,652.3104,1870.126,1885.055,1866.578,1865.655,7420.723
2024-02-11 12:00:00,604.4833,1769.283,1787.417,1765.276,1762.167,7021.692
2024-02-11 13:00:00,662.288,1797.485,1814.283,1788.802,1782.693,7119.708
2024-02-11 14:00:00,831.0784,1948.402,1973.443,1941.333,1947.933,7681.244
2024-02-11 15:00:00,907.9405,2094.267,2120.479,2086.202,2090.835,8297.597
2024-02-11 16:00:00,495.764,872.37,873.4083,864.6982,865.2782,3438.667
2024-02-11 17:00:00,18.19831,33.52668,32.52668,32.93001,32.95001,127.1002
2024-02-11 18:00:00,-0.1753238,0,0,0,0,-14.297
2024-02-11 19:00:00,-0.02187137,0,0,0,0,-14.37033
2024-02-11 20:00:00,-0.2322012,0,0,0,0,-14.36717
2024-02-11 21:00:00,-0.1701766,0,0,0,0,-14.41817
2024-02-11 22:00:00,-0.0914245,0,0,0,0,-14.44633
2024-02-11 23:00:00,-0.1712479,0,0,0,0,-14.51033
2024-02-12 00:00:00,-0.1757334,0,0,0,0,-14.55208
2024-02-12 01:00:00,-0.1318383,0,0,0,0,-14.60469
2024-02-12 02:00:00,-0.2228098,0,0,0,0,-14.56367
2024-02-12 03:00:00,-0.2365111,0,0,0,0,-14.55183
2024-02-12 04:00:00,-0.1089951,0,0,0,0,-14.49828
2024-02-12 05:00:00,-0.158116,0,0,0,0,-14.56483
2024-02-12 06:00:00,-0.1034182,0,0,0,0,-14.68067
2024-02-12 07:00:00,114.3621,90.81166,93.17667,92.66165,93.05668,371.7088
2024-02-12 08:00:00,317.8838,438.5833,439.6217,440.2433,440.1817,1753.615
2024-02-12 09:00:00,296.985,596.8867,597.7433,598.9584,600.575,2393.686
2024-02-12 10:00:00,463.1719,1225.665,1250.64,1240.207,1236.55,4954.723
2024-02-12 11:00:00,598.1265,1691.519,1714.273,1713.265,1723.517,6896.964
2024-02-12 12:00:00,623.8316,1835.011,1844.732,1820.707,1825.266,7319.398
2024-02-12 13:00:00,638.7479,1764.02,1783.087,1757.448,1763,7003.494
2024-02-12 14:00:00,370.9336,867.3934,878.1633,869.915,876.085,3457.118
2024-02-12 15:00:00,351.9983,623.4633,630.9216,625.2933,629.55,2478.948
2024-02-12 16:00:00,287.8296,423.9067,427.9889,422.9778,425.3178,1547.057
2024-02-12 17:00:00,18.1325,0.925,0.8116667,0.68,0.805,10.2995
2024-02-12 18:00:00,0.04849496,0,0,0,0,-14.59066
2024-02-12 19:00:00,-0.08365723,0,0,0,0,-14.63767
2024-02-12 20:00:00,-0.1182145,0,0,0,0,-14.69133
2024-02-12 21:00:00,-0.1930851,0,0,0,0,-14.66117
2024-02-12 22:00:00,-0.1760218,0,0,0,0,-14.53117
2024-02-12 23:00:00,-0.2438152,0,0,0,0,-14.5685
2024-02-13 00:00:00,-0.1638647,0,0,0,0,-14.4775
2024-02-13 01:00:00,-0.1888538,0,0,0,0,-14.50766
2024-02-13 02:00:00,-0.1654524,0,0,0,0,-14.439
2024-02-13 03:00:00,-0.1223133,0,0,0,0,-14.4285
2024-02-13 04:00:00,-0.1318771,0,0,0,0,-14.53583
2024-02-13 05:00:00,-0.130196,0,0,0,0,-15.07017
2024-02-13 06:00:00,-0.0440675,0,0,0,0,-14.95717
2024-02-13 07:00:00,157.4546,111.9783,109.685,114.3183,114.5133,460.7921
2024-02-13 08:00:00,643.0005,919.6449,917.6866,921.8551,907.4366,3703.647
2024-02-13 09:00:00,725.7034,1593.463,1607.396,1586.82,1578.622,6299.331
2024-02-13 10:00:00,631.135,1603.642,1636.482,1648.845,1662.742,6564.65
2024-02-13 11:00:00,610.6116,1749.228,1765.995,1724.573,1714.51,6920.877
2024-02-13 12:00:00,365.4275,1079.437,1089.141,1078.192,1087.05,4308.749
2024-02-13 13:00:00,473.9701,1356.54,1370.915,1360.042,1351.741,5414.89
2024-02-13 14:00:00,461.58,1091.34,1095.17,1082.568,1077.583,4329.997
2024-02-13 15:00:00,631.3676,1272.728,1282.661,1275.692,1280.792,5070.527
2024-02-13 16:00:00,485.9044,801.1967,831.3915,868.7133,901.28,3383.718
2024-02-13 17:00:00,24.57667,39.75999,37.79668,38.29001,37.59333,152.6788
2024-02-13 18:00:00,0.113959,0,0,0,0,-14.847
2024-02-13 19:00:00,-0.1650916,0,0,0,0,-14.95117
2024-02-13 20:00:00,-0.2200959,0,0,0,0,-14.91716
2024-02-13 21:00:00,-0.1765865,0,0,0,0,-14.9515
2024-02-13 22:00:00,-0.1841562,0,0,0,0,-14.90019
2024-02-13 23:00:00,-0.09151813,0,0,0,0,-14.947
2024-02-14 00:00:00,-0.2849404,0,0,0,0,-14.9845
2024-02-14 01:00:00,-0.2041863,0,0,0,0,-14.67483
2024-02-14 02:00:00,-0.185359,0,0,0,0,-14.52367
2024-02-14 03:00:00,-0.1695739,0,0,0,0,-14.56516
2024-02-14 04:00:00,-0.1824345,0,0,0,0,-14.4975
2024-02-14 05:00:00,-0.1661694,0,0,0,0,-14.7075
2024-02-14 06:00:00,-0.2290764,0,0,0,0,-14.60883
2024-02-14 07:00:00,15.19289,0,0,0,0,-14.54833
2024-02-14 08:00:00,54.3415,0,0,0,0,29.11417
2024-02-14 09:00:00,107.311,56.53167,58.27167,43.04834,41.73833,248.5141
2024-02-14 10:00:00,144.0252,274.1433,280.87,258.6683,253.1333,1059.249
2024-02-14 11:00:00,178.1657,548.94,556.5034,548.44,549.61,2196.72
2024-02-14 12:00:00,242.4261,784.0517,790.6583,783.1667,783.7034,3140.039
2024-02-14 13:00:00,157.2647,462.335,467.8534,464.7417,466.49,1854.13
2024-02-14 14:00:00,104.7971,268.3617,270.7116,270.15,271.925,1068.323
2024-02-14 15:00:00,32.85239,77.09833,75.46,73.895,75.88666,311.9507
2024-02-14 16:00:00,19.27718,27.94667,29.39833,29.87166,30.02167,162.2052
2024-02-14 17:00:00,15.98061,14.26667,14.945,15.07,15.36167,73.81934
2024-02-14 18:00:00,-0.2409821,0,0,0,0,-14.48967
2024-02-14 19:00:00,-0.2044783,0,0,0,0,-14.55617
2024-02-14 20:00:00,-0.0120112,0,0,0,0,-14.54817
2024-02-14 21:00:00,-0.1624563,0,0,0,0,-14.568
2024-02-14 22:00:00,-0.07509451,0,0,0,0,-14.641
2024-02-14 23:00:00,-0.1844905,0,0,0,0,-14.53533
2024-02-15 00:00:00,-0.04555688,0,0,0,0,-14.51317
2024-02-15 01:00:00,-0.1666961,0,0,0,0,-14.569
2024-02-15 02:00:00,-0.1583221,0,0,0,0,-14.56417
2024-02-15 03:00:00,-0.1808558,0,0,0,0,-14.59484
2024-02-15 04:00:00,-0.1816956,0,0,0,0,-14.561
2024-02-15 05:00:00,-0.1627467,0,0,0,0,-14.58117
2024-02-15 06:00:00,-0.04945957,0,0,0,0,-14.63683
2024-02-15 07:00:00,33.83362,28.13833,28.35333,27.71833,27.825,126.6037
2024-02-15 08:00:00,43.74008,106.425,105.5617,103.725,102.825,404.6668
2024-02-15 09:00:00,86.19508,192.3883,194.0933,196.21,197.6083,771.6631
2024-02-15 10:00:00,153.6694,392.6783,396.69,403.1533,408.24,1592.618
2024-02-15 11:00:00,206.6212,631.13,619.6417,616.0817,607.8833,2484.713
2024-02-15 12:00:00,180.1437,570.9384,577.555,576.4916,581.05,2296.839
2024-02-15 13:00:00,127.3269,386.655,389.94,386.3817,387.535,1546.239
2024-02-15 14:00:00,55.27147,153.2583,154.6533,153.9767,155.79,603.9459
2024-02-15 15:00:00,69.02775,158.8983,160.5817,161.2184,163.095,631.3755
2024-02-15 16:00:00,76.85019,141.0083,141.79,140.5217,141.4967,549.6744
2024-02-15 17:00:00,8.329235,6.18,6.11,6.008333,6.163332,32.601
2024-02-15 18:00:00,-0.2092298,0,0,0,0,-14.534
2024-02-15 19:00:00,-0.1342234,0,0,0,0,-14.53316
2024-02-15 20:00:00,-0.2482853,0,0,0,0,-14.61483
2024-02-15 21:00:00,-0.2436491,0,0,0,0,-14.85334
2024-02-15 22:00:00,-0.2073935,0,0,0,0,-14.61317
2024-02-15 23:00:00,-0.09796503,0,0,0,0,-14.72783
2024-02-16 00:00:00,-0.2568733,0,0,0,0,-14.7045
2024-02-16 01:00:00,-0.09597734,0,0,0,0,-14.63451
2024-02-16 02:00:00,-0.2084776,0,0,0,0,-14.42775
2024-02-16 03:00:00,-0.08309264,0,0,0,0,-14.37033
2024-02-16 04:00:00,-0.1923843,0,0,0,0,-14.40317
2024-02-16 05:00:00,-0.1247273,0,0,0,0,-14.64383
2024-02-16 06:00:00,0.2183315,0,0,0,0,-14.8175
2024-02-16 07:00:00,114.8953,91.51499,91.60333,90.44501,90.67168,368.54
2024-02-16 08:00:00,239.8435,342.7683,344.21,345.2367,345.3567,1358.977
