Red Oak Solar Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2024-02-01 00:00:00,0,0,0,0,0,0,0,-8.521172
2024-02-01 01:00:00,0,0,0,0,0,0,0,-8.542789
2024-02-01 02:00:00,0,0,0,0,0,0,0,-8.481389
2024-02-01 03:00:00,0,0,0,0,0,0,0,-8.536275
2024-02-01 04:00:00,0.04395612,0,0,0,0,0,0,-8.484007
2024-02-01 05:00:00,0,0,0,0,0,0,0,-8.480188
2024-02-01 06:00:00,0,0,0,0,0,0,0,-8.586462
2024-02-01 07:00:00,25.55407,15.22328,25.65385,25.86607,27.48138,25.74994,22.61201,136.1413
2024-02-01 08:00:00,299.1496,229.7872,268.6085,255.0952,278.6662,273.6721,253.4606,1581.856
2024-02-01 09:00:00,541.5671,530.5907,563.9944,561.3978,577.5734,589.1505,572.3995,3435.796
2024-02-01 10:00:00,725.3754,706.7386,727.914,731.9901,751.303,764.6882,745.0186,4449.329
2024-02-01 11:00:00,837.9913,798.3644,819.8008,825.9146,830.8552,832.6122,830.0108,4940.134
2024-02-01 12:00:00,882.3126,820.9216,821.0121,833.0052,832.7902,832.6461,823.7716,4953.589
2024-02-01 13:00:00,821.2435,779.0927,805.2421,820.5394,826.8128,829.7981,826.5584,4888.718
2024-02-01 14:00:00,695.1186,666.8243,693.6329,717.0043,727.4791,736.9299,727.0139,4280.661
2024-02-01 15:00:00,503.7285,488.9662,507.7709,535.7303,540.5104,547.3978,542.8947,3182.821
2024-02-01 16:00:00,264.9387,171.9232,176.071,223.2775,203.7177,210.6189,215.5949,1213.971
2024-02-01 17:00:00,31.80182,12.81362,14.87594,19.30511,15.19591,18.10891,18.16314,93.4028
2024-02-01 18:00:00,0,0,0,0,0,0,0,-8.638468
2024-02-01 19:00:00,0,0,0,0,0,0,0,-8.615855
2024-02-01 20:00:00,0,0,0,0,0,0,0,-8.674932
2024-02-01 21:00:00,0,0,0,0,0,0,0,-8.694039
2024-02-01 22:00:00,0,0,0,0,0,0,0,-8.684486
2024-02-01 23:00:00,0,0,0,0,0,0,0,-8.752099
2024-02-02 00:00:00,0,0,0,0,0,0,0,-8.785004
2024-02-02 01:00:00,0,0,0,0,0,0,0,-8.754191
2024-02-02 02:00:00,0,0,0,0,0,0,0,-8.665971
2024-02-02 03:00:00,0,0,0,0,0,0,0,-8.629242
2024-02-02 04:00:00,0,0,0,0,0,0,0,-8.632264
2024-02-02 05:00:00,0,0,0,0,0,0,0,-8.60258
2024-02-02 06:00:00,0,0,0,0,0,0,0,-8.630936
2024-02-02 07:00:00,29.7096,13.49485,14.01072,14.45058,14.72649,15.01713,14.60898,79.55469
2024-02-02 08:00:00,230.0641,184.8071,198.9485,196.4225,208.3717,207.0704,199.4317,1210.041
2024-02-02 09:00:00,462.4159,438.2786,462.6263,443.8541,468.9116,468.0257,463.7342,2820.374
2024-02-02 10:00:00,600.8717,584.4574,621.9811,606.9337,632.7629,610.6015,609.0318,3804.65
2024-02-02 11:00:00,744.7146,679.7664,696.2632,687.2444,699.0555,707.7478,704.0936,4240.233
2024-02-02 12:00:00,661.0874,593.3019,604.1846,620.946,626.2026,636.8489,621.3097,3696.562
2024-02-02 13:00:00,668.3347,563.4114,526.0895,595.2332,522.6176,635.1881,612.0067,3504.265
2024-02-02 14:00:00,336.5022,277.2026,308.7452,361.2996,367.6203,333.3177,361.4883,2081.397
2024-02-02 15:00:00,224.8392,165.0333,196.3416,207.2583,237.6956,204.5817,202.7152,1226.036
2024-02-02 16:00:00,79.25434,62.56804,55.20693,59.20164,55.59803,70.52109,63.27087,352.4131
2024-02-02 17:00:00,11.97171,8.095116,8.478646,8.742514,9.18419,9.53483,9.133344,45.26769
2024-02-02 18:00:00,0,0,0,0,0,0,0,-8.612694
2024-02-02 19:00:00,0,0,0,0,0,0,0,-8.600965
2024-02-02 20:00:00,0,0,0,0,0,0,0,-8.578827
2024-02-02 21:00:00,0,0,0,0,0,0,0,-8.624178
2024-02-02 22:00:00,0,0,0,0,0,0,0,-8.648821
2024-02-02 23:00:00,0,0,0,0,0,0,0,-8.669526
2024-02-03 00:00:00,0,0,0,0,0,0,0,-8.690901
2024-02-03 01:00:00,0,0,0,0,0,0,0,-8.659661
2024-02-03 02:00:00,0,0,0,0,0,0,0,-8.634641
2024-02-03 03:00:00,0,0,0,0,0,0,0,-8.67444
2024-02-03 04:00:00,0,0,0,0,0,0,0,-8.625239
2024-02-03 05:00:00,0,0,0,0,0,0,0,-8.696879
2024-02-03 06:00:00,0,0,0,0,0,0,0,-8.649684
2024-02-03 07:00:00,26.54152,19.0502,29.4454,29.88411,30.89041,27.73316,26.19238,160.4879
2024-02-03 08:00:00,321.0649,248.8324,293.5378,278.5233,300.7773,294.515,277.82,1718.89
2024-02-03 09:00:00,573.8752,555.874,587.2253,587.1022,602.2471,616.1533,599.2767,3586.93
2024-02-03 10:00:00,754.7308,743.1661,759.6296,771.3902,786.2662,799.9067,782.9871,4659.939
2024-02-03 11:00:00,865.6974,828.9423,832.3992,832.9457,832.9042,833.0295,832.9918,4997.045
2024-02-03 12:00:00,898.4068,832.9509,832.9212,832.8608,832.9086,832.9126,832.8834,4999.858
2024-02-03 13:00:00,849.4024,810.6839,823.4725,831.0073,832.5406,832.8799,832.665,4964.966
2024-02-03 14:00:00,725.7158,698.0778,722.9495,748.7249,759.086,773.1768,761.0435,4470.19
2024-02-03 15:00:00,532.6343,515.2572,533.8492,562.3265,567.0448,576.7722,571.2329,3345.92
2024-02-03 16:00:00,289.4817,199.7463,203.9964,255.1401,233.9174,243.0555,247.9967,1396.787
2024-02-03 17:00:00,36.80574,18.03103,19.49733,24.6747,18.93665,23.59504,23.36111,123.1138
2024-02-03 18:00:00,0,0,0,0,0,0,0,-8.632992
2024-02-03 19:00:00,0,0,0,0,0,0,0,-8.575519
2024-02-03 20:00:00,0,0,0,0,0,0,0,-8.601549
2024-02-03 21:00:00,0,0,0,0,0,0,0,-8.567634
2024-02-03 22:00:00,0,0,0,0,0,0,0,-8.605784
2024-02-03 23:00:00,0,0,0,0,0,0,0,-8.675546
2024-02-04 00:00:00,0,0,0,0,0,0,0,-8.648907
2024-02-04 01:00:00,0,0,0,0,0,0,0,-8.601985
2024-02-04 02:00:00,0,0,0,0,0,0,0,-8.652672
2024-02-04 03:00:00,0,0,0,0,0,0,0,-8.662701
2024-02-04 04:00:00,0,0,0,0,0,0,0,-8.671882
2024-02-04 05:00:00,0,0,0,0,0,0,0,-8.693792
2024-02-04 06:00:00,0,0,0,0,0,0,0,-8.691161
2024-02-04 07:00:00,40.64656,17.95575,27.86692,28.80566,31.01085,27.14062,26.08727,152.1904
2024-02-04 08:00:00,357.4276,257.1177,303.1526,288.0671,305.8466,305.1001,288.2398,1778.287
2024-02-04 09:00:00,569.4459,552.412,586.776,583.2394,599.8512,610.6459,595.0986,3572.124
2024-02-04 10:00:00,749.9969,728.9909,748.2405,753.8317,771.6545,785.8268,766.0084,4576.904
2024-02-04 11:00:00,849.858,812.5832,824.5298,828.0473,832.152,832.7672,831.6973,4966.05
2024-02-04 12:00:00,886.9562,823.0449,826.861,832.9209,832.7439,832.4709,829.6107,4984.534
2024-02-04 13:00:00,853.1667,811.5224,823.8901,832.1412,832.8779,832.8991,832.8585,4967.392
2024-02-04 14:00:00,729.2449,705.0211,720.2121,747.9704,759.77,773.5074,761.5114,4475.588
2024-02-04 15:00:00,504.0431,487.1328,503.5901,533.1302,536.9615,545.2731,540.741,3163.902
2024-02-04 16:00:00,206.4427,165.3283,169.7034,200.4445,191.4497,196.2043,198.9145,1130.597
2024-02-04 17:00:00,14.54338,12.3835,12.68335,13.38101,13.20478,13.82094,13.67893,72.88715
2024-02-04 18:00:00,0,0,0,0,0,0,0,-8.571821
2024-02-04 19:00:00,0,0,0,0,0,0,0,-8.612382
2024-02-04 20:00:00,0,0,0,0,0,0,0,-8.625651
2024-02-04 21:00:00,0,0,0,0,0,0,0,-8.699327
2024-02-04 22:00:00,0,0,0,0,0,0,0,-8.701811
2024-02-04 23:00:00,0,0,0,0,0,0,0,-8.60202
2024-02-05 00:00:00,0,0,0,0,0,0,0,-8.594378
2024-02-05 01:00:00,0,0,0,0,0,0,0,-8.554012
2024-02-05 02:00:00,0,0,0,0,0,0,0,-8.632908
2024-02-05 03:00:00,0,0,0,0,0,0,0,-8.63708
2024-02-05 04:00:00,0,0,0,0,0,0,0,-8.667451
2024-02-05 05:00:00,0.02788649,0,0,0,0,0,0,-8.614262
2024-02-05 06:00:00,0,0,0,0,0,0,0,-8.627988
2024-02-05 07:00:00,26.89075,15.18647,16.1823,14.9812,17.02718,17.52978,15.18456,92.90014
2024-02-05 08:00:00,240.8661,195.0596,220.9797,214.8833,226.1014,230.0518,218.0482,1326.878
2024-02-05 09:00:00,541.5204,526.9961,554.2099,553.9342,569.5502,583.6009,566.7567,3401.29
2024-02-05 10:00:00,766.1705,750.0009,765.7426,774.3776,790.0171,801.3812,785.467,4685.34
2024-02-05 11:00:00,884.285,831.803,832.9783,833.0294,832.9668,832.9565,832.8724,5000.929
2024-02-05 12:00:00,892.6916,830.5829,833.2075,833.0482,833.0588,833.0075,833.0146,4997.569
2024-02-05 13:00:00,821.5812,782.8292,794.1923,805.5115,809.1262,819.2893,812.7078,4829.186
2024-02-05 14:00:00,709.207,677.7418,699.1699,728.2061,740.0563,751.1979,739.5648,4348.122
2024-02-05 15:00:00,532.1307,510.2073,528.6331,558.5092,565.1345,571.9418,565.9506,3318.146
2024-02-05 16:00:00,293.1024,210.8035,216.706,265.8742,244.827,255.034,260.0522,1466.39
2024-02-05 17:00:00,39.76979,20.11434,21.57165,26.71435,20.51713,25.81643,25.34512,134.8206
2024-02-05 18:00:00,0,0,0,0,0,0,0,-8.597657
2024-02-05 19:00:00,0,0,0,0,0,0,0,-8.643958
2024-02-05 20:00:00,0,0,0,0,0,0,0,-8.628957
2024-02-05 21:00:00,0,0,0,0,0,0,0,-8.643085
2024-02-05 22:00:00,0,0,0,0,0,0,0,-8.683773
2024-02-05 23:00:00,0,0,0,0,0,0,0,-8.720747
2024-02-06 00:00:00,0,0,0,0,0,0,0,-8.620144
2024-02-06 01:00:00,0,0,0,0,0,0,0,-8.639342
2024-02-06 02:00:00,0,0,0,0,0,0,0,-8.603341
2024-02-06 03:00:00,0,0,0,0,0,0,0,-8.611303
2024-02-06 04:00:00,0,0,0,0,0,0,0,-8.608859
2024-02-06 05:00:00,0,0,0,0,0,0,0,-8.639197
2024-02-06 06:00:00,0,0,0,0,0,0,0,-8.659476
2024-02-06 07:00:00,45.95185,26.9814,36.95929,35.38958,37.94196,35.93346,33.51921,203.0136
2024-02-06 08:00:00,360.2984,293.4833,340.6649,323.4857,345.242,345.9073,325.6096,2006.904
2024-02-06 09:00:00,590.41,574.5908,600.2944,600.5059,617.4746,631.7328,612.957,3675.064
2024-02-06 10:00:00,770.1631,761.7874,776.567,785.8683,798.22,808.9567,795.8301,4741.042
2024-02-06 11:00:00,883.8241,832.7021,832.964,832.9243,832.942,832.989,832.9523,5001.25
2024-02-06 12:00:00,915.043,832.915,832.9249,833.0483,833.0705,832.8976,832.9978,4999.575
2024-02-06 13:00:00,871.7513,826.6082,831.2335,832.9532,832.9512,832.9389,832.8584,4991.018
