Four Oaks,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA,"Eaton Power Expert 1670 1, Real power","Eaton Power Expert 1670 2, Real power","Eaton Power Expert 1670 3, Real power",Production meter active power
,W/m²,kW,kW,kW,kW
2024-02-01 00:00:00,0,0,0,0,-8.443066
2024-02-01 01:00:00,0,0,0,0,-8.664235
2024-02-01 02:00:00,0,0,0,0,-8.897525
2024-02-01 03:00:00,0,0,0,0,-9.052296
2024-02-01 04:00:00,0,0,0,0,-9.277316
2024-02-01 05:00:00,0,0,0,0,-9.178211
2024-02-01 06:00:00,0,0,0,0,-9.286604
2024-02-01 07:00:00,54.76567,37.43618,38.6451,31.30739,99.10555
2024-02-01 08:00:00,326.1887,487.1251,350.2938,396.1651,1219.812
2024-02-01 09:00:00,600.953,1117.276,856.3717,962.1636,2918.419
2024-02-01 10:00:00,802.803,1418.185,992.1698,1310.907,3687.978
2024-02-01 11:00:00,914.2474,1565.356,991.9869,1484.895,4005.914
2024-02-01 12:00:00,942.6792,1602.735,992.1401,1540.006,4099.42
2024-02-01 13:00:00,878.5831,1508.032,992.1335,1459.91,3926.655
2024-02-01 14:00:00,735.6465,1276.732,992.1183,1251.736,3496.936
2024-02-01 15:00:00,526.1874,913.149,742.1619,910.5768,2585.802
2024-02-01 16:00:00,276.9092,428.9112,317.6619,444.0473,1196.028
2024-02-01 17:00:00,43.14555,28.66804,21.92208,30.75237,78.01401
2024-02-01 18:00:00,0,0,0,0,-7.745865
2024-02-01 19:00:00,0,0,0,0,-7.866472
2024-02-01 20:00:00,0,0,0,0,-7.900482
2024-02-01 21:00:00,0,0,0,0,-7.936598
2024-02-01 22:00:00,0,0,0,0,-7.982283
2024-02-01 23:00:00,0,0,0,0,-8.172985
2024-02-02 00:00:00,0,0,0,0,-8.336958
2024-02-02 01:00:00,0,0,0,0,-8.286239
2024-02-02 02:00:00,0,0,0,0,-8.507669
2024-02-02 03:00:00,0,0,0,0,-8.707723
2024-02-02 04:00:00,0,0,0,0,-8.761534
2024-02-02 05:00:00,0,0,0,0,-8.877113
2024-02-02 06:00:00,0,0,0,0,-8.860695
2024-02-02 07:00:00,9.459334,11.4661,11.23187,3.633362,22.84447
2024-02-02 08:00:00,86.51147,166.5472,132.1989,163.0619,451.2419
2024-02-02 09:00:00,280.1234,537.3683,413.4764,512.5049,1451.745
2024-02-02 10:00:00,763.4603,1354.093,966.8572,1264.252,3551.161
2024-02-02 11:00:00,779.03,1308.207,965.0442,1253.576,3504.589
2024-02-02 12:00:00,857.6569,1448.926,955.7012,1397.442,3764.498
2024-02-02 13:00:00,660.2236,1067.498,837.5515,1039.975,2947.092
2024-02-02 14:00:00,647.5726,1108.572,883.3309,1097.981,3063.119
2024-02-02 15:00:00,386.6141,533.4084,424.0572,541.7402,1506.055
2024-02-02 16:00:00,112.7598,150.7557,140.0894,165.4528,463.174
2024-02-02 17:00:00,14.80523,5.207222,6.778418,6.649223,15.68689
2024-02-02 18:00:00,0.08283955,0,0,0,-7.709962
2024-02-02 19:00:00,0,0,0,0,-7.81884
2024-02-02 20:00:00,0,0,0,0,-8.014881
2024-02-02 21:00:00,0,0,0,0,-8.041843
2024-02-02 22:00:00,0,0,0,0,-8.060728
2024-02-02 23:00:00,0,0,0,0,-8.151148
2024-02-03 00:00:00,0,0,0,0,-8.26134
2024-02-03 01:00:00,0,0,0,0,-8.455211
2024-02-03 02:00:00,0,0,0,0,-8.656344
2024-02-03 03:00:00,0,0,0,0,-8.926884
2024-02-03 04:00:00,0,0,0,0,-9.088284
2024-02-03 05:00:00,0,0,0,0,-9.169179
2024-02-03 06:00:00,0.0006645728,0,0,0,-9.196516
2024-02-03 07:00:00,71.02069,43.84243,43.52527,35.40589,109.5585
2024-02-03 08:00:00,367.3079,538.3739,386.7237,432.2252,1342.255
2024-02-03 09:00:00,607.6951,1178.296,885.2992,1020.764,3064.499
2024-02-03 10:00:00,790.3985,1496.538,991.768,1389.12,3842.886
2024-02-03 11:00:00,909.3179,1648.888,991.8157,1570.051,4175.922
2024-02-03 12:00:00,952.3156,1671.908,991.9048,1612.471,4242.592
2024-02-03 13:00:00,892.3618,1570.869,992.0675,1521.801,4051.678
2024-02-03 14:00:00,750.6495,1331.387,992.0606,1303.621,3600.914
2024-02-03 15:00:00,542.301,957.8044,816.202,957.9012,2753.794
2024-02-03 16:00:00,288.3157,461.6751,344.063,479.7492,1285.423
2024-02-03 17:00:00,52.31454,35.64146,26.96321,42.12732,96.63928
2024-02-03 18:00:00,0.084,0,0,0,-7.788649
2024-02-03 19:00:00,0,0,0,0,-7.837643
2024-02-03 20:00:00,0,0,0,0,-7.989395
2024-02-03 21:00:00,0,0,0,0,-8.043182
2024-02-03 22:00:00,0,0,0,0,-8.114627
2024-02-03 23:00:00,0,0,0,0,-8.387032
2024-02-04 00:00:00,0,0,0,0,-8.618442
2024-02-04 01:00:00,0,0,0,0,-8.864957
2024-02-04 02:00:00,0,0,0,0,-9.173906
2024-02-04 03:00:00,0,0,0,0,-9.324056
2024-02-04 04:00:00,0,0,0,0,-9.333727
2024-02-04 05:00:00,0,0,0,0,-9.337696
2024-02-04 06:00:00,0,0,0,0,-9.591164
2024-02-04 07:00:00,65.14839,45.16829,47.01945,38.83351,125.7339
2024-02-04 08:00:00,357.4474,547.8448,390.1736,444.9935,1366.437
2024-02-04 09:00:00,606.8636,1160.774,879.5852,1013.625,3038.622
2024-02-04 10:00:00,791.1542,1476.84,991.8342,1373.173,3806.287
2024-02-04 11:00:00,909.3939,1635.269,991.8542,1556.175,4147.517
2024-02-04 12:00:00,954.2856,1664.333,992.335,1602.46,4224.498
2024-02-04 13:00:00,831.1191,1476.854,991.8837,1433.749,3879.648
2024-02-04 14:00:00,654.0424,1174.041,990.8815,1148.224,3303.626
2024-02-04 15:00:00,492.925,855.3831,726.4118,855.0748,2455.214
2024-02-04 16:00:00,163.9444,262.9569,201.6763,267.747,735.1864
2024-02-04 17:00:00,26.94172,21.83998,22.3968,22.99247,64.97865
2024-02-04 18:00:00,0.0281111,0,0,0,-7.724397
2024-02-04 19:00:00,0,0,0,0,-7.847987
2024-02-04 20:00:00,0,0,0,0,-7.955639
2024-02-04 21:00:00,0,0,0,0,-8.024242
2024-02-04 22:00:00,0,0,0,0,-8.085619
2024-02-04 23:00:00,0,0,0,0,-8.262373
2024-02-05 00:00:00,0,0,0,0,-8.44788
2024-02-05 01:00:00,0,0,0,0,-8.711933
