"County Home Solar Center, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85
2024-02-01 07:00:00,23.14361,0.1382222,0.3243333,0.3785555,0.146,0.3517778,0.1462778,0.4230001,0.1542778,0.3626111,0.1498889,0.3361111,0.1351667,0.2638333,0.1469444,0.2213889,0.1437778,0.2587222,0.1663334,0.3016666,0.2187778,0.1689444,0.2075,0.1522778,0.2127778,0.1624444,0.1923333,0.1433889,0.1971111,0.1468333,0.1393333,0.1453333,0.1881111,0.1471667,,0.1492222,0.1738889,0.1272778,0.1800556,0.1415556,0.1738889,0.1617778,0.1608889,0.1504444,0.1591111,0.1958889,0.1208333,0.1983333,0.1254444,0.2246667,0.1351111,0.2314444,0.1387222,0.2527778,0.1354444,0.2584445,0.1295,0.2510555,0.1593889,0.2524444,0.1996111,0.1520556,0.2451111,0.2388889,0.1502222,0.2318333,0.1636111,0.2086111,0.1446111,0.2029445,0.1340556,0.2002222,0.1504444,0.1948889,0.1524444,0.1956111,0.1465,0.1658889,0.1373889,0.1641667,0.1373333,0.1617778,0.1568889,0.1649445,10.34217
2024-02-01 08:00:00,350.6296,0.7221667,6.875709,7.167126,0.731,7.280457,0.7405417,7.142042,0.8992499,7.101125,0.8174583,7.176167,0.8547918,7.013916,0.8958333,6.977833,0.8214166,7.046083,0.9946668,7.052376,5.552418,3.2425,6.5175,0.8017501,6.444583,0.7756667,5.871583,0.7446249,5.856458,0.7568751,4.75275,0.7325833,5.605917,0.7483751,,0.7174166,5.311916,0.6871667,5.26775,0.7652082,4.929333,2.284958,3.747333,3.631334,3.80675,6.659001,0.6886667,6.873292,0.692625,7.089126,0.69975,7.221124,0.7746667,7.321251,0.7744167,7.227125,0.8657084,7.652124,0.8480417,6.263083,6.147042,0.8329584,7.578207,7.417041,0.8176666,7.020751,1.253708,6.147333,0.7411667,5.3415,0.7465416,4.191875,0.7566251,3.629542,0.7399583,3.320083,0.7075,2.903959,0.6722917,2.490125,0.6717917,2.009625,0.9599584,2.573667,307.7455
2024-02-01 09:00:00,553.7037,5.760458,13.75371,13.94675,8.378042,14.03059,10.58058,13.64462,11.11925,13.68587,11.851,14.12783,12.32938,14.002,11.61438,14.18275,11.41537,14.43146,11.64062,14.44729,14.25654,10.83671,14.73,11.17842,14.689,11.39746,13.30917,10.32092,13.371,9.71804,10.93112,9.8935,13.03308,10.21479,,9.372667,13.57475,9.95475,13.51329,11.792,13.03575,12.54333,12.88,7.301458,8.543876,13.88033,2.78125,13.85262,6.507626,13.94979,8.021126,13.94384,9.135209,14.00646,10.48517,14.10404,11.40125,15.371,10.11033,12.82092,14.89917,9.991248,15.97667,15.77063,13.10866,15.79933,12.82154,14.82983,12.19546,14.57909,11.81971,14.47375,12.44442,14.2005,10.96033,13.66784,10.26367,12.89042,9.108209,12.76142,8.814291,12.33275,9.964417,12.96733,1025.12
2024-02-01 10:00:00,757.3116,16.64908,18.32491,18.53913,17.92658,18.68429,18.22533,18.19842,17.58458,18.35917,17.86246,18.92975,18.92029,18.84558,18.54875,19.02183,18.68108,19.48958,19.18883,19.6375,19.46688,17.82733,19.9985,19.723,20.0405,19.84096,18.08954,17.67558,18.21217,17.98571,14.93258,17.70362,17.84117,17.64254,,17.44608,18.66659,18.32321,18.5305,18.30104,17.91892,17.66604,17.65596,15.76404,17.6625,18.301,17.07929,18.23067,17.47346,18.34558,17.56296,18.37762,17.98283,18.45304,17.735,18.59916,17.70196,20.16412,19.84321,16.80254,19.65783,20.97,21.12137,20.75854,20.47225,20.79162,20.84446,19.55687,19.49871,19.22017,19.24067,19.15059,18.99767,19.14521,19.26617,19.10433,18.93654,18.98867,18.86816,19.01587,18.90067,19.01196,19.09921,18.12854,1534.434
2024-02-01 11:00:00,896.2307,20.31371,21.31492,21.58021,20.90634,21.75908,21.22196,21.22804,20.54896,21.49813,20.92646,22.04779,22.06125,21.99183,21.65325,22.17071,21.78116,22.78925,22.44346,23.04225,22.88391,21.11288,23.35629,23.16784,23.44329,23.25917,21.25,20.82783,21.39183,21.14367,17.57108,20.78592,20.98771,20.74575,,20.59696,21.95737,21.55533,21.78142,21.53471,21.10788,20.83158,20.78279,20.48167,20.61554,21.2485,20.56742,21.09783,20.3045,21.23733,20.33183,21.28442,20.84921,21.36425,20.56567,21.48479,20.46483,23.21317,22.84896,19.38254,22.65075,23.93846,23.87663,23.69304,23.50392,23.71333,23.72083,22.57787,22.48759,22.19242,22.19087,22.18225,21.96421,22.207,22.30141,22.18754,21.96563,22.06367,21.88391,22.07121,21.89392,22.09521,22.16592,21.25887,1776.785
2024-02-01 12:00:00,949.2117,21.14955,22.19071,22.46104,21.8205,22.63267,22.07592,22.11008,21.41717,22.42979,21.82746,22.97863,23.04238,22.98866,22.64725,23.18267,22.69741,23.8705,23.526,23.98188,23.94213,22.29004,23.99113,23.99187,23.99108,23.99208,22.34375,21.93863,22.50133,22.23396,18.50958,21.88592,22.09163,21.86921,,21.78846,23.18421,22.73896,22.98888,22.72212,22.28884,22.026,21.96133,21.24242,21.36296,22.03983,21.35383,21.85538,21.11883,22.01204,21.09312,22.07267,21.6375,22.15216,21.40617,22.26554,21.24212,23.97988,23.66421,20.04963,23.48487,24.233,23.99171,23.992,23.99208,23.99191,23.992,23.46112,23.33125,23.04296,23.04559,23.08933,22.83333,23.1365,23.19671,23.11967,22.86088,22.98933,22.81275,23.01612,22.80317,23.05925,23.13504,22.33666,1840.911
2024-02-01 13:00:00,920.3938,20.49579,21.46912,21.70304,21.16425,21.89255,21.36475,21.42633,20.79517,21.74183,21.18413,22.34792,22.43184,22.41962,22.08979,22.59954,22.19779,23.36742,23.05579,23.57575,23.42912,21.85029,23.81971,23.74675,23.88429,23.81187,21.86354,21.50121,22.02134,21.79683,18.11721,21.43587,21.61087,21.40875,,21.33646,22.71033,22.30021,22.52213,22.27954,21.81171,21.55462,21.4465,20.479,20.5975,21.26383,20.63879,21.09492,20.42125,21.24017,20.36425,21.30429,20.90546,21.35642,20.63555,21.50009,20.53446,23.19692,22.85292,19.33771,22.61871,23.96696,23.88167,23.73491,23.52917,23.76612,23.77046,22.62346,22.52296,22.26092,22.27512,22.31758,22.06042,22.36829,22.46716,22.40117,22.13704,22.32096,22.15275,22.3765,22.20387,22.45642,22.53208,21.82246,1787.76
2024-02-01 14:00:00,811.4121,18.16933,19.06688,19.29625,18.78588,19.49487,18.96067,19.09425,18.50112,19.3885,18.8785,20.05079,20.12184,20.13842,19.83713,20.35271,19.99104,21.08892,20.78192,21.28121,21.12825,19.72971,21.76746,21.59159,22.00404,21.79325,19.77942,19.42821,19.96079,19.76391,16.44804,19.46125,19.61279,19.41562,,19.32733,20.62758,20.2485,20.46363,20.25687,19.82767,19.56954,19.41359,17.97996,18.16692,18.79821,18.19712,18.67138,18.01558,18.7963,17.97296,18.84196,18.45838,18.88525,18.21863,19.05317,18.176,20.59362,20.23713,17.14284,20.02867,21.44942,21.6375,21.31937,20.986,21.38988,21.38767,20.18958,20.08821,19.88563,19.89629,19.96808,19.72158,20.021,20.10229,20.04808,19.79246,20.0275,19.8475,20.08971,19.9205,20.15638,20.208,19.6495,1598.963
2024-02-01 15:00:00,615.951,10.90421,14.70758,14.93454,12.88287,15.11271,13.86329,14.84737,14.17587,15.054,14.601,15.72246,15.64092,15.82808,15.5205,16.06609,15.71083,16.69783,16.39454,16.81758,16.71704,15.61712,17.33713,17.05896,17.54312,17.30992,15.72946,15.35775,15.91358,15.71296,13.12154,15.48075,15.60663,15.39079,,15.10563,16.18863,15.82596,16.15887,15.86213,15.64433,15.40254,15.39137,8.944833,11.65904,14.42834,8.832294,14.36887,12.12329,14.494,13.11234,14.50817,13.80771,14.56213,13.70792,14.68892,13.83483,15.91571,14.79804,13.20813,15.36342,14.93454,16.69204,16.52454,16.02188,16.57992,15.93654,15.69871,15.41983,15.45946,15.25483,15.57267,15.26863,15.60734,15.50288,15.67813,15.3695,15.69738,15.44963,15.79383,15.51333,15.83879,15.84767,15.50313,1206.976
2024-02-01 16:00:00,356.5643,2.341125,7.119334,7.816666,3.729333,8.222293,4.385917,8.108375,5.068209,8.311916,6.090457,9.085666,6.917667,9.185667,7.209958,9.310291,7.128832,9.396916,7.857791,9.344998,9.252416,8.927835,9.606419,9.030083,9.531627,8.897124,8.58504,8.039125,8.560082,8.209626,6.943333,8.20429,8.45921,8.080501,,7.577876,8.36346,7.906417,8.317625,7.970292,7.792624,7.383417,8.7455,4.476666,4.568833,8.139167,1.059167,8.133958,1.261125,8.235916,1.59825,8.229791,1.914333,8.281542,2.556125,8.353582,3.122041,9.066833,1.922125,7.541042,8.516376,2.222625,9.46304,9.447377,3.828,9.479084,3.944042,9.048207,4.290917,8.912626,4.719791,9.034376,5.529707,9.061292,5.326334,9.146709,5.437167,9.187793,5.704834,9.289749,5.777792,9.306625,8.362042,9.197125,546.777
2024-02-01 17:00:00,49.75195,0.4503333,0.7541249,0.8473333,0.4962917,0.8953333,0.5086667,0.9627917,0.5412917,0.9837916,0.5605,1.007,0.5836249,0.9978333,0.618625,0.9570417,0.6172082,1.062333,0.6952916,1.093583,1.018625,0.8694583,1.050333,0.7313751,1.090875,0.7710001,1.027167,0.73925,1.068708,0.8090416,0.8285834,0.8274583,1.051666,0.828125,,0.7912084,1.062333,0.7647082,1.045208,0.8502499,0.970625,0.880375,0.8860416,0.6152918,0.7063333,1.019458,0.433375,1.063583,0.4525417,1.11375,0.4665,1.120541,0.4821667,1.132084,0.482875,1.1405,0.4673333,1.197583,0.5305,1.061,0.7399584,0.5338333,1.203542,1.280292,0.5414583,1.274917,0.5597916,1.244125,0.5309583,1.236792,0.5225416,1.2665,0.5578333,1.286917,0.5847501,1.29575,0.5707499,1.252833,0.5595832,1.259417,0.5733333,1.238083,0.8230001,1.123667,58.01749
2024-02-01 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8
2024-02-01 19:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2024-02-01 20:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2024-02-01 21:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2024-02-01 22:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2024-02-01 23:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2024-02-02 00:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2024-02-02 01:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2024-02-02 02:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2024-02-02 03:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2024-02-02 04:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2024-02-02 05:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2024-02-02 06:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2024-02-02 07:00:00,17.84443,0.2617778,0.3417778,0.3435556,0.4099166,0.3465555,0.2687222,0.3538333,0.2815556,0.3530556,0.2788889,0.3323889,0.2593333,0.4876666,0.2728889,0.3095555,0.3965833,0.3542778,0.2991111,0.3766111,0.3478333,0.301,0.3348333,0.2791111,0.5216666,0.2942778,0.3173333,0.2663889,0.4809167,0.2715556,0.2467222,0.2747222,0.3225,0.4214166,,0.4186667,0.3084445,0.2546667,0.3111666,0.2672222,0.3076111,0.4385,0.2936111,0.4365,0.44525,0.5044166,0.38875,0.4813333,0.3940834,0.51825,0.4086667,0.51475,0.4145,0.52275,0.4111666,0.5195833,0.38625,0.5463334,0.4473333,0.45975,0.5154166,0.4363334,0.52,0.52975,0.432,0.5233333,0.444,0.4905,0.4056666,0.4771667,0.3885,0.4746667,0.41375,0.4880834,0.4338334,0.482,0.4085,0.4359167,0.3956667,0.439,0.397,0.44,0.4281667,0.4448333,17.71463
2024-02-02 08:00:00,183.48,1.608542,3.971792,4.076667,1.738208,4.0915,1.795958,4.021791,1.859167,4.006417,1.899375,4.054208,1.898333,4.005792,1.904875,3.986417,1.805333,4.131792,2.063625,4.187292,3.908375,2.686,4.048042,1.856375,4.064917,1.883125,3.72025,1.716084,3.763916,1.765208,3.057208,1.780625,3.678917,1.785,,1.753958,3.637208,1.701375,3.650167,1.814167,3.513458,2.464625,3.163792,2.740792,2.792084,4.02225,1.607167,4.014,1.651333,4.095417,1.673917,4.096209,1.744542,4.139583,1.766542,4.150667,1.872584,4.458917,1.919542,3.740458,4.180042,1.929917,4.46575,4.4775,1.984333,4.383166,1.9915,4.072166,1.8505,3.778333,1.82,3.440792,1.853083,3.226917,1.882167,3.054375,1.778917,2.849209,1.715083,2.723417,1.69975,2.475583,1.90175,2.6575,243.2049
2024-02-02 09:00:00,331.7437,3.758583,7.608332,7.718042,4.670625,7.789002,5.488584,7.602792,5.874417,7.638291,6.483416,7.895792,6.644917,7.836709,6.218832,7.911168,6.038668,8.147623,6.441916,8.175418,8.03021,5.917667,8.272416,5.918209,8.269709,5.972541,7.455917,5.520917,7.497166,5.61975,6.130917,5.531625,7.346917,5.554708,,5.168708,7.635332,5.379125,7.626499,6.551292,7.377707,7.101583,7.244957,5.37125,5.459083,7.628624,3.566792,7.626083,3.864917,7.714792,4.202416,7.701208,4.714417,7.743085,5.4705,7.828544,5.968249,8.510959,5.166083,7.102458,8.181332,5.072875,8.802125,8.740334,6.993666,8.701043,6.505167,8.170876,6.464793,7.987209,6.253792,7.963999,6.659957,7.821749,5.862792,7.47471,5.308792,7.146334,4.815667,7.024416,4.71375,6.992583,5.445625,7.121416,551.351
2024-02-02 10:00:00,543.0468,10.27225,11.38941,11.52575,10.645,11.64229,10.93429,11.37358,10.61975,11.47575,10.885,11.88154,11.51942,11.845,11.36383,11.95796,11.34962,12.31746,11.83079,12.42442,12.2575,11.11158,12.63508,12.10079,12.68521,12.18683,11.40754,10.82192,11.48287,11.02746,9.410166,10.90266,11.28996,10.89908,,10.81483,11.82421,11.30754,11.78829,11.38533,11.41637,11.14671,11.23683,10.317,10.64175,11.32292,10.29583,11.30187,10.341,11.42429,10.43567,11.41471,10.671,11.48308,10.60942,11.59729,10.60679,12.58967,11.86683,10.48796,12.13008,12.44254,13.09288,12.96504,12.322,12.95646,12.52646,12.19254,11.70796,11.95796,11.60638,11.97492,11.47667,11.97458,11.70942,11.94362,11.51871,11.86442,11.39742,11.90517,11.47671,11.87896,11.72554,11.39113,1027.593
2024-02-02 11:00:00,439.4673,9.230083,10.47663,10.58329,9.525709,10.71717,9.825374,10.50358,9.585666,10.59092,9.852458,10.97129,10.40646,10.94154,10.29442,11.03213,10.258,11.36488,10.73621,11.46379,11.27167,10.20446,11.617,10.9435,11.66083,11.01704,10.52446,9.798291,10.58321,9.982624,8.666333,9.881499,10.38429,9.884875,,9.819708,10.87271,10.22071,10.82233,10.30787,10.47071,10.16629,10.29546,9.407416,9.589125,10.39738,9.159166,10.37737,9.228334,10.4945,9.313917,10.47637,9.516124,10.53183,9.492249,10.64062,9.496417,11.47184,10.55063,9.595042,10.96204,10.95954,11.84287,11.77021,10.91529,11.74638,11.05521,11.13117,10.40079,10.92183,10.34271,10.92975,10.23829,10.93087,10.43817,10.89983,10.2845,10.82496,10.13692,10.84941,10.21896,10.82604,10.54629,10.43321,807.1763
2024-02-02 12:00:00,691.2036,14.12346,15.45321,15.63896,14.60929,15.76675,14.91192,15.47921,14.55771,15.62667,14.88233,16.03687,15.60229,16.01858,15.45687,16.13025,15.44254,16.52058,15.99271,16.62638,16.46538,15.30067,16.81779,16.29192,16.88683,16.38146,15.57404,14.93688,15.6815,15.17263,12.92992,14.98683,15.41613,14.95858,,14.86992,15.97796,15.39312,15.88779,15.45809,15.44925,15.163,15.22296,14.23046,14.47596,15.30579,14.07021,15.27379,14.07533,15.36617,14.11317,15.38433,14.45483,15.46213,14.39079,15.55363,14.31813,16.54333,15.76462,14.04317,16.03454,16.31879,17.004,16.89491,16.1605,16.88875,16.33738,16.18917,15.559,15.91963,15.46946,15.93625,15.30179,15.94525,15.52796,15.9175,15.36071,15.86729,15.25037,15.91413,15.34867,15.88654,15.65342,15.42471,1335.588
