"Davis Lane Solar, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"SMA SC-1850CP Inverter 1, Active power","SMA SC-1850CP Inverter 2, Active power","SMA SC-1850CP Inverter 3, Active power",Production meter active power
,W/m²,kW,kW,kW,kW
2024-02-01 00:00:00,0,0,0,0,-10.47251
2024-02-01 01:00:00,0,0,0,0,-10.4283
2024-02-01 02:00:00,0,0,0,0,-10.55797
2024-02-01 03:00:00,0,0,0,0,-10.57185
2024-02-01 04:00:00,0.1586697,0,0,0,-10.54762
2024-02-01 05:00:00,0,0,0,0,-10.58208
2024-02-01 06:00:00,0,0,0,0,-10.50761
2024-02-01 07:00:00,81.16001,80.21668,87.12331,82.0325,240.2904
2024-02-01 08:00:00,359.8275,623.9866,641.6566,640.7259,1890.775
2024-02-01 09:00:00,575.4517,1124.222,1148.222,1167.511,3410.156
2024-02-01 10:00:00,759.3075,1443.716,1477.815,1504.179,4382.229
2024-02-01 11:00:00,867.2992,1607.284,1642.542,1654.359,4851.743
2024-02-01 12:00:00,894.7476,1636.002,1661.732,1665.823,4909.435
2024-02-01 13:00:00,837.8038,1526.693,1565.589,1592.88,4634.577
2024-02-01 14:00:00,702.1638,1287.366,1331.483,1349.222,3928.865
2024-02-01 15:00:00,500.1119,897.4312,945.8433,949.7655,2768.356
2024-02-01 16:00:00,257.7018,370.4488,409.7004,391.7218,1159.195
2024-02-01 17:00:00,18.93756,20.60963,24.64359,18.96881,54.56234
2024-02-01 18:00:00,0,0,0,0,-10.3292
2024-02-01 19:00:00,0,0,0,0,-10.24988
2024-02-01 20:00:00,0,0,0,0,-10.30983
2024-02-01 21:00:00,0,0,0,0,-10.35535
2024-02-01 22:00:00,0,0,0,0,-10.33463
2024-02-01 23:00:00,0,0,0,0,-10.41609
2024-02-02 00:00:00,0,0,0,0,-10.34677
2024-02-02 01:00:00,0,0,0,0,-10.38619
2024-02-02 02:00:00,0,0,0,0,-10.42273
2024-02-02 03:00:00,0,0,0,0,-10.33073
2024-02-02 04:00:00,0,0,0,0,-10.38828
2024-02-02 05:00:00,0,0,0,0,-10.33274
2024-02-02 06:00:00,0.002202906,0,0,0,-10.28531
2024-02-02 07:00:00,28.81901,39.04483,38.52408,39.61457,107.6502
2024-02-02 08:00:00,236.1573,415.7782,423.4481,422.9812,1249.555
2024-02-02 09:00:00,566.8157,1064.148,1091.46,1106.204,3232.99
2024-02-02 10:00:00,735.6801,1366.203,1404.625,1431.618,4160.649
2024-02-02 11:00:00,668.0259,1230.328,1249.761,1270.829,3712.431
2024-02-02 12:00:00,876.9123,1515.398,1541.688,1544.55,4552.579
2024-02-02 13:00:00,474.0023,843.5521,842.8312,844.782,2505.29
2024-02-02 14:00:00,329.2918,541.827,571.1757,583.0743,1676.889
2024-02-02 15:00:00,127.9242,203.0014,205.3952,208.947,606.9532
2024-02-02 16:00:00,41.11133,66.22573,65.75716,68.29208,191.3186
2024-02-02 17:00:00,4.883232,6.015932,5.457182,5.978146,7.485194
2024-02-02 18:00:00,0,0,0,0,-10.39725
2024-02-02 19:00:00,0,0,0,0,-10.4515
2024-02-02 20:00:00,0,0,0,0,-10.33842
2024-02-02 21:00:00,0,0,0,0,-10.47124
2024-02-02 22:00:00,0,0,0,0,-10.45787
2024-02-02 23:00:00,0,0,0,0,-10.45997
2024-02-03 00:00:00,0,0,0,0,-10.52114
2024-02-03 01:00:00,0,0,0,0,-10.46723
2024-02-03 02:00:00,0,0,0,0,-10.45988
2024-02-03 03:00:00,0,0,0,0,-10.40896
2024-02-03 04:00:00,0.01160736,0,0,0,-10.40978
2024-02-03 05:00:00,0,0,0,0,-10.50182
2024-02-03 06:00:00,0,0,0,0,-10.52552
2024-02-03 07:00:00,99.32275,91.29569,98.24483,88.656,268.6042
2024-02-03 08:00:00,356.9738,678.8862,692.1649,693.1614,2048.55
2024-02-03 09:00:00,593.2295,1158.476,1188.958,1207.213,3524.199
2024-02-03 10:00:00,757.6307,1493.917,1533.362,1515.971,4496.331
2024-02-03 11:00:00,876.7172,1434.967,1430.651,1389.775,4207.385
2024-02-03 12:00:00,568.6934,1073.963,969.5365,986.7757,2996.807
2024-02-03 13:00:00,619.745,1157.613,1118.349,1145.861,3386.082
2024-02-03 14:00:00,691.1865,1291.021,1328.06,1333.462,3913.291
2024-02-03 15:00:00,523.4863,950.7441,997.6069,1017.691,2940.097
2024-02-03 16:00:00,270.2191,402.2895,445.3391,428.166,1262.341
2024-02-03 17:00:00,25.71136,24.34147,29.99095,22.16492,67.17098
2024-02-03 18:00:00,0,0,0,0,-10.19184
2024-02-03 19:00:00,0,0,0,0,-10.17128
2024-02-03 20:00:00,0,0,0,0,-10.18181
2024-02-03 21:00:00,0,0,0,0,-10.25793
2024-02-03 22:00:00,0,0,0,0,-10.3251
2024-02-03 23:00:00,0.1007427,0,0,0,-10.32588
2024-02-04 00:00:00,0,0,0,0,-10.35444
2024-02-04 01:00:00,0,0,0,0,-10.26789
2024-02-04 02:00:00,0,0,0,0,-10.29631
2024-02-04 03:00:00,0,0,0,0,-10.42599
2024-02-04 04:00:00,0,0,0,0,-10.41121
2024-02-04 05:00:00,0,0,0,0,-10.3578
2024-02-04 06:00:00,0,0,0,0,-10.46263
2024-02-04 07:00:00,118.0776,98.99479,106.0985,95.49762,291.3852
2024-02-04 08:00:00,420.1,692.4031,705.6556,706.3901,2087.699
2024-02-04 09:00:00,596.84,1156.016,1181.883,1203.446,3509.944
2024-02-04 10:00:00,777.7154,1479.946,1514.948,1541.325,4490.871
2024-02-04 11:00:00,887.6865,1643.565,1661.525,1665.292,4916.174
2024-02-04 12:00:00,914.3226,1665.621,1666.151,1665.851,4942.003
2024-02-04 13:00:00,850.41,1567.755,1602.847,1621.873,4739.503
2024-02-04 14:00:00,723.4532,1332.54,1380.292,1402.436,4074.55
2024-02-04 15:00:00,521.3315,942.3961,993.3234,1000.249,2910.183
2024-02-04 16:00:00,260.9666,403.7223,443.308,430.5576,1264.354
2024-02-04 17:00:00,8.47229,11.51365,11.96757,11.2561,25.21171
2024-02-04 18:00:00,0,0,0,0,-10.55851
2024-02-04 19:00:00,0,0,0,0,-10.51708
2024-02-04 20:00:00,0,0,0,0,-10.51808
2024-02-04 21:00:00,0,0,0,0,-10.5754
2024-02-04 22:00:00,0,0,0,0,-10.55537
2024-02-04 23:00:00,0,0,0,0,-10.62592
2024-02-05 00:00:00,0,0,0,0,-10.65805
2024-02-05 01:00:00,0,0,0,0,-10.44142
2024-02-05 02:00:00,0,0,0,0,-10.46201
2024-02-05 03:00:00,0,0,0,0,-10.62822
2024-02-05 04:00:00,0,0,0,0,-10.52193
2024-02-05 05:00:00,0,0,0,0,-10.37154
2024-02-05 06:00:00,0,0,0,0,-10.36992
2024-02-05 07:00:00,73.91071,75.26695,75.22543,73.04423,214.4162
2024-02-05 08:00:00,338.6754,586.0696,599.3666,598.9767,1769.741
2024-02-05 09:00:00,567.2961,1099.665,1125.932,1145.88,3342.361
2024-02-05 10:00:00,771.8517,1473.848,1509.925,1534.047,4473.232
2024-02-05 11:00:00,881.8313,1639.189,1649.768,1654.809,4889.872
2024-02-05 12:00:00,904.6791,1652.337,1658.822,1661.469,4918.303
2024-02-05 13:00:00,866.0295,1600.733,1623.634,1638.853,4809.441
2024-02-05 14:00:00,728.8096,1352.288,1398.159,1422.189,4130.683
2024-02-05 15:00:00,528.2097,955.6097,1007.152,1013.482,2950.115
2024-02-05 16:00:00,276.5216,418.0493,460.0262,446.5852,1311.314
2024-02-05 17:00:00,31.14364,27.49925,33.44615,25.95973,77.2851
2024-02-05 18:00:00,0,0,0,0,-10.4429
2024-02-05 19:00:00,0,0,0,0,-10.46482
2024-02-05 20:00:00,0,0,0,0,-10.45382
2024-02-05 21:00:00,0,0,0,0,-10.38658
2024-02-05 22:00:00,0,0,0,0,-10.41288
2024-02-05 23:00:00,0,0,0,0,-10.36689
2024-02-06 00:00:00,0,0,0,0,-10.33607
2024-02-06 01:00:00,0,0,0,0,-10.33418
2024-02-06 02:00:00,0,0,0,0,-10.2725
2024-02-06 03:00:00,0,0,0,0,-10.39927
2024-02-06 04:00:00,0,0,0,0,-10.38973
2024-02-06 05:00:00,0,0,0,0,-10.38986
2024-02-06 06:00:00,0,0,0,0.008844665,-10.26457
2024-02-06 07:00:00,77.83833,98.4425,100.9378,95.8481,285.8491
2024-02-06 08:00:00,370.3193,701.2234,715.1774,716.7882,2115.682
2024-02-06 09:00:00,608.9142,1184.013,1210.767,1231.292,3594.149
2024-02-06 10:00:00,810.4835,1527.089,1565.497,1582.211,4626.553
2024-02-06 11:00:00,962.5618,1607.675,1604.075,1656.941,4817.993
2024-02-06 12:00:00,949.2558,1630.445,1665.161,1666.115,4908.193
2024-02-06 13:00:00,889.3307,1653.876,1661.004,1665.923,4926.462
2024-02-06 14:00:00,757.8915,1422.147,1427.93,1487.989,4294.948
2024-02-06 15:00:00,416.7568,769.6492,780.0756,776.1633,2302.46
2024-02-06 16:00:00,149.9243,224.6853,239.2147,238.3416,692.1004
2024-02-06 17:00:00,19.28445,17.55036,18.69518,16.49289,43.4197
2024-02-06 18:00:00,0,0,0,0,-10.32196
2024-02-06 19:00:00,0,0,0,0,-10.30419
2024-02-06 20:00:00,0,0,0,0,-10.35864
2024-02-06 21:00:00,0,0,0,0,-10.40079
2024-02-06 22:00:00,0,0,0,0,-10.37899
2024-02-06 23:00:00,0,0,0,0,-10.4222
2024-02-07 00:00:00,0,0,0,0,-10.42056
2024-02-07 01:00:00,0,0,0,0,-10.42372
2024-02-07 02:00:00,0,0,0,0,-10.41642
2024-02-07 03:00:00,0,0,0,0,-10.38489
2024-02-07 04:00:00,0,0,0,0,-10.34536
2024-02-07 05:00:00,0,0,0,0,-10.40816
2024-02-07 06:00:00,0,0.0320889,0,-0.08166805,-10.37985
2024-02-07 07:00:00,34.17155,49.54134,49.08789,55.40436,144.9604
2024-02-07 08:00:00,359.2466,689.1562,703.5637,698.7648,2074.955
2024-02-07 09:00:00,612.4768,1180.359,1221.313,1242.45,3611.615
2024-02-07 10:00:00,641.0933,1105.652,1154.523,1200.157,3422.972
2024-02-07 11:00:00,869.1017,1535.927,1544.418,1557.71,4589.123
2024-02-07 12:00:00,929.6282,1656.519,1664.064,1665.707,4931.881
2024-02-07 13:00:00,873.1821,1612.797,1651.371,1656.103,4866.163
2024-02-07 14:00:00,705.3237,1276.679,1376.371,1393.714,4008.521
2024-02-07 15:00:00,540.176,988.0742,1041.336,1050.022,3052.152
2024-02-07 16:00:00,282.0536,443.0095,486.0912,474.2067,1389.636
2024-02-07 17:00:00,34.17678,32.11164,39.21626,31.0954,92.86143
2024-02-07 18:00:00,0,0,0,0,-10.42272
2024-02-07 19:00:00,0,0,0,0,-10.38478
2024-02-07 20:00:00,0,0,0,0,-10.35898
2024-02-07 21:00:00,0,0,0,0,-10.44174
2024-02-07 22:00:00,0,0,0,0,-10.4782
2024-02-07 23:00:00,0,0,0,0,-10.46491
2024-02-08 00:00:00,0,0,0,0,-10.45763
2024-02-08 01:00:00,0,0,0,0,-10.50303
2024-02-08 02:00:00,0,0,0,0,-10.50889
2024-02-08 03:00:00,0,0,0,0,-10.55275
2024-02-08 04:00:00,0,0,0,0,-10.3984
2024-02-08 05:00:00,0,0,0,0,-10.52694
2024-02-08 06:00:00,0.06488285,0.04440833,-0.05198055,0,-10.72416
2024-02-08 07:00:00,117.8469,135.1596,141.8624,132.963,400.0255
2024-02-08 08:00:00,396.0526,718.9602,732.0443,733.1407,2166.24
2024-02-08 09:00:00,570.3077,1056.831,1089.918,1124.459,3246.177
2024-02-08 10:00:00,771.4005,1429.262,1467.539,1488.616,4342.43
2024-02-08 11:00:00,784.9338,1415.888,1439.653,1453.203,4265.19
2024-02-08 12:00:00,880.5298,1560.044,1570.587,1576.268,4654.768
2024-02-08 13:00:00,735.0329,1326.422,1346.719,1365.799,3997.184
2024-02-08 14:00:00,682.4463,1219.759,1259.902,1273.449,3715.434
2024-02-08 15:00:00,375.2704,642.1864,665.5903,675.7893,1965.562
2024-02-08 16:00:00,293.6195,449.6786,484.9553,479.0955,1399.19
2024-02-08 17:00:00,13.28297,18.13359,18.80576,18.27541,45.70493
2024-02-08 18:00:00,0,0,0,0,-10.2467
2024-02-08 19:00:00,0,0,0,0,-10.3117
2024-02-08 20:00:00,0,0,0,0,-10.27808
2024-02-08 21:00:00,0,0,0,0,-10.25822
2024-02-08 22:00:00,0,0,0,0,-10.1937
2024-02-08 23:00:00,0,0,0,0,-10.17059
2024-02-09 00:00:00,0,0,0,0,-10.20084
2024-02-09 01:00:00,0,0,0,0,-10.24046
2024-02-09 02:00:00,0,0,0,0,-10.18363
2024-02-09 03:00:00,0,0,0,0,-10.15781
2024-02-09 04:00:00,0,0,0,0,-10.17126
2024-02-09 05:00:00,0,0,0,0,-10.1514
2024-02-09 06:00:00,0,0,0,0,-10.11745
2024-02-09 07:00:00,20.40845,31.31129,30.08051,31.02074,82.98744
2024-02-09 08:00:00,38.61383,72.2518,71.92838,74.17871,209.108
2024-02-09 09:00:00,62.71384,119.6963,119.5604,121.7372,351.6784
2024-02-09 10:00:00,133.3788,243.0684,246.6718,250.7984,730.1638
2024-02-09 11:00:00,130.7132,237.2587,241.1295,245.4279,713.3632
2024-02-09 12:00:00,214.2378,371.4086,377.5748,382.0541,1119.084
2024-02-09 13:00:00,197.8739,346.5367,352.8763,358.0404,1045.969
2024-02-09 14:00:00,187.7468,323.327,328.9184,333.7228,974.8692
2024-02-09 15:00:00,136.1155,228.474,231.4076,235.6758,684.8922
2024-02-09 16:00:00,61.99057,101.57,101.1505,103.8055,297.3604
2024-02-09 17:00:00,6.841296,10.39563,9.561067,10.23549,20.60531
2024-02-09 18:00:00,0,0,0,0,-10.22493
2024-02-09 19:00:00,0,0,0,0,-10.18473
2024-02-09 20:00:00,0,0,0,0,-10.14165
2024-02-09 21:00:00,0,0,0,0,-10.12052
2024-02-09 22:00:00,0,0,0,0,-10.08842
2024-02-09 23:00:00,0,0,0,0,-10.16058
2024-02-10 00:00:00,0,0,0,0,-10.16074
2024-02-10 01:00:00,0,0,0,0,-10.19222
2024-02-10 02:00:00,0,0,0,0,-10.13839
2024-02-10 03:00:00,0,0,0,0,-10.10048
2024-02-10 04:00:00,0,0,0,0,-10.10901
2024-02-10 05:00:00,0,0,0,0,-10.10837
2024-02-10 06:00:00,0,0,0,0,-10.06049
2024-02-10 07:00:00,45.97795,62.90846,62.05388,63.3857,178.9144
2024-02-10 08:00:00,142.4973,222.4442,225.8913,229.61,667.913
2024-02-10 09:00:00,214.7339,349.653,356.8341,361.0471,1055.913
2024-02-10 10:00:00,300.4724,501.4195,517.3193,511.0367,1511.559
2024-02-10 11:00:00,720.1311,1285.218,1317.384,1329.752,3890.947
2024-02-10 12:00:00,576.3262,993.7213,993.4619,993.4261,2950.944
2024-02-10 13:00:00,387.9917,642.8746,660.5478,667.2075,1952.248
2024-02-10 14:00:00,600.3712,1079.78,1109.633,1126.753,3291.626
2024-02-10 15:00:00,464.7462,794.4483,834.1834,843.2126,2447.831
2024-02-10 16:00:00,193.6788,297.226,315.4635,314.3632,913.9316
2024-02-10 17:00:00,18.59349,25.92053,25.93092,26.65001,68.79337
2024-02-10 18:00:00,0,0,0,0,-10.23827
2024-02-10 19:00:00,0,0,0,0,-10.32071
