"Sonne Two, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2024-02-05 17:00:00,95.21966,137.75,117,142.25,395.2028
2024-02-05 18:00:00,0,0,0,0,-4.259567
2024-02-05 19:00:00,0,0,0,0,-4.535932
2024-02-05 20:00:00,0,0,0,0,-4.554113
2024-02-05 21:00:00,0,0,0,0,-4.391185
2024-02-05 22:00:00,0,0,0,0,-4.464409
2024-02-05 23:00:00,0,0,0,0,-4.573301
2024-02-06 00:00:00,0,0,0,0,-4.458329
2024-02-06 01:00:00,0,0,0,0,-4.440616
2024-02-06 02:00:00,0,0,0,0,-4.509689
2024-02-06 03:00:00,0,0,0,0,-4.528554
2024-02-06 04:00:00,0,0,0,0,-4.556406
2024-02-06 05:00:00,0,0,0,0,-4.556722
2024-02-06 06:00:00,0,0,0,0,-4.559227
2024-02-06 07:00:00,40.92017,42,53.5,26.5,119.5551
2024-02-06 08:00:00,302.6555,504,578,432.5,1510.578
2024-02-06 09:00:00,557.6014,1089.75,1146.5,1029.25,3249.16
2024-02-06 10:00:00,754.0358,1502.75,1529.25,1463.5,4459.209
2024-02-06 11:00:00,887.9213,1666,1666.25,1660.75,4946.177
2024-02-06 12:00:00,943.9107,1666,1666.5,1666,4951.311
2024-02-06 13:00:00,913.0811,1666,1666,1665.5,4950.139
2024-02-06 14:00:00,803.2225,1568.5,1569.5,1559.75,4655.541
2024-02-06 15:00:00,618.8436,1225.75,1218.5,1228.75,3648.189
2024-02-06 16:00:00,375.374,727.75,696.75,734,2149.958
2024-02-06 17:00:00,98.8821,146,125.25,150.5,420.0236
2024-02-06 18:00:00,0,0.25,0.25,0.25,-3.74363
2024-02-06 19:00:00,0,0,0,0,-4.557053
2024-02-06 20:00:00,0,0,0,0,-4.410956
2024-02-06 21:00:00,0,0,0,0,-4.474765
2024-02-06 22:00:00,0,0,0,0,-4.484408
2024-02-06 23:00:00,0,0,0,0,-4.512743
2024-02-07 00:00:00,0,0,0,0,-4.459086
2024-02-07 01:00:00,0,0,0,0,-4.473713
2024-02-07 02:00:00,0,0,0,0,-4.476998
2024-02-07 03:00:00,0,0,0,0,-4.473838
2024-02-07 04:00:00,0,0,0,0,-4.440955
2024-02-07 05:00:00,0,0,0,0,-4.34832
2024-02-07 06:00:00,0,0,0,0,-4.35451
2024-02-07 07:00:00,46.46551,35.75,22.5,25.25,62.771
2024-02-07 08:00:00,316.126,,,,
2024-02-07 09:00:00,574.3202,,,,-3.139945
2024-02-07 10:00:00,770.5806,1431.5,1249,1235.3333333333333,3575.395
2024-02-07 11:00:00,900.4631,1666,1666,1662,4946.306
2024-02-07 12:00:00,950.637,1666,1666,1665.75,4949.476
2024-02-07 13:00:00,917.9044,1666,1666,1666,4948.278
2024-02-07 14:00:00,805.7833,1562.75,1570.5,1559,4647.785
2024-02-07 15:00:00,619.1751,1225.25,1222,1226.75,3647.787
2024-02-07 16:00:00,384.2361,746.5,722.25,753.25,2212.014
2024-02-07 17:00:00,93.53374,146.25,127.25,148.25,419.5032
2024-02-07 18:00:00,0,0.25,0.25,0.25,-3.358812
2024-02-07 19:00:00,0,0,0,0,-4.561775
2024-02-07 20:00:00,0,0,0,0,-4.59214
2024-02-07 21:00:00,0,0,0,0,-4.567728
2024-02-07 22:00:00,0,0,0,0,-4.384465
2024-02-07 23:00:00,0,0,0,0,-4.422434
2024-02-08 00:00:00,0,0,0,0,-4.426855
2024-02-08 01:00:00,0,0,0,0,-4.435101
2024-02-08 02:00:00,0,0,0,0,-4.477586
2024-02-08 03:00:00,0,0,0,0,-4.479094
2024-02-08 04:00:00,0,0,0,0,-4.379872
2024-02-08 05:00:00,0,0,0,0,-4.441257
2024-02-08 06:00:00,0,0,0,0,-4.341495
2024-02-08 07:00:00,35.03302,47.75,55.5,37.75,139.6664
2024-02-08 08:00:00,259.721,411.5,471.5,388,1269.51
2024-02-08 09:00:00,388.7817,723.25,757.25,674.25,2147.382
2024-02-08 10:00:00,549.2855,1045,1069.5,992.75,3087.91
2024-02-08 11:00:00,820.61,1544,1559.25,1481.5,4541.981
2024-02-08 12:00:00,806.3591,1506.75,1516.25,1494.75,4472.407
2024-02-08 13:00:00,717.4335,1329.75,1346.75,1299,3942.591
2024-02-08 14:00:00,469.9553,883.25,895.25,883.5,2651.216
2024-02-08 15:00:00,361.7697,684.75,684.75,682.25,2044.245
2024-02-08 16:00:00,130.6283,232.25,235.5,229.5,695.252
2024-02-08 17:00:00,17.74391,33.5,34,33,98.65052
2024-02-08 18:00:00,0,0,0,0,-4.529711
2024-02-08 19:00:00,0,0,0,0,-4.505633
2024-02-08 20:00:00,0,0,0,0,-4.592241
2024-02-08 21:00:00,0,0,0,0,-4.589176
2024-02-08 22:00:00,0,0,0,0,-4.528921
2024-02-08 23:00:00,0,0,0,0,-4.540783
2024-02-09 00:00:00,0,0,0,0,-4.579236
2024-02-09 01:00:00,0,0,0,0,-4.601286
2024-02-09 02:00:00,0,0,0,0,-4.592044
2024-02-09 03:00:00,0,0,0,0,-4.611111
2024-02-09 04:00:00,0,0,0,0,-4.597194
2024-02-09 05:00:00,0,0,0,0,-4.602388
2024-02-09 06:00:00,0,0,0,0,-4.548734
2024-02-09 07:00:00,3.962245,6,6.5,6.25,15.46944
2024-02-09 08:00:00,24.31264,46.75,48,46,139.3628
2024-02-09 09:00:00,86.27985,166.75,169.25,164.25,499.0341
2024-02-09 10:00:00,121.4072,239.5,244.25,237,719.1324
2024-02-09 11:00:00,160.9067,318.25,324,315,955.0031
2024-02-09 12:00:00,127.3674,258.25,262.75,255.25,774.2787
2024-02-09 13:00:00,150.5074,296,300.75,291.5,885.9594
2024-02-09 14:00:00,110.1702,217.25,220.5,213.75,649.6871
2024-02-09 15:00:00,90.4294,183.25,187.25,182.25,551.0062
2024-02-09 16:00:00,84.86197,157.25,160.25,155.75,471.3529
2024-02-09 17:00:00,16.44724,30.25,31.25,30,89.50361
2024-02-09 18:00:00,0,0,0,0,-4.539136
2024-02-09 19:00:00,0,0,0,0,-4.681038
2024-02-09 20:00:00,0,0,0,0,-4.630811
2024-02-09 21:00:00,0,0,0,0,-4.614634
2024-02-09 22:00:00,0,0,0,0,-4.582332
2024-02-09 23:00:00,0,0,0,0,-4.677721
2024-02-10 00:00:00,0,0,0,0,-4.687551
2024-02-10 01:00:00,0,0,0,0,-4.696047
2024-02-10 02:00:00,0,0,0,0,-4.710261
2024-02-10 03:00:00,0,0,0,0,-4.702753
2024-02-10 04:00:00,0,0,0,0,-4.702283
2024-02-10 05:00:00,0,0,0,0,-4.692373
2024-02-10 06:00:00,0,0,0,0,-4.688144
2024-02-10 07:00:00,29.39273,45.5,48,42,132.4606
2024-02-10 08:00:00,151.672,255.5,268.5,246.75,769.7578
2024-02-10 09:00:00,309.9979,555.25,584.5,555,1690.612
2024-02-10 10:00:00,262.027,463.75,472.25,453,1385.534
2024-02-10 11:00:00,401.7502,721.25,737.25,716.25,2166.495
2024-02-10 12:00:00,529.8203,971.5,989.75,943.5,2886.668
2024-02-10 13:00:00,441.8817,803.25,822.5,798.75,2409.007
2024-02-10 14:00:00,252.8011,450.5,456.5,443,1345.234
2024-02-10 15:00:00,240.2879,426,429,418.25,1269.93
2024-02-10 16:00:00,92.23151,161.25,163,158.25,480.4631
2024-02-10 17:00:00,15.52479,27.5,27.75,26.75,80.06709
2024-02-10 18:00:00,0,0,0,0,-4.612194
2024-02-10 19:00:00,0,0,0,0,-4.614588
2024-02-10 20:00:00,0,0,0,0,-4.693275
2024-02-10 21:00:00,0,0,0,0,-4.652755
2024-02-10 22:00:00,0,0,0,0,-4.628699
2024-02-10 23:00:00,0,0,0,0,-4.716868
2024-02-11 00:00:00,0,0,0,0,-4.729174
2024-02-11 01:00:00,0,0,0,0,-4.733532
2024-02-11 02:00:00,0,0,0,0,-4.73179
2024-02-11 03:00:00,0,0,0,0,-4.775853
2024-02-11 04:00:00,0,0,0,0,-4.77575
2024-02-11 05:00:00,0,0,0,0,-4.76216
2024-02-11 06:00:00,0,0,0,0,-4.790666
2024-02-11 07:00:00,1.41785,1,1.25,0.25,-1.514841
2024-02-11 08:00:00,13.93177,24.5,25.25,24,71.84861
2024-02-11 09:00:00,61.55463,119.25,121.75,118.25,357.0228
2024-02-11 10:00:00,73.05408,140,140.5,132.5,410.9798
2024-02-11 11:00:00,64.70431,128.25,130.25,126,383.1252
2024-02-11 12:00:00,67.49134,132.25,134.75,129,395.0172
2024-02-11 13:00:00,161.13,296,300.75,291.5,885.6031
2024-02-11 14:00:00,215.8197,387,391,378,1152.553
2024-02-11 15:00:00,121.386,222.75,228,221.75,670.1481
2024-02-11 16:00:00,47.81117,89.5,91.25,88,266.9546
2024-02-11 17:00:00,16.27193,26.5,26.75,25.75,77.53932
2024-02-11 18:00:00,0,0,0,0,-4.622157
2024-02-11 19:00:00,0,0,0,0,-4.623244
2024-02-11 20:00:00,0,0,0,0,-4.572994
2024-02-11 21:00:00,0,0,0,0,-4.652448
2024-02-11 22:00:00,0,0,0,0,-4.60081
2024-02-11 23:00:00,0,0,0,0,-4.691591
2024-02-12 00:00:00,0,0,0,0,-4.735134
2024-02-12 01:00:00,0,0,0,0,-4.718357
2024-02-12 02:00:00,0,0,0,0,-4.731676
2024-02-12 03:00:00,0,0,0,0,-4.743677
2024-02-12 04:00:00,0,0,0,0,-4.720062
2024-02-12 05:00:00,0,0,0,0,-4.790686
2024-02-12 06:00:00,0,0,0,0,-4.687973
2024-02-12 07:00:00,0.7502141,0.25,0.5,0.25,-3.430769
2024-02-12 08:00:00,13.94007,24.5,25,23.75,71.99364
2024-02-12 09:00:00,33.79948,65.75,68.25,69,201.08
2024-02-12 10:00:00,41.20308,83,85.5,84,251.1523
2024-02-12 11:00:00,35.90195,70.75,72.5,70.25,211.7398
2024-02-12 12:00:00,96.66036,190.5,192.5,187,568.0777
2024-02-12 13:00:00,108.5239,205.75,206.75,198.75,609.401
2024-02-12 14:00:00,88.97851,173,178.25,175.5,524.809
2024-02-12 15:00:00,33.14497,64,65,62.25,189.8642
2024-02-12 16:00:00,23.70121,49.75,50.75,49.25,148.0662
2024-02-12 17:00:00,3.302643,7.666666666666667,6,5.75,13.86611
2024-02-12 18:00:00,0,,0,0,-4.397947
2024-02-12 19:00:00,0,,0,0,-4.297262
2024-02-12 20:00:00,0,,0,0,-4.331875
2024-02-12 21:00:00,0,,0,0,-4.315546
2024-02-12 22:00:00,0,,0,0,-4.366033
2024-02-12 23:00:00,0,,0,0,-4.535447
2024-02-13 00:00:00,0.4483995,,0,0,-4.468443
2024-02-13 01:00:00,0.5265395,,0,0,-4.521044
2024-02-13 02:00:00,0.2122383,,0,0,-4.488578
2024-02-13 03:00:00,0.1076522,,0,0,-4.501544
2024-02-13 04:00:00,0,,0,0,-4.477686
2024-02-13 05:00:00,0,,0,0,-4.432358
2024-02-13 06:00:00,0,,0,0,-4.392268
2024-02-13 07:00:00,65.40925,,90.5,40.5,129.0812
2024-02-13 08:00:00,339.1172,,662,525.5,1186.869
2024-02-13 09:00:00,604.8755,,1237,1143.75,2373.416
2024-02-13 10:00:00,815.4904,,1619,1562.75,3162.678
2024-02-13 11:00:00,943.6956,,1666,1666,3308.954
2024-02-13 12:00:00,985.3428,,1666.5,1666,3308.941
2024-02-13 13:00:00,946.4512,1447.6666666666667,1666,1666,4376.641
2024-02-13 14:00:00,839.5847,1620.25,1625.75,1620.75,4818.624
2024-02-13 15:00:00,649.4985,1289,1285.5,1294.25,3839.549
2024-02-13 16:00:00,404.2589,793.5,775,802.75,2359.956
2024-02-13 17:00:00,128.7652,208.75,178.5,210,594.6119
2024-02-13 18:00:00,0.07073825,1.25,1.25,1,-0.563401
2024-02-13 19:00:00,0,0,0,0,-4.485878
2024-02-13 20:00:00,0,0,0,0,-4.387081
2024-02-13 21:00:00,0,0,0,0,-4.420444
2024-02-13 22:00:00,0,0,0,0,-4.428488
2024-02-13 23:00:00,0,0,0,0,-4.465501
2024-02-14 00:00:00,0,0,0,0,-4.365922
2024-02-14 01:00:00,0,0,0,0,-4.41979
2024-02-14 02:00:00,0,0,0,0,-4.40607
2024-02-14 03:00:00,0,0,0,0,-4.433643
2024-02-14 04:00:00,0,0,0,0,-4.315545
2024-02-14 05:00:00,0,0,0,0,-4.330399
2024-02-14 06:00:00,0.001889367,0,0,0,-4.424644
2024-02-14 07:00:00,66.32663,81.25,109.5,54,242.3558
2024-02-14 08:00:00,330.1201,588.75,658,536.75,1777.969
2024-02-14 09:00:00,583.1606,1125.75,1186.25,1097.75,3389.179
2024-02-14 10:00:00,782.2797,1523.75,1564.25,1486.75,4534.512
2024-02-14 11:00:00,907.7717,1665.5,1665.5,1661.75,4943.023
2024-02-14 12:00:00,961.0552,1666.25,1666.25,1665.75,4946.782
2024-02-14 13:00:00,861.5875,1592.25,1599,1609.5,4753.528
2024-02-14 14:00:00,741.6116,1402,1434,1424.75,4221.24
2024-02-14 15:00:00,476.8711,897.5,930.75,866.5,2675.487
2024-02-14 16:00:00,406.8882,786,770.25,780.25,2324.179
2024-02-14 17:00:00,126.6897,206,177.75,206.5,587.7693
2024-02-14 18:00:00,0.2063882,1.25,1.25,1.25,-0.382248
2024-02-14 19:00:00,0,0,0,0,-4.494221
2024-02-14 20:00:00,0,0,0,0,-4.487374
2024-02-14 21:00:00,0,0,0,0,-4.520385
2024-02-14 22:00:00,0,0,0,0,-4.506596
2024-02-14 23:00:00,0,0,0,0,-4.566923
2024-02-15 00:00:00,0,0,0,0,-4.522153
2024-02-15 01:00:00,0,0,0,0,-4.552124
2024-02-15 02:00:00,0,0,0,0,-4.529793
2024-02-15 03:00:00,0,0,0,0,-4.555635
2024-02-15 04:00:00,0,0,0,0,-4.494052
2024-02-15 05:00:00,0,0,0,0,-4.376715
2024-02-15 06:00:00,0,0,0,0,-4.420611
2024-02-15 07:00:00,44.22847,64,77.5,51.25,191.3401
2024-02-15 08:00:00,332.3816,603.5,673,552.75,1824.306
2024-02-15 09:00:00,556.6305,1096.75,1145.25,1064,3286.64
2024-02-15 10:00:00,609.962,1145.75,1152.75,1108,3382.332
2024-02-15 11:00:00,851.6534,1548.5,1572.5,1541.75,4649.11
2024-02-15 12:00:00,960.4113,1666,1665.75,1666.25,4946.783
2024-02-15 13:00:00,922.4628,1666,1665.5,1666,4945.855
2024-02-15 14:00:00,812.0941,1583.25,1587.25,1574.5,4698.09
2024-02-15 15:00:00,629.2548,1246.75,1240,1244.5,3703.983
2024-02-15 16:00:00,394.2994,767.5,749.75,773.5,2280.099
2024-02-15 17:00:00,128.0761,206.25,178.75,206.75,589.5387
2024-02-15 18:00:00,0.346235,1.25,1,1,-0.9931847
2024-02-15 19:00:00,0,0,0,0,-4.652524
2024-02-15 20:00:00,0,0,0,0,-4.658643
2024-02-15 21:00:00,0,0,0,0,-4.661908
2024-02-15 22:00:00,0,0,0,0,-4.497522
2024-02-15 23:00:00,0,0,0,0,-4.520966
2024-02-16 00:00:00,0,0,0,0,-4.561633
2024-02-16 01:00:00,0,0,0,0,-4.574575
2024-02-16 02:00:00,0,0,0,0,-4.583852
2024-02-16 03:00:00,0,0,0,0,-4.58264
2024-02-16 04:00:00,0,0,0,0,-4.610108
2024-02-16 05:00:00,0,0,0,0,-4.681699
2024-02-16 06:00:00,0,0,0,0,-4.670249
2024-02-16 07:00:00,30.18604,47.75,49.25,45.75,140.0152
2024-02-16 08:00:00,157.6115,278,287.25,271.25,834.2608
2024-02-16 09:00:00,261.2096,475.5,486.5,465.75,1424.571
2024-02-16 10:00:00,357.1681,656,668.75,645,1962.731
2024-02-16 11:00:00,473.9284,883.25,899.25,871.25,2640.525
2024-02-16 12:00:00,623.3211,1151.25,1169.75,1133.75,3431.966
2024-02-16 13:00:00,535.5873,992.25,1008.25,983,2967.572
2024-02-16 14:00:00,337.5518,626.75,635.5,620.5,1876.007
2024-02-16 15:00:00,264.0064,490.5,496,484.75,1466.276
2024-02-16 16:00:00,153.5878,277.5,280.25,274.75,830.1171
2024-02-16 17:00:00,35.68029,61,61.75,59.5,180.9438
2024-02-16 18:00:00,0.02021311,0,0,0,-4.237047
2024-02-16 19:00:00,0,0,0,0,-4.676552
2024-02-16 20:00:00,0,0,0,0,-4.709354
2024-02-16 21:00:00,0,0,0,0,-4.594192
2024-02-16 22:00:00,0,0,0,0,-4.650602
2024-02-16 23:00:00,0,0,0,0,-4.592769
2024-02-17 00:00:00,0,0,0,0,-4.588679
2024-02-17 01:00:00,0,0,0,0,-4.674639
2024-02-17 02:00:00,0,0,0,0,-4.72637
2024-02-17 03:00:00,0,0,0,0,-4.792363
2024-02-17 04:00:00,0,0,0,0,-4.775078
2024-02-17 05:00:00,0,0,0,0,-4.791359
2024-02-17 06:00:00,0,0,0,0,-4.657559
2024-02-17 07:00:00,33.27739,53.25,56,49.25,155.6406
2024-02-17 08:00:00,230.816,415.75,434,395,1242.118
2024-02-17 09:00:00,421.838,790.25,817.25,768.5,2370.421
2024-02-17 10:00:00,670.9963,1294,1326.25,1257,3848.542
2024-02-17 11:00:00,832.9766,1549.5,1566.25,1532,4610.347
2024-02-17 12:00:00,673.6628,1271.5,1287.25,1259,3790.965
2024-02-17 13:00:00,661.8765,1287.5,1304.75,1275,3836.515
2024-02-17 14:00:00,637.202,1239.25,1247.5,1230.75,3691.108
2024-02-17 15:00:00,559.9723,1093.25,1094,1094.25,3263.24
2024-02-17 16:00:00,342.0312,661,654,672.25,1979.846
2024-02-17 17:00:00,88.01353,153.25,145,154.25,450.4312
2024-02-17 18:00:00,0.4891015,1.5,1.5,1.25,0.2834665
2024-02-17 19:00:00,0,0,0,0,-4.347507
2024-02-17 20:00:00,0,0,0,0,-4.462345
2024-02-17 21:00:00,0,0,0,0,-4.432498
2024-02-17 22:00:00,0,0,0,0,-4.454156
2024-02-17 23:00:00,0,0,0,0,-4.464184
2024-02-18 00:00:00,0,0,0,0,-4.361078
2024-02-18 01:00:00,0,0,0,0,-4.331782
2024-02-18 02:00:00,0,0,0,0,-4.344692
2024-02-18 03:00:00,0,0,0,0,-4.380344
2024-02-18 04:00:00,0,0,0,0,-4.432352
2024-02-18 05:00:00,0,0,0,0,-4.412156
2024-02-18 06:00:00,0,0,0,0,-4.39559
2024-02-18 07:00:00,29.23351,48,48.75,46.5,142.288
2024-02-18 08:00:00,141.4675,253.25,259,247.25,758.389
2024-02-18 09:00:00,271.062,503,513.5,492.75,1506.534
2024-02-18 10:00:00,376.2685,708.5,721.75,696,2120.373
2024-02-18 11:00:00,499.3194,945.75,962.25,930.75,2826.383
2024-02-18 12:00:00,625.3101,1189.25,1208.5,1174.75,3549.952
2024-02-18 13:00:00,663.2399,1262.5,1276.75,1247.5,3762.487
2024-02-18 14:00:00,556.9068,1060.75,1067.75,1052,3162.336
2024-02-18 15:00:00,638.6467,1256.5,1251.5,1256.75,3732.113
2024-02-18 16:00:00,417.893,812.5,799,819.5,2423.396
2024-02-18 17:00:00,149.1405,269.5,244,270,781.5787
2024-02-18 18:00:00,0.5426874,2.25,2,1.75,2.611928
2024-02-18 19:00:00,0,0,0,0,-4.522467
2024-02-18 20:00:00,0,0,0,0,-4.467411
2024-02-18 21:00:00,0,0,0,0,-4.550876
2024-02-18 22:00:00,0,0,0,0,-4.550524
2024-02-18 23:00:00,0,0,0,0,-4.383845
2024-02-19 00:00:00,0,0,0,0,-4.380461
2024-02-19 01:00:00,0,0,0,0,-4.329148
2024-02-19 02:00:00,0,0,0,0,-4.354277
2024-02-19 03:00:00,0,0,0,0,-4.445096
2024-02-19 04:00:00,0,0,0,0,-4.395973
2024-02-19 05:00:00,0,0,0,0,-4.312556
2024-02-19 06:00:00,0,0,0,0,-4.172479
2024-02-19 07:00:00,89.36832,109.75,152.25,79.75,340.4578
2024-02-19 08:00:00,365.9243,671,744.25,629.5,2038.695
2024-02-19 09:00:00,626.4193,1219.5,1278.5,1190,3664.639
2024-02-19 10:00:00,830.5389,1604.75,1628.5,1577.5,4766.366
2024-02-19 11:00:00,954.3885,1666,1666,1666,4948.724
2024-02-19 12:00:00,1001.557,1666.5,1665.75,1666.5,4948.169
2024-02-19 13:00:00,965.0463,1666.25,1665.75,1666.25,4947.005
2024-02-19 14:00:00,850.6677,1614,1617.75,1606.75,4790.486
2024-02-19 15:00:00,661.1003,1296,1294.75,1301.75,3862.702
2024-02-19 16:00:00,421.2642,822.75,807,830,2447.214
2024-02-19 17:00:00,142.0601,248.25,218.25,247.75,710.7714
