Princeton,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA,"Eaton Power Expert 1670 1, Real power","Eaton Power Expert 1670 2, Real power","Eaton Power Expert 1670 3, Real power",Production meter active power
,W/m²,kW,kW,kW,kW
2024-02-01 00:00:00,0,0,0,0,
2024-02-01 01:00:00,0,0,0,0,
2024-02-01 02:00:00,0,0,0,0,
2024-02-01 03:00:00,0,0,0,0,
2024-02-01 04:00:00,0,0,0,0,
2024-02-01 05:00:00,0,0,0,0,
2024-02-01 06:00:00,0,0,0,0,
2024-02-01 07:00:00,46.79411,28.59199,22.38939,35.75551,
2024-02-01 08:00:00,297.8689,427.7775,423.3996,479.3127,
2024-02-01 09:00:00,548.2337,992.4371,989.4526,1017.87,
2024-02-01 10:00:00,737.0936,1322.644,1358.67,1337.282,
2024-02-01 11:00:00,840.4564,1484.616,1538.878,1506.873,
2024-02-01 12:00:00,855.2744,1470.147,1478.368,1454.308,
2024-02-01 13:00:00,849.8398,1476.651,1522.068,1485.408,
2024-02-01 14:00:00,727.0085,1275.339,1331.397,1290.467,
2024-02-01 15:00:00,536.1964,933.037,990.1055,952.5948,
2024-02-01 16:00:00,294.2438,342.7282,399.685,368.484,
2024-02-01 17:00:00,26.83922,12.58533,12.98231,14.22121,
2024-02-01 18:00:00,9.527778e-05,0,0,0,
2024-02-01 19:00:00,0,0,0,0,
2024-02-01 20:00:00,0,0,0,0,
2024-02-01 21:00:00,0,0,0,0,
2024-02-01 22:00:00,0,0,0,0,
2024-02-01 23:00:00,0,0,0,0,
2024-02-02 00:00:00,0,0,0,0,
2024-02-02 01:00:00,0,0,0,0,
2024-02-02 02:00:00,0,0,0,0,
2024-02-02 03:00:00,0,0,0,0,
2024-02-02 04:00:00,0,0,0,0,
2024-02-02 05:00:00,0,0,0,0,
2024-02-02 06:00:00,0,0,0,0,
2024-02-02 07:00:00,12.61639,16.82646,10.23069,16.43526,
2024-02-02 08:00:00,69.60561,118.9452,101.0176,87.72384,
2024-02-02 09:00:00,,,,,
2024-02-02 10:00:00,786.6688,485.7375,680.7661,346.3784,
2024-02-02 11:00:00,716.6413,1200.575,1236.895,1207.56,
2024-02-02 12:00:00,772.976,1294.308,1334.974,1317.105,
2024-02-02 13:00:00,686.7878,1208.072,1248.074,1209.981,
2024-02-02 14:00:00,679.0782,1186.582,1239.452,1233.966,
2024-02-02 15:00:00,407.3492,688.4282,691.5792,640.5139,
2024-02-02 16:00:00,100.649,141.3321,146.5887,150.1488,
2024-02-02 17:00:00,13.15355,5.927355,7.931143,9.191585,
2024-02-02 18:00:00,0.04161112,0,0,0,
2024-02-02 19:00:00,0,0,0,0,
2024-02-02 20:00:00,0,0,0,0,
2024-02-02 21:00:00,0,0,0,0,
2024-02-02 22:00:00,0,0,0,0,
2024-02-02 23:00:00,0,0,0,0,
2024-02-03 00:00:00,0,0,0,0,
2024-02-03 01:00:00,0,0,0,0,
2024-02-03 02:00:00,0,0,0,0,
2024-02-03 03:00:00,0,0,0,0,
2024-02-03 04:00:00,0,0,0,0,
2024-02-03 05:00:00,0,0,0,0,
2024-02-03 06:00:00,0,0,0,0,
2024-02-03 07:00:00,54.622,25.40871,14.69944,39.80326,
2024-02-03 08:00:00,320.7849,466.4354,453.752,522.1509,
2024-02-03 09:00:00,565.3374,1049.457,1043.526,1072.509,
2024-02-03 10:00:00,754.4885,1399.217,1433.522,1409.105,
2024-02-03 11:00:00,870.2391,1585.715,1630.887,1597.011,
2024-02-03 12:00:00,909.5394,1620.363,1665.447,1633.339,
2024-02-03 13:00:00,867.3006,1547.131,1592.804,1548.974,
2024-02-03 14:00:00,746.7274,1341.074,1393.159,1350.568,
2024-02-03 15:00:00,557.1841,988.1476,1043.41,1003.599,
2024-02-03 16:00:00,314.2036,391.1142,449.918,423.0053,
2024-02-03 17:00:00,34.93298,12.93292,13.56972,23.00726,
2024-02-03 18:00:00,0.02596167,0,0,0,
2024-02-03 19:00:00,0,0,0,0,
2024-02-03 20:00:00,0,0,0,0,
2024-02-03 21:00:00,0,0,0,0,
2024-02-03 22:00:00,0,0,0,0,
2024-02-03 23:00:00,0,0,0,0,
2024-02-04 00:00:00,0,0,0,0,
2024-02-04 01:00:00,0,0,0,0,
2024-02-04 02:00:00,0,0,0,0,
2024-02-04 03:00:00,0,0,0,0,
2024-02-04 04:00:00,0,0,0,0,
2024-02-04 05:00:00,0,0,0,0,
2024-02-04 06:00:00,0,0,0,0,
2024-02-04 07:00:00,54.95806,30.35021,17.47337,41.43641,
2024-02-04 08:00:00,318.8646,472.5374,469.0071,528.0276,
2024-02-04 09:00:00,553.3063,1035.325,1028.995,1058.77,
2024-02-04 10:00:00,752.6098,1372.95,1410.593,1387.416,
2024-02-04 11:00:00,875.0897,1547.556,1606.534,1571.188,
2024-02-04 12:00:00,916.7598,1595.506,1650.606,1618.195,
2024-02-04 13:00:00,867.7811,1524.853,1587.326,1541.084,
2024-02-04 14:00:00,658.2094,1150.119,1201.161,1162.347,
2024-02-04 15:00:00,512.8391,881.3718,929.3193,890.5339,
2024-02-04 16:00:00,195.6506,287.2816,315.5204,294.7856,
2024-02-04 17:00:00,24.85912,20.29196,19.01897,14.56697,
2024-02-04 18:00:00,0.02451389,0,0,0,
2024-02-04 19:00:00,0,0,0,0,
2024-02-04 20:00:00,0,0,0,0,
2024-02-04 21:00:00,0,0,0,0,
2024-02-04 22:00:00,0,0,0,0,
2024-02-04 23:00:00,0,0,0,0,
2024-02-05 00:00:00,0,0,0,0,
2024-02-05 01:00:00,0,0,0,0,
2024-02-05 02:00:00,0,0,0,0,
2024-02-05 03:00:00,0,0,0,0,
2024-02-05 04:00:00,0,0,0,0,
2024-02-05 05:00:00,0,0,0,0,
2024-02-05 06:00:00,0,0,0,0,
2024-02-05 07:00:00,31.00624,42.54023,35.81381,46.58746,
2024-02-05 08:00:00,222.7443,369.1099,374.7076,397.786,
2024-02-05 09:00:00,460.1326,836.3765,835.2589,849.7231,
2024-02-05 10:00:00,714.3456,1303.051,1343.656,1321.81,
2024-02-05 11:00:00,839.035,1488.541,1536.42,1497.366,
2024-02-05 12:00:00,904.1624,1596.859,1646.572,1606.887,
2024-02-05 13:00:00,874.1786,1532.407,1587.695,1542.722,
2024-02-05 14:00:00,744.9725,1320.51,1381.577,1333.683,
2024-02-05 15:00:00,565.4656,992.9297,1051.226,1009.846,
2024-02-05 16:00:00,317.3886,408.9121,477.8296,445.3859,
