Cotten Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2024-03-01 00:00:00,0,0,0,0,0,0,0,-8.791836
2024-03-01 01:00:00,0,0,0,0,0,0,0,-8.758947
2024-03-01 02:00:00,0,0,0,0,0,0,0,-8.770617
2024-03-01 03:00:00,0,0,0,0,0,0,0,-8.770947
2024-03-01 04:00:00,0,0,0,0,0,0,0,-8.71779
2024-03-01 05:00:00,0,0,0,0,0,0,0,-8.638549
2024-03-01 06:00:00,0.1129269,0,0,0,0,0,0,-8.772769
2024-03-01 07:00:00,20.90951,17.69744,17.22151,17.65686,17.61079,10.06223,18.51646,92.60393
2024-03-01 08:00:00,80.42867,73.08463,70.93999,72.55874,72.62471,70.27837,75.57539,435.539
2024-03-01 09:00:00,160.8199,146.1565,141.6241,145.1867,145.1131,140.4558,150.6508,874.7611
2024-03-01 10:00:00,168.8795,154.5932,149.5224,154.057,154.435,159.6299,159.5074,938.7258
2024-03-01 11:00:00,514.1099,359.6163,456.3341,372.4093,361.753,494.6837,380.1318,2431.825
2024-03-01 12:00:00,366.0585,338.0596,325.4171,334.1836,334.0026,348.2746,344.7228,2019.641
2024-03-01 13:00:00,189.1919,178.605,173.6789,176.4296,175.918,184.1333,183.252,1079.654
2024-03-01 14:00:00,94.18833,97.31336,94.73401,96.26369,96.20166,100.6254,100.0494,586.9417
2024-03-01 15:00:00,76.5552,76.74059,74.53205,75.96642,75.75061,79.38672,78.80888,460.9156
2024-03-01 16:00:00,34.19003,33.6854,32.72576,33.17921,33.06215,34.78653,34.36383,197.7822
2024-03-01 17:00:00,9.51688,7.873297,7.405596,7.744683,7.618028,8.103059,7.894376,39.59355
2024-03-01 18:00:00,0.1319743,0,0,0,0,0,0,-8.697012
2024-03-01 19:00:00,0,0,0,0,0,0,0,-8.752625
2024-03-01 20:00:00,0,0,0,0,0,0,0,-8.801991
2024-03-01 21:00:00,0,0,0,0,0,0,0,-8.851495
2024-03-01 22:00:00,0,0,0,0,0,0,0,-8.873403
2024-03-01 23:00:00,0,0,0,0,0,0,0,-8.858624
2024-03-02 00:00:00,0,0,0,0,0,0,0,-8.869842
2024-03-02 01:00:00,0,0,0,0,0,0,0,-8.84095
2024-03-02 02:00:00,0,0,0,0,0,0,0,-8.823918
2024-03-02 03:00:00,0,0,0,0,0,0,0,-8.863564
2024-03-02 04:00:00,0,0,0,0,0,0,0,-8.885007
2024-03-02 05:00:00,0,0,0,0,0,0,0,-8.88084
2024-03-02 06:00:00,0.444464,0,0,0,0,0,0,-8.829899
2024-03-02 07:00:00,32.88322,25.78052,25.67002,25.34851,25.76972,25.1927,27.41612,152.5423
2024-03-02 08:00:00,120.4059,106.6993,104.5223,105.9559,106.0022,103.1085,110.7009,640.7388
2024-03-02 09:00:00,227.8392,202.8134,200.6738,203.0305,203.0838,206.9804,211.7836,1239.326
2024-03-02 10:00:00,254.7091,225.5316,220.7303,224.4603,227.1659,238.4135,238.6177,1389.744
2024-03-02 11:00:00,362.0031,317.5757,303.1196,310.9932,303.2298,312.5992,307.3492,1871.95
2024-03-02 12:00:00,493.4261,417.93,392.5102,425.8589,403.9091,406.3627,406.1942,2473.39
2024-03-02 13:00:00,580.9179,510.1948,438.428,469.5362,424.1485,402.535,397.1826,2667.844
2024-03-02 14:00:00,734.4721,633.4165,615.5251,657.9706,666.4562,698.4944,700.1547,3969.747
2024-03-02 15:00:00,672.7925,594.9655,593.2146,602.9474,615.0662,626.792,632.872,3664.214
2024-03-02 16:00:00,436.4714,370.1091,373.0207,382.4003,393.6504,394.3842,400.6042,2321.684
2024-03-02 17:00:00,157.5835,112.925,97.74229,118.1627,109.8067,111.749,112.8648,663.7842
2024-03-02 18:00:00,0.7860535,1.682886,0.8772792,1.42241,1.229809,1.224771,1.02101,-0.9150313
2024-03-02 19:00:00,0,0,0,0,0,0,0,-8.81995
2024-03-02 20:00:00,0,0,0,0,0,0,0,-8.880669
2024-03-02 21:00:00,0,0,0,0,0,0,0,-8.896193
2024-03-02 22:00:00,0,0,0,0,0,0,0,-8.8227
2024-03-02 23:00:00,0,0,0,0,0,0,0,-8.824984
2024-03-03 00:00:00,0,0,0,0,0,0,0,-8.875826
2024-03-03 01:00:00,0,0,0,0,0,0,0,-8.861523
2024-03-03 02:00:00,0,0,0,0,0,0,0,-8.866204
2024-03-03 03:00:00,0,0,0,0,0,0,0,-8.853331
2024-03-03 04:00:00,0,0,0,0,0,0,0,-8.843425
2024-03-03 05:00:00,0,0,0,0,0,0,0,-8.781416
2024-03-03 06:00:00,1.358291,0.5839818,0.8062935,0.1211111,0.8276865,0.0062737,0.5151333,-5.601269
2024-03-03 07:00:00,84.64501,69.97591,64.88667,69.73426,69.09602,66.96922,64.63235,404.4619
2024-03-03 08:00:00,298.5879,331.156,277.8591,316.9069,299.0767,290.4485,287.7702,1823.185
2024-03-03 09:00:00,543.2593,548.0278,522.5477,535.1536,517.8774,525.4291,536.0239,3209.057
2024-03-03 10:00:00,499.7288,447.873,411.0713,453.4953,455.5096,475.1534,445.0568,2673.272
2024-03-03 11:00:00,288.5722,264.1766,267.6878,269.7863,277.4451,302.524,303.9918,1688.05
2024-03-03 12:00:00,658.3708,557.1825,535.0886,552.8259,522.3384,551.6166,539.0639,3258.72
2024-03-03 13:00:00,455.9633,446.7455,485.7996,459.7812,476.1155,527.585,542.6342,2931.624
2024-03-03 14:00:00,784.5258,700.4483,712.2608,715.3337,731.1644,752.6809,753.3834,4353.486
2024-03-03 15:00:00,715.4213,602.7959,589.3071,601.8812,595.8932,593.0776,591.2131,3554.364
2024-03-03 16:00:00,351.7173,279.5804,267.83,269.0821,251.4462,254.4052,263.6165,1590.474
2024-03-03 17:00:00,187.014,143.5506,133.9464,147.5509,143.1347,141.0141,145.9302,860.2361
2024-03-03 18:00:00,3.535522,3.685392,3.047003,3.514572,3.330053,3.348158,3.07707,11.87463
2024-03-03 19:00:00,0,0,0,0,0,0,0,-8.81062
2024-03-03 20:00:00,0,0,0,0,0,0,0,-8.762234
2024-03-03 21:00:00,0,0,0,0,0,0,0,-8.84902
2024-03-03 22:00:00,0,0,0,0,0,0,0,-8.899732
2024-03-03 23:00:00,0,0,0,0,0,0,0,-8.803362
2024-03-04 00:00:00,0,0,0,0,0,0,0,-8.797237
2024-03-04 01:00:00,0,0,0,0,0,0,0,-8.789616
2024-03-04 02:00:00,0,0,0,0,0,0,0,-8.761377
2024-03-04 03:00:00,0,0,0,0,0,0,0,-8.743908
2024-03-04 04:00:00,0,0,0,0,0,0,0,-8.630517
2024-03-04 05:00:00,0,0,0,0,0,0,0,-8.64422
2024-03-04 06:00:00,1.114905,0.5964828,0.5548715,0.2115069,0.469598,0.01318234,0.5078422,-6.174347
2024-03-04 07:00:00,47.25539,40.17644,37.62813,39.11113,38.33253,37.2883,38.48367,228.1105
2024-03-04 08:00:00,100.8985,87.55611,83.64117,86.08221,84.67975,82.5502,87.29692,512.9155
2024-03-04 09:00:00,148.2955,129.648,124.3358,125.4917,122.1422,126.9307,127.319,763.3644
2024-03-04 10:00:00,462.0852,438.0805,416.7655,423.6296,406.2748,435.2885,442.3856,2589.956
2024-03-04 11:00:00,810.1546,721.6773,710.3895,710.5739,699.106,713.9934,713.1472,4294.765
2024-03-04 12:00:00,680.3736,596.2442,625.8735,649.9111,657.3464,659.2743,639.7673,3790.678
2024-03-04 13:00:00,811.7907,599.3328,586.4712,592.3986,570.5784,422.1202,398.3563,3171.682
2024-03-04 14:00:00,644.5563,502.8056,502.8249,486.5443,496.5987,486.2165,474.9586,2948.884
2024-03-04 15:00:00,378.896,336.2012,332.2037,334.1299,338.1939,351.3053,351.2956,2049.592
2024-03-04 16:00:00,120.1023,102.8122,100.3274,101.9978,102.0976,105.7,104.9298,618.1134
2024-03-04 17:00:00,37.1748,29.9116,28.5765,30.24418,30.00783,30.94557,30.63243,175.0978
2024-03-04 18:00:00,2.24871,0.276185,0.6011288,0.1908563,0.146789,0.1404496,0.6301227,-6.417396
2024-03-04 19:00:00,0,0,0,0,0,0,0,-8.633999
2024-03-04 20:00:00,0,0,0,0,0,0,0,-8.647765
2024-03-04 21:00:00,0,0,0,0,0,0,0,-8.732341
2024-03-04 22:00:00,0,0,0,0,0,0,0,-8.750842
2024-03-04 23:00:00,0,0,0,0,0,0,0,-8.722875
2024-03-05 00:00:00,0,0,0,0,0,0,0,-8.741422
2024-03-05 01:00:00,0,0,0,0,0,0,0,-8.742736
2024-03-05 02:00:00,0,0,0,0,0,0,0,-8.731108
2024-03-05 03:00:00,0,0,0,0,0,0,0,-8.762481
2024-03-05 04:00:00,0,0,0,0,0,0,0,-8.684099
2024-03-05 05:00:00,0,0,0,0,0,0,0,-8.582899
2024-03-05 06:00:00,0.9497756,0,0,0,0,0,0,-8.642235
2024-03-05 07:00:00,27.54965,22.53711,21.99879,21.48712,22.04175,21.44272,22.61047,128.0802
2024-03-05 08:00:00,73.48834,65.21812,63.22071,65.75598,66.99221,65.03369,68.97413,394.9814
2024-03-05 09:00:00,111.6237,103.0215,102.0857,102.824,104.2299,110.3377,110.62,636.5563
2024-03-05 10:00:00,197.6049,173.9664,166.7914,172.2964,171.9655,178.5724,176.5847,1052.562
2024-03-05 11:00:00,589.3501,477.1922,479.0521,438.9425,445.8417,455.6504,472.873,2787.847
2024-03-05 12:00:00,907.5826,772.8837,763.157,783.0302,791.8434,794.7702,800.8619,4688.679
2024-03-05 13:00:00,850.4666,755.0224,739.436,752.077,755.7532,779.6288,779.8871,4545.175
2024-03-05 14:00:00,678.1663,597.4718,587.3065,598.6904,606.0618,625.8464,628.8143,3637.691
2024-03-05 15:00:00,484.0824,422.4145,418.9807,423.1503,430.6378,442.8519,445.5423,2594.703
2024-03-05 16:00:00,245.2788,211.4499,209.0156,213.2879,216.5876,221.4836,222.129,1298.03
2024-03-05 17:00:00,56.22829,49.34275,48.38772,49.48025,49.85524,51.8145,50.8365,294.8466
2024-03-05 18:00:00,0.4536437,0.773124,0.5730838,0.734476,0.720363,0.7934395,0.5556815,-4.325398
2024-03-05 19:00:00,0,0,0,0,0,0,0,-8.676627
2024-03-05 20:00:00,0,0,0,0,0,0,0,-8.691661
2024-03-05 21:00:00,0,0,0,0,0,0,0,-8.732735
2024-03-05 22:00:00,0,0,0,0,0,0,0,-8.693114
2024-03-05 23:00:00,0,0,0,0,0,0,0,-8.787955
2024-03-06 00:00:00,0,0,0,0,0,0,0,-8.795103
2024-03-06 01:00:00,0,0,0,0,0,0,0,-8.830737
2024-03-06 02:00:00,0,0,0,0,0,0,0,-8.831389
2024-03-06 03:00:00,0,0,0,0,0,0,0,-8.824223
2024-03-06 04:00:00,0,0,0,0,0,0,0,-8.718978
2024-03-06 05:00:00,0,0,0,0,0,0,0,-8.644893
2024-03-06 06:00:00,0.4409574,0,0,0,0,0,0,-8.612267
2024-03-06 07:00:00,20.45668,17.28938,16.83975,16.87634,16.72899,16.16886,17.72206,94.32663
2024-03-06 08:00:00,43.89566,41.68514,41.28254,41.4295,41.96834,41.31761,44.76656,249.4822
2024-03-06 09:00:00,82.05495,78.33753,77.43053,78.13342,79.50306,83.08436,84.86723,481.9187
2024-03-06 10:00:00,76.84783,76.67427,76.59209,74.04296,74.01452,80.32619,82.57503,465.5631
