"Mariposa Solar Center, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2024-03-03 23:00:00,0,0,0,0,-9.599999
2024-03-04 00:00:00,0,0,0,0,-9.599999
2024-03-04 01:00:00,0,0,0,0,-9.599999
2024-03-04 02:00:00,0,0,0,0,-9.599999
2024-03-04 03:00:00,0,0,0,0,-9.599999
2024-03-04 04:00:00,0,0,0,0,-9.599999
2024-03-04 05:00:00,0,0,0,0,-9.599999
2024-03-04 06:00:00,0.6235858,0,0,0,-7.580152
2024-03-04 07:00:00,122.2037,213.9612,225.5028,221.5896,665.6716
2024-03-04 08:00:00,250.1324,463.0766,458.8509,464.8434,1389.919
2024-03-04 09:00:00,220.0647,359.1939,372.9944,364.088,1097.717
2024-03-04 10:00:00,366.5876,643.0645,648.4442,630.6831,1923.218
2024-03-04 11:00:00,981.1417,1647.668,1662.649,1658.584,4952.713
2024-03-04 12:00:00,1029.13,1616.427,1666.001,1666.17,4915.946
2024-03-04 13:00:00,1054.42,1589.374,1615.798,1643.551,4802.471
2024-03-04 14:00:00,836.5455,1368.595,1415.983,1428.949,4169.761
2024-03-04 15:00:00,763.96,1223.854,1258.954,1249.812,3704.465
2024-03-04 16:00:00,491.1925,751.2395,784.2454,778.9164,2300.717
2024-03-04 17:00:00,179.5901,212.3753,237.2899,235.8828,678.0375
2024-03-04 18:00:00,5.156192,3.834575,4.408055,4.009725,13.9198
2024-03-04 19:00:00,0,0,0,0,-9.599999
2024-03-04 20:00:00,0,0,0,0,-9.599999
2024-03-04 21:00:00,0,0,0,0,-9.599999
2024-03-04 22:00:00,0,0,0,0,-9.599999
2024-03-04 23:00:00,0,0,0,0,-9.599999
2024-03-05 00:00:00,0,0,0,0,-9.599999
2024-03-05 01:00:00,0,0,0,0,-9.599999
2024-03-05 02:00:00,0,0,0,0,-9.599999
2024-03-05 03:00:00,0,0,0,0,-9.599999
2024-03-05 04:00:00,0,0,0,0,-9.599999
2024-03-05 05:00:00,0,0,0,0,-9.599999
2024-03-05 06:00:00,2.132122,0.2519707,1.730596,0.4015695,-0.5508868
2024-03-05 07:00:00,118.3371,151.6295,224.564,220.1101,555.7596
2024-03-05 08:00:00,372.5752,,,,10.55095
2024-03-05 09:00:00,615.9093,989.7935,1304.773,0,599.605
2024-03-05 10:00:00,787.7836,1353.359,1344.801,1136.238,3834.355
2024-03-05 11:00:00,791.5563,1300.482,1325.764,1326.693,3938.559
2024-03-05 12:00:00,660.0798,1071.601,1079.167,1099.061,3236.69
2024-03-05 13:00:00,640.8472,1035.886,1069.979,981.8349,3074.132
2024-03-05 14:00:00,604.007,975.9634,1004.7,993.1955,2955.084
2024-03-05 15:00:00,373.4858,589.428,612.676,606.7938,1801.537
2024-03-05 16:00:00,170.1053,260.3205,269.5566,265.8492,788.9517
2024-03-05 17:00:00,57.82315,84.02679,87.26585,86.19398,254.7134
2024-03-05 18:00:00,1.673691,0,0,0,-1.745333
2024-03-05 19:00:00,0,0,0,0,-9.599999
2024-03-05 20:00:00,0,0,0,0,-9.599999
2024-03-05 21:00:00,0,0,0,0,-9.599999
2024-03-05 22:00:00,0,0,0,0,-9.599999
2024-03-05 23:00:00,0,0,0,0,-9.599999
2024-03-06 00:00:00,0,0,0,0,-9.599999
2024-03-06 01:00:00,0,0,0,0,-9.599999
2024-03-06 02:00:00,0,0,0,0,-9.599999
2024-03-06 03:00:00,0,0,0,0,-9.599999
2024-03-06 04:00:00,0,0,0,0,-9.599999
2024-03-06 05:00:00,0,0,0,0,-9.599999
2024-03-06 06:00:00,0.01299679,0,0,0,-9.599999
2024-03-06 07:00:00,17.3776,25.30877,26.18457,25.94463,68.73582
2024-03-06 08:00:00,95.56286,161.7837,168.8108,168.4818,494.5117
2024-03-06 09:00:00,106.5995,184.6261,190.7276,188.5951,559.6572
2024-03-06 10:00:00,56.27543,101.21,104.4828,102.5068,301.1821
2024-03-06 11:00:00,85.63209,152.3226,157.6866,156.6181,463.356
2024-03-06 12:00:00,93.00057,163.8766,168.5001,165.5744,492.08
2024-03-06 13:00:00,118.1056,204.6404,210.9347,207.9227,619.4043
2024-03-06 14:00:00,147.9348,251.6686,261.3239,257.8994,768.5034
2024-03-06 15:00:00,84.89435,147.756,151.3993,148.6588,441.8202
2024-03-06 16:00:00,72.54086,122.9613,126.8177,125.0259,369.4055
2024-03-06 17:00:00,20.26251,24.0606,24.84665,26.26117,91.06673
2024-03-06 18:00:00,0.3529161,0,0,0,-9.166666
2024-03-06 19:00:00,0,0,0,0,-9.599999
2024-03-06 20:00:00,0,0,0,0,-9.599999
2024-03-06 21:00:00,0,0,0,0,-9.599999
2024-03-06 22:00:00,0,0,0,0,-9.599999
2024-03-06 23:00:00,0,0,0,0,-9.599999
2024-03-07 00:00:00,0,0,0,0,-9.599999
2024-03-07 01:00:00,0,0,0,0,-9.599999
2024-03-07 02:00:00,0,0,0,0,-9.599999
2024-03-07 03:00:00,0,0,0,0,-9.599999
2024-03-07 04:00:00,0,0,0,0,-9.599999
2024-03-07 05:00:00,0,0,0,0,-9.599999
2024-03-07 06:00:00,0.7945791,0,0,0,-9.141665
2024-03-07 07:00:00,39.44421,55.18187,60.68118,59.97974,175.6343
2024-03-07 08:00:00,126.2571,213.3994,216.1883,207.5229,632.519
2024-03-07 09:00:00,305.8346,508.5836,531.883,480.0469,1519.38
2024-03-07 10:00:00,781.5624,1041.351,1365.43,1372.477,3485.157
2024-03-07 11:00:00,940.9315,1555.255,1554.992,1569.562,4406.289
2024-03-07 12:00:00,1026.05,1317.122,1312.594,1433.489,3765.383
2024-03-07 13:00:00,757.5587,1101.132,1132.813,796.514,2808.239
2024-03-07 14:00:00,586.2579,786.5889,839.5408,906.7812,2519.651
2024-03-07 15:00:00,396.9884,651.5655,659.6806,675.7672,1964.613
2024-03-07 16:00:00,399.5717,568.6475,613.2156,631.7618,1804.893
2024-03-07 17:00:00,203.4299,239.9295,267.882,268.2912,769.0012
2024-03-07 18:00:00,6.637335,2.374239,4.625503,2.388298,13.05299
2024-03-07 19:00:00,0,0,0,0,-9.599999
2024-03-07 20:00:00,0,0,0,0,-9.599999
2024-03-07 21:00:00,0,0,0,0,-9.599999
2024-03-07 22:00:00,0,0,0,0,-9.599999
2024-03-07 23:00:00,0,0,0,0,-9.599999
2024-03-08 00:00:00,0,0,0,0,-9.599999
2024-03-08 01:00:00,0,0,0,0,-9.599999
2024-03-08 02:00:00,0,0,0,0,-9.599999
2024-03-08 03:00:00,0,0,0,0,-9.599999
2024-03-08 04:00:00,0,0,0,0,-9.599999
2024-03-08 05:00:00,0,0,0,0,-9.599999
2024-03-08 06:00:00,0.9544092,0,0,0,-9.599999
2024-03-08 07:00:00,16.69934,17.28559,18.1799,18.1104,61.83106
2024-03-08 08:00:00,126.562,217.6976,226.1447,222.9144,660.4215
2024-03-08 09:00:00,335.8033,548.2258,574.2599,573.1902,1697.304
2024-03-08 10:00:00,412.2483,646.6921,680.341,675.3158,1997.286
2024-03-08 11:00:00,242.2733,377.1852,397.1942,403.7205,1173.99
2024-03-08 12:00:00,134.5358,223.1615,236.882,234.0904,695.5463
2024-03-08 13:00:00,214.6862,356.5652,367.3221,362.0175,1084.784
2024-03-08 14:00:00,205.5294,340.6165,351.8188,348.3226,1036.552
2024-03-08 15:00:00,60.88594,109.2151,113.642,113.1016,329.164
2024-03-08 16:00:00,30.46236,56.95353,58.82579,58.4713,166.3899
2024-03-08 17:00:00,28.29824,44.03097,45.46803,45.0756,135.0419
2024-03-08 18:00:00,1.103235,0,0,0,-5.590234
2024-03-08 19:00:00,0,0,0,0,-9.599999
2024-03-08 20:00:00,0,0,0,0,-9.599999
2024-03-08 21:00:00,0,0,0,0,-9.599999
2024-03-08 22:00:00,0,0,0,0,-9.599999
2024-03-08 23:00:00,0,0,0,0,-9.599999
2024-03-09 00:00:00,0,0,0,0,-9.599999
2024-03-09 01:00:00,0,0,0,0,-9.599999
2024-03-09 02:00:00,0,0,0,0,-9.599999
2024-03-09 03:00:00,0,0,0,0,-9.599999
2024-03-09 04:00:00,0,0,0,0,-9.599999
2024-03-09 05:00:00,0,0,0,0,-9.599999
2024-03-09 06:00:00,0,0,0,0,-9.599999
2024-03-09 07:00:00,2.788741,0,0,0,-9.599999
2024-03-09 08:00:00,21.45287,34.17139,35.44563,35.57883,97.12751
2024-03-09 09:00:00,81.46706,145.2776,149.4722,148.1208,437.4861
2024-03-09 10:00:00,178.9679,311.9016,322.3924,319.7437,952.1694
2024-03-09 11:00:00,169.9051,297.0799,301.9837,297.4616,892.6362
2024-03-09 12:00:00,214.1635,370.7634,383.0372,385.3864,1134.829
2024-03-09 13:00:00,239.6762,403.304,416.8052,418.0479,1237.834
2024-03-09 14:00:00,171.2415,290.9307,301.6088,300.1947,889.2562
2024-03-09 15:00:00,169.0326,283.5692,290.8302,285.7302,855.299
2024-03-09 16:00:00,68.98158,118.4172,121.5948,119.2143,352.3819
2024-03-09 17:00:00,15.63756,14.86588,17.03416,16.67166,69.17796
2024-03-09 18:00:00,1.085369,0,0,0,-7.36624
2024-03-09 19:00:00,0,0,0,0,-9.599999
2024-03-09 20:00:00,0,0,0,0,-9.599999
2024-03-09 21:00:00,0,0,0,0,-9.599999
2024-03-09 22:00:00,0,0,0,0,-9.599999
2024-03-09 23:00:00,0,0,0,0,-9.599999
2024-03-10 00:00:00,0,0,0,0,-9.599999
2024-03-10 01:00:00,0,0,0,0,-9.599999
2024-03-10 03:00:00,0,0,0,0,-9.599999
2024-03-10 04:00:00,0,0,0,0,-9.599999
2024-03-10 05:00:00,0,0,0,0,-9.599999
2024-03-10 06:00:00,0,0,0,0,-9.599999
2024-03-10 07:00:00,5.002658,3.80673,7.296523,6.63713,15.86285
2024-03-10 08:00:00,173.0491,311.3432,329.624,318.3901,960.2908
2024-03-10 09:00:00,450.4315,877.9555,896.5966,882.6097,2663.448
2024-03-10 10:00:00,704.5804,1328.762,1357.143,1344.822,4026.205
2024-03-10 11:00:00,901.5845,1611.148,1628.26,1619.024,4837.72
2024-03-10 12:00:00,1027.412,1666.133,1666.134,1666.228,4963.785
2024-03-10 13:00:00,1080.051,1666.12,1666.135,1666.23,4961.463
2024-03-10 14:00:00,1048.137,1666.128,1666.093,1666.182,4959.183
2024-03-10 15:00:00,933.2645,1583.302,1617.472,1612.418,4774.261
2024-03-10 16:00:00,734.8183,1257.907,1300.13,1292.144,3825.274
2024-03-10 17:00:00,492.5879,790.7012,825.0913,819.761,2426.717
2024-03-10 18:00:00,208.8542,212.1754,232.3019,230.832,617.0818
2024-03-10 19:00:00,11.86014,6.984948,8.006428,7.342933,25.36495
2024-03-10 20:00:00,0,0,0,0,-9.599999
2024-03-10 21:00:00,0,0,0,0,-9.599999
2024-03-10 22:00:00,0,0,0,0,-9.599999
2024-03-10 23:00:00,0,0,0,0,-9.599999
2024-03-11 00:00:00,0,0,0,0,-9.599999
2024-03-11 01:00:00,0,0,0,0,-9.599999
2024-03-11 02:00:00,0,0,0,0,-9.599999
2024-03-11 03:00:00,0,0,0,0,-9.599999
2024-03-11 04:00:00,0,0,0,0,-9.599999
2024-03-11 05:00:00,0,0,0,0,-9.599999
2024-03-11 06:00:00,0,0,0,0,-9.599999
2024-03-11 07:00:00,6.744818,7.409702,11.86267,11.4668,29.31916
2024-03-11 08:00:00,173.0522,320.0073,339.0625,334.3652,996.2526
2024-03-11 09:00:00,447.1209,868.9137,889.0953,872.2026,2636.166
2024-03-11 10:00:00,694.9979,1295.766,1324.147,1307.103,3926.299
2024-03-11 11:00:00,817.5247,1466.986,1499.09,1494.148,4458.066
2024-03-11 12:00:00,974.5539,1609.851,1625.398,1611.552,4838.876
2024-03-11 13:00:00,1085.803,1666.146,1666.154,1666.197,4962.846
2024-03-11 14:00:00,1054.405,1652.737,1659.687,1655.687,4939.006
2024-03-11 15:00:00,927.0545,1520.114,1556.865,1553.881,4599.84
2024-03-11 16:00:00,739.1696,1226.733,1264.971,1254.952,3719.443
2024-03-11 17:00:00,493.0703,774.3505,807.0037,800.2673,2368.885
2024-03-11 18:00:00,203.7321,244.3313,267.0673,265.477,770.8809
2024-03-11 19:00:00,11.82593,7.134325,8.156893,7.589713,25.71812
2024-03-11 20:00:00,0,0,0,0,-9.599999
2024-03-11 21:00:00,0,0,0,0,-9.599999
2024-03-11 22:00:00,0,0,0,0,-9.599999
2024-03-11 23:00:00,0,0,0,0,-9.599999
2024-03-12 00:00:00,0,0,0,0,-9.599999
2024-03-12 01:00:00,0,0,0,0,-9.599999
2024-03-12 02:00:00,0,0,0,0,-9.599999
2024-03-12 03:00:00,0,0,0,0,-9.599999
2024-03-12 04:00:00,0,0,0,0,-9.599999
2024-03-12 05:00:00,0,0,0,0,-9.599999
2024-03-12 06:00:00,0,0,0,0,-9.599999
2024-03-12 07:00:00,7.120488,10.36577,15.71809,12.81859,36.8144
2024-03-12 08:00:00,179.3241,339.4345,360.0081,354.5,1057.57
2024-03-12 09:00:00,451.421,875.277,893.9464,879.8198,2659.876
2024-03-12 10:00:00,704.5852,1284.717,1310.621,1293.337,3889.336
2024-03-12 11:00:00,903.5447,1548.208,1578.911,1565.135,4677.12
2024-03-12 12:00:00,1032.538,1662.748,1665.939,1664.984,4959.159
2024-03-12 13:00:00,1076.766,1666.215,1666.164,1666.17,4954.181
2024-03-12 14:00:00,1041.459,1648.026,1660.768,1658.246,4922.486
2024-03-12 15:00:00,922.7396,1480.392,1513.596,1504.948,4457.993
2024-03-12 16:00:00,722.8339,1171.771,1204.238,1197.543,3545.78
2024-03-12 17:00:00,487.7592,752.4219,784.1434,778.0826,2301.458
2024-03-12 18:00:00,181.6972,219.4605,239.5383,237.2136,690.0183
2024-03-12 19:00:00,15.2666,14.95808,16.57273,16.20409,47.1965
2024-03-12 20:00:00,0,0,0,0,-9.599999
2024-03-12 21:00:00,0,0,0,0,-9.599999
2024-03-12 22:00:00,0,0,0,0,-9.599999
2024-03-12 23:00:00,0,0,0,0,-9.599999
2024-03-13 00:00:00,0,0,0,0,-9.599999
2024-03-13 01:00:00,0,0,0,0,-9.599999
2024-03-13 02:00:00,0,0,0,0,-9.599999
2024-03-13 03:00:00,0,0,0,0,-9.599999
2024-03-13 04:00:00,0,0,0,0,-9.599999
2024-03-13 05:00:00,0,0,0,0,-9.599999
2024-03-13 06:00:00,0,0,0,0,-9.599999
2024-03-13 07:00:00,6.444517,8.720022,10.43051,9.940602,26.42698
2024-03-13 08:00:00,121.3224,223.1391,233.4977,225.2735,682.5709
2024-03-13 09:00:00,387.8776,722.4605,737.7415,725.6927,2189.414
2024-03-13 10:00:00,669.9559,1213.092,1235.81,1221.795,3669.551
2024-03-13 11:00:00,875.0071,1479.902,1507.047,1493.751,4465.077
2024-03-13 12:00:00,1009.5,1637.999,1653.592,1649.447,4908.28
2024-03-13 13:00:00,1044.089,1651.759,1661.32,1661.816,4933.859
2024-03-13 14:00:00,1012.492,1604.06,1635.569,1626.252,4825.758
2024-03-13 15:00:00,889.5419,1421.981,1456.101,1450.3,4292.55
2024-03-13 16:00:00,690.6143,1114.07,1145.866,1139.2,3373.891
2024-03-13 17:00:00,450.2758,690.3087,719.3779,714.6853,2110.884
2024-03-13 18:00:00,186.7833,224.525,243.9865,241.8826,702.8213
2024-03-13 19:00:00,11.0597,8.113168,9.056255,8.824388,30.96888
2024-03-13 20:00:00,0,0,0,0,-9.599999
2024-03-13 21:00:00,0,0,0,0,-9.599999
2024-03-13 22:00:00,0,0,0,0,-9.599999
2024-03-13 23:00:00,0,0,0,0,-9.599999
2024-03-14 00:00:00,0,0,0,0,-9.599999
2024-03-14 01:00:00,0,0,0,0,-9.599999
2024-03-14 02:00:00,0,0,0,0,-9.599999
2024-03-14 03:00:00,0,0,0,0,-9.599999
2024-03-14 04:00:00,0,0,0,0,-9.599999
2024-03-14 05:00:00,0,0,0,0,-9.599999
2024-03-14 06:00:00,0,0,0,0,-9.599999
2024-03-14 07:00:00,7.025124,8.937955,10.87702,10.48507,28.19964
2024-03-14 08:00:00,165.4114,306.8208,322.662,316.9318,947.4547
2024-03-14 09:00:00,428.9856,814.5584,831.3834,818.3413,2468.062
2024-03-14 10:00:00,671.6702,1200.847,1224.157,1211.173,3632.521
2024-03-14 11:00:00,867.3179,1460.788,1483.796,1470.825,4396.995
2024-03-14 12:00:00,992.4308,1590.754,1619.068,1608.689,4785.731
2024-03-14 13:00:00,1033.854,1621.549,1655.373,1648.49,4884.06
2024-03-14 14:00:00,996.0831,1559.538,1589.226,1584.129,4694.658
2024-03-14 15:00:00,879.5581,1392.275,1422.924,1416.783,4198.516
2024-03-14 16:00:00,692.7546,1112.992,1143.237,1137.261,3367.597
2024-03-14 17:00:00,447.5653,683.658,710.4705,706.2809,2086.757
2024-03-14 18:00:00,184.2081,218.5883,236.7825,235.2858,682.7267
2024-03-14 19:00:00,7.039165,7.838802,10.35478,8.50132,30.20896
2024-03-14 20:00:00,0,0,0,0,-9.599999
2024-03-14 21:00:00,0,0,0,0,-9.599999
2024-03-14 22:00:00,0,0,0,0,-9.599999
2024-03-14 23:00:00,0,0,0,0,-9.599999
2024-03-15 00:00:00,0,0,0,0,-9.599999
2024-03-15 01:00:00,0,0,0,0,-9.599999
2024-03-15 02:00:00,0,0,0,0,-9.599999
2024-03-15 03:00:00,0,0,0,0,-9.599999
2024-03-15 04:00:00,0,0,0,0,-9.599999
2024-03-15 05:00:00,0,0,0,0,-9.599999
2024-03-15 06:00:00,0,0,0,0,-9.599999
2024-03-15 07:00:00,12.44897,15.39546,16.63659,16.24161,43.97052
2024-03-15 08:00:00,72.17168,120.188,125.3504,123.8754,363.9759
2024-03-15 09:00:00,98.80547,174.919,181.388,179.6569,531.091
2024-03-15 10:00:00,26.37528,43.44405,44.69533,44.17116,143.0532
2024-03-15 11:00:00,6.866557,0,0,0,-7.306691
2024-03-15 12:00:00,63.37432,106.0628,107.7593,105.9071,316.0524
2024-03-15 13:00:00,103.0779,180.9435,185.5041,182.8638,546.9061
2024-03-15 14:00:00,202.5004,343.8502,351.9304,341.959,1032.824
2024-03-15 15:00:00,242.0927,384.1193,400.7964,401.6117,1186.634
2024-03-15 16:00:00,168.6104,280.7519,289.9313,287.4275,854.5938
2024-03-15 17:00:00,302.5627,475.716,495.6378,489.9156,1466.089
2024-03-15 18:00:00,79.97085,122.2841,127.9242,126.5292,370.1608
2024-03-15 19:00:00,2.520861,1.311228,3.088608,3.043215,6.309821
2024-03-15 20:00:00,0,0,0,0,-9.599999
2024-03-15 21:00:00,0,0,0,0,-9.599999
2024-03-15 22:00:00,0,0,0,0,-9.599999
2024-03-15 23:00:00,0,0,0,0,-9.599999
2024-03-16 00:00:00,0,0,0,0,-9.599999
2024-03-16 01:00:00,0,0,0,0,-9.599999
2024-03-16 02:00:00,0,0,0,0,-9.599999
2024-03-16 03:00:00,0,0,0,0,-9.599999
2024-03-16 04:00:00,0,0,0,0,-9.599999
2024-03-16 05:00:00,0,0,0,0,-9.599999
2024-03-16 06:00:00,0,0,0,0,-9.599999
2024-03-16 07:00:00,6.230865,6.316565,6.610652,6.722998,17.78198
2024-03-16 08:00:00,102.888,179.5867,185.9379,184.1147,546.2156
2024-03-16 09:00:00,323.9388,610.3132,635.5613,631.035,1889.814
2024-03-16 10:00:00,644.9023,1235.245,1231.897,1226.487,3681.622
2024-03-16 11:00:00,860.6117,1494.281,1509.531,1495.614,4478.606
2024-03-16 12:00:00,862.525,1381.114,1398.145,1424.067,4177.187
2024-03-16 13:00:00,855.529,1115.933,1208.536,1226.518,3532.225
2024-03-16 14:00:00,808.7905,1213.334,1193.364,1192.231,3592.585
2024-03-16 15:00:00,841.0884,1355.701,1345.569,1285.513,3967.37
2024-03-16 16:00:00,458.6906,761.6744,807.6921,775.8287,2299.612
2024-03-16 17:00:00,392.2254,632.262,647.3524,615.3096,1894.926
2024-03-16 18:00:00,196.6867,242.6532,262.1382,261.2587,760.662
2024-03-16 19:00:00,7.312087,9.86734,10.55398,10.29567,35.31245
2024-03-16 20:00:00,0,0,0,0,-9.599999
2024-03-16 21:00:00,0,0,0,0,-9.599999
2024-03-16 22:00:00,0,0,0,0,-9.599999
2024-03-16 23:00:00,0,0,0,0,-9.599999
2024-03-17 00:00:00,0,0,0,0,-9.599999
2024-03-17 01:00:00,0,0,0,0,-9.599999
2024-03-17 02:00:00,0,0,0,0,-9.599999
2024-03-17 03:00:00,0,0,0,0,-9.599999
2024-03-17 04:00:00,0,0,0,0,-9.599999
2024-03-17 05:00:00,0,0,0,0,-9.599999
2024-03-17 06:00:00,0,0,0,0,-9.599999
2024-03-17 07:00:00,4.891493,1.281782,1.380681,1.425694,11.40042
2024-03-17 08:00:00,75.64072,134.4893,139.7497,139.116,408.6459
2024-03-17 09:00:00,114.2488,203.9507,211.4693,209.3987,622.2003
2024-03-17 10:00:00,92.07632,169.2522,174.5092,173.102,512.879
2024-03-17 11:00:00,392.0442,671.3062,692.5499,693.1736,2055.308
2024-03-17 12:00:00,781.1951,1267.524,1295.795,1255.747,3833.663
2024-03-17 13:00:00,987.3991,1513.597,1531.168,1535.167,4543.972
2024-03-17 14:00:00,869.0621,1410.072,1421.221,1363.436,4203.081
2024-03-17 15:00:00,797.3489,1285.229,1327.234,1325.915,3923.34
2024-03-17 16:00:00,586.4117,969.8553,1004.853,990.3486,2949.782
2024-03-17 17:00:00,189.7783,308.3184,319.2781,314.8051,932.9487
2024-03-17 18:00:00,53.64695,89.73929,92.93328,92.17139,266.6121
2024-03-17 19:00:00,3.143378,1.240125,1.23869,1.162677,9.923226
2024-03-17 20:00:00,0,0,0,0,-9.599999
2024-03-17 21:00:00,0,0,0,0,-9.599999
2024-03-17 22:00:00,0,0,0,0,-9.599999
2024-03-17 23:00:00,0,0,0,0,-9.599999
2024-03-18 00:00:00,0,0,0,0,-9.599999
2024-03-18 01:00:00,0,0,0,0,-9.599999
2024-03-18 02:00:00,0,0,0,0,-9.599999
2024-03-18 03:00:00,0,0,0,0,-9.599999
2024-03-18 04:00:00,0,0,0,0,-9.599999
2024-03-18 05:00:00,0,0,0,0,-9.599999
2024-03-18 06:00:00,0,0,0,0,-9.599999
2024-03-18 07:00:00,7.246964,8.406362,8.90555,8.674731,31.63478
2024-03-18 08:00:00,114.0612,209.6503,215.5111,209.6317,632.8408
2024-03-18 09:00:00,300.7458,553.671,571.3386,567.0812,1693.977
2024-03-18 10:00:00,396.9693,693.5266,721.0472,719.3406,2135.989
2024-03-18 11:00:00,409.9951,702.5751,734.2201,737.7515,2137.069
2024-03-18 12:00:00,590.9417,1061.041,1068.208,1043.608,3157.53
2024-03-18 13:00:00,706.6798,1039.614,1078.15,1114.949,3233.924
2024-03-18 14:00:00,727.0469,1124.55,1175.042,1180.734,3524.138
2024-03-18 15:00:00,860.8979,1457.5,1492.634,1479.676,4398.759
